OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.253975678203929	0.271963956584067	0.310655372269282	0.322471229557844	0.259800175483287	0.320538187574199	0.232329249656816	0.232942263830295	0.264126444704487	0.263157019017986	0.274449886089246	0.251777417007222	0.229768377384582	0.249484778896544	0.231353282715498	0.223503965392934	0.23586387434555	0.213800392571342
0.368475210477081	0.383166086422281	0.370040124832813	0.372986069049061	0.36327870708443	0.371125181374489	0.35618638141366	0.360877148521936	0.366638346985557	0.36613367498045	0.365837687407064	0.359220175782343	0.366667714258776	0.365659777424483	0.357542859106057	0.351478010093727	0.357155322862129	0.350898384417937
0.37754911131899	0.344869956993651	0.319304502897905	0.304542701393095	0.376921117432283	0.308336631051312	0.411484368929524	0.406180587647769	0.369235208309956	0.370709306001564	0.35971242650369	0.389002407210435	0.403563908356642	0.384855443678973	0.411103858178445	0.425018024513338	0.406980802792321	0.43530122301072
