OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.336237471087124	0.338558487593541	0.351151907847372	0.348196689002759	0.354095843842527	0.271230795205133	0.349894528970872	0.345114101813926	0.33249526167176	0.33848708924829	0.336476109215017	0.342920266698229	0.335863555430606	0.337362946303064	0.342983230361871	0.349776984834969	0.33867775138559
0.394037522487792	0.389917290271761	0.388588912886969	0.386332282223098	0.385385824469057	0.375147729191288	0.385664916296396	0.390345231129315	0.394693072370711	0.39226541183914	0.39287542662116	0.385607764232454	0.391528441570612	0.394620935245057	0.387996469549868	0.379794826048171	0.389029097387173
0.269725006425084	0.271524222134699	0.260259179265659	0.265471028774143	0.260518331688416	0.353621475603579	0.264440554732732	0.264540667056758	0.272811665957529	0.269247498912571	0.270648464163823	0.271471969069318	0.272608002998782	0.268016118451879	0.269020300088261	0.27042818911686	0.272293151227237
