OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1D	OM1_H_1G
0.474671899914142	0.489937613201851	0.467121090617482	0.487109757424127	0.482149712092131	0.489074848907485	0.497420781134856	0.483840602447443	0.492458521870287	0.488025210084034	0.497941031131609	0.492678056356778	0.4875261152759	0.497314849506682	0.495872317006054
0.525328100085858	0.510062386798149	0.532878909382518	0.512890242575873	0.517850287907869	0.510925151092515	0.502579218865144	0.516159397552557	0.507541478129713	0.511974789915966	0.502058968868391	0.507321943643222	0.5124738847241	0.502685150493318	0.504127682993946
