OM1_B_B	OM1_B_C	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.280358986577714	0.283918281822944	0.274954916728546	0.254496803924483	0.281819574207382	0.268345042935207	0.287880309267999	0.291202844774273	0.263873970640888	0.287865100873231	0.25456008583691	0.283178214408825	0.265539472083688	0.263869963013432
0.374950361369232	0.378732320586695	0.372122626498356	0.37386650810168	0.373104610200643	0.370023419203747	0.373330655688322	0.372448979591837	0.370390261367705	0.369768142125866	0.367221030042918	0.367631851085832	0.367108624254957	0.372980338719097
0.344690652053054	0.337349397590361	0.352922456773099	0.371636687973837	0.345075815591974	0.361631537861046	0.338789035043679	0.33634817563389	0.365735767991407	0.342366757000903	0.378218884120172	0.349189934505343	0.367351903661355	0.363149698267471
