OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.40065102400651	0.406715965571584	0.440719046657241	0.457647775746496	0.446031746031746	0.449034575662326	0.432798340430178	0.407088506207449	0.423067719550132	0.427873563218391	0.432230522945571	0.446459298477829	0.443735224586288	0.471326164874552	0.44988535866361	0.429824561403509	0.433855381539487
0.59934897599349	0.593284034428416	0.559280953342759	0.542352224253504	0.553968253968254	0.550965424337674	0.567201659569822	0.592911493792551	0.576932280449868	0.572126436781609	0.567769477054429	0.553540701522171	0.556264775413712	0.528673835125448	0.55011464133639	0.570175438596491	0.566144618460513
