OM1_B_C	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1G
0.307924321360022	0.304574720433751	0.296730245231608	0.31984555984556	0.318761705409276	0.319675532918317	0.261470985155196	0.318168833023854	0.300610094287299	0.285759173270956	0.279859841560024
0.372635042500686	0.362250084717045	0.364214350590372	0.373281853281853	0.375917153244464	0.368458781362007	0.41751012145749	0.372018283102414	0.368483083749307	0.453444122473205	0.396252285191956
0.319440636139293	0.333175194849204	0.33905540417802	0.306872586872587	0.30532114134626	0.311865685719676	0.321018893387314	0.309812883873732	0.330906821963394	0.260796704255839	0.323887873248019
