OM1_B_B	OM1_C_1A	OM1_C_1B	OM1_C_1E	OM1_C_1F	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.203921007441328	0.213828884683156	0.180663247047596	0.190490912345217	0.197159348855308	0.223492986225199	0.213218581043804	0.188039800710931	0.177964524931779	0.192939926729949	0.188088602729195	0.18264028686462	0.188095038376043
0.287392673153978	0.277654506297722	0.270631039007515	0.270611972598728	0.278721058434399	0.296031846328826	0.28627386075251	0.27532156062185	0.274311585214587	0.273005842537486	0.270781280030751	0.26599458983392	0.27389590236128
0.296121923297081	0.290543627227044	0.30846952165096	0.297085767284443	0.292107140540891	0.292430178187792	0.293357607856118	0.307627517880341	0.304670057057802	0.294482955860923	0.303682971362675	0.305847382989431	0.295715723692488
0.212564396107613	0.217972981792077	0.240236192293928	0.241811347771613	0.232012452169401	0.188044989258183	0.207149950347567	0.229011120786878	0.243053832795832	0.239571274871641	0.237447145877378	0.245517740312028	0.242293335570188
