OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.114119901084947	0.114610770841928	0.092934666950415	0.131576226321449	0.117514356029532	0.10288749230527	0.111521845128077	0.12638297422675	0.102643075297362	0.117868647758156	0.105756993486886	0.0919078402916872	0.124296500524858	0.0918607481944332	0.0896660212971926	0.102231742552556	0.0974848498655853	0.100762338498094
0.190912736427028	0.194138554790391	0.165886358799745	0.204504094631483	0.195915856088128	0.178131218415816	0.194910929934572	0.204019739414369	0.174370803747471	0.19878070534412	0.183914356299753	0.166568717991772	0.208438199547231	0.156942303010631	0.146176185866409	0.178748630068746	0.170866177609696	0.172367704569081
0.254227281841068	0.254942718415791	0.244520110661843	0.252905533956489	0.252412203601703	0.245458319614047	0.254283414031228	0.257045639470375	0.246858851273857	0.257814713381811	0.250243305966611	0.243664319896374	0.266893472789589	0.243893532419054	0.222047434656341	0.24489389259739	0.244634802023056	0.248453046878867
0.255541693586116	0.255228332963092	0.274462651628006	0.242917114732401	0.25223641548498	0.268606931699426	0.258274841533525	0.251360519057834	0.269732857382183	0.251644788617118	0.263119806353405	0.275651558583302	0.247227105439553	0.284752089588574	0.281703775411423	0.265009464979576	0.272246776324782	0.272189495569526
0.185198387060842	0.181079622988798	0.222196211959991	0.168097030358177	0.181921168795656	0.204916037965442	0.181008969372598	0.161191127830672	0.206394412299128	0.173891144898794	0.196965537893345	0.222207563236864	0.153144721698769	0.222551326787308	0.260406582768635	0.209116269801734	0.214767394176881	0.206227414484431
