OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1D	OM1_H_1G
0.488419872992155	0.488005815362249	0.504404265183125	0.474100087796313	0.489707287414227	0.493466348180413	0.490511133603239	0.584025634939473	0.486468200270636	0.493349787467435	0.493534482758621	0.479671457905544	0.473856975381008	0.468060543868651	0.481229561805101
0.511580127007845	0.511994184637751	0.495595734816875	0.525899912203687	0.510292712585773	0.506533651819587	0.509488866396761	0.415974365060527	0.513531799729364	0.506650212532565	0.506465517241379	0.520328542094456	0.526143024618992	0.531939456131349	0.518770438194899
