OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1G
0.359912445278299	0.367231638418079	0.312755333635951	0.326585179526356	0.357070399675391	0.341782178217822	0.36316029143898	0.336895538338231	0.311814859926918	0.355664679059979	0.319371727748691	0.344900105152471
0.363977485928705	0.374973843900398	0.380390376758965	0.368601986249045	0.375735443294786	0.375445544554455	0.369990892531876	0.371894202511355	0.38489646772229	0.375657663977552	0.37696335078534	0.367507886435331
0.276110068792996	0.257794517681523	0.306854289605084	0.304812834224599	0.267194157029824	0.282772277227723	0.266848816029144	0.291210259150414	0.303288672350792	0.268677656962469	0.303664921465969	0.287592008412198
