OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.280338664158043	0.307079646017699	0.263073852295409	0.251984126984127	0.253057781526782	0.28585086042065	0.266325536062378	0.301734104046243	0.27791077257889	0.288851351351351	0.257224681072637	0.257351154313487	0.274314720812183	0.268595041322314	0.271954674220963
0.363593603010348	0.357522123893805	0.3624750499002	0.363095238095238	0.353437368199072	0.368068833652008	0.360136452241715	0.373025048169557	0.356147986942329	0.368243243243243	0.359802134860713	0.360145808019441	0.355939086294416	0.36233144845585	0.368980169971671
0.356067732831609	0.335398230088496	0.374451097804391	0.384920634920635	0.393504850274146	0.346080305927342	0.373538011695906	0.3252408477842	0.365941240478781	0.342905405405405	0.382973184066649	0.382503037667072	0.369746192893401	0.369073510221836	0.359065155807365
