OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.182961265917204	0.174008572560602	0.174560141639925	0.174191211974891	0.204202034796219	0.173122834039276	0.182009745818517	0.172346719617458	0.239614505525578	0.177033594815825	0.176195875175467	0.171134856652197	0.178124117148507	0.1619896008564	0.175341750433599	0.177992930690026	0.176605504587156	0.176620635060252
0.271245138259897	0.269099160753521	0.276695806130353	0.270907774022212	0.2925772078743	0.270748299319728	0.279621581281004	0.273290918669206	0.304436956572964	0.272339699863574	0.274997300507505	0.266183275294567	0.275190695922403	0.269421929958709	0.270397791909886	0.277654833256493	0.272964095594065	0.27293517459759
0.306143108316906	0.309800814033066	0.311054553502268	0.30985031385804	0.297333092529047	0.311153895520472	0.305873831160279	0.306621550431576	0.283913381559415	0.30793826739427	0.309955728323075	0.309211467824262	0.309704303606743	0.308648111332008	0.306708192685701	0.310204395266636	0.302922188243289	0.3070278828393
0.239650487505994	0.247091452652811	0.237689498727454	0.245050700144858	0.205887664800433	0.244974971120524	0.232494841740199	0.24774081128176	0.172035156342044	0.24268843792633	0.238851095993953	0.253470400228975	0.236980883322347	0.259940357852883	0.247552264970814	0.234147840786845	0.24750821157549	0.243416307502859
