OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1D	OM1_H_1G
0.263486513486513	0.287028783391322	0.30624839290306	0.239320509617787	0.267084730931894	0.260636874498261	0.281461657231086	0.275252062328139	0.309580018070007	0.27027389303427	0.26627512856475	0.282341563317784	0.274430646364474	0.260210431044236	0.261699860667158	0.270274077668383
0.36584569276877	0.36317106133364	0.368089483157624	0.363477391956033	0.369199358319965	0.363058603157613	0.363973237261966	0.359547815459823	0.368074378479205	0.359188597471069	0.362260402057036	0.366727348579664	0.352143578042038	0.361466229211449	0.358167363330875	0.367993488503138
0.370667793744717	0.349800155275038	0.325662123939316	0.39720209842618	0.363715910748141	0.376304522344126	0.354565105506948	0.365200122212038	0.322345603450788	0.370537509494661	0.371464469378214	0.350931088102552	0.373425775593488	0.378323339744315	0.380132776001967	0.361732433828478
