	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00938654247336308	0.0102463444793495	NA	NA	0.00543275568393813	0.0139328869750313	NA	0.000886399272068693	0.00555452400706189	0.0135068401238271	0.000227897792787317	0.000950626818598319	0.00560634425070962	0.0114235103133757	0.00483565342540318	0.00367062409217626	0.00269864010814805	0.0149653197614335	0.0130434373467485	0.0186637357665396	0.00624282883114694	0.00831153285792391	0.00312406798371251	0.00663563086910592
HMEC_4_2	0.00938654247336308	0	0.0196322295859726	NA	NA	0.00395385684191312	0.0233183671280506	NA	0.0102729120267401	0.0149407954634518	0.0228923716429755	0.00915865149160204	0.00843594182166662	0.0149926122280271	0.00203704368274083	0.0142219713306692	0.0130570100892479	0.0120850761173512	0.00557904931996104	0.00365705031637917	0.00927775729841184	0.0031437776417803	0.00107503874639887	0.00626253831117734	0.0160218260977809
HMEC_4_G2_3E	0.0102463444793495	0.0196322295859726	0	NA	NA	0.0156787961244641	0.00368672649395821	NA	0.00935997485257163	0.00469191367199338	0.00326065338816119	0.0104742337445454	0.0111969332768478	0.00464009325976317	0.0216689720358953	0.00541078461073891	0.00657580667638516	0.00754777717526483	0.0252103194537877	0.0232886987950771	0.0289081580433862	0.0164888059339854	0.0185573270378847	0.0133702633147321	0.00361079931227969
HMEC_4_G2_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4A	0.00543275568393813	0.00395385684191312	0.0156787961244641	NA	NA	0	0.0193651317171506	NA	0.00631914437001251	0.0109871642747384	0.0189391114211359	0.00520486013250613	0.00448213691606203	0.0110389828913237	0.00599088377872344	0.0102683152142188	0.00910331659966981	0.00813135430971844	0.00953283320265734	0.00761086897031432	0.0132314457808527	0.000810082696290553	0.00287882234348406	0.00230870132427194	0.012068235081698
HMEC_4_G2_4B	0.0139328869750313	0.0233183671280506	0.00368672649395821	NA	NA	0.0193651317171506	0	NA	0.0130465439288456	0.008378589439113	0.000426074901714456	0.014160769080518	0.0148834450264553	0.00832676989685841	0.0253549919608137	0.00909744759671172	0.010262446126305	0.0112343943195166	0.0288961096707563	0.0269746176265584	0.0325936742823639	0.020175104203369	0.0222435223822222	0.017056696067717	0.00729749179693945
HMEC_4_G2_4C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4D	0.000886399272068693	0.0102729120267401	0.00935997485257163	NA	NA	0.00631914437001251	0.0130465439288456	NA	0	0.00466813274356725	0.0126204935742386	0.00111429698668004	0.00183702555191669	0.00471995315174708	0.0123098662568423	0.00394926005105707	0.00278422797563955	0.00181224234584865	0.0158516459694976	0.013929780646313	0.0195500227031804	0.00712921438082913	0.00919790856540251	0.00401046339121341	0.00574924338221681
HMEC_5_1	0.00555452400706189	0.0149407954634518	0.00469191367199338	NA	NA	0.0109871642747384	0.008378589439113	NA	0.00466813274356725	0	0.00795252448120337	0.00578241924984171	0.00650513886032556	5.18208076335438e-05	0.0169776596276142	0.000718877314389289	0.00188391330511302	0.00285589882009935	0.0205192507762488	0.0185974928070984	0.0242173873312504	0.0117972104511333	0.0138658341194813	0.00867853954884787	0.00108112076048206
