	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3C_3
HMEC_5_1_1	0.00262640098215564	0.0049761832272674	0.00755990628110281	0.016162011152811	0.00365024944204637	0.0097360060401124	0.0106957337850802	0.00454911104087626	0.0163438623596339	0.00801854973284674	0.00845647553575674	0.00386938036850543	0.0113845659345662	0.0085515007495011	0.0127404630282688	0.0307070742952047	0.0116293392145555	0.0239350269822006	0.0126578863659386	0.0114132474950454	0	0.00483698425977515	0.00905812079371563	0.0100226467877538	0.00514668658345605	0.00154915398921301	0.00462943442635828	0.00445699375634501	0.00536406946040392	0.00572430048306921	0.00496811056352714	0.00561400412041165	0.0165173874090162	0.0149736784224065	0.0157324590475101	0.0141004808411721	0.00768886001365285	0.00482932712258834	0.0169461132288738	0.00883815413118022	0.0281568634538915	0.0175840038065478	0.00302054593460504	0.0052004687097497	0.0154001624076366	0.0144080502493383	0.00853958268089751	0.00108590253213348	0.0128898703504645	0.00971380385650322	0.00433721485961955	0.00686087797138982	0.00946442834569212	0.00803741456729127	0.0123766342929332	0.0277950238219648	0.00377205910323948	0.0195086205554859	0.0101988023043837	0.0116478846284225	0.0656800048368083	0.013717250449698
HMEC_5_1_2	0.00745292778328232	0.000646025354600379	0.00649747518032065	0.0120660751869074	0.00268184171853217	0.00776374962796835	0.0137559712829059	0.000306394545944778	0.0116963648554944	0.0049021028551125	0.00445088055696084	0.00391003311285124	0.00909622344119507	0.0122342407972448	0.0107625021171548	0.0262493679744187	0.0153598773997134	0.0199699385355834	0.00826145076101174	0.00692551370618487	0.00483698425977515	0	0.00782667619623098	0.00647742760823484	0.00377368452252609	0.00516441163910347	0.00831103590533527	0.00848179863248329	0.00231497190785317	0.0104883228501911	0.00223359492042294	0.00966159339587388	0.0128878702495522	0.0109941804500026	0.0199964498950623	0.0168559310085465	0.00349223014663122	0.00168755902195493	0.0134281472730481	0.00560869234297886	0.0322606180028122	0.0217993911241754	0.00402273718654537	0.00360588604550656	0.011726758534855	0.0128343199685686	0.0124748967215032	0.00376474913334542	0.00816905607465902	0.0127763310824538	0.00105507861901927	0.00298732098788915	0.00474041285387711	0.00848628719642817	0.0110777626804796	0.0240040870567784	0.00627246529671268	0.0165929422407151	0.0149483488814792	0.00697864950557815	0.0615644468441426	0.016898883387209
HMEC_5_1_3	0.0108319393786003	0.00719291032026058	0.00151046707147115	0.00981245134025657	0.00601436149288852	0.00142567905210492	0.00999170495783799	0.0077203520298709	0.0120074018144559	0.00381498782405628	0.01162349101352	0.0110850564625462	0.00285620006477347	0.0175457720407706	0.0037681411901476	0.0243124718903502	0.0205528837293959	0.0165234432606379	0.0081824262336199	0.00780259169872462	0.00905812079371563	0.00782667619623098	0	0.00460691538101124	0.00432002063748813	0.00781555344641741	0.00809241088793023	0.0087713555989282	0.00551380816537731	0.0120304786502315	0.00562272556844409	0.00937075875529135	0.00905729753393666	0.00855251567582943	0.0241235680602261	0.0231474040416625	0.00596272799001875	0.00616188732387063	0.00923314339521515	0.00383884367478492	0.0365484205649451	0.0259944580489819	0.010720028407165	0.00440395601045371	0.00819721074711209	0.0053637285624096	0.0174342723251389	0.00842830962367551	0.00986499883129701	0.0187695012308049	0.00695410069440526	0.00555112381624384	0.00798246425244359	0.00291641889985102	0.00338295815960205	0.0199162111046804	0.00624161664823666	0.0108571207660582	0.0176982591013811	0.00876214775799597	0.0579618889570009	0.0227625570509616
HMEC_5_2_1	0.0124360887861129	0.00590004229317679	0.00462901080477868	0.00624487840402768	0.00637319070708481	0.00339016927881796	0.0143271791863291	0.00656175252246495	0.00758341295604026	0.00204125585796132	0.00874777074759021	0.0103789063853944	0.00360712152773794	0.0183548900163782	0.00527681970264076	0.0209775898769673	0.021484891273291	0.0139159748983965	0.00363824723243468	0.00321326017215558	0.0100226467877538	0.00647742760823484	0.00460691538101124	0	0.00509885973190975	0.00936955917225015	0.0110700887730796	0.0116102115041766	0.00473920123684757	0.0145975843418411	0.00510970842877939	0.0125166426559437	0.00653254176206145	0.00500461521941904	0.0257532593524217	0.0232891587407107	0.00309980586756776	0.00540180079609433	0.00701736867303234	0.00125995727217945	0.03816986365399	0.0276041197737759	0.0103854397130815	0.00496961079331149	0.00539444143292325	0.00748611247622001	0.0184646006520488	0.0090444792381429	0.00526515583864976	0.0191205936365388	0.00616044887848252	0.00349974832480123	0.00403082425826814	0.00725774186727751	0.00638350781937439	0.0177933002362253	0.00878954084071007	0.0101348845156174	0.019938956487737	0.0042163229773312	0.0556797539963996	0.0232436199478538
HMEC_5_2_2	0.00739637353827406	0.00320858496409844	0.00285851776527513	0.0113427912902553	0.00171252967819905	0.00468877917500476	0.0106475220837279	0.0035968503855498	0.0122080615435238	0.0030602561114881	0.00805593510931154	0.006765500145547	0.0062906249243698	0.0136817523331845	0.00775606252763845	0.0260611760352247	0.0167725492623273	0.0189521106753731	0.00826688848603222	0.00724750493226554	0.00514668658345605	0.00377368452252609	0.00432002063748813	0.00509885973190975	0	0.00429421532484574	0.00619804367154624	0.00665452737109309	0.00172243042096438	0.00952127064671594	0.00159135732479975	0.00766655252720204	0.0114589862450273	0.0101021480283543	0.0207904050345249	0.0190456879927395	0.00374567687485674	0.00211189035706672	0.0118532775916823	0.00385009300786971	0.0332372038413156	0.0226528020671751	0.00641595067570634	0.000220723631473817	0.010369831331933	0.00961833183766901	0.0136859336183391	0.00431918226482476	0.00911341033504504	0.0147162868813388	0.00277584271861906	0.00286664667441211	0.0060677303634419	0.00473144314465815	0.00769449087718793	0.022729408953888	0.00386618368631772	0.0143706852787728	0.0148465233003989	0.00782442003724322	0.0607041730008614	0.018783721884333
HMEC_5_2_3	0.00311816094369405	0.00510684419405338	0.00635258485849497	0.0155993056145745	0.00317561688634423	0.00863276938456907	0.00933451758574198	0.00485821189098993	0.0161421099454493	0.00732920261912345	0.0092568536924826	0.00521782880527142	0.0103057440338117	0.00973651916466224	0.0115572267752061	0.0302739229464931	0.012740813176338	0.0232454340597391	0.012314930146594	0.0111549865025626	0.00154915398921301	0.00516441163910347	0.00781555344641741	0.00936955917225015	0.00429421532484574	0	0.00336738563091674	0.00338157611977818	0.00498879726910104	0.0054793197378015	0.00459143971195556	0.00457495152443932	0.0157484144955616	0.0143720612060677	0.0165326916280152	0.0154570431429195	0.00742169096213889	0.00462678666208627	0.0161302672752774	0.00813327317058157	0.0289868837407239	0.0183998167041066	0.00442434708499423	0.00440456427302839	0.0146633834031578	0.0131160415704234	0.00962297781268063	0.00181800253036128	0.0128041045163339	0.0110542178240172	0.00439000719697293	0.00653274883872075	0.00944620659952962	0.00655516306533232	0.0110635411767954	0.0270106264582912	0.00222308169217522	0.0184731628331183	0.0105750501918919	0.0115272340801344	0.0649908972949605	0.0149795062219292
HMEC_5_3_1	0.00418366329717756	0.00812158288177526	0.00695166467190282	0.0172366968719019	0.00587133730546955	0.00929821658082278	0.006077384663159	0.00800817083568907	0.0183962928057521	0.00911322512499581	0.012568270986345	0.00848977318162585	0.010918053693968	0.0108637191481314	0.0117588489925344	0.0319755826798777	0.0135051856728361	0.0244828102040868	0.0144361562193518	0.0134452175303795	0.00462943442635828	0.00831103590533527	0.00809241088793023	0.0110700887730796	0.00619804367154624	0.00336738563091674	0	0.000727071065163616	0.00751254873357574	0.00398568147120282	0.00716310506605085	0.0014685386559323	0.0169429151896144	0.0159645451122596	0.0163440179272826	0.0169103838828965	0.00987295954337291	0.00738652203880739	0.017204605036562	0.00981812695448935	0.0286664281757933	0.0182009058861652	0.0076495217886279	0.00639007366909879	0.0159614448797606	0.0128333533569502	0.0104833131022717	0.00517898839069103	0.0152920034012653	0.012585012197317	0.00739741943671295	0.00896628765798565	0.0121132831066346	0.0057514604974907	0.0107924277622638	0.0279868629442539	0.00233193101603241	0.0189101494285669	0.00968658284871764	0.0140006310945984	0.0660318947180261	0.0161197275461019
HMEC_5_3_2	0.00363533149381365	0.00834495779001505	0.0075933107392876	0.0178061010565684	0.00616146144759654	0.00995210131367509	0.00640063877624708	0.00817607835168518	0.0188610564915519	0.0096274729154924	0.0126382712309748	0.00832216084965465	0.0115840577781545	0.0101990823345646	0.0124567645733897	0.0325507944628232	0.0128048008671464	0.0251127861372221	0.0149183406903003	0.0138905447077774	0.00445699375634501	0.00848179863248329	0.0087713555989282	0.0116102115041766	0.00665452737109309	0.00338157611977818	0.000727071065163616	0	0.00786896389119661	0.00327507606928388	0.00750403253215499	0.00119342353311084	0.0175682946498601	0.0165376331465288	0.0156177214261795	0.0162588470682955	0.0102665080712701	0.00768279972883364	0.0178434140766843	0.0103531011269026	0.0279455395698844	0.0174751305131677	0.00746123803015934	0.00683631086777493	0.0165728683058653	0.0135541130005867	0.00979814567017035	0.00513924139432619	0.015698234598637	0.0119546186628701	0.0076182297209174	0.00935731094042172	0.0124643527726818	0.0064734060837965	0.0115104156217094	0.0286458933982716	0.00282151605050205	0.0196042238301223	0.00897380237679956	0.0144069085730868	0.066692979351453	0.0154407830674241
HMEC_5_3_3	0.00789148249597358	0.00167919243776761	0.00421552761803021	0.010801703356722	0.00181369817349034	0.00548469606449542	0.0123148882851026	0.00223227169054948	0.0111542693028132	0.00285863027101124	0.00637861127385913	0.00589579296230013	0.00689231355633496	0.0136164475794949	0.00852033648296967	0.0253654194442571	0.0167465371801448	0.0186084586738337	0.00734456778934778	0.00616636309557298	0.00536406946040392	0.00231497190785317	0.00551380816537731	0.00473920123684757	0.00172243042096438	0.00498879726910104	0.00751254873357574	0.00786896389119661	0	0.0104502758898918	0.000401300520377329	0.00896514292738394	0.0112715607077336	0.00962457909462081	0.0210700461355785	0.0186461657536018	0.00243767039466422	0.000721749978048585	0.0117476932026128	0.00365337815900631	0.03346477176537	0.0229125067294186	0.00575739339540003	0.00151044391942328	0.0101317658957454	0.0105541600839349	0.0137311033199288	0.00434108935075214	0.00785718795392379	0.0144214249185876	0.00155616011290647	0.00154403570367292	0.00460141080162787	0.00640078278682568	0.00876918106696084	0.0225253053330091	0.00522267789912628	0.014648747511166	0.0154809990897752	0.00657036162483483	0.0603458600556746	0.0185384542221259
HMEC_5_4_1	0.00337413192638471	0.0105239709421196	0.0108073041628503	0.0208359434618006	0.00864363400335351	0.0131774513128677	0.00794662225628663	0.0101889081371111	0.0215988098476897	0.0125720985161553	0.0141300917729188	0.00908001820706062	0.0148244505140993	0.00789059429902144	0.0157294641336098	0.0355707487482008	0.0100833175911194	0.0282742975771057	0.0177306365412049	0.0166076135329747	0.00572430048306921	0.0104883228501911	0.0120304786502315	0.0145975843418411	0.00952127064671594	0.0054793197378015	0.00398568147120282	0.00327507606928388	0.0104502758898918	0	0.0100569385320754	0.00307351609016754	0.020728204145708	0.0195804720489254	0.012418726367805	0.0139270232372186	0.01288759694673	0.010105780864847	0.0210302223320828	0.0133388374996511	0.0246927881767549	0.0142639355886696	0.00820915851105189	0.00967450902230561	0.0197046428806176	0.0168134615123346	0.00730445372150571	0.00674618764605615	0.0182824834448395	0.00987563474605858	0.00982454525454209	0.0119907981633361	0.0149209040472559	0.00973173758219333	0.0147764912870613	0.0318643201710341	0.00591069331192472	0.0228734593208141	0.00570102543132929	0.0170043137946337	0.069907089568401	0.0128922822177935
HMEC_5_4_2	0.00749066317151506	0.00163435055528459	0.00426627860708664	0.0111952294940035	0.00141583519884662	0.00568797656409496	0.012066463036468	0.00210091301268516	0.0115510004019392	0.00319243638567607	0.00646528869457306	0.00563981370224385	0.0071418925246954	0.0132510716789477	0.00874437268225168	0.0257659034620323	0.0163791554862386	0.0189933455752421	0.00774575374651913	0.00656453455881887	0.00496811056352714	0.00223359492042294	0.00562272556844409	0.00510970842877939	0.00159135732479975	0.00459143971195556	0.00716310506605085	0.00750403253215499	0.000401300520377329	0.0100569385320754	0	0.00861012571698174	0.011640379655925	0.0100139452432594	0.0206807040576485	0.0183246332162038	0.00283134562260479	0.000546242539872336	0.0121090855876509	0.00399828765172147	0.0330802859912796	0.0225246625320239	0.00545734057640831	0.00140087403956739	0.0105039666391808	0.0107456882287947	0.0133557646267669	0.00395167959664625	0.00824142498428007	0.0140828020146964	0.00134114817536226	0.00194288934840688	0.00496052721964392	0.00632058106839922	0.00892301535601313	0.022900623657253	0.00488986987515637	0.0149663638461051	0.0150797846294568	0.00695646222552152	0.060734230334202	0.0181959825467126
HMEC_5_5_1	0.00446928580290159	0.00950926833264569	0.00831136875236004	0.0186611891217622	0.00729483068642727	0.0106283763099904	0.00548157347240625	0.0093563408378671	0.019863134669578	0.0105716475969718	0.0138315867240523	0.00946630905520653	0.0122185627292364	0.0106282247827746	0.0129610433201386	0.0333909038759194	0.0130495415856749	0.0258362449777185	0.0159008408501577	0.0149136159171652	0.00561400412041165	0.00966159339587388	0.00937075875529135	0.0125166426559437	0.00766655252720204	0.00457495152443932	0.0014685386559323	0.00119342353311084	0.00896514292738394	0.00307351609016754	0.00861012571698174	0	0.0183078624943053	0.0173868149421669	0.0154707855020348	0.0167073597935098	0.0113362194600712	0.0088148664591469	0.0185485454612147	0.0112680739755178	0.0276786769108786	0.0173068585724373	0.00859798453279527	0.00785844910343957	0.0173456399126306	0.0138921977687247	0.0101431590264575	0.00632763417118394	0.0167581164300719	0.0124874319836954	0.00878279839578142	0.0104287614707657	0.0135662558695512	0.00684422925000912	0.0118850076504971	0.0292848038378633	0.00380046092296378	0.0201139121652053	0.0086681697360017	0.0154666491300665	0.0673139912653912	0.0157852305415728
HMEC_5_5_2	0.0188546610847729	0.0123525320878581	0.00999783332034848	0.00237536820149717	0.0128709890324545	0.00770540747016506	0.0187703399691679	0.0130084750879851	0.00625600364497104	0.00850028759250071	0.0141343527170183	0.0167929483985798	0.00624247430222014	0.0248859123108235	0.00629346810029659	0.0152868894620382	0.0280154582891328	0.00754836458547097	0.00555685456905158	0.00677483798508313	0.0165173874090162	0.0128878702495522	0.00905729753393666	0.00653254176206145	0.0114589862450273	0.0157484144955616	0.0169429151896144	0.0175682946498601	0.0112715607077336	0.020728204145708	0.011640379655925	0.0183078624943053	0	0.00236114224887885	0.0322319050937652	0.0297400673341806	0.00939937808368029	0.01192988171923	0.000703944863161068	0.00768043954556703	0.0446631353865789	0.0340890926725822	0.0168676046438795	0.0113651266352897	0.00116288910001273	0.00728839042751992	0.0249912206630797	0.0155619526133019	0.00739357799472706	0.0256225848527058	0.0126719822622024	0.00997526259364686	0.00912284722770141	0.0119245559683681	0.00801938261964127	0.0112805374687662	0.0148190852447353	0.00468934341034511	0.0262405482453255	0.00752126693293677	0.0492706314123015	0.0297470911813624
HMEC_5_5_3	0.0174270965557925	0.0105076018593867	0.00917503464878889	0.0012780192458369	0.0113372448394797	0.00712787288684541	0.0185289690202407	0.0111475412995747	0.00441795158799106	0.00704579378372422	0.0118721640323071	0.014860706654571	0.0060315904086791	0.0231575207901167	0.00671275063284838	0.0160165131551393	0.0262913307524692	0.00900068341639113	0.00322977240817856	0.0045106508733701	0.0149736784224065	0.0109941804500026	0.00855251567582943	0.00500461521941904	0.0101021480283543	0.0143720612060677	0.0159645451122596	0.0165376331465288	0.00962457909462081	0.0195804720489254	0.0100139452432594	0.0173868149421669	0.00236114224887885	0	0.0306917959740863	0.0277986216175635	0.0075185615081208	0.010229219326553	0.00306050794492146	0.00625370504440546	0.0430779394755511	0.0325338400866624	0.0150131758799258	0.00997410503238137	0.00148132925135081	0.00827634686817998	0.0233219647208079	0.0139650021998301	0.00503625526434708	0.0237686372064225	0.0109099958409551	0.00820627418563541	0.00691841503325906	0.0114659070380889	0.00843886476975122	0.0130126255888592	0.0137280485086709	0.00702469142151402	0.0249423968530424	0.00518742325650094	0.0507339010219418	0.0278891947105231
HMEC_5_6_1	0.0134151381895607	0.0203593497338161	0.0227554408390993	0.0318626627068855	0.0193815843979433	0.0251016480016918	0.019368039040163	0.0197775338238813	0.0316546157294077	0.0237434557555076	0.0216781897813124	0.0165891887386561	0.0267789674039739	0.00804153837434975	0.0278857027691959	0.0462361427160951	0.00534272693333408	0.0396605222318727	0.0282217200187296	0.026909402041301	0.0157324590475101	0.0199964498950623	0.0241235680602261	0.0257532593524217	0.0207904050345249	0.0165326916280152	0.0163440179272826	0.0156177214261795	0.0210700461355785	0.012418726367805	0.0206807040576485	0.0154707855020348	0.0322319050937652	0.0306917959740863	0	0.00811069886380795	0.0232865236729103	0.020480788318946	0.0326395395358127	0.0245617874708566	0.0124575282941179	0.00187184929776046	0.0161191285850526	0.0208745378376747	0.0311233183461923	0.029142948315809	0.00759365284426274	0.0167298319110519	0.0280947075908503	0.00863141766286677	0.0198542564621323	0.022518479368072	0.0247067344415152	0.0220792855892118	0.0270861210344239	0.0435043554859195	0.0178865794062902	0.0349398914141647	0.00691657806167722	0.0269536414206229	0.0813714158114292	0.00643831529953326
HMEC_5_6_2	0.0128461106754749	0.0174007292105316	0.0216427851150885	0.028803288672774	0.017363884022734	0.0237292376294661	0.0218697104713158	0.0167415012576238	0.0276640903885867	0.0215039898758709	0.0168941090800878	0.0129533061523705	0.0253290283739658	0.00608006985569037	0.0267795655160244	0.0422423905567664	0.00441134143887318	0.0366945912568848	0.0248637387874475	0.0234897894038839	0.0141004808411721	0.0168559310085465	0.0231474040416625	0.0232891587407107	0.0190456879927395	0.0154570431429195	0.0169103838828965	0.0162588470682955	0.0186461657536018	0.0139270232372186	0.0183246332162038	0.0167073597935098	0.0297400673341806	0.0277986216175635	0.00811069886380795	0	0.0203450783013916	0.0179414240219358	0.030276294896624	0.0222909654315222	0.0171542632191464	0.00886294219744703	0.0129088730966231	0.019043767440839	0.0285792505426746	0.0285022906265856	0.00662543381754753	0.0147502521206801	0.0241547198928123	0.00440528101313607	0.017146182030285	0.0197950030675122	0.0210747318720042	0.0219577374867356	0.0264737138148293	0.0407901648919294	0.0174766999136867	0.0332852696256407	0.0108238245447077	0.0232258998415826	0.0779011767774775	0.0017201284417105
HMEC_5_6_3	0.0102673124519218	0.00298922253298213	0.0051376337853939	0.00862245351086351	0.004246671736768	0.00532870841684597	0.014292975589549	0.00363117039734501	0.00872179004632589	0.00218630186768424	0.00588085635446746	0.00739426111511469	0.00626051925053798	0.0156511775945228	0.0079884490520995	0.0230263289405032	0.0187842297080125	0.0165110509377025	0.00497014445942705	0.00374216466479986	0.00768886001365285	0.00349223014663122	0.00596272799001875	0.00309980586756776	0.00374567687485674	0.00742169096213889	0.00987295954337291	0.0102665080712701	0.00243767039466422	0.01288759694673	0.00283134562260479	0.0113362194600712	0.00939937808368029	0.0075185615081208	0.0232865236729103	0.0203450783013916	0	0.00286190099641374	0.00994858866251778	0.00256113786011683	0.0356245321553938	0.0251123927752032	0.00749949970404373	0.0035339504684149	0.00823745044006552	0.010177973009362	0.0158414728126393	0.00662619609185621	0.00543360360685772	0.016260968255479	0.00343311404209203	0.000909293586326424	0.0023454490660496	0.00776389668907803	0.00871517933878405	0.0205228296651893	0.00755275570816732	0.0132222698928747	0.0178646366425156	0.004143206828785	0.0581747693322077	0.0203850516486617
HMEC_5_7_2	0.00740665789960745	0.00109731178479127	0.0048122519042695	0.0113860486936723	0.00152142108216559	0.00619050325132012	0.0124549476371484	0.00155863574383908	0.011559893343091	0.0035663637151048	0.00596343358707861	0.00517407136597877	0.00761219447994214	0.0129630216816029	0.00923449090045077	0.0258799097238868	0.0160959560940618	0.019224587486274	0.00782907200567992	0.00659797350037804	0.00482932712258834	0.00168755902195493	0.00616188732387063	0.00540180079609433	0.00211189035706672	0.00462678666208627	0.00738652203880739	0.00768279972883364	0.000721749978048585	0.010105780864847	0.000546242539872336	0.0088148664591469	0.01192988171923	0.010229219326553	0.020480788318946	0.0179414240219358	0.00286190099641374	0	0.0124182004193994	0.00435106505777675	0.032855763638449	0.0223167076031988	0.0050442318609393	0.00193156417507917	0.0107842072028758	0.0112560209007783	0.013099032931451	0.00377438386645439	0.00818052127963525	0.013731079801398	0.000835778926691633	0.00204033588147697	0.00482552673358141	0.00684265839750378	0.00945006617117809	0.0231668360442706	0.00516244922556252	0.0153591149632961	0.0150041597559072	0.00690837664547414	0.0609428389173314	0.0178514024523624
HMEC_5_7_3	0.0192437592211454	0.0128802892347524	0.0102536274551927	0.00303254602956398	0.0133083019933732	0.00792174963763119	0.018808316476297	0.0135389411097623	0.00690485237354215	0.00894308260603682	0.0147864351194912	0.0173370216893923	0.00638615161539426	0.02535778296494	0.00624428152652062	0.0152245797508415	0.0284834524555913	0.00729342780219913	0.00623988686053746	0.00743708966806196	0.0169461132288738	0.0134281472730481	0.00923314339521515	0.00701736867303234	0.0118532775916823	0.0161302672752774	0.017204605036562	0.0178434140766843	0.0117476932026128	0.0210302223320828	0.0121090855876509	0.0185485454612147	0.000703944863161068	0.00306050794492146	0.0326395395358127	0.030276294896624	0.00994858866251778	0.0124182004193994	0	0.00812475115039533	0.0450791318567611	0.0345002978937956	0.0173879640636979	0.0117695057971185	0.00177184560040265	0.00703162042595883	0.0254446812187448	0.0160087281763482	0.00809525742448657	0.026133173698902	0.0131750153666089	0.010491335000975	0.00976242905563265	0.0120593372807139	0.00793416358590864	0.0108836127566726	0.0151213271534143	0.00398649232606065	0.0265792320902035	0.00820417659641144	0.048924590104372	0.0302563506879346
HMEC_5_8_1	0.0112139726072988	0.00499321277134757	0.00355413237033717	0.00750040105678745	0.00519079594041699	0.00289702768388713	0.0132459893939914	0.00564890897594765	0.00873798429925053	0.000819882448693465	0.00843710473397304	0.00945531590773211	0.00369963609934591	0.0172395647202605	0.00542744147678462	0.0222366920092461	0.0203632847574559	0.0151246831773474	0.00475659920429946	0.00408686410578086	0.00883815413118022	0.00560869234297886	0.00383884367478492	0.00125995727217945	0.00385009300786971	0.00813327317058157	0.00981812695448935	0.0103531011269026	0.00365337815900631	0.0133388374996511	0.00399828765172147	0.0112680739755178	0.00768043954556703	0.00625370504440546	0.0245617874708566	0.0222909654315222	0.00256113786011683	0.00435106505777675	0.00812475115039533	0	0.0369905454331124	0.0264168436667358	0.00938914435790756	0.00372889303693317	0.00656380967311143	0.00761854621393607	0.017321911134801	0.00788572915657959	0.00614760274015986	0.0180742115315581	0.00515093863042653	0.00264867685367297	0.00420302680497168	0.00625102941707744	0.00621614385500959	0.0189590347254288	0.00753195850174294	0.0110208926560429	0.018695721806161	0.00497680569145445	0.0568881523106824	0.0221902554198769
HMEC_5_8_2	0.0258703402115675	0.0326648214425003	0.0351962752532155	0.0442289346678099	0.0318049512284305	0.0375470278305985	0.0309135987285542	0.0320603942570064	0.0438065591992708	0.0361715594184909	0.0334348111368279	0.0286626960788119	0.039223275659919	0.0200532375450995	0.040302416497015	0.0584386969133545	0.0169683277557243	0.0520589357999643	0.0405157767152488	0.0391813714827082	0.0281568634538915	0.0322606180028122	0.0365484205649451	0.03816986365399	0.0332372038413156	0.0289868837407239	0.0286664281757933	0.0279455395698844	0.03346477176537	0.0246927881767549	0.0330802859912796	0.0276786769108786	0.0446631353865789	0.0430779394755511	0.0124575282941179	0.0171542632191464	0.0356245321553938	0.032855763638449	0.0450791318567611	0.0369905454331124	0	0.0105899204496465	0.0282949614686646	0.033317783779194	0.0435484928725393	0.0414913042130896	0.019792957107213	0.0291329855233951	0.0402387599864665	0.0199536567860056	0.0321976005525052	0.0348848739324034	0.0369088590261401	0.0344148506233442	0.0394469154199879	0.0559309861090194	0.030310281070138	0.047375464228135	0.0190139408089438	0.0391497488756251	0.0937137671341702	0.0162189726819413
HMEC_5_8_3	0.0152827859276566	0.0221743377035609	0.0246267127231054	0.0336991420120508	0.0212336239292705	0.0269724387195725	0.0210837964008553	0.0215856235938315	0.0334358967239924	0.0255981252534736	0.0233525325783701	0.0183346506415468	0.0286497032923082	0.00973383767303654	0.0297560894927625	0.048034664246005	0.00684947040265685	0.0415077516228325	0.030037350970665	0.0287186104424602	0.0175840038065478	0.0217993911241754	0.0259944580489819	0.0276041197737759	0.0226528020671751	0.0183998167041066	0.0182009058861652	0.0174751305131677	0.0229125067294186	0.0142639355886696	0.0225246625320239	0.0173068585724373	0.0340890926725822	0.0325338400866624	0.00187184929776046	0.00886294219744703	0.0251123927752032	0.0223167076031988	0.0345002978937956	0.0264168436667358	0.0105899204496465	0	0.0178925782546565	0.0227351255485012	0.0329780735692936	0.031006566246744	0.00935085470360792	0.018573758220109	0.0298719423618464	0.0101017579178366	0.0216801510329436	0.0243524739145462	0.0264963785184795	0.0239401084861823	0.0289510133597363	0.0453614985485851	0.0197573285837156	0.0368104334891567	0.0087028169490512	0.0287432032342608	0.083208812861043	0.00731956851972831
HMEC_5_9_1	0.00483584763408542	0.00451833360492269	0.0092270085223966	0.0160882134918537	0.00470791729928145	0.0110520504783407	0.0137097981042478	0.00386860534822827	0.0155476273713513	0.00861035793804699	0.00613327414096279	0.000882920834448121	0.0125739081776155	0.00824573779658156	0.0141279014270172	0.0301708549420673	0.0113592279522143	0.0239917286734509	0.0122601970896175	0.0109089896544112	0.00302054593460504	0.00402273718654537	0.010720028407165	0.0103854397130815	0.00641595067570634	0.00442434708499423	0.0076495217886279	0.00746123803015934	0.00575739339540003	0.00820915851105189	0.00545734057640831	0.00859798453279527	0.0168676046438795	0.0150131758799258	0.0161191285850526	0.0129088730966231	0.00749949970404373	0.0050442318609393	0.0173879640636979	0.00938914435790756	0.0282949614686646	0.0178925782546565	0	0.00636359764989447	0.0157100328698396	0.0160328385365662	0.00854279462232574	0.00272570330414656	0.0119818653843159	0.00876299587174554	0.00423924358435417	0.00689733042852314	0.00861886542772677	0.0103700936905549	0.0141015818680205	0.0280196742692774	0.00654398266184824	0.0204022286772785	0.0116186490954011	0.0108635581955588	0.0655606766301876	0.0128885174889908
