	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3C_3
HMEC_5_1_1	0.00580881524428259	0.00709781838507905	0.00566802306792893	0.00806801960693825	0.00633684473077537	0.0118951746858125	0.0110658870094149	0.0301853893474149	0.0119846041111331	0.0129512161539178	0.00891166571489466	0.0188517359324151	0.0120697993938307	0.00438206211900059	0.0137026407828248	0.00914438518706026	0.00767503583785968	0.00945710261933808	0.00828981771879766	0.010584410796474	0	0.00880613704296395	0.00808156540286442	0.00213560127920599	0.00915990348623314	0.0174670911713515	0.00262368928272853	0.00254878640687464	0.0048999234100876	0.00724123769305583	0.0362933131673491	0.0259541726375962	0.0233588997150726	0.00867285784032449	0.0155559721997185	0.0133476468205899	0.00756928757168724	0.00983424754881234	0.014967324907444	0.00708181593226023	0.035481248277298	0.0217422962515021	0.0155666136593348	0.00692420615923476	0.0102495217069778	0.00776393102536196	0.0112287337125428	0.00830664991623857	0.0081185550087851	0.0135539218746183	0.0287756176696033	0.0100574549779991	0.00489344696795071	0.00220830829326537	0.0081216467723032	0.00746237571042781	0.00932755588232015	0.00907713794304763	0.0131372813188497	0.0161862736912686	0.0170062766573826
HMEC_5_1_2	0.00553085627954629	0.0138984967439568	0.0101629262979089	0.00755273277013821	0.00770406813167508	0.00395081828098198	0.0124213484461096	0.0321581129891547	0.0180750244367944	0.00420698124653492	0.0147585169656086	0.0123713610368925	0.0052070211439105	0.0116699793598465	0.00595688616928146	0.000524147711775554	0.0114748200655921	0.0157540189208125	0.00608623902299725	0.00945715289961312	0.00880613704296395	0	0.00606923880039159	0.00677083708327963	0.00852865159155234	0.00866651966620888	0.00779715446757686	0.00894989877157562	0.00480005972095869	0.0051012838415241	0.0305510890383293	0.0321832262242365	0.0271125903107249	0.00669830370658439	0.00721541515210971	0.00498120777197317	0.00262926865779168	0.00373384555440029	0.010458461382484	0.00183527410659587	0.0297208174349534	0.0144214728965266	0.0154063425485883	0.00223700028265671	0.00491460000113146	0.00440378404076417	0.00539472042946508	0.00367454385326266	0.00164083107699174	0.00753702546445075	0.0214017010818967	0.00977513956233396	0.00909660407025456	0.00988236824011901	0.00223863683589208	0.00200415316110358	0.00325857464524694	0.00212842738792615	0.00908591360796732	0.00908098529632569	0.00932102207969537
HMEC_5_1_3	0.0090767640962005	0.0150190675142093	0.012412315287623	0.0118883975343527	0.0111278009810255	0.00609073547941181	0.0165079200361214	0.0364924958232503	0.0198238917020856	0.00931911273276138	0.0165801463678406	0.0109559531922535	0.0112758795148289	0.0123324994717939	0.011876249614414	0.00658355900536861	0.0142708880183132	0.0172999591069644	0.0108941677843491	0.0143231479861238	0.00808156540286442	0.00606923880039159	0	0.00715472958172668	0.0130793359382488	0.0124841572051267	0.00896375949847567	0.00982297708491366	0.00758770723188105	0.00958696687349215	0.0282220045024379	0.0339457793612264	0.0304920194426323	0.0115311694419	0.0093889252751712	0.0106145071628842	0.00349169288562567	0.00962113777601559	0.00689100201509821	0.00493955776429533	0.0274082069071026	0.0141066569189405	0.0202802780932124	0.0065129085789654	0.0107240638112324	0.00929927186894326	0.00389143119982446	0.00247120649702108	0.00443039588721538	0.00581479129408845	0.0210233879384642	0.0143312714118422	0.0113114107214737	0.0101249062375533	0.00764802404772995	0.00423871095139403	0.00906739016140302	0.00802602533921603	0.00506567295386256	0.008726262556246	0.0151160293577178
HMEC_5_2_1	0.00392282832480177	0.00795855129575491	0.0053652364148538	0.00650719668280348	0.00499529680416357	0.0100851064037336	0.010204952759502	0.0298713603880973	0.0126930960913765	0.0108672891214978	0.00942885313587193	0.0174928059725963	0.00995541888055173	0.00535899527632122	0.0115694035031485	0.00707802905624949	0.00732531558242202	0.0101801368287192	0.00644285685589307	0.00911385986499096	0.00213560127920599	0.00677083708327963	0.00715472958172668	0	0.00768468753299201	0.0154340808288489	0.00183401862573529	0.00269420987503501	0.00281195293808857	0.00528545777146616	0.0352468931996765	0.0268654843666654	0.0234716517940186	0.00689894747747131	0.0137049555200096	0.0112202497357323	0.00586126211404157	0.00771822208880168	0.0139732336281975	0.0051262999007288	0.0344268631534206	0.020206376090259	0.0145180260863559	0.00480845216788938	0.00818547797759873	0.00572281131109799	0.00978876514640652	0.00680925835175998	0.00625873187295719	0.012181671087294	0.0272625514200944	0.00872992427771848	0.00432581117094119	0.00327088692567453	0.0059864608243758	0.00561940606671505	0.00720282159645854	0.00694301935402099	0.0121748915007756	0.0146414905287769	0.0148820968546954
HMEC_5_2_2	0.00410568722959793	0.0088864254112415	0.00508199279320412	0.00122360819258864	0.00283367664153309	0.0123496217843828	0.00395139920566451	0.0236852016718802	0.0113624401250606	0.0103998671881328	0.00851120437579561	0.0208405608173892	0.00679334665329991	0.00824822122705547	0.00873154238183934	0.00832180499642945	0.00476568945620369	0.00966753397755313	0.00244503473245424	0.00143235005693465	0.00915990348623314	0.00852865159155234	0.0130793359382488	0.00768468753299201	0	0.0148063432265813	0.00654004369657241	0.00702113227247904	0.00564710841663359	0.00356302618244711	0.0390019306813135	0.0246934584347746	0.0186997959278426	0.00186333309842276	0.0149802604947737	0.00957232671839001	0.0100300772210969	0.00565360799198298	0.0188340851114272	0.00845888987944873	0.0381721553512557	0.0225806493907215	0.00720329340882863	0.0068244112811916	0.00481486348317391	0.00413038125650487	0.0138186128830045	0.0113869160648148	0.00954460175970306	0.0160534998217487	0.0293644190449934	0.00126998129050451	0.00490353858557853	0.00814911003352162	0.00629087938562958	0.00930233697111826	0.00574532612845588	0.00669606846013901	0.0172981075876756	0.0174888936037107	0.0109715407027421
HMEC_5_2_3	0.0134792924533327	0.0221285140699714	0.0181407457066559	0.0143397550412175	0.0152933172922258	0.00639623034836844	0.0185883165435639	0.0364733697327426	0.0258116599686733	0.00471560011909391	0.0226213781199236	0.00986416914242715	0.00810115968930866	0.0201372586240909	0.00636186504544481	0.00836729145391148	0.0189911095597953	0.0237093871859635	0.0127141576816813	0.0150239186761758	0.0174670911713515	0.00866651966620888	0.0124841572051267	0.0154340808288489	0.0148063432265813	0	0.0163378570411627	0.0174874413972486	0.0132308765502538	0.0124402985255371	0.0262101054223337	0.0394848840570675	0.0330230897492408	0.0130877962687144	0.00373786586323419	0.00523527090660574	0.0103450199474432	0.00932203298390361	0.0118229903336473	0.0104051838280024	0.0254085604900421	0.00954808297417625	0.0198918725465916	0.0107233846715708	0.00999520842874157	0.0115608727431639	0.00899247162299945	0.0103688911563105	0.00952597709019084	0.00881871930776045	0.0153182564126801	0.0157638262355682	0.0171960238690369	0.0184881777973645	0.0099028256137048	0.0101720526224566	0.00945953533598006	0.00900194700476989	0.011751866202104	0.00718871742839775	0.00664481286046505
HMEC_5_3_1	0.00349702283967136	0.00631740607351785	0.00354012794834848	0.00546762723944197	0.00371357019585353	0.0114100301957093	0.00859473815797635	0.0280965073053989	0.0109456379422821	0.0116625549286714	0.00765107858494574	0.019113759015998	0.0100836109785806	0.00388767594736727	0.0118647755077891	0.00800904217245959	0.00552063369941534	0.00845407224767028	0.00584432175263592	0.00796239014201639	0.00262368928272853	0.00779715446757686	0.00896375949847567	0.00183401862573529	0.00654004369657241	0.0163378570411627	0	0.00115378000045972	0.00312390649663373	0.00495616253582505	0.036972121423834	0.02514710065785	0.0216392137804547	0.00616271081747909	0.0149429087921053	0.0117708090248376	0.00736764813731471	0.00789822044344297	0.0157417721245288	0.00637386935782705	0.0361500081676574	0.0217111130294912	0.0130268704644435	0.00562546872409014	0.00810228441224832	0.00562277312900588	0.0114096528242439	0.00843712561271865	0.00760045594475136	0.013819592038756	0.0287667323194749	0.00743798764738435	0.00253709468178907	0.00221845124102296	0.00652552413486537	0.00700168934215008	0.00746582938669126	0.00748313533085791	0.0139561577908216	0.0161628355211439	0.015038100320708
HMEC_5_3_2	0.0044785491950032	0.00527186812651191	0.00312058000682235	0.00605906186038895	0.00421177411047788	0.0125398101894458	0.00855369421815909	0.0276792823405435	0.0100056438665649	0.0128073436593625	0.00676391487844386	0.0201556089107213	0.0111149693315067	0.00275235658163373	0.0129300778568363	0.00916262826076092	0.00513156356620998	0.00748824508021959	0.00667142702467648	0.0084052348711668	0.00254878640687464	0.00894989877157562	0.00982297708491366	0.00269420987503501	0.00702113227247904	0.0174874413972486	0.00115378000045972	0	0.00426430137720089	0.00591523887730737	0.0379392475887238	0.0241721377393788	0.020996812269576	0.00691370027713029	0.0160865339470125	0.0128861798001766	0.00844685881327082	0.00895726468744504	0.0166626400147448	0.00750637854092266	0.0371192268783777	0.0228030873702128	0.0130897754374888	0.00677857071845105	0.00908755993473694	0.00663763076179773	0.0124481325247224	0.00946867879142936	0.00872142857225615	0.0148502897898091	0.0298600037880315	0.00777438542409448	0.00239001448847584	0.00120138302433391	0.00765669981402815	0.00811286964370427	0.00854649822102017	0.00860997976713508	0.0148598936799542	0.0172472231491775	0.0160575861032945
HMEC_5_3_3	0.0015419593059186	0.00909947041333401	0.00546801756855641	0.00442491801872261	0.00355773867748334	0.0086066221172405	0.00892065889534593	0.0289123848820739	0.0133741512412053	0.00854380692722292	0.0100414624626188	0.0167016779086447	0.00717424681335216	0.00691820344715903	0.00885578875899336	0.00495165781358878	0.0070216552500279	0.010999345623385	0.00388127919217637	0.00700279065561264	0.0048999234100876	0.00480005972095869	0.00758770723188105	0.00281195293808857	0.00564710841663359	0.0132308765502538	0.00312390649663373	0.00426430137720089	0	0.0025994976744765	0.034781200369108	0.0275536059897853	0.0231285145371761	0.00443161714863412	0.0120118802292135	0.00866520182941066	0.00501979225296581	0.00494215137787007	0.0138706594682281	0.00367528348576652	0.0339534308589155	0.0190545946444743	0.0128138382700807	0.00257081274125072	0.00537382247289699	0.00292395200211077	0.00912218480840011	0.00630114911394659	0.00494490216509839	0.0115182540425298	0.0260833132234916	0.00685239460176547	0.00436368903716759	0.00532329250893232	0.00340565956358716	0.00445222846277213	0.00445374553941328	0.00436710419038478	0.0121900255347821	0.01357595094337	0.0121208697421565
HMEC_5_4_2	0.0014607501320603	0.00978584927814394	0.00572970427587632	0.0024757814427292	0.00285727930407496	0.00902259473067759	0.00734921378496729	0.0272368926387499	0.013407111554792	0.00776715231352585	0.0101850822103947	0.0174721164332734	0.00525302649212748	0.00815340345273879	0.00714689324459884	0.00497869242660469	0.00661766079894467	0.0112715744896258	0.00134024000123556	0.00473821801362498	0.00724123769305583	0.0051012838415241	0.00958696687349215	0.00528545777146616	0.00356302618244711	0.0124402985255371	0.00495616253582505	0.00591523887730737	0.0025994976744765	0	0.0356498926622922	0.0273237910249659	0.0220130981187911	0.0019573329083298	0.0119741687776532	0.0074024208792581	0.00646842284049437	0.00323468761122707	0.015282789652961	0.00489596938860395	0.0348197442631108	0.0194280186892012	0.0107202306313241	0.00326324046609686	0.00317565916679837	0.000879599857738565	0.0102874210938851	0.00782532494817718	0.00599533077856441	0.0125615776779925	0.026336648585677	0.00483298153854716	0.00487329492479164	0.00710505083975885	0.0029202191573115	0.00573943983333535	0.00298797033701582	0.00357815447228231	0.0137360130980359	0.0141698470754056	0.0101613658790412
HMEC_5_4_3	0.0359179588319792	0.0431893995572069	0.0401766639354821	0.0380902860595071	0.0381430031927155	0.026660924253834	0.0429351811922487	0.0622173268933731	0.047908149473937	0.0291795733384049	0.0446056865748306	0.0181829559618743	0.0333639390520566	0.0405299641123483	0.0321089115646381	0.0307028253135069	0.0417941288407729	0.0454125309366421	0.0365662033359379	0.0397409887077305	0.0362933131673491	0.0305510890383293	0.0282220045024379	0.0352468931996765	0.0390019306813135	0.0262101054223337	0.036972121423834	0.0379392475887238	0.034781200369108	0.0356498926622922	0	0.0620826498301187	0.0576413912557078	0.0371422683898412	0.0243779017267683	0.0305649416558738	0.0297838409101016	0.0335230850514259	0.0213334973614921	0.0311329491449839	0.000830624528545486	0.0167939334897489	0.045374375136078	0.0325638195845793	0.0346029707862475	0.0349278837555193	0.0256705100724888	0.0285835325345304	0.0298805910962775	0.0232676774434995	0.0116455655309993	0.0402077181478751	0.0390523251717438	0.0383320963765618	0.0327580791452729	0.0303331228497779	0.0333136372565097	0.0323125249764462	0.0231620432706255	0.0215197372100071	0.0328252258149635
HMEC_5_5_1	0.0266561546100799	0.0189321410382109	0.0220873195267713	0.0251871159626313	0.0245274931588575	0.0361062542026106	0.0210535882545679	0.0167358109200949	0.0142158802793918	0.034979734128014	0.0175447020001301	0.0442010532784331	0.0314658590250774	0.0216219931372336	0.0333667107386686	0.0321855438576586	0.020734381332758	0.0166955308352851	0.0268235418137427	0.0246376825190818	0.0259541726375962	0.0321832262242365	0.0339457793612264	0.0268654843666654	0.0246934584347746	0.0394848840570675	0.02514710065785	0.0241721377393788	0.0275536059897853	0.0273237910249659	0.0620826498301187	0	0.0100508512295519	0.026413274106013	0.0392791263285508	0.0342580262325141	0.0324358938610371	0.0302230459921082	0.0408151066906061	0.0312215003926164	0.0612630341349999	0.0465755785396137	0.0215564269713841	0.0299881090533975	0.0294971396903057	0.0281730660470461	0.0365269203995819	0.0335703216813837	0.0324910476175415	0.0389398145364852	0.053564392263484	0.0238088325803429	0.0231966407887681	0.0238337710879626	0.0301879476323601	0.0319647992604042	0.0301802965985663	0.0308998898678521	0.0390029076577566	0.0411214029578778	0.0350778562460546
HMEC_5_5_2	0.0218438529158138	0.0166366664560819	0.0181143740971463	0.019571594967966	0.0196243310506472	0.0310093973528854	0.0147491929571621	0.0084846451166249	0.0121051011746661	0.028956143218453	0.014555991734845	0.0394769413024241	0.0249698104344686	0.019158992211916	0.0266700248352105	0.026963167704906	0.0162241108963312	0.0143283661282819	0.0211172261108033	0.0181286922109096	0.0233588997150726	0.0271125903107249	0.0304920194426323	0.0234716517940186	0.0186997959278426	0.0330230897492408	0.0216392137804547	0.020996812269576	0.0231285145371761	0.0220130981187911	0.0576413912557078	0.0100508512295519	0	0.0205620012340789	0.0336424190482465	0.0278866748813536	0.0281235735865297	0.0243050869327108	0.036994279291375	0.0266610336968975	0.0568119772154789	0.0412655295041555	0.013423670305699	0.0251492473135364	0.0233300416628291	0.0227367895386412	0.0321703666092162	0.0294260780659747	0.027877557501758	0.0345139413248475	0.0479797370762777	0.0175391331697104	0.0191945938418065	0.0211706087855091	0.024905303940372	0.0274922329043616	0.0244394097215283	0.0253872309765787	0.0353007182765066	0.0361567865552681	0.02765048191094
HMEC_5_5_3	0.0029971546265824	0.00983149320373505	0.00578383454072987	0.0013015739488059	0.00290827700034279	0.0104915790355541	0.00581361182702155	0.0254724140398445	0.012839497291238	0.00859939660184344	0.00980400476230013	0.0189835197217983	0.00522353222160586	0.00869565476929466	0.00719481901990745	0.00647286604473951	0.00605190757124069	0.0109446075486146	0.000642494420398309	0.00282332786983687	0.00867285784032449	0.00669830370658439	0.0115311694419	0.00689894747747131	0.00186333309842276	0.0130877962687144	0.00616271081747909	0.00691370027713029	0.00443161714863412	0.0019573329083298	0.0371422683898412	0.026413274106013	0.0205620012340789	0	0.0131324293096862	0.00787169618606098	0.00834595505094989	0.00383403395339411	0.0170674526141057	0.00676649684086416	0.0363125019090229	0.0207223140047116	0.00882490412223133	0.00512002971371065	0.00312176567637806	0.00233608292155793	0.0120297931202261	0.00969919718146165	0.00779059549330978	0.0142333925614219	0.0275220924271252	0.00308097975118111	0.00524225471265478	0.00810865376545365	0.00446057987002437	0.00759888665706205	0.00388997068349906	0.00483346098307044	0.0155700754783732	0.0156279891084274	0.00976614568049379
HMEC_5_6_1	0.012672820811722	0.0211096812096001	0.0173543778283743	0.0142415907424129	0.0147609033029943	0.00367468743426	0.0189215078387165	0.0378655380696029	0.0252474260268291	0.0048039966992016	0.0219458741413714	0.00680989020164192	0.00898900451003876	0.0188295677427161	0.00784424943224655	0.00713318237439297	0.0185547652223029	0.0229569658018574	0.0126245275422156	0.0155378238392383	0.0155559721997185	0.00721541515210971	0.0093889252751712	0.0137049555200096	0.0149802604947737	0.00373786586323419	0.0149429087921053	0.0160865339470125	0.0120118802292135	0.0119741687776532	0.0243779017267683	0.0392791263285508	0.0336424190482465	0.0131324293096862	0	0.00623047090480398	0.00802033816030954	0.00934231982684188	0.00809763526292999	0.00859849910230601	0.0235548719681388	0.00766353836333798	0.021022220368905	0.00945217651586663	0.0103368549365974	0.0111423413615573	0.005614452785846	0.00763423295223692	0.00745282790762172	0.00509744548558629	0.0143953668490416	0.0161101124171892	0.0163022190812609	0.0169356732817776	0.00909804366815385	0.00810276025964229	0.00924438385504851	0.00840794959649749	0.00803541230268088	0.00367521429928196	0.00944816340945557
HMEC_5_6_2	0.00859424852317792	0.0171842717420958	0.0131304707608408	0.00913949143779692	0.0102157299370145	0.0055713976060029	0.0133647651381609	0.031719850353579	0.0206599999438903	0.00164850303782933	0.0175204027328331	0.0129495861229862	0.0029193008884214	0.0154007532860486	0.00167445207339638	0.00449535922320846	0.0138376831537648	0.0186299533691573	0.00752924596134962	0.00981534604502344	0.0133476468205899	0.00498120777197317	0.0106145071628842	0.0112202497357323	0.00957232671839001	0.00523527090660574	0.0117708090248376	0.0128861798001766	0.00866520182941066	0.0074024208792581	0.0305649416558738	0.0342580262325141	0.0278866748813536	0.00787169618606098	0.00623047090480398	0	0.00746194240248883	0.00418771416528861	0.0129389789490828	0.00678530992018214	0.0297452050245866	0.0137880779574323	0.0149398042974261	0.00643206743785359	0.00476461271109963	0.00653189299334207	0.00841977545238396	0.00814950309982066	0.00645395788791814	0.00962143360632325	0.020185618735213	0.0105355177626255	0.0122575679018711	0.0139831997256299	0.00526828223818054	0.00695067182473673	0.00443424394125534	0.00430297998901478	0.0121109984065858	0.00961711100702608	0.00450879547780274
HMEC_5_6_3	0.00629885905544524	0.0136845828255515	0.0104037332854435	0.00889982074722683	0.00850425782994188	0.0043461889592555	0.0137058596547234	0.0336743219717691	0.0182253215599913	0.00640410451445153	0.0148956973480687	0.0117749174949803	0.00781300664527583	0.0111833118198579	0.00856101488473194	0.00315282346303583	0.0120381948311046	0.0157756313872122	0.00770360363939722	0.0111687611590705	0.00756928757168724	0.00262926865779168	0.00349169288562567	0.00586126211404157	0.0100300772210969	0.0103450199474432	0.00736764813731471	0.00844685881327082	0.00501979225296581	0.00646842284049437	0.0297838409101016	0.0324358938610371	0.0281235735865297	0.00834595505094989	0.00802033816030954	0.00746194240248883	0	0.00613348364235223	0.00889770650933147	0.00157954008163652	0.0289569352342101	0.014359824757522	0.0171687664771573	0.0032260531878964	0.00725024987215408	0.00603406487228712	0.00411503606104237	0.0013569364458645	0.00101360685164253	0.00652476048090163	0.0214186262406614	0.0112995718629849	0.0092799390577725	0.00913185032672036	0.00420286697749452	0.00076975616369239	0.00558580405898387	0.00453454545841649	0.00728574302215857	0.00880113901943004	0.0118928435523685
HMEC_5_7_2	0.00452325589991241	0.0130178345210725	0.00895143662307771	0.00503851687125065	0.00602836838776806	0.00700533783540187	0.00958325850698047	0.0288275228354496	0.0164976702759368	0.00476720204891303	0.0133372128561329	0.0154357582326408	0.00223736380238357	0.0113420889559434	0.00397347910630359	0.00331430743474359	0.00967357645727004	0.0144440162013727	0.00340291108067747	0.00622678358917952	0.00983424754881234	0.00373384555440029	0.00962113777601559	0.00771822208880168	0.00565360799198298	0.00932203298390361	0.00789822044344297	0.00895726468744504	0.00494215137787007	0.00323468761122707	0.0335230850514259	0.0302230459921082	0.0243050869327108	0.00383403395339411	0.00934231982684188	0.00418771416528861	0.00613348364235223	0	0.0140827206529193	0.00474727780818481	0.0326946521708447	0.0169743577652683	0.0119682410721155	0.00348616853634056	0.00119360883742156	0.00238354917256811	0.00903870275228504	0.00734186528268522	0.00526531334250627	0.0110075308045438	0.0237171969001261	0.00676833841260991	0.0081071960953164	0.0101101130152521	0.00209674183496604	0.00538291155671373	0.000588993108138481	0.00161787456538018	0.0127867222231183	0.0120429638047473	0.0071793964366168
HMEC_5_7_3	0.0151956851999275	0.0218917874471482	0.0190815117065692	0.0177475192113199	0.0173934800306488	0.00742997323244238	0.0225872942720268	0.0425113178510241	0.0266641144224054	0.0112935610173431	0.0233900390839244	0.00498182010024159	0.0149024178069251	0.0192158227040443	0.0145816639619896	0.0107992546903814	0.020835649092428	0.0241493811700697	0.0164342768542495	0.019870710629867	0.014967324907444	0.010458461382484	0.00689100201509821	0.0139732336281975	0.0188340851114272	0.0118229903336473	0.0157417721245288	0.0166626400147448	0.0138706594682281	0.015282789652961	0.0213334973614921	0.0408151066906061	0.036994279291375	0.0170674526141057	0.00809763526292999	0.0129389789490828	0.00889770650933147	0.0140827206529193	0	0.0104198942194732	0.020520150584518	0.00854093535920068	0.0258488515531812	0.0120234926227589	0.0152753603783968	0.0147324641889576	0.00506390505817765	0.00757484230188055	0.00929018121685691	0.00332135876681532	0.0148680720500529	0.0201013106820015	0.0179606620778354	0.0170117323741243	0.0126476166615931	0.00957409991984025	0.0136755008329062	0.0125473959767845	0.00183285478366499	0.00491316434997313	0.0170423952419677
HMEC_5_8_1	0.00481883432274255	0.0126352546865615	0.00913923066066996	0.00734010715874834	0.00704363032963577	0.00503658719623773	0.0121685459255508	0.0321184826128767	0.0170313630286073	0.00603537424222395	0.013696683492294	0.0130292417624341	0.00662282844316569	0.0102572707333082	0.0076409676813022	0.00229176319474171	0.0106705640882961	0.0146282106945268	0.0061241654637345	0.00958941942160834	0.00708181593226023	0.00183527410659587	0.00493955776429533	0.0051262999007288	0.00845888987944873	0.0104051838280024	0.00637386935782705	0.00750637854092266	0.00367528348576652	0.00489596938860395	0.0311329491449839	0.0312215003926164	0.0266610336968975	0.00676649684086416	0.00859849910230601	0.00678530992018214	0.00157954008163652	0.00474727780818481	0.0104198942194732	0	0.0303043304090924	0.015411677969177	0.0155897746536142	0.00164652056079653	0.00580652444150471	0.00445627020098718	0.00551192455170561	0.00293376718353743	0.00127033728762821	0.0078796728809918	0.0224554002746981	0.00972877456161598	0.00802797619153869	0.00833852355395053	0.0027153991341572	0.000846759202793318	0.00417420560538679	0.00321830768829791	0.00884317542324362	0.00990911212228858	0.0110373146354492
HMEC_5_8_2	0.0350886996659893	0.0423709369704351	0.0393507454483334	0.0372602009310621	0.0373137149141256	0.0258306972592545	0.0421053628440244	0.0613940552727198	0.0470862700772367	0.0283561956310323	0.0437826367522233	0.0173524538253895	0.0325410697627171	0.0397133077035978	0.0312921295224897	0.0298725901712902	0.0409661737663708	0.0445916251889621	0.0357362572100743	0.0389123434693889	0.035481248277298	0.0297208174349534	0.0274082069071026	0.0344268631534206	0.0381721553512557	0.0254085604900421	0.0361500081676574	0.0371192268783777	0.0339534308589155	0.0348197442631108	0.000830624528545486	0.0612630341349999	0.0568119772154789	0.0363125019090229	0.0235548719681388	0.0297452050245866	0.0289569352342101	0.0326946521708447	0.020520150584518	0.0303043304090924	0	0.0159783487403079	0.0445492444207232	0.0317341552466127	0.033775476601908	0.0340977327819717	0.0248434252181681	0.0277584542650468	0.0290516002043929	0.0224398766474937	0.0109381049877404	0.0393782434280049	0.0382264372944395	0.0375163375188628	0.0319278585938573	0.0295050003906533	0.0324844074051468	0.0314827198917454	0.0223495936579852	0.0206896747702072	0.0320282999207029
HMEC_5_8_3	0.0199482585976362	0.0280174760938809	0.0245140140875546	0.021780090982188	0.0221211048343722	0.010481086035274	0.0265298347841384	0.0454918022553034	0.0324238671442535	0.0124534568477195	0.0290928701044136	0.00356774661973992	0.0166220777113632	0.0255405613565346	0.0153190950509452	0.0144638129643856	0.0258936874973181	0.0300356632895791	0.0201880834821245	0.0231875914409927	0.0217422962515021	0.0144214728965266	0.0141066569189405	0.020206376090259	0.0225806493907215	0.00954808297417625	0.0217111130294912	0.0228030873702128	0.0190545946444743	0.0194280186892012	0.0167939334897489	0.0465755785396137	0.0412655295041555	0.0207223140047116	0.00766353836333798	0.0137880779574323	0.014359824757522	0.0169743577652683	0.00854093535920068	0.015411677969177	0.0159783487403079	0	0.0286719039229249	0.0166009536670199	0.017993315339978	0.0186342926547517	0.0105224960632356	0.0134458013784524	0.0141495176247537	0.00829805156233497	0.00706020584434455	0.023735514759506	0.0234168517079026	0.0234692141338629	0.0165103302934212	0.0147201139798379	0.016836665389525	0.0159246264607558	0.00994724230503941	0.00556733154038486	0.0161907265042454
HMEC_5_9_1	0.0112754179721776	0.0121517646182968	0.0101545875790824	0.00840722180638932	0.00954265438223781	0.0189719822859785	0.00459104964054327	0.016877383431859	0.0115743660913067	0.0162220830075238	0.010499020782316	0.0273817249354737	0.0120582104757492	0.0130643818589649	0.0135532207784276	0.0151073798502713	0.00842373761206037	0.0113942628232549	0.00946673114487686	0.00600174761742944	0.0155666136593348	0.0154063425485883	0.0202802780932124	0.0145180260863559	0.00720329340882863	0.0198918725465916	0.0130268704644435	0.0130897754374888	0.0128138382700807	0.0107202306313241	0.045374375136078	0.0215564269713841	0.013423670305699	0.00882490412223133	0.021022220368905	0.0149398042974261	0.0171687664771573	0.0119682410721155	0.0258488515531812	0.0155897746536142	0.0445492444207232	0.0286719039229249	0	0.0139437580744179	0.0108294949002365	0.0111525916509719	0.0207920338058482	0.0185228768880189	0.0166025243419191	0.0229115841901369	0.0351066639135285	0.0059647945074542	0.0107000879717179	0.013963612572603	0.0132028845634358	0.0164233321957705	0.0122762990624169	0.0133733626487049	0.0243850599380096	0.0239822721684499	0.0142422996999099
HMEC_5_9_2	0.00337046808251342	0.0116647402049479	0.0079381572847016	0.00572461845573404	0.00558749123966227	0.00612175130489822	0.0105777496902384	0.0304981528207323	0.0158547753721681	0.00608442356627341	0.0125329145224021	0.0144077688169461	0.00559590054981362	0.00947276697727101	0.00694458721113104	0.00238754984036944	0.00931328184304373	0.0135210233865973	0.00447772662913434	0.00794306259167059	0.00692420615923476	0.00223700028265671	0.0065129085789654	0.00480845216788938	0.0068244112811916	0.0107233846715708	0.00562546872409014	0.00677857071845105	0.00257081274125072	0.00326324046609686	0.0325638195845793	0.0299881090533975	0.0251492473135364	0.00512002971371065	0.00945217651586663	0.00643206743785359	0.0032260531878964	0.00348616853634056	0.0120234926227589	0.00164652056079653	0.0317341552466127	0.0166009536670199	0.0139437580744179	0	0.00440519222634131	0.00281410145255763	0.00705227165033203	0.00457957498031178	0.00274689593175404	0.00936932071917144	0.0236039503268981	0.00809422817944027	0.00686409967592368	0.00776623739811283	0.00140363966459212	0.00248200494661387	0.00289782462675962	0.00224819445693736	0.0104743477476996	0.0111884811792687	0.010333780297535
