	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00452554558647028	0.0021280145222158	0.00322502074895767	0.00325379401237316	0.00600224630148161	0.00557581474564251	0.0113727427631876	0.00119095655136701	0.000503051965003875	0.0035136995996809	0.0117082889690436	0.0640803871613357	0.000484809888039483	0.0103990035999285	0.00904561802176221	0.0578600127638762	0.00681230955003832	0.00493670390696522	0.000941088728017126	0.00708810621384337	0.0631493733938271	0.0018303490889451	0.00118516106126484	0.00905189030659053
HMEC_4_2	0.00452554558647028	0	0.00239753919624569	0.00130053152477716	0.00127175817174277	0.00147671485824466	0.0101012707471774	0.00684732163263631	0.0033345953633138	0.00402249684532443	0.00101185165580195	0.00718287780317097	0.0685990177793962	0.00501035160566629	0.0149243026386959	0.00452013773570326	0.0623798762994671	0.00228678882695301	0.000411161558484624	0.00358446223334398	0.0116135209200313	0.0676681962099479	0.00269520435980905	0.00334039083360065	0.013577240588216
HMEC_4_G2_3E	0.0021280145222158	0.00239753919624569	0	0.00109700887732492	0.00112578223458914	0.00387424921513269	0.00770379716101844	0.00924480719675499	0.000937058806491078	0.00162496316923505	0.00138568872554802	0.00958035869092912	0.066205264452544	0.00261282346219124	0.0125269208704566	0.00691765045865893	0.0599854588280324	0.00468431896006583	0.00280869977804568	0.001186926630591	0.0092160719277564	0.0652743394211695	0.000297665841425375	0.000942854297769839	0.0111798292536292
HMEC_4_G2_3F	0.00322502074895767	0.00130053152477716	0.00109700887732492	0	2.87733689742609e-05	0.00277724450057469	0.00880077989207559	0.0081478275083099	0.00203406694742035	0.00272197033802537	0.000288680003099682	0.00848338131087243	0.0673005741433564	0.00370982859630161	0.0136238640139272	0.00582065717336411	0.0610810693333224	0.00358731658550152	0.00171169276014307	0.002283934460646	0.0103130441659672	0.066369695993018	0.00139467455824743	0.00203986243197113	0.0122767852483887
HMEC_4_G2_3G	0.00325379401237316	0.00127175817174277	0.00112578223458914	2.87733689742609e-05	0	0.00274847120830185	0.00882955247555705	0.00811905481116043	0.00206284027463161	0.00275074363190466	0.00025990663358974	0.00845460867046077	0.0673293021822712	0.00373860182552339	0.0136526355040603	0.00579188414613925	0.0611098053319473	0.00355854334540454	0.00168291941963877	0.00231270777683907	0.0103418164569998	0.0663984252719823	0.00142344790788491	0.00206863575895551	0.0123055570909667
HMEC_4_G2_4A	0.00600224630148161	0.00147671485824466	0.00387424921513269	0.00277724450057469	0.00274847120830185	0	0.0115779248079987	0.00537062598805487	0.00481130186512689	0.00549920018434399	0.00248856520160435	0.00570618436173349	0.0700732633302158	0.00648704954318323	0.0164008904178711	0.00304343005974099	0.0638545432251903	0.000810074935156093	0.00106555352835059	0.00506116764319808	0.0130901567819095	0.0691425073252889	0.00417191336036424	0.00481709731081162	0.0150538492946976
HMEC_4_G2_4B	0.00557581474564251	0.0101012707471774	0.00770379716101844	0.00880077989207559	0.00882955247555705	0.0115779248079987	0	0.0169481790829895	0.00676675551761995	0.0060788607241096	0.00908945177395548	0.0172837063735334	0.0585118314967264	0.0050910096882766	0.00482328679048568	0.0146211732694466	0.0522900591142866	0.0123879588157716	0.0105124169400594	0.00651689146597739	0.00151231241459174	0.0575805990190967	0.00740613728784887	0.0067609601177369	0.00347613701880946
HMEC_4_G2_4C	0.0113727427631876	0.00684732163263631	0.00924480719675499	0.0081478275083099	0.00811905481116043	0.00537062598805487	0.0169481790829895	0	0.0101818348651941	0.0108697127330541	0.00785915403802376	0.000335562020693408	0.075434004269191	0.0118575295973624	0.0217708409510462	0.00232720940626372	0.0692168958391001	0.0045605580779189	0.00643616648318876	0.0104316934214365	0.0184603252107217	0.0745034985461766	0.00954246376613761	0.0101876301460517	0.0204238934408723
HMEC_4_G2_4D	0.00119095655136701	0.0033345953633138	0.000937058806491078	0.00203406694742035	0.00206284027463161	0.00481130186512689	0.00676675551761995	0.0101818348651941	0	0.000687904731319208	0.00232274646977462	0.0105173841623869	0.0652696129387182	0.00167576609916878	0.0115899098064452	0.00785469130315763	0.0590495544590726	0.00562136906750429	0.00374575511081555	0.000249867921975068	0.00827903823244243	0.064338648474354	0.000639393028002119	5.79551059406737e-06	0.0102428081158023
HMEC_5_1	0.000503051965003875	0.00402249684532443	0.00162496316923505	0.00272197033802537	0.00275074363190466	0.00549920018434399	0.0060788607241096	0.0108697127330541	0.000687904731319208	0	0.00301064950758658	0.0112052602854845	0.0645827158080698	0.000987861768288704	0.0109020355650055	0.00854257975881362	0.0583624741082043	0.00630926520153019	0.00443365581860079	0.000438036835950995	0.00759114867894157	0.0636517227546974	0.00132729755383843	0.000682109239187441	0.00955492700868243
