	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00476404058293434	NA	0.0178753447184423	NA	NA	0.00542301994492579	NA	0.0106489719076356	0.00465427565875143	0.0048374460464223	0.00134406213979774	0.00573009372179735	0.00156269358536528	0.00797834587331327	0.0151635811135789	0.0112245294149463	NA	0.0035342762350432	0.00421779723585375	0.0106925071538944	0.00541526897081058	0.0131627334424767	NA	NA
HMEC_4_2	0.00476404058293434	0	NA	0.0131116911181541	NA	NA	0.000658985264245755	NA	0.0154127411612926	0.000109765768695255	0.00960140987899374	0.00341998603627526	0.0104940349339545	0.00632671783414649	0.0127422184289631	0.0103998009166111	0.00646060857899161	NA	0.00829826835814746	0.00898177522083342	0.00592857124965989	0.000651234212214894	0.00839887540553344	NA	NA
HMEC_4_G2_3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3F	0.0178753447184423	0.0131116911181541	NA	0	NA	NA	0.0124527431444845	NA	0.0285224341318379	0.0132214502912992	0.0227121099734946	0.0165314202377401	0.0236046003097965	0.0194378501023788	0.0258524123785854	0.00271201839041528	0.00665127782407077	NA	0.0214091521150284	0.0220925645714545	0.00718331340399677	0.0124604937806779	0.00471299561097053	NA	NA
HMEC_4_G2_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4B	0.00542301994492579	0.000658985264245755	NA	0.0124527431444845	NA	NA	0	NA	0.0160716698038625	0.000768751012854982	0.0102603726323137	0.004078968113727	0.0111529934527661	0.00698569300082024	0.0134011646668924	0.00974083878864383	0.00580163187538747	NA	0.00895723663881767	0.00964074069923459	0.00526959312069462	7.75105050474436e-06	0.00773990498804162	NA	NA
HMEC_4_G2_4C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4D	0.0106489719076356	0.0154127411612926	NA	0.0285224341318379	NA	NA	0.0160716698038625	NA	0	0.0153029843740418	0.00581162983627481	0.0119929744662509	0.00491898243963169	0.00908633081979674	0.00267070486546275	0.0258111077216729	0.0218725945160834	NA	0.00711478865931951	0.0064312749879075	0.021340636217043	0.0160639194449341	0.0238105478742397	NA	NA
HMEC_5_1	0.00465427565875143	0.000109765768695255	NA	0.0132214502912992	NA	NA	0.000768751012854982	NA	0.0153029843740418	0	0.00949164757984445	0.00331022069908965	0.0103842733140324	0.00621695356308394	0.0126324587889307	0.0105095625266706	0.00657037273208292	NA	0.00818850517641677	0.00887201248588319	0.00603833565570581	0.000760999961500791	0.00850863845485891	NA	NA
HMEC_5_2	0.0048374460464223	0.00960140987899374	NA	0.0227121099734946	NA	NA	0.0102603726323137	NA	0.00581162983627481	0.00949164757984445	0	0.00618149424237325	0.000892656264845674	0.00327476105157883	0.00314094191720958	0.020000518549593	0.0160616730670835	NA	0.00130317754421635	0.000619653198864362	0.0155296746731011	0.0102526218620013	0.0179997821233341	NA	NA
