	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.172994962097307	0.116435010914499	NA	0.199104401591511	0.158938101847958	0.171996188825737	0.214460173010962	0.159631404340432	0.186821859625385	0.192942755660111	0.121345387218153	0.168622551804461	0.17543046056772	0.00222179091489325	0.00766490845732509	0.171661053010945	0.187463380355279	0.192921593886437	0.177948701389886	0.16574263555803	0.208392111787346	0.201400255199409	0.169632762337262	0.196331376385324
HMEC_4_2	0.172994962097307	0	0.150483960775232	NA	0.0323696837573112	0.0211532608792403	0.0153299226424659	0.0558280195045795	0.0188938019655814	0.0167772721146165	0.0268668776641759	0.0961111644668679	0.00569930546112153	0.00547999418400733	0.173007700947446	0.17299063711704	0.00276961426454901	0.020520533470384	0.0268739746866331	0.00686436302805905	0.0124697065770178	0.04630088532761	0.039774525902642	0.00982522293612116	0.0286853087992494
HMEC_4_G2_3E	0.116435010914499	0.150483960775232	0	NA	0.181759404025723	0.130492408932463	0.141747261088045	0.203833837252412	0.13195006850768	0.166825019344572	0.176957846294913	0.0570028433363075	0.148611292973582	0.149238157248771	0.114608765221378	0.114643186669002	0.149769141736949	0.168659896295518	0.176994518150177	0.156657832170747	0.138549441017536	0.195227474024316	0.18946722343	0.147266923538649	0.178106369800493
HMEC_4_G2_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3G	0.199104401591511	0.0323696837573112	0.181759404025723	NA	0	0.0520423064646187	0.0412478552378122	0.0246055945649738	0.0506327588311335	0.0165864249926349	0.0078144804450245	0.128081390350041	0.0348242993665841	0.0334207941872733	0.199327614714593	0.199066884598134	0.0329404479420356	0.014154800592354	0.00856754662405297	0.0257588408080186	0.0444885317069999	0.0145401839314346	0.0109219581250596	0.0356897941871795	0.0118130474422487
HMEC_4_G2_4A	0.158938101847958	0.0211532608792403	0.130492408932463	NA	0.0520423064646187	0	0.0140167267381014	0.0745021181554555	0.00391146318177143	0.0375737305182832	0.0473483026035104	0.0772313726834666	0.0192127196883151	0.0204601903560647	0.15878645912591	0.158487755326547	0.0199337633147927	0.0386596777385937	0.0475162911328723	0.0267299830315846	0.0117622076734824	0.0655859590723521	0.0599022270058224	0.0171663955910585	0.0496473176135622
HMEC_4_G2_4B	0.171996188825737	0.0153299226424659	0.141747261088045	NA	0.0412478552378122	0.0140167267381014	0	0.0638746053993247	0.0143738896146704	0.0282702141344058	0.0379102162276116	0.0890098040647227	0.0161195166948331	0.0121573338676244	0.171882281285271	0.171446011749153	0.0143837598213255	0.0283035195238619	0.0382266511210587	0.0183507377114275	0.0132555045683181	0.0549204961205058	0.0503917084490395	0.0113211129104002	0.0401106345280314
HMEC_4_G2_4C	0.214460173010962	0.0558280195045795	0.203833837252412	NA	0.0246055945649738	0.0745021181554555	0.0638746053993247	0	0.0735063949619634	0.0407980701338117	0.0303490507259706	0.151139473530979	0.0571982812318869	0.0573644119798283	0.21487537780184	0.214271752469708	0.055926337004204	0.0360411735589345	0.0308866917118103	0.0490948802828223	0.0681381261186246	0.0102665468354085	0.0187137805309067	0.0574693237892672	0.0336223051054194
HMEC_4_G2_4D	0.159631404340432	0.0188938019655814	0.13195006850768	NA	0.0506327588311335	0.00391146318177143	0.0143738896146704	0.0735063949619634	0	0.035561713110672	0.0455725509730251	0.0780197090858277	0.017298178715973	0.0184177033008136	0.159487402220223	0.15936434009788	0.0180228177481292	0.0376226071949948	0.045652950594231	0.0249994249948657	0.00842957667023969	0.0643681188053686	0.0582851003209612	0.0166777874777281	0.0474570983647739
HMEC_5_1	0.186821859625385	0.0167772721146165	0.166825019344572	NA	0.0165864249926349	0.0375737305182832	0.0282702141344058	0.0407980701338117	0.035561713110672	0	0.0109936222888979	0.112377045062066	0.0202419856605718	0.0181199534275014	0.186935680136616	0.186950612673218	0.0180319673712082	0.0106532056660775	0.0108654274094508	0.0111674645266036	0.0286746338365092	0.0307805769193976	0.0241474187127482	0.0228202709850662	0.0122504758457432
