	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.0227090253178035	NA	0.00285366635197422	0.0132649591955033	0.00190914239133279	0.00801117558259782	0.0198465128805702	0.0328370603005559	0.0225664697769319	0.00806087789671281	0.00117461433153648	0.00541434686206275	0.0220279661164736	0.0120917791856732	0.0264316944814263	0.00789966059591321	0.0173577892051027	0.0174785305920653	0.0157409287325878	0.00800676511068105	0.0163697189820761	0.0106060302618602	NA	0.0331575155221358
HMEC_4_2	0.0227090253178035	0	NA	0.0198696598265949	0.0358000200765102	0.021834150552342	0.0193242227600084	0.00447228393208616	0.011577951750434	0.00501229667808445	0.0293545522395926	0.0228539436009175	0.0257953954686684	0.00374260657343083	0.0225260328959465	0.0432915655022711	0.018808168270146	0.0208441746620676	0.00531503853660567	0.0154965884671523	0.0161553485427456	0.0368914412169978	0.0137168096532211	NA	0.0464214729522915
HMEC_4_G2_3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3F	0.00285366635197422	0.0198696598265949	NA	0	0.0161043126944791	0.00270589395904378	0.00656081838994879	0.0170015872156004	0.0301213610101263	0.0197410652383825	0.0102765302334721	0.00309307947196841	0.00741564267390356	0.0192816505688374	0.0113566128871334	0.0278909970256976	0.00675916986543617	0.015926715846031	0.0146579132812669	0.0135956688077794	0.0055085576942386	0.0185208398199977	0.0079570090435842	NA	0.0340450645918031
HMEC_4_G2_3G	0.0132649591955033	0.0358000200765102	NA	0.0161043126944791	0	0.0139713439128127	0.019829353298952	0.0331013164310051	0.0453163784468417	0.0358245155127443	0.0103606701895856	0.0134363376372592	0.0105524169125107	0.0347365878250773	0.0217245022625925	0.0247633097625087	0.0182795011235252	0.0278637985581862	0.0305085474170498	0.0279269829365547	0.021045385090636	0.0129522168730269	0.0237296207354	NA	0.0336078789148901
HMEC_4_G2_4A	0.00190914239133279	0.021834150552342	NA	0.00270589395904378	0.0139713439128127	0	0.0090124675680547	0.0192721361882649	0.0316122164388923	0.0220926204973061	0.00986956360695608	0.0030211611805445	0.00471601624048452	0.0208827467291225	0.0134927216802535	0.0283358983672188	0.00602332447949295	0.0184281195213949	0.0165421102897771	0.0162926965161456	0.00820845627183523	0.0181586842434159	0.0105966548390617	NA	0.0350461822990527
HMEC_4_G2_4B	0.00801117558259782	0.0193242227600084	NA	0.00656081838994879	0.019829353298952	0.0090124675680547	0	0.0154194458336399	0.0306374437583596	0.0175445112609762	0.0108311882991362	0.00715421949335666	0.0134117588412855	0.0199876556893756	0.0051366597791421	0.0245748741115098	0.0127665409382386	0.0094165964217687	0.0148929703560312	0.0081065414624732	0.00369646642508674	0.0176595470581699	0.00562727117278961	NA	0.0293889291071306
HMEC_4_G2_4C	0.0198465128805702	0.00447228393208616	NA	0.0170015872156004	0.0331013164310051	0.0192721361882649	0.0154194458336399	0	0.0159973857749499	0.00300014677588398	0.0258496752046471	0.0198062010720188	0.0236063919743997	0.00714269765306085	0.0182363739494989	0.0389935788067955	0.0173849441369834	0.0163735315177259	0.00455222210070967	0.0110281894099216	0.0125838903658194	0.0330741554923312	0.00996045300695211	NA	0.041964827978262
HMEC_4_G2_4D	0.0328370603005559	0.011577951750434	NA	0.0301213610101263	0.0453163784468417	0.0316122164388923	0.0306374437583596	0.0159973857749499	0	0.0154539394677677	0.0401255533454919	0.0332070277821371	0.0348524023711414	0.0108687033982139	0.0340775292551794	0.0548254036573702	0.0272129358142145	0.0322722324652397	0.0158240551244111	0.0270007215255075	0.027253861050715	0.0479694361064767	0.0250156215377269	NA	0.0579261350821038
HMEC_5_1	0.0225664697769319	0.00501229667808445	NA	0.0197410652383825	0.0358245155127443	0.0220926204973061	0.0175445112609762	0.00300014677588398	0.0154539394677677	0	0.0282025883334764	0.0224518336404567	0.0264975462684732	0.00858068959670307	0.0197614847772879	0.040355426147947	0.0203801916097029	0.0170021538675831	0.00736489937613576	0.0119688551828191	0.0150359317282631	0.0351370168733903	0.0123429033297204	NA	0.042720292025726
