	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00447170923512025	0.0293588427797276	0.00870262985482283	NA	0.00420581359731486	0.00146220032551545	0.00745822290562863	0.00273328272493844	0.0122101762978759	0.00244704775966899	0.00834155587491993	4.7644293939701e-05	0.00378490128620829	0.00834388912096638	0.00149363194116932	0.0034303235410966	0.0158004205165079	0.0046118020634154	0.00155101357052865	0.00768536123435825	0.0124821316608785	0.00778285853498802	0.00723582534128327	0.00690582307596908
HMEC_4_2	0.00447170923512025	0	0.0248883324511811	0.0131741468710545	NA	0.000265897498371884	0.00593389507712427	0.00298655065926484	0.00173843442234945	0.0166815433027341	0.00691872871666393	0.0128130859554014	0.00451935316995589	0.000686812274946323	0.012815419118438	0.00596532630278455	0.0079019874751185	0.0202715903792437	0.00014009390315882	0.00602270721164904	0.00321369300798401	0.0169534852800997	0.012254407957589	0.00276414932381223	0.00243414176391606
HMEC_4_G2_3E	0.0293588427797276	0.0248883324511811	0	0.0380578793350726	NA	0.0251541690028668	0.0308205561042621	0.0219023768606	0.0266263447639449	0.0415635023355098	0.0318050490449261	0.0376969877843621	0.0294064719447685	0.0255749846326842	0.0376993198608594	0.0308519767357216	0.0327879495943161	0.0451514923740392	0.0247482701346061	0.0309093382562966	0.0216752730576142	0.0418352970774799	0.0371385670066133	0.0221247395367971	0.0224546880581294
HMEC_4_G2_3F	0.00870262985482283	0.0131741468710545	0.0380578793350726	0	NA	0.0129082662828146	0.00724046420021564	0.0161604602047628	0.0114358104824606	0.00350768766673814	0.00625563225696482	0.000361083886729175	0.00865498691011577	0.0124873768615346	0.000358750579485897	0.00720903317681094	0.00527236561557146	0.00709816134053957	0.0133142315865503	0.00715165261201754	0.0163875809495161	0.00377965739638582	0.000919794857166631	0.015938079536395	0.0156081017564542
HMEC_4_G2_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4A	0.00420581359731486	0.000265897498371884	0.0251541690028668	0.0129082662828146	NA	0	0.00566800090887953	0.0032524472007832	0.00147253717681101	0.0164156730925141	0.00665283577840474	0.0125472044402057	0.00425345757331992	0.000420914805120352	0.0125495376091427	0.00569943217080117	0.00763609595811834	0.0200057333830613	0.00040599139572593	0.00575681314638692	0.003479589404955	0.0166876159788319	0.0119885250599549	0.00303004599705087	0.00270003861468048
HMEC_4_G2_4B	0.00146220032551545	0.00593389507712427	0.0308205561042621	0.00724046420021564	NA	0.00566800090887953	0	0.00892038698069117	0.00419547678464903	0.0107480483421948	0.000984848755108372	0.00687938711742229	0.00141455606846791	0.00524709076719535	0.00688172038303802	3.14316418765151e-05	0.0019681269182755	0.0143383454089837	0.0060739871002769	8.88133209139993e-05	0.00914752325939377	0.0110200072021061	0.00632068526166945	0.00869799136963079	0.00836799190427086
HMEC_4_G2_4C	0.00745822290562863	0.00298655065926484	0.0219023768606	0.0161604602047628	NA	0.0032524472007832	0.00892038698069117	0	0.00472497598580623	0.0196677274654316	0.00990520326209272	0.0157994109987071	0.00750586620651045	0.00367336014202228	0.015801744087025	0.00895181768593654	0.0108884425198439	0.0232576132281222	0.00284645719742078	0.00900919763900037	0.000227143154911356	0.0199396582564154	0.0152407505369786	0.000222402014252378	0.000552410380863709
HMEC_4_G2_4D	0.00273328272493844	0.00173843442234945	0.0266263447639449	0.0114358104824606	NA	0.00147253717681101	0.00419547678464903	0.00472497598580623	0	0.0149432714336996	0.00518031752941104	0.0110747438494387	0.00278092688366388	0.00105162261404673	0.0110770770488716	0.00422690821754433	0.00616358464529626	0.0185334014951535	0.0018785281553853	0.00428428950802748	0.00495211717356898	0.0152152190955406	0.0105160573441588	0.00450257572298685	0.00417256963757317
HMEC_5_1	0.0122101762978759	0.0166815433027341	0.0415635023355098	0.00350768766673814	NA	0.0164156730925141	0.0107480483421948	0.0196677274654316	0.0149432714336996	0	0.00976323862329307	0.00386876968670286	0.0121625346699875	0.0159947997235848	0.00386643639259278	0.010716618067506	0.00877999162178596	0.00359050790429409	0.0168216224764059	0.0106592388628737	0.0198948374408062	0.000271971107132527	0.00442747708380322	0.0194453572124084	0.0191153946513759
HMEC_5_2	0.00244704775966899	0.00691872871666393	0.0318050490449261	0.00625563225696482	NA	0.00665283577840474	0.000984848755108372	0.00990520326209272	0.00518031752941104	0.00976323862329307	0	0.00589455341034517	0.0023994035705049	0.0062319274780685	0.00589688668705919	0.000953417124807955	0.000983278879174804	0.0133535680446245	0.00705882007097035	0.000896035463989451	0.0101323379549037	0.0100351995929763	0.00533584901761996	0.00968280916749225	0.00935281188602558
HMEC_5_3	0.00834155587491993	0.0128130859554014	0.0376969877843621	0.000361083886729175	NA	0.0125472044402057	0.00687938711742229	0.0157994109987071	0.0110747438494387	0.00386876968670286	0.00589455341034517	0	0.00829391282000331	0.0121263135902623	2.33329024021808e-06	0.00684795603366181	0.00491128527039432	0.00745923792608159	0.0129531711668973	0.00679057535938032	0.0160265327313702	0.00414073912980669	0.000558711040952876	0.0155770293763519	0.0152470502051319
HMEC_5_4	4.7644293939701e-05	0.00451935316995589	0.0294064719447685	0.00865498691011577	NA	0.00425345757331992	0.00141455606846791	0.00750586620651045	0.00278092688366388	0.0121625346699875	0.0023994035705049	0.00829391282000331	0	0.00383254532226733	0.00829624606674019	0.00144598768576386	0.00338267945436209	0.0157527807011016	0.00465944597551016	0.00150336931813808	0.0077330044741721	0.0124344901537915	0.00773521531882698	0.00728346870019907	0.00695346651781167
HMEC_5_5	0.00378490128620829	0.000686812274946323	0.0255749846326842	0.0124873768615346	NA	0.000420914805120352	0.00524709076719535	0.00367336014202228	0.00105162261404673	0.0159947997235848	0.0062319274780685	0.0121263135902623	0.00383254532226733	0	0.0121286467683084	0.00527852208315697	0.00721518980216217	0.0195848805472678	0.000826906148180397	0.00533590315815899	0.00390050209303514	0.0162667440196238	0.0115676320815343	0.00345095917067867	0.00312095210477389
HMEC_5_6	0.00834388912096638	0.012815419118438	0.0376993198608594	0.000358750579485897	NA	0.0125495376091427	0.00688172038303802	0.015801744087025	0.0110770770488716	0.00386643639259278	0.00589688668705919	2.33329024021808e-06	0.00829624606674019	0.0121286467683084	0	0.00685028929966208	0.00491361855647416	0.00745690466824012	0.0129555043267727	0.00679290862607467	0.0160288658133809	0.00413840583764457	0.000561044348004889	0.0155793624707675	0.015249383308435
HMEC_5_7	0.00149363194116932	0.00596532630278455	0.0308519767357216	0.00720903317681094	NA	0.00569943217080117	3.14316418765151e-05	0.00895181768593654	0.00422690821754433	0.010716618067506	0.000953417124807955	0.00684795603366181	0.00144598768576386	0.00527852208315697	0.00685028929966208	0	0.00193669532185882	0.0143069162072282	0.00610541830617179	5.738167999542e-05	0.00917895391657523	0.0109885769978128	0.00628925409065536	0.00872942212078101	0.00839942272140291
HMEC_5_8	0.0034303235410966	0.0079019874751185	0.0327879495943161	0.00527236561557146	NA	0.00763609595811834	0.0019681269182755	0.0108884425198439	0.00616358464529626	0.00877999162178596	0.000983278879174804	0.00491128527039432	0.00338267945436209	0.00721518980216217	0.00491361855647416	0.00193669532185882	0	0.0123703507379002	0.0080420780598724	0.00187931372116519	0.0111155754642515	0.00905195450028483	0.00435257875083912	0.0106660501008557	0.0103360552395809
HMEC_5_9	0.0158004205165079	0.0202715903792437	0.0451514923740392	0.00709816134053957	NA	0.0200057333830613	0.0143383454089837	0.0232576132281222	0.0185334014951535	0.00359050790429409	0.0133535680446245	0.00745923792608159	0.0157527807011016	0.0195848805472678	0.00745690466824012	0.0143069162072282	0.0123703507379002	0	0.0204116625151671	0.014249538954501	0.0234847099678849	0.0033185380411474	0.0080179362136264	0.0230352558022531	0.0227053120334696
HMEC_Root1	0.0046118020634154	0.00014009390315882	0.0247482701346061	0.0133142315865503	NA	0.00040599139572593	0.0060739871002769	0.00284645719742078	0.0018785281553853	0.0168216224764059	0.00705882007097035	0.0129531711668973	0.00465944597551016	0.000826906148180397	0.0129555043267727	0.00610541830617179	0.0080420780598724	0.0204116625151671	0	0.00616279917865669	0.00307359961750217	0.0170935639691286	0.0123944939092317	0.00262405579732436	0.00229404815085485
HMEC_Root2	0.00155101357052865	0.00602270721164904	0.0309093382562966	0.00715165261201754	NA	0.00575681314638692	8.88133209139993e-05	0.00900919763900037	0.00428428950802748	0.0106592388628737	0.000896035463989451	0.00679057535938032	0.00150336931813808	0.00533590315815899	0.00679290862607467	5.738167999542e-05	0.00187931372116519	0.014249538954501	0.00616279917865669	0	0.0092363337814646	0.0109311979211549	0.00623187325815876	0.00878680215806881	0.00845680287979893
HMEC_STAT_2	0.00768536123435825	0.00321369300798401	0.0216752730576142	0.0163875809495161	NA	0.003479589404955	0.00914752325939377	0.000227143154911356	0.00495211717356898	0.0198948374408062	0.0101323379549037	0.0160265327313702	0.0077330044741721	0.00390050209303514	0.0160288658133809	0.00917895391657523	0.0111155754642515	0.0234847099678849	0.00307359961750217	0.0092363337814646	0	0.0201667673077431	0.0154678737539757	0.000449545160929149	0.000779553499609193
HMEC_STAT_3	0.0124821316608785	0.0169534852800997	0.0418352970774799	0.00377965739638582	NA	0.0166876159788319	0.0110200072021061	0.0199396582564154	0.0152152190955406	0.000271971107132527	0.0100351995929763	0.00414073912980669	0.0124344901537915	0.0162667440196238	0.00413840583764457	0.0109885769978128	0.00905195450028483	0.0033185380411474	0.0170935639691286	0.0109311979211549	0.0201667673077431	0	0.00469944603041134	0.0197172888981341	0.0193873276464825
HMEC_STAT_4	0.00778285853498802	0.012254407957589	0.0371385670066133	0.000919794857166631	NA	0.0119885250599549	0.00632068526166945	0.0152407505369786	0.0105160573441588	0.00442747708380322	0.00533584901761996	0.000558711040952876	0.00773521531882698	0.0115676320815343	0.000561044348004889	0.00628925409065536	0.00435257875083912	0.0080179362136264	0.0123944939092317	0.00623187325815876	0.0154678737539757	0.00469944603041134	0	0.0150183674818757	0.0146883862222439
HMEC_STAT_G2_3B	0.00723582534128327	0.00276414932381223	0.0221247395367971	0.015938079536395	NA	0.00303004599705087	0.00869799136963079	0.000222402014252378	0.00450257572298685	0.0194453572124084	0.00968280916749225	0.0155770293763519	0.00728346870019907	0.00345095917067867	0.0155793624707675	0.00872942212078101	0.0106660501008557	0.0230352558022531	0.00262405579732436	0.00878680215806881	0.000449545160929149	0.0197172888981341	0.0150183674818757	0	0.000330008381257044
HMEC_STAT_G2_3C	0.00690582307596908	0.00243414176391606	0.0224546880581294	0.0156081017564542	NA	0.00270003861468048	0.00836799190427086	0.000552410380863709	0.00417256963757317	0.0191153946513759	0.00935281188602558	0.0152470502051319	0.00695346651781167	0.00312095210477389	0.015249383308435	0.00839942272140291	0.0103360552395809	0.0227053120334696	0.00229404815085485	0.00845680287979893	0.000779553499609193	0.0193873276464825	0.0146883862222439	0.000330008381257044	0
