	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00822669638948486	0.0506382921145155	0.00970468752197082	0.0271883313026029	0.00842436074066449	0.00677221632445514	0.0133809984262808	0.0232219812541786	0.0122755433557368	0.0122396095500423	0.0106911706529615	0.00856299271592247	0.00545456207286098	0.0127431631593744	0.00798442478263246	0.00895975029146283	0.00438677589949291	0.00504686508257542	0.00482584630519736	0.00664105620241042	0.0126381543417503	0.0132508036309976	0.0247698036024687	0.0175068428315569
HMEC_4_2	0.00822669638948486	0	0.0461830107771258	0.0108385775085252	0.0208059617042229	0.00945288447497631	0.0115193136066223	0.0105723378901037	0.0168040444120139	0.0160861357469377	0.0193789549501341	0.0155978233545626	0.012571077900689	0.0109630437433578	0.0115969396575023	0.0124670669637863	0.0152711524777767	0.0082843834529758	0.00587956581800971	0.0109465936386844	0.0110959100239718	0.012917252386849	0.0122749039569538	0.0191835130579746	0.011483082606291
HMEC_4_G2_3E	0.0506382921145155	0.0461830107771258	0	0.0442676920227333	0.0297678255119257	0.0477995907556234	0.0533351668581085	0.0376802739171143	0.0302743802242363	0.0598682373867202	0.0588703798006194	0.0603916847968458	0.0484038039117802	0.0535271060153131	0.0562226364624604	0.0485838838037982	0.0512455023195493	0.0491906788241991	0.0457770580800534	0.0486369082756205	0.0485233698431134	0.0419539663642519	0.0431334073852232	0.0275393396397357	0.0350231446609818
HMEC_4_G2_3F	0.00970468752197082	0.0108385775085252	0.0442676920227333	0	0.021002198171166	0.00465320365827934	0.00947037231666197	0.00759010865514457	0.018790675819185	0.0164350332886977	0.0151024463059343	0.0172591537776831	0.00438703572223606	0.00998960017905498	0.0207476573024359	0.00471006254888488	0.00828552991206017	0.00617735247551186	0.00648485496721424	0.00691663550844514	0.00462334514677255	0.00302973607917523	0.0045022425324092	0.0190312941807428	0.0131621002108205
HMEC_4_G2_3G	0.0271883313026029	0.0208059617042229	0.0297678255119257	0.021002198171166	0	0.0224620627784225	0.0281547093081466	0.0155531939837171	0.00736716206356757	0.0332573845258315	0.0356092456429027	0.0345966239332082	0.0252097218305005	0.0286113712787908	0.0312301994784647	0.0256376674191828	0.0292822317063448	0.0248028309331047	0.0223575041456103	0.0266243943074715	0.0252395301864677	0.019407659857917	0.0183341732881091	0.0067192205887017	0.0104552725843896
HMEC_4_G2_4A	0.00842436074066449	0.00945288447497631	0.0477995907556234	0.00465320365827934	0.0224620627784225	0	0.00598121622156764	0.0107822271159704	0.0206574608812946	0.0122907732529509	0.0132893169654616	0.0136184650598724	0.00466827647756786	0.00683423632495065	0.0180993370837883	0.00513745990177341	0.00856525733578879	0.00409128619882648	0.00677281654894023	0.00764740680288208	0.00451749814105003	0.00710683699485111	0.00578583690134631	0.0215210568315274	0.0148725506187818
HMEC_4_G2_4B	0.00677221632445514	0.0115193136066223	0.0533351668581085	0.00947037231666197	0.0281547093081466	0.00598121622156764	0	0.0158177909873331	0.0258547753359865	0.00721632597200836	0.00849697644901643	0.00797046800525325	0.00651130787453498	0.00165535897206292	0.0160103679475066	0.00643822241065493	0.00734188724490829	0.00455690517038016	0.0090068118424749	0.00754759833208782	0.00576669857629945	0.0122839433117205	0.0116025725857177	0.0270473901505446	0.0199901313576057
HMEC_4_G2_4C	0.0133809984262808	0.0105723378901037	0.0376802739171143	0.00759010865514457	0.0155531939837171	0.0107822271159704	0.0158177909873331	0	0.0118459504201367	0.0225221461410018	0.0221151320887754	0.0228024946579115	0.0117893151524757	0.015890743699019	0.0218389280543775	0.0118710555216791	0.0150665694399154	0.0115404963989471	0.00839618261200677	0.0117296647653598	0.0113760206730991	0.00691946404803721	0.00844667579709804	0.0121103362517807	0.00664645807616198
HMEC_4_G2_4D	0.0232219812541786	0.0168040444120139	0.0302743802242363	0.018790675819185	0.00736716206356757	0.0206574608812946	0.0258547753359865	0.0118459504201367	0	0.0314477374153902	0.0332472676704201	0.0318933071733149	0.0230609218235517	0.0259056908117191	0.0268507676577571	0.0232549983368107	0.0266859657092023	0.0218596229580596	0.0183973050319911	0.0230002484239394	0.0226033882919911	0.0177591952191074	0.0176520114925102	0.00391318923778553	0.00589101336586325
HMEC_5_1	0.0122755433557368	0.0160861357469377	0.0598682373867202	0.0164350332886977	0.0332573845258315	0.0122907732529509	0.00721632597200836	0.0225221461410018	0.0314477374153902	0	0.00990721111003208	0.00428682764218266	0.0134356338974265	0.00747090655140134	0.0161882884753358	0.0134482815615974	0.013461342244746	0.0114423403195764	0.0154653663281049	0.0143718867151114	0.0129533142310085	0.0190852154931472	0.017645122097398	0.0330244140609263	0.0257558837668836
