	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_4_1_1	0	0.0329170202987401	0.0348158541991394	0.0496520797637251	0.0257116212251149	0.0214342172595822	0.056873938044869	0.0451674047950656	0.012222575178029	0.021435387429318	0.0580464017504181	0.00691627502115435	0.0189751469840882	0.00355364774483106	0.0296409837533027	0.042671741235115	0.0359935671599652	0.010082810026918	0.00961869827013891	0.0314387810903896	0.00620997117504728	0.056064149130723	0.0198861346565726	0.0149393411561126	0.0150517412312429	0.0364284501586016	0.0122260024591493	0.0233622607592366	0.044107027829055	0.0179367266981154	0.0193563803158648	0.0448805561801396	0.0337350570765404	0.0198220201896518	0.0197309648246178	0.010110685472205	0.0222572447152353	0.0521476013747297	0.0171220371417758	0.0196456811969083	0.0200066871686778	0.0313971071037786	0.0383523343795731	0.0369187452241732	0.0270293973185739	0.0407932408431547	0.0347418285805626	0.0242552403581293	0.0369508795820557	0.0408896727315704	0.00643417899532448	0.0209198432777196	0.0317910362462253	0.0418120255809851	0.036303088868197	0.0343610603654879	0.028722087214695	0.0648750007766027	0.0384541172004966	0.0460409085152577	0.015568611984773	0.0284071579224494	0.0202952124995688	0.023302455262544	0.034320624354457	0.0465988623053249	0.0351677188803612	0.0726118332448955	0.0141518245651234	0.00305082713566153	0.0242234979185721	0.00395252088225957	0.0121274919173312
HMEC_4_1_2	0.0329170202987401	0	0.0117564078410101	0.0167633040977042	0.00983496106795848	0.0122426401065156	0.0265804350319981	0.0779680733747074	0.0221750689276453	0.0129181328256841	0.0254416246444756	0.028091147051624	0.0506483886660786	0.0294619463763645	0.0117795747781635	0.00982622447865637	0.003078709230277	0.0412735780969583	0.0259317565905635	0.00874310839643829	0.0267099600756998	0.0238606248729552	0.0154403349142873	0.0180000776212263	0.0447334585816715	0.0100339954805089	0.0296752020916507	0.0144931357338613	0.0140521001639432	0.0224002216460998	0.015877146903173	0.0132463437933107	0.000892323767100723	0.0173234080163958	0.0156190123901592	0.0230371313936945	0.0149766439628207	0.0217921241579074	0.0160445588364975	0.0135939837077524	0.014960836860992	0.00509620267154252	0.00543914929022558	0.00401463892806574	0.00996471637130761	0.0100770975571976	0.00714508913560761	0.0100345496035267	0.0117175892336894	0.0149069012495518	0.0324158029233533	0.021736494203757	0.00558688064759897	0.013288942404784	0.00696705800399397	0.00144781301335891	0.00597493342643378	0.032000142866962	0.00896994219001005	0.0131470310369892	0.0202658654667617	0.00485467876935434	0.0129063083824221	0.0103868489507367	0.0114775713321977	0.0137272212286709	0.0119182058092142	0.0469471513678552	0.0470479437167846	0.0305587528500536	0.0569695366455863	0.0291404609635314	0.0378559662557799
HMEC_4_1_3	0.0348158541991394	0.0117564078410101	0	0.0210596600766273	0.0192550783681787	0.0143051076882823	0.0346727581571242	0.0792292692845255	0.0271180684138781	0.0137900918752541	0.0301901667007578	0.0284974821359133	0.0499352171881132	0.0312943387419937	0.00521689970034951	0.0144069902517362	0.0121510021587134	0.0410113967237818	0.0306650386746799	0.00420646607279868	0.0290360848942874	0.0298089260859292	0.0149443054426377	0.0210795208846119	0.0487817032588809	0.00303402303161245	0.0274311216654819	0.0115507936648918	0.0104406815282108	0.0190519779249517	0.0154708951529465	0.0127217180781516	0.0121532298144762	0.0152419906420807	0.015095573430512	0.0265355725948989	0.0126307800998711	0.0178373045017486	0.0209363149670027	0.0192916903981757	0.0148713335124259	0.00723048502401243	0.0129693058513374	0.0121783698045707	0.00811556064107675	0.00883871053346553	0.00485826186518457	0.0116015757282681	0.00235590522984872	0.00607880750855554	0.0321068155553785	0.0169415681767424	0.00655679178663511	0.00760298154170439	0.00615142024313458	0.0117694738895396	0.00891398062825058	0.0344952538614646	0.00645573797741197	0.0181872014083554	0.019461909552606	0.0110165377197045	0.0158688458557415	0.0128804380228129	0.000513181219978679	0.0189117975753202	0.000354978440389248	0.0565159830545632	0.048504294648361	0.0332708630562468	0.0587318222153513	0.0308749723213908	0.0358482795281841
HMEC_4_2_1	0.0496520797637251	0.0167633040977042	0.0210596600766273	0	0.0251396043300644	0.0288122324185465	0.015056297993421	0.0946054226450668	0.0385941934732586	0.0292910689413229	0.00921926004229096	0.0447761671940022	0.0672996508686521	0.0462102746380312	0.0247400168391246	0.00731015662013199	0.0136923086973308	0.0579528881587249	0.0422968483765693	0.0214138081697814	0.0434508076698185	0.00887334343260468	0.0316390818296303	0.0347560790780861	0.060950538174493	0.0180328572821248	0.0458467475512548	0.0297699379856335	0.0125012614382333	0.0380029971594103	0.0321255344471765	0.0090999484504002	0.0159331995262007	0.0331520135026837	0.0318212457383524	0.0397138462871361	0.0305370033043208	0.0136217520374978	0.032677144752025	0.0301780683236585	0.031236777398658	0.019436562163373	0.0113385086117893	0.0127906002296156	0.0249458861157567	0.0122564602015829	0.0175182735778159	0.0263051476427686	0.0190720724166469	0.0184277897626123	0.0490462543659042	0.036667245781827	0.0193404215448909	0.0150762457211687	0.0156684947159081	0.0153260348112338	0.021748237903483	0.0152523624855593	0.0146223635570327	0.00361685561752742	0.0366020251020713	0.0214481407536562	0.029619225319162	0.0269096785358722	0.0212291977839586	0.003081364621457	0.0209050705963121	0.0375911221558121	0.0637602729634683	0.0472427937577211	0.0736156352371429	0.0458911102260875	0.0541943746047831
HMEC_4_2_2	0.0257116212251149	0.00983496106795848	0.0192550783681787	0.0251396043300644	0	0.0100549375527691	0.0312130343785915	0.0700583752907824	0.0138183092025556	0.0113896189727063	0.0328279082029078	0.0224088686775122	0.0444067736074668	0.0225684502332501	0.0166478316562026	0.0190245793332917	0.0124590677040146	0.0350839161641042	0.0173818248240311	0.0151686316631062	0.0197285042327462	0.0305990949051711	0.013698234168608	0.0119675087516178	0.0358720368380785	0.018621124990864	0.0259160369805795	0.0152729291348218	0.0238379001632015	0.0207684340301744	0.0138498768857799	0.0230398838764898	0.0103042735451414	0.0161290017082376	0.0138153999534352	0.0156265701699974	0.0150314466161015	0.0316226511698283	0.008910816206145	0.00659819221735646	0.0130978951468889	0.0121937310112313	0.0145834698986311	0.0134002965067017	0.0131301112892093	0.0198734983349947	0.0157507049610415	0.010266346103394	0.0200975229402949	0.0238581366243948	0.0268418948397212	0.0214583861381324	0.0128819242652695	0.0228006325507127	0.0162679797776037	0.0110776501826386	0.0104133693433405	0.0401940383843481	0.0184875185425091	0.0216483846709744	0.0170205641590653	0.00823927250280347	0.0093286836457912	0.00937246421617818	0.018820044665796	0.0220757862871628	0.0195312797615451	0.0485345848548353	0.0395119735419451	0.0229691614625999	0.0490406432164881	0.022346934166604	0.0331650310572595
HMEC_4_2_3	0.0214342172595822	0.0122426401065156	0.0143051076882823	0.0288122324185465	0.0100549375527691	0	0.038402666148609	0.0665226843572471	0.0128302166493942	0.00135980041069623	0.0376509563605669	0.0160036358380509	0.0385274455893621	0.0178893414746121	0.00969092570358296	0.0216064075083498	0.0152146486361593	0.029182001024475	0.0163658529273483	0.0104008347284402	0.0153286798500266	0.0360935073135271	0.00374403482437436	0.00686108649554904	0.0346963193511541	0.0153272155451798	0.0175340289655227	0.00560749098852966	0.0227689926523961	0.011026575109619	0.00401323545477391	0.0234618373208009	0.0131275449869702	0.00613053238980208	0.00388752734945584	0.012352440110668	0.00510998753826875	0.0308720287679075	0.00682980689893153	0.00589606845107864	0.00315162897186792	0.0099687840976408	0.017522281713405	0.0160642112158561	0.00619820815654073	0.0193716365300542	0.0133696917948361	0.00285746046318021	0.016139973427353	0.0202214206267853	0.0202482735263043	0.0114217732037548	0.0103638264836018	0.0206386301511513	0.0148825830414153	0.0136131012418066	0.00730919357966966	0.0439418223237151	0.0170644539421225	0.0252198755659638	0.0081015480867446	0.00740663338225175	0.00163261278129698	0.00191106819176918	0.0137920687499526	0.0258412233451977	0.0146560982937883	0.0575185715131791	0.0355242043638011	0.0194724794665108	0.0456445688597142	0.0175173592525624	0.0256286290171088
HMEC_4_G2_3E_1	0.056873938044869	0.0265804350319981	0.0346727581571242	0.015056297993421	0.0312130343785915	0.038402666148609	0	0.100425973586159	0.0448032805682537	0.0392803488014192	0.0103191812731866	0.0533726127053123	0.075564388586394	0.053764048889621	0.0372844634751828	0.0203204648618914	0.0241220562388217	0.0662357676784246	0.0481054266026569	0.0338647971893605	0.0509267115415042	0.007549429917419	0.0418668476126835	0.0428582344336987	0.0654956769798205	0.0316916445576313	0.0559053112399534	0.0410424792227615	0.0274133700863684	0.0489500842822428	0.042265055838083	0.0239630821957425	0.0257036287738798	0.0438628052940961	0.0420403814068343	0.0468243121254911	0.0415503432435089	0.0280370554824944	0.0400376165261986	0.0375870508485232	0.0413483308233153	0.0309295538512135	0.0223272662938511	0.0235754155079444	0.0363776316646856	0.0263814959305557	0.0303328943141386	0.0365275645395559	0.0330298420741494	0.0331189949932219	0.0578079499961295	0.0482709068506257	0.0311018354445913	0.0297669245401368	0.0286555597003585	0.0254542440581988	0.0325134113088199	0.0173358584244397	0.0283426888908575	0.0167899044292871	0.0464933243342539	0.0313082248080823	0.038667532618909	0.0366818253524722	0.0347210713308406	0.0160993621500037	0.0345970760949737	0.0225417191144965	0.0704548479131669	0.0540692669529662	0.0796135815132871	0.0535398687759043	0.0637892107864761
HMEC_4_G2_3E_2	0.0451674047950656	0.0779680733747074	0.0792292692845255	0.0946054226450668	0.0700583752907824	0.0665226843572471	0.100425973586159	0	0.0562864438483972	0.066420325798923	0.102729581227313	0.0508731171513277	0.0303901089609585	0.0486840685808004	0.0740323739865005	0.0877284393483058	0.0810352624663301	0.0384362969119761	0.0527179680943327	0.0762188553905172	0.0513556964066205	0.100545974893517	0.0646083519442202	0.0600767719665226	0.0352676343615298	0.0811523624593824	0.0524305142274613	0.0677256659309386	0.0889524969628531	0.060641585667337	0.0640758602788698	0.0899028757288454	0.0787659339675592	0.0640298659557221	0.064439374454778	0.0549963940029697	0.0666679600861098	0.0968557571806841	0.0620267646510055	0.0645283859084711	0.0648211338394796	0.076461877056426	0.0833857323543375	0.0819678181203067	0.0718440822034966	0.0857891407362813	0.0796915912776602	0.0693056761362041	0.081476112821261	0.0852196904366941	0.047199840169817	0.0632887717595969	0.076827221266242	0.0865142196352921	0.0813082672640503	0.0794110511132391	0.0738109699751251	0.109768786992137	0.0834000667804207	0.0910141159696645	0.0598504910241668	0.0735244581149322	0.0654289903135495	0.0684041304743219	0.0787606768269159	0.0915472664374242	0.0795695198048001	0.112711489169852	0.0310371229068056	0.0474709251559392	0.0210704615325028	0.0490427037369962	0.0446469016747887
HMEC_4_G2_3E_3	0.012222575178029	0.0221750689276453	0.0271180684138781	0.0385941934732586	0.0138183092025556	0.0128302166493942	0.0448032805682537	0.0562864438483972	0	0.0135333904013437	0.0465804121995275	0.0111100872182317	0.0311838092584479	0.00955742015984108	0.0224647892233405	0.0319722218813192	0.0251971139113795	0.0220966356883884	0.00376667378240665	0.0231211287002074	0.00695840141346396	0.0444032207701471	0.0134446510360618	0.00643926889494642	0.0225867178679037	0.0279203932391352	0.0168152467465114	0.0171814147969467	0.0349197719009859	0.0164850515208276	0.0130671948648222	0.0350298476652265	0.0229014041043585	0.0148790288340743	0.0133789882333706	0.00324674913373194	0.0161860293387613	0.0430371233214037	0.00636385497710035	0.00862513859608375	0.0131892885814325	0.0219385512656738	0.027518921125441	0.0261550825472522	0.0190261351508816	0.0312215620145212	0.0256429221422511	0.0155357404232289	0.0288719491405853	0.032961468706384	0.0150206905818155	0.0188980807126274	0.0224807709565471	0.0330819008544124	0.0268912055977017	0.0236069294471298	0.0192723576576593	0.0537743073980221	0.0291800915124065	0.0350211163834751	0.012050284862807	0.0182640589903099	0.0112517291222623	0.0142883313647916	0.02660571792668	0.0355152754046105	0.0274671020716805	0.0605136387494587	0.0257288138094873	0.00930487583310712	0.0352446452436046	0.00947790305303217	0.0218461776500097
HMEC_4_G2_3F_1	0.021435387429318	0.0129181328256841	0.0137900918752541	0.0292910689413229	0.0113896189727063	0.00135980041069623	0.0392803488014192	0.066420325798923	0.0135333904013437	0	0.0382218116703498	0.0157057186108866	0.0381242167467414	0.017882472121441	0.00894570711065633	0.0220326619362965	0.0158101227747233	0.0288233984479416	0.01695273337443	0.0100770130030098	0.0154313430629151	0.0367589480150952	0.00261138526670335	0.00730554759644121	0.0350319463225551	0.0150625070347783	0.0167600534952562	0.00430830425118878	0.0226836929614194	0.00989273846434877	0.00298675319501525	0.023574238296163	0.0138097458932955	0.00489156900802646	0.00277751148267945	0.0127480556330765	0.0037555269707655	0.0307423885014895	0.00779877658696701	0.00713328127681473	0.00206999471952673	0.0101368839879362	0.0180746644619197	0.0166222900925313	0.00571016178073849	0.0194270062091325	0.0133214039198197	0.00299158789987351	0.0157446114442419	0.0197951481882538	0.0198420839083892	0.0101242285277319	0.0104538170356369	0.020428848853219	0.0149310396647227	0.0142409819671481	0.00758530869062561	0.0443444957007975	0.0170409923184667	0.0257216692584224	0.00735793984773432	0.00806631785634845	0.00274010081772108	0.00260602417465821	0.0132783255328271	0.0263605337350588	0.0141443776331944	0.0586231412734255	0.0354460876863089	0.0196327617427173	0.0456127930939866	0.0174914315701872	0.0249794708791022
