	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.0144754751860385	0.013600885517509	0.010692647053418	0.0277287243634147	0.0145837025381916	0.0261921853606277	0.023033803650094	0.021914353612884	0.00947322210847998	0.0101947836605841	0.014912582567394	0.0109523531800263	0.0103747657180554	0.0130011885772564	0.013741499612385	0.0150544816582886	0.013618825884264	0.00532442891043364	0.0120653458985185	0.00516634251813237	0.0124571826370068	0.0118756199392325	0.0195178891279359	0.212193885647572
HMEC_4_2	0.0144754751860385	0	0.00418316322515646	0.00407356487342499	0.0133527186115859	0.000532667868542017	0.0119328033569033	0.010907060683256	0.00756605540805593	0.0122789823011209	0.00865096150523277	0.00100926015839255	0.00643092863598558	0.00460075659285827	0.00511630517386007	0.00216700683733109	0.00185260227466364	0.00095214009478788	0.00919332298484137	0.00256652877370431	0.00961277406432976	0.00690383385740098	0.00587573002987563	0.00532103654884641	0.200091190263226
HMEC_4_G2_3E	0.013600885517509	0.00418316322515646	0	0.00356479181380902	0.0158516707803686	0.00373674385512238	0.0147318452950593	0.00953954443605245	0.0104587738504047	0.0142686667668756	0.0110132154221018	0.00519084262336944	0.00903201125185538	0.00353774449409496	0.00106802693591604	0.00593205227342529	0.00287189189595839	0.00356914314607953	0.00891641456559815	0.00482833681005147	0.00966403397818363	0.0100745718731627	0.00885210506598405	0.00668912794645433	0.199254472629071
HMEC_4_G2_3F	0.010692647053418	0.00407356487342499	0.00356479181380902	0	0.0173862906196265	0.00403546409146207	0.0159984555737948	0.0129525769221818	0.01162627564049	0.0107615722433619	0.00767009097487635	0.00481246064559238	0.00590394170673831	0.000605063451552364	0.00362504787559573	0.00443217592792357	0.00436246461430089	0.00312936833013342	0.00562059105246934	0.00253735938778911	0.00626348055034946	0.00723996242586692	0.00597823764540548	0.00883164832286937	0.202624574591132
HMEC_4_G2_3G	0.0277287243634147	0.0133527186115859	0.0158516707803686	0.0173862906196265	0	0.0133519310707693	0.00181512680642059	0.0122538139131891	0.00581775480975919	0.0232419544952771	0.0197719714890402	0.0128256987152844	0.0178520628247202	0.0178644628901391	0.016887605997285	0.0140500899962067	0.013310122193652	0.0142720940357354	0.0224086535961038	0.015669735710402	0.022689685895956	0.0171083555916853	0.0169121552125313	0.00922053408709869	0.190538088138067
HMEC_4_G2_4A	0.0145837025381916	0.000532667868542017	0.00373674385512238	0.00403546409146207	0.0133519310707693	0	0.0119808758709353	0.0104448901843677	0.00760486613886451	0.0126980731430314	0.00909036473425122	0.0014790602810009	0.00687895897753713	0.00452217352122164	0.00470460957422287	0.00268835622653192	0.00132181915778913	0.000969136689156318	0.00933644977281389	0.00286257905382119	0.00980058735883058	0.00740660669664053	0.00635653090922795	0.00505576426192541	0.19973227423655
HMEC_4_G2_4B	0.0261921853606277	0.0119328033569033	0.0147318452950593	0.0159984555737948	0.00181512680642059	0.0119808758709353	0	0.0122687393764432	0.0043765953631978	0.0214716862533029	0.0180294925290954	0.0113323987647409	0.0161459845531479	0.0165013868296792	0.0157870416178362	0.012467417612596	0.0120705008829026	0.0128702461681736	0.0208712369042008	0.014157044508005	0.0211133223922748	0.0153531140163924	0.0151979397231858	0.00826786519503127	0.192305506511217
HMEC_4_G2_4C	0.023033803650094	0.010907060683256	0.00953954443605245	0.0129525769221818	0.0122538139131891	0.0104448901843677	0.0122687393764432	0	0.0100717440926147	0.0231010919090316	0.0195282371097661	0.0113904553312746	0.0173227814445169	0.0130389362425888	0.0100369080215388	0.0130045423807761	0.00926182060278331	0.0111878037596115	0.0184521524388384	0.0131551121973371	0.0191792009611205	0.0177570676632715	0.0167787225184185	0.00672878924972995	0.189889702189293
HMEC_4_G2_4D	0.021914353612884	0.00756605540805593	0.0104587738504047	0.01162627564049	0.00581775480975919	0.00760486613886451	0.0043765953631978	0.0100717440926147	0	0.0178616653363783	0.0142764272998299	0.00700907763445102	0.0122443510716005	0.0121261957732845	0.0115233335465277	0.00825915692207905	0.00772963657357645	0.00849913698524352	0.0165935045098119	0.00985275665947383	0.0168851172587124	0.0117001727576391	0.011336754957614	0.00438716056741017	0.194944066304699
HMEC_5_1	0.00947322210847998	0.0122789823011209	0.0142686667668756	0.0107615722433619	0.0232419544952771	0.0126980731430314	0.0214716862533029	0.0231010919090316	0.0178616653363783	0	0.00368140581086767	0.0120304323460392	0.00589673323724247	0.0109765864101682	0.0143753579802675	0.0103685763372202	0.0138405740486539	0.0119150727649719	0.00743652647027168	0.00994969579651006	0.00654936999831241	0.00616494346818071	0.00665633710109748	0.0174016299037813	0.212046168624585
HMEC_5_2	0.0101947836605841	0.00865096150523277	0.0110132154221018	0.00767009097487635	0.0197719714890402	0.00909036473425122	0.0180294925290954	0.0195282371097661	0.0142764272998299	0.00368140581086767	0	0.00835940920511369	0.00222754278813262	0.00800673710446242	0.0112741907606969	0.00669497884599556	0.0102785746967016	0.00835600670387476	0.0062121050292065	0.00643390959403189	0.00563227301456335	0.00270971418518403	0.00298376392660275	0.0137251521451176	0.208433186290435
HMEC_5_3	0.014912582567394	0.00100926015839255	0.00519084262336944	0.00481246064559238	0.0128256987152844	0.0014790602810009	0.0113323987647409	0.0113904553312746	0.00700907763445102	0.0120304323460392	0.00835940920511369	0	0.00613472998035066	0.00537641371579136	0.00612448980422316	0.00166581174222199	0.00271501514469977	0.0018367487614035	0.00959473225829042	0.00284841939858545	0.00992869602312608	0.00637218161097065	0.00546103542482489	0.00537789306841037	0.200244378439155
HMEC_5_4	0.0109523531800263	0.00643092863598558	0.00903201125185538	0.00590394170673831	0.0178520628247202	0.00687895897753713	0.0161459845531479	0.0173227814445169	0.0122443510716005	0.00589673323724247	0.00222754278813262	0.00613472998035066	0	0.00633584073075538	0.00940532921033341	0.00447198053461138	0.00808937078851809	0.00617583155910695	0.00616494368859502	0.00430620450886311	0.00589913643943641	0.00169180037974053	0.000969639788683396	0.0115055188480893	0.206261134609093
HMEC_5_5	0.0103747657180554	0.00460075659285827	0.00353774449409496	0.000605063451552364	0.0178644628901391	0.00452217352122164	0.0165013868296792	0.0130389362425888	0.0121261957732845	0.0109765864101682	0.00800673710446242	0.00537641371579136	0.00633584073075538	0	0.00341882647755949	0.00503680817625488	0.0047235645012967	0.00364982113868698	0.00543219127040617	0.00313984625994979	0.00614117860668249	0.0077295526202659	0.0064708867667051	0.00919768685299925	0.202710909741461
HMEC_5_6	0.0130011885772564	0.00511630517386007	0.00106802693591604	0.00362504787559573	0.016887605997285	0.00470460957422287	0.0157870416178362	0.0100369080215388	0.0115233335465277	0.0143753579802675	0.0112741907606969	0.00612448980422316	0.00940532921033341	0.00341882647755949	0	0.00670311181424523	0.00392629190464631	0.00440776876806848	0.00855837968277484	0.0053741432848596	0.00936597220934393	0.0105755724812359	0.00932830186514641	0.0077003021870857	0.199638382098265
HMEC_5_7	0.013741499612385	0.00216700683733109	0.00593205227342529	0.00443217592792357	0.0140500899962067	0.00268835622653192	0.012467417612596	0.0130045423807761	0.00825915692207905	0.0103685763372202	0.00669497884599556	0.00166581174222199	0.00447198053461138	0.00503680817625488	0.00670311181424523	0	0.00400693535791794	0.00238413386448011	0.00842648446485828	0.00195407468784181	0.00864865416055188	0.00475903587941864	0.00380092573190803	0.00703433299181411	0.201871238544095
HMEC_5_8	0.0150544816582886	0.00185260227466364	0.00287189189595839	0.00436246461430089	0.013310122193652	0.00132181915778913	0.0120705008829026	0.00926182060278331	0.00772963657357645	0.0138405740486539	0.0102785746967016	0.00271501514469977	0.00808937078851809	0.0047235645012967	0.00392629190464631	0.00400693535791794	0	0.00192620545630353	0.00992528485044618	0.0038989052037379	0.0104828292573652	0.00870011766982966	0.00762015745177757	0.00447548124477018	0.19875446558562
HMEC_5_9	0.013618825884264	0.00095214009478788	0.00356914314607953	0.00312936833013342	0.0142720940357354	0.000969136689156318	0.0128702461681736	0.0111878037596115	0.00849913698524352	0.0119150727649719	0.00835600670387476	0.0018367487614035	0.00617583155910695	0.00364982113868698	0.00440776876806848	0.00238413386448011	0.00192620545630353	0	0.0083674466563639	0.00198387044474197	0.00883448776968427	0.00687536665821953	0.00574937528313823	0.00601386209249466	0.20059348927135
HMEC_Root1	0.00532442891043364	0.00919332298484137	0.00891641456559815	0.00562059105246934	0.0224086535961038	0.00933644977281389	0.0208712369042008	0.0184521524388384	0.0165935045098119	0.00743652647027168	0.0062121050292065	0.00959473225829042	0.00616494368859502	0.00543219127040617	0.00855837968277484	0.00842648446485828	0.00992528485044618	0.0083674466563639	0	0.00674647645641718	0.000946564356076131	0.00782344462245039	0.00698287234479922	0.0143406665555125	0.208009454037024
HMEC_Root2	0.0120653458985185	0.00256652877370431	0.00482833681005147	0.00253735938778911	0.015669735710402	0.00286257905382119	0.014157044508005	0.0131551121973371	0.00985275665947383	0.00994969579651006	0.00643390959403189	0.00284841939858545	0.00430620450886311	0.00313984625994979	0.0053741432848596	0.00195407468784181	0.0038989052037379	0.00198387044474197	0.00674647645641718	0	0.00709711283505822	0.00524634704518588	0.00403030075854406	0.00788439235263731	0.202535699180356
HMEC_STAT_2	0.00516634251813237	0.00961277406432976	0.00966403397818363	0.00626348055034946	0.022689685895956	0.00980058735883058	0.0211133223922748	0.0191792009611205	0.0168851172587124	0.00654936999831241	0.00563227301456335	0.00992869602312608	0.00589913643943641	0.00614117860668249	0.00936597220934393	0.00864865416055188	0.0104828292573652	0.00883448776968427	0.000946564356076131	0.00709711283505822	0	0.0074990493549047	0.00678273355328107	0.014842278108981	0.208740839260418
