Sample	Marker	Overlap_Score
HMEC_4_G2_4D	Nax11_HMEC_0.01	0.0139250887859604
HMEC_4_G2_4D	Nax18_HMEC_0.01	0.00439170153184348
HMEC_4_G2_4D	Nax30_HMEC_0.01	0.0156713466924101
HMEC_4_G2_4D	Nax38_HMEC_0.01	0.022790342599342
HMEC_4_G2_4D	Nax4_HMEC_0.01	0.0169672581132674
HMEC_4_G2_4D	Nax40_HMEC_0.01	0.0083712601547814
HMEC_4_G2_4D	Nax49_HMEC_0.01	0.0141256322971994
HMEC_4_G2_4D	Nax50_HMEC_0.01	0.0315067801719727
HMEC_4_G2_4D	Nax56_HMEC_0.01	0.0258184211057441
HMEC_4_G2_4D	S1-17_HMEC_0.01	0.0118480800456581
HMEC_4_G2_4D	S14-51_HMEC_0.01	0.00453157171568741
HMEC_4_G2_4D	Sal102_HMEC_0.01	0.00217299182787045
HMEC_4_G2_4D	Sal22_HMEC_0.01	0.0099723570580223
HMEC_4_G2_4D	Sal27_HMEC_0.01	0.0186547579602333
HMEC_4_G2_4D	Sal45_HMEC_0.01	0.00726385264239404
HMEC_4_G2_4D	Sal46_HMEC_0.01	0.0377632872742328
HMEC_4_G2_4D	Sal58_HMEC_0.01	0.0297781297781298
HMEC_4_G2_4D	Sal66_HMEC_0.01	0.0023110057813312
HMEC_4_G2_4D	Sal74_HMEC_0.01	0.0139662706292416
HMEC_4_G2_4D	Sal78_HMEC_0.01	0.00521347687917761
HMEC_4_G2_4D	Sal87_HMEC_0.01	0.0175288686783817
HMEC_5_1	JF06_HMEC_0.01	0.0185597032406148
HMEC_5_1	JF12_HMEC_0.01	0.0119905567546258
HMEC_5_1	JF21_HMEC_0.01	0.00324780747033884
HMEC_5_1	JF27_HMEC_0.01	0.0209490324202077
HMEC_5_1	Nax10_HMEC_0.01	0.0119536070523779
HMEC_5_1	Nax11_HMEC_0.01	0.0164090907871506
HMEC_5_1	Nax18_HMEC_0.01	0.00519861173193226
HMEC_5_1	Nax30_HMEC_0.01	0.0085757055948642
HMEC_5_1	Nax38_HMEC_0.01	0.0235625196656851
HMEC_5_1	Nax4_HMEC_0.01	0.00621305716112289
HMEC_5_1	Nax40_HMEC_0.01	0.00963942778658555
HMEC_5_1	Nax49_HMEC_0.01	0.0120912501594773
HMEC_5_1	Nax50_HMEC_0.01	0.00970594234835981
HMEC_5_1	Nax56_HMEC_0.01	0.00491624326410291
HMEC_5_1	S1-17_HMEC_0.01	0.00125204065721501
HMEC_5_1	S14-51_HMEC_0.01	0.00463382706638321
HMEC_5_1	Sal102_HMEC_0.01	0.019389879588868
HMEC_5_1	Sal22_HMEC_0.01	0.00484179322719352
HMEC_5_1	Sal27_HMEC_0.01	0.0241428902436102
HMEC_5_1	Sal45_HMEC_0.01	0.0103612062593599
