	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00117671341723579	0.0118179097641979	NA	NA	0.011415796916818	0.00805635186787821	0.000531121588679062	0.0100673619976761	0.00670252636633016	0.00837406250344743	0.00576928723912601	0.00789971987072798	0.0129912479411037	0.000664155122970331	0.00341079273083571	0.000971462771779963	0.00139018955413537	0.00379991922610938	0.0061205068448636	0.00215653136482442	0.00758300079512028	0.000780751751518837	0.00327345733826835	0.0375449717211264
HMEC_4_2	0.00117671341723579	0	0.0129945521206953	NA	NA	0.0125924437948103	0.00923303076527693	0.00170783458260166	0.00889069072000231	0.00787921524984056	0.00955073881397879	0.00694598202633419	0.00672303141387791	0.0118146069586289	0.000512558453295184	0.00458749886037376	0.0021481752152847	0.00256690130673944	0.00262321047812305	0.00729719950424771	0.000979818936064628	0.00875968337515625	0.00195746445555987	0.00209674713474524	0.0363689162470904
HMEC_4_G2_3E	0.0118179097641979	0.0129945521206953	0	NA	NA	0.000402133980362799	0.00376169775455484	0.0112868159979798	0.0218842408022248	0.00511554179063873	0.00344398032450143	0.00604878384925679	0.019716902010367	0.0248076461195636	0.0124820263763844	0.0084072498310463	0.0108464958801637	0.0104277874477676	0.0156175526389429	0.00569756408455282	0.0139743009734866	0.00423505722758223	0.01103719799977	0.0150911371561345	0.0493540140064862
HMEC_4_G2_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4A	0.011415796916818	0.0125924437948103	0.000402133980362799	NA	NA	0	0.00335956574223759	0.010884701254363	0.0214821810212958	0.00471341156879991	0.00304184797518578	0.00564665519661669	0.0193148280376284	0.0244056079106172	0.0120799160266916	0.00800512636663829	0.010444379632513	0.0100256698270741	0.0152154559867855	0.00529543480923467	0.0135721967500316	0.00383292577597178	0.0106350823959388	0.0146890379841573	0.0489522697168389
HMEC_4_G2_4B	0.00805635186787821	0.00923303076527693	0.00376169775455484	NA	NA	0.00335956574223759	0	0.00752524296138423	0.0181231301092709	0.00135385415940376	0.000317719027343224	0.00228710632999197	0.0159556691475424	0.0210467229488768	0.00872048859614358	0.00464560930417405	0.00708491092806313	0.00666619170009521	0.0118561276582828	0.00193588245919868	0.0102128132025137	0.000473362401348695	0.00727561813740452	0.0113296911777697	0.0455957210189041
HMEC_4_G2_4C	0.000531121588679062	0.00170783458260166	0.0112868159979798	NA	NA	0.010884701254363	0.00752524296138423	0	0.0105984609442039	0.00617141343953184	0.00784295465027161	0.00523817198333687	0.00843082735093468	0.013522332162195	0.00119527654448921	0.00287967320415549	0.000440341273163213	0.000859068216542012	0.00433103733994618	0.00558939242316039	0.00268765173142436	0.0070518903966883	0.000249630203694574	0.00380457629854962	0.0380757828655497
HMEC_4_G2_4D	0.0100673619976761	0.00889069072000231	0.0218842408022248	NA	NA	0.0214821810212958	0.0181231301092709	0.0105984609442039	0	0.0167694384964157	0.0184408072433776	0.0158362832827645	0.00216771148482826	0.00292404045520793	0.00940323201961875	0.0134779702473456	0.0110387816499881	0.0114574875277514	0.00626753890766881	0.016187472111941	0.00791089940499766	0.017649827483427	0.0108480796880216	0.00679399439392622	0.0274818967767648
HMEC_5_1	0.00670252636633016	0.00787921524984056	0.00511554179063873	NA	NA	0.00471341156879991	0.00135385415940376	0.00617141343953184	0.0167694384964157	0	0.00167157290685203	0.000933253298509071	0.0146019393880782	0.0196930909761702	0.00736666854796493	0.00329176323982997	0.0057310783023552	0.00531235631549771	0.0105023397742792	0.000582028894932332	0.00885900713907873	0.000880491977911117	0.00592178683047753	0.00997589715214631	0.0442429700468401
