	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_4_G2_3F_2	0.0153053812383142	0.00373225963531536	0.0127576353810364	0.00848750963735688	0.0174191500885098	0.00582194837693752	0.0341607460709013	0.0213385322978374	0.0211697874320756	0.0164891528154788	0	0.0136338375515475	0.010582189206804	0.0156773660495447	0.0167112061567255	0.0147513177081926	0.0139634627959479	0.0166114189940536	0.0111910180216082	0.0161493497816594	0.14572383046143	0.105177867447824	0.125869160628182	0.0248308126912183	0.0146757478500323	0.0150554827311616	0.0154254833384147	0.0130106425949084	0.0120167236813731	0.00456852832862896	0.0118439914185847	0.0122698687074493	0.0106266813329881	0.00740406805323413	0.0208112037789525	0.0120881214516926	0.0136404808871676	0.00629075052402595	0.0147690242232089	0.00692407351546731	0.0128598781246833	0.00862820174108432	0.00603953388562145	0.0119287515890459	0.0164135441146101	0.0158810396673475	0.00849580273696305	0.0095610806409115	0.00763216428204732	0.0145147796178466	0.00930926377604656	0.00992205129092523	0.0321142378754416	0.0203625272386884	0.0107036146516013	0.0211793983252115	0.0126814651134628	0.00565660654233373	0.12380872338512	0.12442325922309	0.126775129956418	0.00513867307073648	0.0111036017094572	0.00988621838228728	0.0173249431033095	0.0117845357264661	0.0413873265028081	0.0182534959564614	0.0248648750864732	0.0106055788900562	0.013210254040494	0.0245895589778288
HMEC_4_G2_3F_3	0.0109730708657562	0.0139273065895942	0.00232916377363605	0.0107396811146929	0.0114366202018507	0.0127012825995675	0.0433230731282796	0.0220066531007389	0.010808630767995	0.0093128468877716	0.0136338375515475	0	0.00363878486178146	0.0104215782330125	0.00510300940628385	0.00924100168973349	0.00750272558879602	0.0233893671012694	0.0174455532425126	0.0152343293936105	0.147916187797548	0.107413682676152	0.128088084560165	0.0267902049942501	0.010232883996166	0.00181752132608878	0.0156306257306381	0.0103460542914866	0.00289296243255444	0.00939106866237359	0.00943335553983309	0.00290646271527512	0.00665200745736983	0.00714976795261492	0.0108474029909307	0.00360106948064466	0.0033196502504119	0.00735031247790471	0.004725306126653	0.0088200288340318	0.004028189344963	0.00976401070488693	0.00922625455526587	0.00608103306185163	0.00398195400068312	0.00703570952137856	0.00764960903336456	0.00879538182341036	0.00720012494021088	0.0199546993540817	0.00734501316320638	0.00535454162692394	0.0267838201590573	0.0151140154529408	0.00876720805673114	0.0161917163045067	0.00909940246845498	0.00961691294386819	0.133389660320195	0.13353797000728	0.135967889555389	0.00985474092998347	0.00655835840307429	0.0104574928150263	0.00639336566672928	0.00470323062073734	0.0504580563920017	0.0117452211759755	0.012019891768117	0.00869796781992568	0.0186490250299272	0.0226243899419996
HMEC_4_G2_3G_2	0.0119297131597702	0.0107581868980533	0.003650029780151	0.00885204291013475	0.0106886469177346	0.0094091165059696	0.0410009047653626	0.0204403122539568	0.0123757066425306	0.0101698016027953	0.010582189206804	0.00363878486178146	0	0.0100458030030031	0.00750749663674962	0.00796695160496257	0.0071185348285198	0.0211637747731597	0.0143955625957018	0.0147721536689732	0.14681502653415	0.106153901924326	0.127021814280713	0.0253929953978386	0.00906573319454198	0.00483657578608957	0.0152254896538529	0.00952346446400242	0.00290869148126092	0.00649268906780014	0.00801682319944408	0.00173441603472189	0.00356210818031687	0.00405896216792909	0.0126513623518915	0.00452570903131527	0.00332478054498147	0.00450250906641016	0.00696023083837289	0.00533518017233313	0.00390533268394007	0.00749434260498085	0.00567865356137284	0.00429489153881125	0.00681033246702116	0.00814172980976934	0.00531781681878181	0.00640858831562658	0.00432564268640216	0.0178322385520385	0.00536710028289779	0.00192081309886257	0.0277998631666397	0.0150707796176633	0.00778340483699378	0.0168304205903732	0.00853299462528085	0.00752030674748266	0.131430517975806	0.13163379952074	0.134075639222284	0.00771626222981324	0.00569773088355737	0.0101116701035155	0.00852541415014557	0.00418018725871444	0.0482535039309493	0.0106315754235518	0.0145247684343267	0.00567259737952088	0.0162412242711881	0.0220531341661117
HMEC_4_G2_3G_3	0.0203068752783464	0.0133955640147555	0.0123641209765962	0.0181721508713241	0.0190608791643363	0.0113764190385087	0.0362124429503627	0.0121593905969835	0.0200576876251744	0.0195979310935361	0.0156773660495447	0.0104215782330125	0.0100458030030031	0	0.01528286985109	0.0166038092113138	0.00299015288023604	0.0163102481770922	0.0124703956093933	0.00786204362850277	0.137606589757007	0.0971157013744524	0.117751959517677	0.0168367122002122	0.00307158954106518	0.00964311167421686	0.0247252166869098	0.0195578722064699	0.0123180215035784	0.0116621748758935	0.00387403272393656	0.0100373092159827	0.0113944172738844	0.0129839833924075	0.0208359788617822	0.0131112708523263	0.0111984487109402	0.0118576987107449	0.0148384287507815	0.0132382331065329	0.00657076387107944	0.0170382912799296	0.0112606468761531	0.0137919161457597	0.0140232629537367	0.017273361259585	0.0149412241461654	0.0160734593839604	0.00882307889094729	0.0127781078318735	0.00678210648201014	0.010920989481455	0.037132720609237	0.0245227887386098	0.0175255090996074	0.0264640765859936	0.0185003302591117	0.0117927994087803	0.126507538998617	0.126191328455694	0.128759571996968	0.0127886997334601	0.0156176000362964	0.0159878459621806	0.0166051710769361	0.014030178175796	0.0431901991169926	0.0148388796747986	0.0186498949267022	0.00892406054283763	0.0117604121179105	0.0122317058378043
HMEC_4_G2_4A_1	0.00924109805693548	0.0178125221527188	0.00426138044241466	0.0111057308189757	0.00946364652823232	0.0168112917709273	0.0481214461773496	0.0268725687939877	0.00633192918202634	0.00545554932096117	0.0167112061567255	0.00510300940628385	0.00750749663674962	0.01528286985109	0	0.00837398684663346	0.0124247456425926	0.0283104787413336	0.0218743547112566	0.020186824204092	0.152657025363527	0.112139950445393	0.132884896718585	0.0318354407013361	0.0149218406898271	0.00568432471845176	0.0136810553764852	0.00853615873527641	0.0049148986247848	0.0131361790086787	0.0145055453127696	0.00655915188711269	0.00929644621713826	0.00963837325925863	0.00581108051529569	0.00510856928665011	0.00552503869224465	0.0106981819986416	0.00349706023464584	0.0113711285031406	0.00898387174990906	0.0102897977222713	0.0128231491635266	0.00681501377288681	0.00136343554844537	0.00319560441201605	0.00887971539164962	0.00934311003944619	0.0116122711849855	0.0249270622423725	0.0122434164861964	0.00846039464205681	0.0220235756731903	0.0113286121053242	0.00829939347915479	0.0119886496062505	0.00742996376667244	0.0134448477013271	0.137971740104377	0.138237100686523	0.140629113180447	0.0133450254801669	0.00639869028192075	0.0124662963309764	0.00135432774374521	0.0051043263721817	0.0552716394821223	0.0124406712243769	0.00925492983557423	0.0124985095436338	0.0235427832181672	0.0274327905414875
HMEC_4_G2_4A_2	0.0139251839335182	0.0157245654954872	0.00812868624280344	0.00988624164304952	0.00289822108101112	0.0143187019300958	0.0467949078284483	0.0257703734197842	0.00842829750488384	0.00832809111448247	0.0147513177081926	0.00924100168973349	0.00796695160496257	0.0166038092113138	0.00837398684663346	0	0.0138924707934713	0.0273958417427225	0.0187801101448468	0.022462012319035	0.151745160757997	0.110777574319296	0.132204945851535	0.0315067543637419	0.014715906452912	0.0100029696320995	0.0146078760084371	0.00745806203603222	0.0073119475702989	0.0124459060189786	0.0151410520100187	0.00737818295647893	0.00597285278845681	0.00806077177160951	0.00974007143215494	0.00926342318981051	0.00631367813597253	0.0103761952400455	0.0101613836406497	0.0080287447766783	0.0108885108306973	0.00776437825476968	0.01034156944999	0.00384893035816964	0.00880729170184423	0.00691856336526511	0.00737952595119162	0.00583260691687602	0.0113345473968472	0.0242577121801494	0.0129113890521018	0.00685972234987323	0.023208986529063	0.00877854396018729	0.00871875570219667	0.0132332857219744	0.00759545678888316	0.014203220063074	0.137448239571655	0.137744865707489	0.140200079122451	0.0139641592758335	0.00710076130226886	0.0157663751431201	0.00832519047973748	0.00647334808940586	0.0541940792725779	0.00716772373605316	0.0129564790158783	0.00951567734031404	0.0221673100588962	0.0281863122190282
HMEC_4_G2_4A_3	0.0175391590078823	0.0122460961694333	0.00939327303313029	0.0154557930070797	0.0163923711361959	0.0102807425310123	0.0377989217012418	0.0146701989962085	0.0173309715781836	0.0166186268609206	0.0139634627959479	0.00750272558879602	0.0071185348285198	0.00299015288023604	0.0124247456425926	0.0138924707934713	0	0.0176875561530339	0.0127502242932859	0.00942746905757973	0.140491749675999	0.099964193978497	0.120651389187911	0.0194779083356455	0.0034481766173334	0.00687476370750559	0.0218833414176533	0.0166148084993037	0.00932999613716683	0.00964163538132221	0.00334670136423008	0.00708567726740019	0.0087798396820443	0.0103103864485449	0.0180057087430882	0.010196678823982	0.00830800970509922	0.00937226732160783	0.0119819118193022	0.0107936455598351	0.00358714626107272	0.0142935015969539	0.00917455230491167	0.0109276404869087	0.0112007735893207	0.0143102517169235	0.01214955562706	0.0132951993668121	0.00656278616784696	0.0141125659993591	0.00475308638975385	0.00813814560002913	0.0341843808297733	0.0216247368500167	0.0146410109265046	0.0234797791441591	0.015543902855592	0.00990940863474063	0.128223260509615	0.128056799463795	0.130586248223344	0.0107955853955135	0.0126721790941535	0.0137823629968369	0.0137339810533418	0.0110500848029372	0.0448787771063625	0.0129857007124486	0.0165749096884346	0.00701919394170286	0.0128762158796547	0.0152056332030755
HMEC_4_G2_4B_1	0.0291838235236618	0.0133235754522772	0.0241860301211731	0.0244624040225299	0.0302192052506391	0.0134714301184988	0.0201657204734711	0.0115347396668537	0.0334712482407072	0.030603454864031	0.0166114189940536	0.0233893671012694	0.0211637747731597	0.0163102481770922	0.0283104787413336	0.0273958417427225	0.0176875561530339	0	0.010046897744995	0.0120616656319083	0.129668860742222	0.0894034892619543	0.109669964184772	0.0107148927471138	0.0164865905298769	0.0236775860951963	0.0314242553498636	0.0283467846957572	0.0237572291562335	0.0166901961629668	0.014520335422794	0.0223315109241458	0.0215451545472853	0.0208994099476914	0.0337522988881086	0.0240382518687976	0.0239738108775817	0.0190216592900794	0.0266061592223258	0.0202044913134584	0.0200397318505334	0.024106761705708	0.0174207506036225	0.0244445422161393	0.0273414621620694	0.0290592531263931	0.0229849190301436	0.0241810517834153	0.0169900892404182	0.00357646272387243	0.0160816614788618	0.021146797436824	0.0477543179865129	0.0351343939476593	0.0257764573974994	0.036569195986827	0.0276497834135507	0.0165308043643566	0.111252099510553	0.111160697293258	0.113713358525004	0.0172865718286407	0.0251549680611944	0.0217635600131441	0.0294480258655403	0.0247071111946953	0.0273793322588207	0.0268321851485265	0.0341047020472378	0.0183565105524559	0.00554557611375568	0.014853078333889
HMEC_4_G2_4B_2	0.0243234539735586	0.00761534581773233	0.01795856296777	0.0179710215692783	0.0214184240004159	0.00608748028308052	0.0286122160688826	0.0115877622106193	0.0259105197120651	0.0237634647835215	0.0111910180216082	0.0174455532425126	0.0143955625957018	0.0124703956093933	0.0218743547112566	0.0187801101448468	0.0127502242932859	0.010046897744995	0	0.013552669382214	0.135671435191275	0.0948027653901486	0.11596679339278	0.0157627338146676	0.0108027180001339	0.0178437663273953	0.0256829104842975	0.0211611808248569	0.0171971959515566	0.0109588698446764	0.0100005994701564	0.0154155087060194	0.0134003001515472	0.0138196754056993	0.0266849043791318	0.0182619957252951	0.0167895856330054	0.0128558680644255	0.021018585338189	0.0123493724985438	0.0142225996375805	0.0168744453575491	0.00986292902230838	0.0165870937309736	0.0211105058161516	0.022124787893676	0.015932354611977	0.0164449004172152	0.0108065810603332	0.00794289041384862	0.0108213697971293	0.0136588073997978	0.0405880318993857	0.0268951657246842	0.0193089749183399	0.0295808108976377	0.0207498786848789	0.0123472384487175	0.119926229397751	0.119922475548981	0.122494347053692	0.0129443077916228	0.0184052233650051	0.0185983293218427	0.0228594682862534	0.0178741861531936	0.0360520388777154	0.0178129497105224	0.02724367505381	0.010005267709384	0.00526323499445836	0.0167017721620302
HMEC_4_G2_4B_3	0.0222302213899715	0.0137119566582341	0.0167266083289826	0.0206788998907175	0.0251835367648376	0.0130354165086025	0.0308117094305012	0.012449716377793	0.0259359565661526	0.0238430424644642	0.0161493497816594	0.0152343293936105	0.0147721536689732	0.00786204362850277	0.020186824204092	0.022462012319035	0.00942746905757973	0.0120616656319083	0.013552669382214	0	0.134899927312289	0.0948885755994269	0.114794030726236	0.013951367320333	0.0101465838525837	0.0150104663396227	0.0267918162108811	0.0233415314213531	0.0168110345373165	0.0132053525759944	0.00762661003616371	0.015467946289398	0.0167912563157372	0.0164798927052902	0.0259959505967538	0.0166579932949048	0.0170035469021944	0.0144029620291808	0.0184749840949364	0.0169765148830131	0.0121144847250241	0.0203335425655378	0.0144865381501833	0.0190019655760061	0.018962727387857	0.0219781001462734	0.0184256126961985	0.0201127705609354	0.0119113196084695	0.00913826587562487	0.00979511142305704	0.015798784190798	0.0413046010095122	0.0297551076865884	0.0205804381489828	0.030419259591224	0.0221790698279755	0.0120938848231257	0.120014281879255	0.119795905045463	0.122296466575968	0.0131648083895231	0.0193650758139817	0.0157498235484286	0.0214875957024942	0.0183405150327779	0.0374358739414968	0.022110462217019	0.0251406550107844	0.0144452941747876	0.00995956686461967	0.0113341571523758
HMEC_4_G2_4C_1	0.156707612009419	0.142134208286015	0.149712105558903	0.152901244838361	0.153831006356789	0.14119620800934	0.118293454670222	0.12661215990209	0.156457362872944	0.156794600740804	0.14572383046143	0.147916187797548	0.14681502653415	0.137606589757007	0.152657025363527	0.151745160757997	0.140491749675999	0.129668860742222	0.135671435191275	0.134899927312289	0	0.0416453035558459	0.0206304699393201	0.122043713811834	0.138157516815556	0.147076178842177	0.160177894695	0.155704649904173	0.149485076551189	0.144985809556486	0.139169513005021	0.147060018867562	0.146698663753479	0.148215410031854	0.157866332309481	0.150270376302567	0.148134449651596	0.14678513627808	0.152191000899283	0.147271864633839	0.144004631082342	0.151912427459836	0.14462766647307	0.149916280181227	0.151408296272447	0.154518542312709	0.150459479247909	0.151226993921401	0.143888776068651	0.131687921509216	0.142302017505107	0.146929531335646	0.174083120749359	0.160417903708108	0.153591657398682	0.163442524969251	0.154952295379202	0.145011478964348	0.109390032586184	0.101779220625219	0.104839234162253	0.145963242281996	0.152180874578128	0.149933648600325	0.153946876902911	0.150948443145678	0.114070908370332	0.14686283418813	0.153031287112734	0.142820697302954	0.13279928683019	0.125607218771932
HMEC_4_G2_4C_2	0.116476859358177	0.101532215905145	0.109172436017531	0.112273279094386	0.112819075407144	0.100459042039822	0.0795287457681675	0.085821719239106	0.115756839307131	0.116181780745567	0.105177867447824	0.107413682676152	0.106153901924326	0.0971157013744524	0.112139950445393	0.110777574319296	0.099964193978497	0.0894034892619543	0.0948027653901486	0.0948885755994269	0.0416453035558459	0	0.0238753812596302	0.0815973464310293	0.0974511539946485	0.106593240597712	0.119724256875281	0.114979994916332	0.108881858290293	0.104426826186142	0.0986339457598306	0.106381312339967	0.105831524349643	0.107507678604684	0.117269508535171	0.109804813401454	0.107423864168521	0.106194988812257	0.111807683483626	0.106455052523173	0.103447687144303	0.111169500788594	0.103860764051507	0.109092956320013	0.110921187802176	0.113890106365932	0.109755925461906	0.110410635557054	0.10327409728109	0.0913079994418744	0.101768191687802	0.106162917215168	0.13343822223309	0.119495632324568	0.112992419005722	0.122793915286527	0.114287671819112	0.104635397629592	0.0981074416102281	0.0920102111426408	0.0955682007822032	0.105582137834889	0.111542609048208	0.109846809825977	0.113410204317678	0.110302163869321	0.0763683654604998	0.105785628920498	0.112561428710563	0.101921350553905	0.0922153456870711	0.0852626523049712
HMEC_4_G2_4C_3	0.136729609343048	0.122290495476331	0.129883977577219	0.133080310554477	0.13437016646054	0.121407332207021	0.0984130195811251	0.106833123033552	0.136879213046736	0.137028225737938	0.125869160628182	0.128088084560165	0.127021814280713	0.117751959517677	0.132884896718585	0.132204945851535	0.120651389187911	0.109669964184772	0.11596679339278	0.114794030726236	0.0206304699393201	0.0238753812596302	0	0.102060889210305	0.118402765181105	0.127269565315665	0.140293959201174	0.135957073052573	0.12967965049761	0.125100215031774	0.119281235725603	0.127302650684728	0.127029459425582	0.128424002647298	0.138192118218426	0.130391583306774	0.128421185643613	0.126921081616731	0.132308292763359	0.127545823694805	0.124182985827534	0.132155079712922	0.124858822496416	0.130236997739748	0.131621943526111	0.134771171993404	0.130673750111556	0.131517996786637	0.124033218101449	0.111701872485894	0.122408366156278	0.127189610337295	0.154442293926405	0.14088705296436	0.133758717888633	0.143710096538858	0.13516882074727	0.125040304438435	0.098010370363775	0.0908097126612711	0.0941015065573319	0.125998001326814	0.132375508269453	0.129867786668626	0.134189302504793	0.131159563062868	0.0942632992670041	0.127513233582136	0.133524376822924	0.12315605136726	0.112907324508198	0.105685756064844
HMEC_4_G2_4D_1	0.0351091536796273	0.0212266448108805	0.0283464131855479	0.0313778838364551	0.0340845587811433	0.0201102219294111	0.0234432909127303	0.00664526339191373	0.0365711440297729	0.0354921105888487	0.0248308126912183	0.0267902049942501	0.0253929953978386	0.0168367122002122	0.0318354407013361	0.0315067543637419	0.0194779083356455	0.0107148927471138	0.0157627338146676	0.013951367320333	0.122043713811834	0.0815973464310293	0.102060889210305	0	0.0174894611451797	0.0263331863991246	0.0385811646925848	0.0342646302037969	0.0280863714098996	0.0233097028538321	0.0175156513890664	0.0259335476193923	0.0257855430407163	0.0266691371341093	0.0374096852089093	0.0287108086130113	0.0272990404936379	0.0250471739827865	0.0308838558417777	0.0260546728431301	0.0228677132957804	0.0305215333794192	0.0232730402378108	0.0289033908206356	0.0306348697505222	0.0333999377772344	0.028921276149234	0.0299870768410765	0.0221485649344215	0.0107893761536644	0.0205160126306235	0.0256438476741206	0.0531619021424285	0.0399745076146112	0.0319223494896261	0.0421255427950631	0.0334109527697965	0.0232776010894382	0.112376851043954	0.111525270138345	0.114266706684393	0.0242796520037835	0.0305964608137598	0.02847373583529	0.0331264639448307	0.0294978160301026	0.0296329469093758	0.0287024519754867	0.035107985283366	0.022063986476845	0.0117973718394115	0.00746827299395061
HMEC_4_G2_4D_2	0.0203973646269176	0.0123125052209173	0.0119410833096882	0.0171668126408093	0.0171611417147319	0.00987925390611494	0.0364857909660085	0.0120095800951047	0.0191300901398062	0.0188917198533075	0.0146757478500323	0.010232883996166	0.00906573319454198	0.00307158954106518	0.0149218406898271	0.014715906452912	0.0034481766173334	0.0164865905298769	0.0108027180001339	0.0101465838525837	0.138157516815556	0.0974511539946485	0.118402765181105	0.0174894611451797	0	0.00960344449113146	0.0241243326397957	0.0184504864395442	0.0116379768165782	0.0108839214242373	0.00404789219865427	0.00901844843563659	0.0094802847981768	0.0117469123285134	0.0201951028033616	0.0129010803298561	0.0100913461710047	0.0110323621167754	0.0148643294371104	0.0115460518134802	0.00626277787084554	0.0157323981101119	0.0096547662668858	0.0122692208942504	0.013788838103139	0.0165410384866915	0.013772756136377	0.0145627913850746	0.00794597844540582	0.012981408616208	0.00648048788794757	0.00944330939580657	0.0363490070773637	0.023068218532993	0.016718344117028	0.0256570511764809	0.0175650171821805	0.0116842332271451	0.127272050328615	0.12698875292916	0.129576029868312	0.0125794038989983	0.0147528214033897	0.0164632370374927	0.0161633721315057	0.0131743421956148	0.0436295299503111	0.0124073091632267	0.0182167550369895	0.0064797894088238	0.0113577073031055	0.0134860620469382
HMEC_4_G2_4D_3	0.0124641875278296	0.0150104180477233	0.00404137973146802	0.0125201747560398	0.0120279381493899	0.0135546950943164	0.0437207768453644	0.0214594288870666	0.0109779555246252	0.0105213443270859	0.0150554827311616	0.00181752132608878	0.00483657578608957	0.00964311167421686	0.00568432471845176	0.0100029696320995	0.00687476370750559	0.0236775860951963	0.0178437663273953	0.0150104663396227	0.147076178842177	0.106593240597712	0.127269565315665	0.0263331863991246	0.00960344449113146	0	0.0173223810602204	0.0119224719136496	0.00456684060929261	0.0106820505386267	0.00934737571463369	0.00370835138982894	0.00747653143099754	0.00868739069359502	0.011312389934408	0.00535537508647751	0.00381352968320224	0.00883023804067017	0.00596522086238034	0.0101402318150659	0.00377072693744021	0.0114421563229129	0.0103210504915216	0.00723080488117808	0.00439006908770808	0.00810530533462156	0.00933049340064632	0.0103266274810305	0.00814319597455363	0.0201733497625545	0.00787886832251162	0.00645727938069875	0.0276859011767637	0.016046844061675	0.0105299710826409	0.0173658281121501	0.0107145731262142	0.0108990409642941	0.133834209921471	0.133879224032243	0.136334864072978	0.0112611936747669	0.00826887396256431	0.0119707069600265	0.00702576604653726	0.00633351696172612	0.0508292105075568	0.0114536667376407	0.0110726746182093	0.00903421108571683	0.0188820580930121	0.0217548767204973
HMEC_5_1_1	0.00696408881189896	0.0187851303075127	0.0133550583557671	0.00779817146166812	0.0153844979973583	0.0196669329314351	0.0487505515140716	0.0345019058242006	0.015653101512384	0.0090696940230901	0.0154254833384147	0.0156306257306381	0.0152254896538529	0.0247252166869098	0.0136810553764852	0.0146078760084371	0.0218833414176533	0.0314242553498636	0.0256829104842975	0.0267918162108811	0.160177894695	0.119724256875281	0.140293959201174	0.0385811646925848	0.0241243326397957	0.0173223810602204	0	0.00716726089295571	0.0132370009787615	0.0154014442959559	0.0220092545412898	0.0159232288590463	0.0160604674093628	0.012841757147304	0.013547039314558	0.0121785506628511	0.0158991517878413	0.013760002110322	0.0120752891762812	0.0142237023769663	0.0186388582310581	0.00951732470249437	0.0163667708584525	0.0135352530710434	0.0145474914602986	0.0111555356981833	0.010753252881245	0.0109914962924019	0.0168742018811703	0.0289332097449747	0.0186199361241036	0.0151431935029242	0.0178961814842055	0.0121678924007375	0.00748745014585659	0.00846219238269224	0.0074558197347338	0.0154249506759134	0.136263227202956	0.137307872034573	0.13947850584217	0.0144569677267443	0.00971405155178818	0.0118039873072082	0.0130667031198981	0.0116375233663205	0.0556932900722601	0.0216677633700655	0.0219188977679466	0.0194453940938357	0.027782792953189	0.0363388384850463
HMEC_5_1_2	0.00791252288324223	0.0155229265132204	0.00806813515460508	0.00485793944398443	0.00856106979389899	0.01541889123824	0.0470135816782757	0.0294134031160157	0.0103243793150548	0.00466946342792974	0.0130106425949084	0.0103460542914866	0.00952346446400242	0.0195578722064699	0.00853615873527641	0.00745806203603222	0.0166148084993037	0.0283467846957572	0.0211611808248569	0.0233415314213531	0.155704649904173	0.114979994916332	0.135957073052573	0.0342646302037969	0.0184504864395442	0.0119224719136496	0.00716726089295571	0	0.00759827713759726	0.0117084866294427	0.0172083217810531	0.00987889876789788	0.0096018561726257	0.00765882688729645	0.00930032612428235	0.00769106988578231	0.00953310913472794	0.00950916373063561	0.00816499900775701	0.00883649019822395	0.0132065513082476	0.00456002944157188	0.0114283804007034	0.00671246072973058	0.00938853379483442	0.00563838619623508	0.00542732517806908	0.00484750701023187	0.0121625698575116	0.0254644515498066	0.014028338525552	0.00907621151880947	0.0195544080478455	0.00801133377032866	0.00320517334244525	0.00848071464226785	0.00147754059224218	0.0126118387939338	0.136428800815111	0.137099068930572	0.139413123828133	0.0118981161058025	0.00409165185968904	0.0114855502412665	0.00805493031952953	0.00573485993496423	0.0542442206670734	0.0145044717342782	0.0164690237323885	0.0133689342226678	0.0238614722335586	0.0314963560638296
HMEC_5_1_3	0.00955654832746392	0.0129086217906488	0.00113531500569733	0.00804448544143748	0.00967672842921229	0.0119315491406223	0.0434690019303046	0.0232214984333219	0.0101521690112088	0.00742426586197663	0.0120167236813731	0.00289296243255444	0.00290869148126092	0.0123180215035784	0.0049148986247848	0.0073119475702989	0.00932999613716683	0.0237572291562335	0.0171971959515566	0.0168110345373165	0.149485076551189	0.108881858290293	0.12967965049761	0.0280863714098996	0.0116379768165782	0.00456684060929261	0.0132370009787615	0.00759827713759726	0	0.00829452862284973	0.0105935807404916	0.00288432218002457	0.00532515605770949	0.00497112780757082	0.0100101546940975	0.00233520436209205	0.00316615596276638	0.00587994042832136	0.0043240740693544	0.00680628347682418	0.0057840501910301	0.00695687910759977	0.0079692089817189	0.00382613401505223	0.00447751097604531	0.00540066776268516	0.00494408814070916	0.0060078246790341	0.00683736990092928	0.0204582534343009	0.00786035039512242	0.00394755622669242	0.0251158914984892	0.0130145194878229	0.00608671050387552	0.0142073038235139	0.00641899379733471	0.00891700317447902	0.1335785483056	0.133867010739476	0.136272220457489	0.00886013319977009	0.00376491214092706	0.00961532248283127	0.00582543582237484	0.00186957655597994	0.0506789247470185	0.0113946266766471	0.0130514496204201	0.00837186138101812	0.0189887981281436	0.0244903496726827
HMEC_5_2_1	0.0134479045463514	0.00486100427336843	0.008937834365175	0.00811909492379946	0.015298139833369	0.00499962598983403	0.0357215990521463	0.0193401895127116	0.0181393658598145	0.0141538288080785	0.00456852832862896	0.00939106866237359	0.00649268906780014	0.0116621748758935	0.0131361790086787	0.0124459060189786	0.00964163538132221	0.0166901961629668	0.0109588698446764	0.0132053525759944	0.144985809556486	0.104426826186142	0.125100215031774	0.0233097028538321	0.0108839214242373	0.0106820505386267	0.0154014442959559	0.0117084866294427	0.00829452862284973	0	0.00797865237630896	0.00820367316908517	0.00745626658927331	0.00459106976305204	0.0179286324087068	0.00847321567962131	0.00976495508082438	0.00252495422192371	0.0112805884584275	0.00492865659158887	0.00835666202382212	0.00772591700217913	0.00332681067376728	0.00900777852244656	0.0126005364989127	0.0129923907801101	0.00642510654326662	0.00800832623092657	0.00323042680046478	0.0138476798383783	0.00497347947287193	0.00632221825320928	0.0310790952067252	0.0189135074615206	0.00910441530094354	0.01988926343526	0.0109732741937102	0.00257864471524142	0.125846700028114	0.126245121685851	0.128639810599006	0.00267257623256262	0.00860699238327739	0.00812029128441008	0.013973609539005	0.00861808341455127	0.0429611369646783	0.0154303529752124	0.0209810249379109	0.00744225382755666	0.0124924291699583	0.0218106609588938
