	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00207251004040272	0.00355708808310862	0.00986057910229123	0.000570006636058021	0.00295043160711542	0.0106501824172328	0.00618296335765461	0.00224229158041658	0.00691068403537976	0.00511170439705982	0.0097120512332816	0.00026775374166743	0.00794291936880862	0.00939190759408716	0.00308010483269101	0.00985046321717872	0.00424790189494286	0.00681801014224794	0.00331469825158944	0.00402017605434502	0.0025860345992725	0.00117503630240641	0.00989196323321383	0.0152087162925991
HMEC_4_2	0.00207251004040272	0	0.00148458237750441	0.00778813179107598	0.00150250410901522	0.000877923693978106	0.00857774695291728	0.00411047413642613	0.000169781852786337	0.00483820136866057	0.00303920709358887	0.00763960180585958	0.00180475669664777	0.00587044747281595	0.00731945372620609	0.0010075973407851	0.00777801576071214	0.00217539943585466	0.0047455265930659	0.005387193553781	0.0019476724389272	0.000513525649800171	0.00324754319868832	0.00781951637371384	0.0131363687773653
HMEC_4_G2_3E	0.00355708808310862	0.00148458237750441	0	0.00630357806023363	0.00298708384875193	0.00060665899599755	0.00709320005732802	0.00262589807506029	0.00131480065571116	0.00335362848050303	0.00155462748316412	0.00615504686967069	0.00328933558426918	0.00438588014127734	0.00583489627865691	0.00047698531863771	0.00629346194697276	0.000690817939154501	0.00326095326658097	0.00687175410682127	0.000463090590018935	0.0009710570203837	0.00473211653160707	0.00633496290082906	0.0116518753531237
HMEC_4_G2_3F	0.00986057910229123	0.00778813179107598	0.00630357806023363	0	0.00929059307107522	0.00691022667657732	0.000789635784835089	0.00367770383768758	0.00761835390167279	0.00294997400130544	0.00474896882678494	0.000148533443077892	0.00959283535693517	0.00191771866545828	0.00046868851974424	0.00678055537181796	1.01162676287287e-05	0.0056127697119905	0.0030426492881159	0.0131751069185447	0.00584049416138591	0.00727461758525371	0.0110355648827295	3.13853292010556e-05	0.00534845018281201
HMEC_4_G2_3G	0.000570006636058021	0.00150250410901522	0.00298708384875193	0.00929059307107522	0	0.00238042655936394	0.0100801999126471	0.00561296454976504	0.00167228579284649	0.00634068727757344	0.00454170300208104	0.00914206456956381	0.000302252912839334	0.00737292592419183	0.00882191960029634	0.00251009994482973	0.00928047714257903	0.00367789878833723	0.00624801311023942	0.00388470196112516	0.00345017255227828	0.00201602914260364	0.00174504247321907	0.00932197733691042	0.0146387595255766
HMEC_4_G2_4A	0.00295043160711542	0.000877923693978106	0.00060665899599755	0.00691022667657732	0.00238042655936394	0	0.00769984604664505	0.00323255504264273	0.000708141882909858	0.00396028430453833	0.00216128567559986	0.00676169594730562	0.00268267870668385	0.00499253391186598	0.00644154631515075	0.000129673692125085	0.00690011059505911	0.00129747672057429	0.00386760925021874	0.00626510547531641	0.00106974946750956	0.000364398108942238	0.00412546222750345	0.00694161141836133	0.0122585004508277
HMEC_4_G2_4B	0.0106501824172328	0.00857774695291728	0.00709320005732802	0.000789635784835089	0.0100801999126471	0.00769984604664505	0	0.00446733456606809	0.00840796991488374	0.00373960639275092	0.00553859651019439	0.000938169184631127	0.0103824403538673	0.00270735285441698	0.00125832412354209	0.00757017532269358	0.000799752052314568	0.00640239442139782	0.00383228148596792	0.0139646856742456	0.00663011800950486	0.00806423526702854	0.0118251602836697	0.00075825046175095	0.00455882185278004
HMEC_4_G2_4C	0.00618296335765461	0.00411047413642613	0.00262589807506029	0.00367770383768758	0.00561296454976504	0.00323255504264273	0.00446733456606809	0	0.00394069336870286	0.000727732922167735	0.00107127231160088	0.00352917114694695	0.00591521349232311	0.0017599900199003	0.00320901747567726	0.00310288186300287	0.00366758762081581	0.00193508151727498	0.000635057327188052	0.0094975843460963	0.00216280852008305	0.0035969514815481	0.00735797847692875	0.00370908900102696	0.00902608505431125
HMEC_4_G2_4D	0.00224229158041658	0.000169781852786337	0.00131480065571116	0.00761835390167279	0.00167228579284649	0.000708141882909858	0.00840796991488374	0.00394069336870286	0	0.00466842102803976	0.00286942582542271	0.00746982376549845	0.00197453830965403	0.00570066785876064	0.00714967537039918	0.000837815544599276	0.00760823786093365	0.00200561787579181	0.00457574619414881	0.00555697338613995	0.00177789081841289	0.000343743808913709	0.00341732430376673	0.00764973851658837	0.0129665982566138
HMEC_5_1	0.00691068403537976	0.00483820136866057	0.00335362848050303	0.00294997400130544	0.00634068727757344	0.00396028430453833	0.00373960639275092	0.000727732922167735	0.00466842102803976	0	0.00179900468362353	0.00280144103716123	0.00664293515645453	0.00103225761525685	0.00248128681907506	0.00383061138709244	0.00293985776541714	0.00266281296758993	9.26756120153907e-05	0.0102252893670241	0.00289053965621892	0.00432467995487127	0.00808569433471535	0.00298135922400569	0.00829837335171659
