	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_4_G2_3F_2	0.00424649891627784	0.00248447534485656	0.00933613597512252	0.00093346441472505	0.0134795778949329	0.0020410783249956	0.00603633877626957	0.000356461485924043	0.0129748694560712	0.000740547493338454	0	0.00233602334249601	0.0085984539575704	0.000769320857210047	0.00351778944205555	0.00699775046677813	0.00227497517595352	0.012861505701357	0.00747824272468302	0.00806025086749993	0.00888835605504024	0.00993186155820526	0.00376645444801444	0.00350007049634018	0.00656172677553838	0.00129352014034975	0.0110322911019709	0.00162796414082044	0.001981424251237	0.00314925885159594	0.00102922741868965	0.0056965563773446	0.00260139910639982	0.00660521683248475	0.00922390833050513	0.0721575228046176	0.0661969060732758	0.0665611799207755	0.000262228786825782	0.00561156039210626	0.00296928397489832	0.0262926809424613	0.0112198059560033	0.012883362161678	0.00386025166399319	0.00656119468242135	0.0597914234793051	0.0603414714750219	0.0631286433448863	0.00709120320114279	0.00432786002270066	0.000271532370060005	9.67291321467899e-05	0.00343441686369117	0.00245223915744281	0.00352898131106005	0.00154338788665828	0.0101408720859272	0.00561622957435897	0.00312821524341213	0.009572522365284	0.071028972009482	0.0656302700380603	0.00752083465462979	0.00522126774365867	0.000654127302960724	0.00432643122956697	0.0012993156300075	0.00451284539040009	0.00312901385043624	0.0115362745955528	0.00635104805824629
HMEC_4_G2_3F_3	0.00658249924329229	0.000148452305191968	0.00700016624653191	0.00140256000417331	0.0111436776527221	0.00437709431608103	0.00370033377321151	0.00197956243668981	0.0106389592519374	0.00307656896177344	0.00233602334249601	0	0.0109343997884885	0.00310534223464273	0.00585379583277782	0.00466175390181092	0.00461098988617449	0.0105255933167597	0.00981420558023087	0.00572426538771582	0.0112242971411869	0.0122677844110006	0.00143043553172718	0.00583607702360167	0.00422572619613258	0.00104250431065701	0.0133681927676591	0.00396398217385766	0.000354599668894037	0.00548526797512223	0.00336524791189431	0.00803254202815403	0.00493741187827231	0.00426921663953205	0.011559843750636	0.0698255873463153	0.0638643149125328	0.0642286271917896	0.00259825156901693	0.00327555214305256	0.000633262177622876	0.0239571723034125	0.00888386434385061	0.0105474501958482	0.00619625531425136	0.00889716992717916	0.0574581913976926	0.0580082918406716	0.0607957369459999	0.00475520753708667	0.00666385961825234	0.00260755513021438	0.00243275228091367	0.00577042389226179	0.00478825283685092	0.00586498761527813	0.000792636461396766	0.00780491366019799	0.00328022135938228	0.00546422451621068	0.00723655584708352	0.0686969080144836	0.0632976195201817	0.00985679690090677	0.00288525677275441	0.00168189694416306	0.00666243083808285	0.00103670881988629	0.00217683011694179	0.00079299254679072	0.00920033827550054	0.00868702594595274
HMEC_4_G2_3G_2	0.00435201123516285	0.0110828457496077	0.0179340828688987	0.00953189136050506	0.02207713165023	0.00655741630145446	0.0146345249551988	0.0089549057513248	0.0215724766084812	0.00785792413917197	0.0085984539575704	0.0109343997884885	0	0.00782915139487608	0.00508071884855	0.0155958736956046	0.00632352249726853	0.0214591246374006	0.0011202367318734	0.016658298052549	0.000289909944193527	0.00133344794339156	0.0123647671422773	0.00509843770878426	0.0151598792437887	0.00989193525751765	0.00243391896982045	0.00697052429336896	0.0105798145884826	0.00544924726913444	0.0075692502035156	0.00290194786868081	0.00599710226373361	0.0152033664357429	0.000625471943371899	0.0807385564664117	0.07478054644458	0.0751446670037957	0.00833623180938431	0.0142097726101103	0.0115676337225527	0.0348883690917098	0.0198175868981343	0.0214809788318477	0.00473825790313824	0.00203729994980919	0.0683776313827151	0.0689274684012071	0.0717135437838723	0.0156893200140972	0.00427065013614651	0.00832692845410386	0.00850172732298691	0.00516409100826075	0.00614626060367328	0.00506952703254515	0.0101417943340488	0.0187387506901984	0.0142144415120474	0.00547029072852433	0.0181704496031164	0.0796105153097009	0.074214147296294	0.00107764397245638	0.0138195029278377	0.00925256288507398	0.00427207892945833	0.00989773055029901	0.0131111199134791	0.0117273564811618	0.0201340255661404	0.00224744932958466
HMEC_4_G2_3G_3	0.00347718206654347	0.00325379401237316	0.0101054313228995	0.00170278484122915	0.0142488468751957	0.00127175817174277	0.0068056485161272	0.00112578223458914	0.0137441421413379	2.87733689742609e-05	0.000769320857210047	0.00310534223464273	0.00782915139487608	0	0.00274847120830185	0.00776705661911667	0.00150565524783264	0.0136307792000108	0.00670893549731149	0.00882955247555705	0.00811905481116043	0.00916256544170454	0.00453577067922531	0.00273075223256153	0.00733103461667195	0.00206284027463161	0.0102630010378144	0.00085864366263407	0.00275074363190466	0.00237994002783947	0.00025990663358974	0.00492724314126828	0.00183207954201953	0.00737452450978226	0.00845460867046077	0.0729254371751695	0.0669650412918221	0.0673293021822712	0.000507092106565789	0.00638087155828935	0.00373860182552339	0.0270618101971473	0.0119890904603216	0.0136526355040603	0.00309093404470729	0.00579188414613925	0.0605597750638364	0.0611098053319473	0.0638968849130203	0.00786050897820079	0.00355854334540454	0.000497788523785348	0.000672591743005736	0.00266509849002126	0.00168291941963877	0.0027596630963684	0.00231270777683907	0.0109101630346439	0.00638554072538949	0.00235889638819516	0.0103418164569998	0.0717969296383603	0.0663984252719823	0.00675152759207683	0.00599058013449941	0.00142344790788491	0.00355711454924513	0.00206863575895551	0.00528215979411103	0.00389833140410648	0.0123055570909667	0.00558173682831365
HMEC_4_G2_4A_1	0.00072871331777347	0.00600224630148161	0.01285377694089	0.00445124870384993	0.0169970841737847	0.00147671485824466	0.00955405679985838	0.00387424921513269	0.0164923943958274	0.00277724450057469	0.00351778944205555	0.00585379583277782	0.00508071884855	0.00274847120830185	0	0.0105154488083856	0.00124281777575869	0.0163790347466234	0.00396049010532975	0.0115779248079987	0.00537062598805487	0.00641415137905057	0.00728420989316935	1.77190214610117e-05	0.010079434325764	0.00481130186512689	0.00751460484648229	0.00188982911945258	0.00549920018434399	0.00036853203162103	0.00248856520160435	0.00217878235780629	0.000916393295123348	0.0101229234852713	0.00570618436173349	0.0756686369665642	0.0697090499461292	0.0700732633302158	0.00325556171422713	0.00912928638578145	0.00648704954318323	0.0298095047130573	0.0147373909194941	0.0164008904178711	0.000342463863628059	0.00304343005974099	0.0633045781338386	0.0638545432251903	0.0666412837650815	0.0106088995080902	0.000810074935156093	0.00324625816553908	0.00342106072062979	8.33729331829318e-05	0.00106555352835059	1.11919216237048e-05	0.00506116764319808	0.0136584901938633	0.0091339554828359	0.000389575711903988	0.0130901567819095	0.0745402877288793	0.0691425073252889	0.00400308264373981	0.00873900066796206	0.00417191336036424	0.000808646133059687	0.00481709731081162	0.00803058993406416	0.006646777516167	0.0150538492946976	0.00283328098029021
HMEC_4_G2_4A_2	0.0112441317669223	0.00451330269312362	0.00233843909704723	0.00606429997661715	0.00648204168799518	0.00903878337487108	0.000961425947386602	0.00664129480490821	0.0059773091901458	0.00773828385768804	0.00699775046677813	0.00466175390181092	0.0155958736956046	0.00776705661911667	0.0105154488083856	0	0.00927267370807653	0.00586394020258026	0.0144757262949314	0.00106252142889115	0.0158857582587625	0.0169291971894917	0.00323132593432294	0.0104977304747211	0.000436030718956204	0.00570424847458629	0.0180295506622555	0.00862568004252617	0.00501635065825803	0.0101469306279207	0.00802695755289372	0.0126941286471945	0.00959908809075501	0.000392540002891029	0.0162212897174304	0.0651711965689961	0.0592086825867671	0.059573067460676	0.00725997456925231	0.00138620918598202	0.00402849590000387	0.0192961711390368	0.00422217171560263	0.00588579766689934	0.0108578988962153	0.0135587258726768	0.0528013522790644	0.053351551173528	0.0561395100971129	9.34543621642959e-05	0.0113254897498245	0.00726927797998808	0.00709447791021264	0.0104320790962936	0.00944993256995467	0.0105266402900008	0.00545438328407608	0.00314319984367454	0.00138153995528768	0.0101258877080911	0.00257483239503513	0.064042273390424	0.0586418751203012	0.0145183159117995	0.00177650551422502	0.00634363337172087	0.0113240610118458	0.00569845304778014	0.00248493263550125	0.00386876637646067	0.00453865258150993	0.0133485895735554
HMEC_4_G2_4A_3	0.00197153046261176	0.00475944104482225	0.011611024443019	0.00320843718954307	0.0157543833904354	0.000233897233836482	0.00831127378714674	0.00263143590984243	0.0152496865166868	0.00153442859407066	0.00227497517595352	0.00461098988617449	0.00632352249726853	0.00150565524783264	0.00124281777575869	0.00927267370807653	0	0.0151363253040462	0.00520329882293341	0.0103351593880726	0.00661342814462354	0.00765694755020469	0.00604141139550621	0.00122509876256838	0.00883665553725364	0.0035684916160256	0.00875739366306585	0.000647011880234781	0.00425639266766367	0.00087428588562643	0.00124574878578552	0.00342159685859434	0.000326424611879734	0.00888014505718776	0.00694898469854668	0.074428252407447	0.0684682957868772	0.068832530888006	0.0020127468123758	0.00788650013361708	0.00524424667383845	0.0285670578103036	0.0134946600849162	0.0151581812758538	0.00158528140112276	0.00428624210320154	0.062063460604102	0.0626134555241916	0.0654003511795293	0.00936612521983728	0.00205289198075278	0.00200344324217349	0.0021782462130075	0.00115944488427194	0.000177264330215697	0.00125400968763178	0.00381835833874256	0.0124157465739032	0.00789116926544165	0.000853242209807397	0.0118474068335131	0.0732998308625607	0.0679017196098624	0.00524589118886807	0.00749621157794097	0.00292910094266268	0.00205146318031143	0.00357428708302298	0.00678779603236258	0.00540397547833133	0.0138111224019346	0.00407609368154738
HMEC_4_G2_4B_1	0.0171076762335279	0.0103771466970592	0.00352551801347767	0.0119280915502615	0.000618109695554531	0.014902446612988	0.00682535268226575	0.0125050643408	0.000113370376703866	0.0136020077038685	0.012861505701357	0.0105255933167597	0.0214591246374006	0.0136307792000108	0.0163790347466234	0.00586394020258026	0.0151363253040462	0	0.0203390603067036	0.00480142923938031	0.0217489868529091	0.0227923424486024	0.00909520578877966	0.0163613173939871	0.00629996528437358	0.0115680531038721	0.0238926031290041	0.0144893632906106	0.0108801787440842	0.0160105367023671	0.0138906685495289	0.0185575840433595	0.0154627230607337	0.00625647516567747	0.0220844920084091	0.0593151182545866	0.0533511692062797	0.053715637643191	0.013123718948186	0.00725012876019951	0.00989235425775466	0.0134327608147416	0.00164178269790904	2.18577288515232e-05	0.0167214656185029	0.019422124007737	0.046942457458822	0.0474927684494962	0.0502813142354816	0.00577048694715764	0.0171890294495638	0.0131330219685737	0.0129582291734884	0.0162956696391517	0.0153135751918978	0.0163902256079282	0.0113181966592013	0.00272075789487254	0.00724545961214489	0.0159894949153778	0.00328912517550747	0.0581859122924884	0.0527842328260446	0.0203816468605127	0.00764041785475887	0.0122074144480951	0.0171876007955467	0.0115622578828112	0.0083488302451208	0.00973262925125226	0.00132529995163687	0.0192120019110686
HMEC_4_G2_4B_2	0.00323178008843931	0.00996265276855584	0.0168139653700642	0.00841168641459573	0.0209570776413493	0.00543719371766752	0.0135143665040489	0.00783469683814656	0.0204524141486384	0.0067377084076407	0.00747824272468302	0.00981420558023087	0.0011202367318734	0.00670893549731149	0.00396049010532975	0.0144757262949314	0.00520329882293341	0.0203390603067036	0	0.0155381637074229	0.00141014651358859	0.0024536833735658	0.0112445854803518	0.00397820902927863	0.0140397267415966	0.0087717329202457	0.00355415225859792	0.00585030374138372	0.00945961751912808	0.00432901990152663	0.00644903283561595	0.00178171319102444	0.00487687713975681	0.0140832144356898	0.00174570824084897	0.0796208266373194	0.0736624597835293	0.0740266013681264	0.00721601893403378	0.0130896095075878	0.010447444870012	0.0337685960186435	0.0186974965994292	0.0203609148610763	0.00361802797802821	0.000917063960446704	0.067259191632129	0.0678090577361191	0.070595284065169	0.0145691737262348	0.00315041874719545	0.00720671552147642	0.00738151547791223	0.00404386256685513	0.0050260361316339	0.00394929824921981	0.00902159386713337	0.017618644472163	0.0130942784598784	0.00435006344270999	0.0170503353653894	0.0784927158281881	0.0730960281320596	4.25927772242903e-05	0.012699335676434	0.00813235598575776	0.00315184754473501	0.00877752825584376	0.011990945437098	0.0106071690293683	0.0190139401094485	0.00112721360436267
HMEC_4_G2_4B_3	0.0123066015515287	0.00557581474564251	0.00127591877810779	0.00712680529641993	0.00541953331554715	0.0101012707471774	0.00202394665182601	0.00770379716101844	0.0049147986809021	0.00880077989207559	0.00806025086749993	0.00572426538771582	0.016658298052549	0.00882955247555705	0.0115779248079987	0.00106252142889115	0.0103351593880726	0.00480142923938031	0.0155381637074229	0	0.0169481790829895	0.0179916047729936	0.00429384219515708	0.0115602066204959	0.00149855190458842	0.00676675551761995	0.0190919433924311	0.00968817030369453	0.0060788607241096	0.0112094096189033	0.00908945177395548	0.013756584878051	0.0106615713403852	0.00145506121916226	0.0172837063735334	0.0641102153176126	0.0581474308409326	0.0585118314967264	0.00832247347078434	0.00244872935111344	0.0050910096882766	0.0182337801477581	0.00315965524735348	0.00482328679048568	0.0119203720246887	0.0146211732694466	0.0517398389381087	0.0522900591142866	0.055078129287893	0.000969067100644459	0.0123879588157716	0.00833177682739518	0.00815697776391546	0.0114945557815647	0.0105124169400594	0.0115891161971806	0.00651689146597739	0.00208068084722587	0.00244406012698678	0.011188366866809	0.00151231241459174	0.0629812389208539	0.0575805990190967	0.015580752845188	0.00283902506514878	0.00740613728784887	0.0123865300904617	0.0067609601177369	0.00354745078152259	0.00493128069815602	0.00347613701880946	0.0144110391691484
HMEC_4_G2_4C_1	0.00464191910243409	0.0113727427631876	0.0182239593547062	0.00982179169550841	0.0223669911050151	0.00684732163263631	0.0149244125175386	0.00924480719675499	0.0218623383234094	0.0081478275083099	0.00888835605504024	0.0112242971411869	0.000289909944193527	0.00811905481116043	0.00537062598805487	0.0158857582587625	0.00661342814462354	0.0217489868529091	0.00141014651358859	0.0169481790829895	0	0.00104353814241936	0.0126546610405925	0.00538834482923465	0.0154497651904	0.0101818348651941	0.00214400956327199	0.00726042903877933	0.0108697127330541	0.00573915399915954	0.00785915403802376	0.00319185686020155	0.006287008333626	0.015493252246099	0.000335562020693408	0.0810278060376894	0.0750698892027107	0.075434004269191	0.00862613436996476	0.0144996614377851	0.0118575295973624	0.0351781539896719	0.0201074560717885	0.0217708409510462	0.00502816539821241	0.00232720940626372	0.0686670664258429	0.0692168958391001	0.0720029317625188	0.0159792042757168	0.0045605580779189	0.00861683103085634	0.00879162959291879	0.00545399805755509	0.00643616648318876	0.00535943418404219	0.0104316934214365	0.0190286241399982	0.0145043303260168	0.00576019743431782	0.0184603252107217	0.0798997830655337	0.0745034985461766	0.00136755376509905	0.0141093928858148	0.00954246376613761	0.0045619868699365	0.0101876301460517	0.013401011843964	0.0120172519703061	0.0204238934408723	0.00253735868719328
HMEC_4_G2_4C_2	0.00568544747330666	0.0124162287389764	0.0192673680563197	0.0108652903933006	0.0234103364585453	0.00789083978452262	0.0159678627186919	0.0102883101767126	0.0229056920613279	0.00919133795490571	0.00993186155820526	0.0122677844110006	0.00133344794339156	0.00916256544170454	0.00641415137905057	0.0169291971894917	0.00765694755020469	0.0227923424486024	0.0024536833735658	0.0179916047729936	0.00104353814241936	0	0.0136981351694809	0.00643187014291209	0.0164932093162369	0.0112253307670073	0.00110047229649398	0.00830394487798256	0.0119132030284555	0.00678267773402367	0.0089026663024262	0.00423538999481322	0.00733052942147322	0.0165366958599983	0.000707976209950113	0.0820689274926359	0.0761113489495824	0.0764754440694719	0.00966964166971884	0.0155431164033689	0.0129010112345965	0.0362212246647852	0.0211508375234691	0.0228141961892916	0.00607169223842964	0.00337074464197573	0.0697088614454772	0.0702586632175915	0.0730445557605248	0.0170226420749214	0.00560408675719837	0.00966033839341554	0.00983513576468354	0.00649752308265187	0.00747968681205544	0.00640295962375694	0.0114751873269905	0.0200720215162142	0.0155477852399476	0.00680372107160612	0.0195037306345205	0.0809409705174378	0.0755449891321804	0.0024110906853605	0.0151528521127039	0.0105859645675404	0.00560551554384557	0.011231126002082	0.014444478520903	0.0130607321403863	0.0214672700608833	0.00358089346303869
HMEC_4_G2_4C_3	0.00801290821013777	0.00128198332194201	0.00556975028195884	0.00283299353753099	0.00971329638953927	0.00580751705285107	0.00226990246026215	0.00340999457295106	0.00920857284446976	0.00450699751656539	0.00376645444801444	0.00143043553172718	0.0123647671422773	0.00453577067922531	0.00728420989316935	0.00323132593432294	0.00604141139550621	0.00909520578877966	0.0112445854803518	0.00429384219515708	0.0126546610405925	0.0136981351694809	0	0.00726649120117813	0.00279529659656138	0.0024729385460057	0.014798528468987	0.00539440694370564	0.00178503488225163	0.00691568440710406	0.00479567532263106	0.00946293926133693	0.00636783158223769	0.00283878719416306	0.0129902035450954	0.0683975236781468	0.062435860794918	0.0628001959301973	0.00402868183455903	0.00184511964730813	0.000797173607907939	0.0225270065924881	0.00745346202799128	0.0091170628829148	0.00762666704778613	0.0103275591505873	0.0560293567511388	0.0565794882833522	0.0593670955058649	0.00332477994418308	0.00809426798309234	0.00403798536468695	0.00386318308461007	0.00720083850119964	0.00621867337909345	0.00729540160150853	0.00222307110710477	0.00637450309241722	0.00184978887561304	0.00689464107946559	0.00580614140059502	0.0672687677296697	0.06186913010963	0.0112871763472871	0.00145482334978698	0.00311232984303864	0.00809283921355708	0.00246714306538092	0.000746395401652782	0.000637443239021497	0.00776993860080013	0.0101174171857723
HMEC_4_G2_4D_1	0.000746432336984722	0.00598452750327866	0.0128360589474063	0.00443352980453792	0.0169793669493354	0.00145899584897921	0.00953633834602587	0.00385653028585416	0.0164746770663468	0.0027595255257992	0.00350007049634018	0.00583607702360167	0.00509843770878426	0.00273075223256153	1.77190214610117e-05	0.0104977304747211	0.00122509876256838	0.0163613173939871	0.00397820902927863	0.0115602066204959	0.00538834482923465	0.00643187014291209	0.00726649120117813	0	0.0100617159361948	0.00479358298662125	0.00753232351394472	0.00187211011889986	0.00548148135006977	0.000350813009431987	0.00247084621734559	0.0021965013505796	0.000898674277487437	0.0101052051011661	0.00572390317955148	0.0756509532097844	0.0696913608753048	0.0700555745717429	0.00323784275748729	0.00911156788251109	0.00646933078274409	0.0297917912062216	0.0147196732492946	0.0163831730696853	0.000360182885836116	0.00306114902402494	0.0632868838342631	0.0638368493550277	0.066623592127377	0.0105911811867373	0.000827793953810173	0.00322853920835237	0.00340334177075516	6.56539119890138e-05	0.00104783451262749	2.89109408826989e-05	0.00504344878007857	0.0136407723331203	0.00911623698010986	0.000371856689936672	0.0130724388265865	0.0745226029327735	0.0691248177717982	0.00402080156555953	0.00872128212123246	0.00415419444606374	0.000826365151549034	0.00479937843267891	0.00801287131330626	0.00662905876881996	0.0150361316831273	0.00285099995237122
HMEC_4_G2_4D_2	0.010808119668077	0.00407727478893032	0.0027744688251774	0.00562827448033151	0.0069180655651731	0.00860276456306478	0.000525395305662764	0.00620527039281727	0.00641333405970651	0.00730226178879924	0.00656172677553838	0.00422572619613258	0.0151598792437887	0.00733103461667195	0.010079434325764	0.000436030718956204	0.00883665553725364	0.00629996528437358	0.0140397267415966	0.00149855190458842	0.0154497651904	0.0164932093162369	0.00279529659656138	0.0100617159361948	0	0.00526822235357828	0.0175935686328993	0.00818966013976386	0.00458032345417688	0.00971091500204411	0.00759093616208262	0.0122581217787624	0.00916307084259877	4.34907171688003e-05	0.0157852982828419	0.0656065804175532	0.0596441787799198	0.0600085570952932	0.00682395143321066	0.000950178668453569	0.00359246739443307	0.0197321439151584	0.00465819943230467	0.00632182270811817	0.0104218855135023	0.0131227224317668	0.0532369572696694	0.0537871473063494	0.0565750599463876	0.000529485073259303	0.0108894779272815	0.00683325486404431	0.00665845442129235	0.00999606435138311	0.00901391489610159	0.0100906258427589	0.00501835675287006	0.00357922884486029	0.000945509435969855	0.00968987201820085	0.00301086193014301	0.0644776793318292	0.0590773814359526	0.0140823165453346	0.00134047515932837	0.00590760838755894	0.0108880491844457	0.00526242691699686	0.00204890269500073	0.00343273768855941	0.00497467985417327	0.0129125852783672
HMEC_4_G2_4D_3	0.00554000832747995	0.00119095655136701	0.00804264995243876	0.000360055878705063	0.0121861323141387	0.0033345953633138	0.00474283165548059	0.000937058806491078	0.0116814181197363	0.00203406694742035	0.00129352014034975	0.00104250431065701	0.00989193525751765	0.00206284027463161	0.00481130186512689	0.00570424847458629	0.0035684916160256	0.0115680531038721	0.0087717329202457	0.00676675551761995	0.0101818348651941	0.0112253307670073	0.0024729385460057	0.00479358298662125	0.00526822235357828	0	0.0123257491007763	0.00292148211379051	0.000687904731319208	0.00444277261301812	0.00232274646977462	0.00699005834997763	0.00389491462805888	0.00531171264513049	0.0105173841623869	0.0708663002216009	0.0649053176409927	0.0652696129387182	0.00155574874146658	0.00431805127237076	0.00167576609916878	0.0249994582734976	0.00992633639574902	0.0115899098064452	0.00515376273211348	0.00785469130315763	0.0584994771649821	0.0590495544590726	0.0618368789273764	0.00579770175217636	0.00562136906750429	0.00156505231682832	0.0013902492110365	0.0047279296004104	0.00374575511081555	0.00482249369154094	0.000249867921975068	0.00884739270373558	0.00432272047572534	0.00442172907750626	0.00827903823244243	0.0697376777287389	0.064338648474354	0.00881432453302418	0.0039277569315368	0.000639393028002119	0.0056199402808726	5.79551059406737e-06	0.00321933185968807	0.00183549632394561	0.0102428081158023	0.00764454604275093
HMEC_5_1_1	0.00678590469456308	0.0135166356065198	0.0203676876917304	0.011965711977544	0.0245105858207308	0.00899128437910004	0.0170682288824218	0.0113887367606347	0.0240059506877258	0.0102917733329048	0.0110322911019709	0.0133681927676591	0.00243391896982045	0.0102630010378144	0.00751460484648229	0.0180295506622555	0.00875739366306585	0.0238926031290041	0.00355415225859792	0.0190919433924311	0.00214400956327199	0.00110047229649398	0.014798528468987	0.00753232351394472	0.0175935686328993	0.0123257491007763	0	0.00940438668715601	0.0130136148730847	0.00788312914583617	0.0100031038395636	0.00533585345629077	0.00843097758223494	0.0176370546003438	0.00180844800526051	0.0831667830957112	0.0772095661577216	0.0775736399453632	0.0107700733279987	0.0166434879474498	0.0140014131203985	0.0373211736579446	0.0222511268448149	0.0239144564744538	0.00717214752145448	0.00447121104473602	0.0708074374601948	0.0713572096320933	0.0741429486891131	0.018122994276106	0.0067045443719388	0.0107607701257438	0.0109355660946271	0.00759797609429997	0.0085801340472774	0.00750341315197541	0.0125756033460501	0.0211723285343585	0.0166481567256354	0.00790417236284134	0.0206040466153041	0.0820388966360049	0.0766432393247558	0.003511559669756	0.0162532284777029	0.0116863886044066	0.00670597315173577	0.0123315442827086	0.0155448633362045	0.0141611323450753	0.0225675540219962	0.00468135920454749
HMEC_5_1_2	0.00261854116331411	0.00411243362761993	0.0109640415354339	0.00256142718408803	0.0151074256185013	0.000413114668167234	0.00766427641724524	0.00198442522107075	0.0146027252682947	0.000887417024642894	0.00162796414082044	0.00396398217385766	0.00697052429336896	0.00085864366263407	0.00188982911945258	0.00862568004252617	0.000647011880234781	0.0144893632906106	0.00585030374138372	0.00968817030369453	0.00726042903877933	0.00830394487798256	0.00539440694370564	0.00187211011889986	0.00818966013976386	0.00292148211379051	0.00940438668715601	0	0.00360938429102582	0.0015212974620637	0.000598737075791283	0.00406860555681208	0.000973436419526421	0.00823314982857429	0.00759598450051014	0.0737824754075537	0.0678223288852386	0.0681865751384547	0.00136573555953473	0.00723950126056067	0.00459724029020821	0.0279202266910941	0.012847687642755	0.0145112194094647	0.00223229247291359	0.00493324914894792	0.0614173072420311	0.06196731745782	0.0647542926860621	0.00871913193671255	0.00269990259458254	0.0013564319820781	0.00153123509391751	0.00180645628607111	0.000824276177127076	0.00190102102328857	0.00317134922044894	0.0117687679410331	0.00724417040845592	0.00150025379766463	0.011200425151213	0.0726540166943896	0.0672557354781997	0.00589289599913541	0.00684921139592293	0.00228209058745436	0.00269847379570445	0.00292727758937581	0.00614079365110669	0.00475696945865472	0.013164151875397	0.00472310116044794
HMEC_5_1_3	0.00622790469542565	0.000503051965003875	0.00735475950729277	0.00104796051877988	0.0114982613895805	0.00402249684532443	0.00405493157289985	0.00162496316923505	0.0109935443762899	0.00272197033802537	0.001981424251237	0.000354599668894037	0.0105798145884826	0.00275074363190466	0.00549920018434399	0.00501635065825803	0.00425639266766367	0.0108801787440842	0.00945961751912808	0.0060788607241096	0.0108697127330541	0.0119132030284555	0.00178503488225163	0.00548148135006977	0.00458032345417688	0.000687904731319208	0.0130136148730847	0.00360938429102582	0	0.0051306718207653	0.00301064950758658	0.00767795006648478	0.00458281503467625	0.00462381384966306	0.0112052602854845	0.0701795836176356	0.0642184092742859	0.0645827158080698	0.0022436526276394	0.00363015033045446	0.000987861768288704	0.0243116997588817	0.00923845380215596	0.0109020355650055	0.00584166016646882	0.00854257975881362	0.0578123814926717	0.0583624741082043	0.0611498784150218	0.0051098041798781	0.00630926520153019	0.0022529561944805	0.00207815324289623	0.00541582812638777	0.00443365581860079	0.00551039198272792	0.000438036835950995	0.00815950540411266	0.00363481954275181	0.0051096283339916	0.00759114867894157	0.0690509235244487	0.0636517227546974	0.00950220894281744	0.00323985527682908	0.00132729755383843	0.00630783641905359	0.000682109239187441	0.00253142909901018	0.00114759210211172	0.00955492700868243	0.008332435324454
HMEC_5_2_1	0.00109724524510285	0.00563371866529298	0.0124852657286657	0.00408271903560857	0.0166285887674955	0.00110818303974761	0.00918553616377138	0.00350571895012275	0.0161238968280628	0.002408713339418	0.00314925885159594	0.00548526797512223	0.00544924726913444	0.00237994002783947	0.00036853203162103	0.0101469306279207	0.00087428588562643	0.0160105367023671	0.00432901990152663	0.0112094096189033	0.00573915399915954	0.00678267773402367	0.00691568440710406	0.000350813009431987	0.00971091500204411	0.00444277261301812	0.00788312914583617	0.0015212974620637	0.0051306718207653	0	0.00212003385658083	0.00254731366615386	0.000547861328881858	0.00975440427337446	0.00607471187140837	0.0753008349927283	0.0693411377129131	0.0697053575772758	0.00288703090541153	0.00876076474077005	0.00611852267008622	0.0294410860442747	0.0143688863452584	0.0160323924652165	0.000710995863506059	0.00341196073779846	0.0629365574362723	0.0634865314341685	0.0662733182814092	0.0102403815790516	0.00117860684241251	0.00287772734927	0.00305253004755055	0.000285159100530001	0.000697021593528341	0.000379723949109998	0.00469263869963109	0.0132899817057095	0.00876543384867656	2.10436822153009e-05	0.0127216463525632	0.0741724641886841	0.068774585078605	0.00437161239364057	0.00837047813704666	0.00380338339246077	0.00117717804048847	0.0044485680656936	0.00766206589574106	0.00627825090779654	0.014685345925307	0.00320181182950181
