	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00441961913984017	NA	0.0163201995897139	0.0100226692115434	0.0211481445691393	0.0166998157046156	0.0613770187861314	0.00367836628219218	0.0100525156390819	0.00650559201370335	0.0191852525756598	0.0157586222316095	0.0183031774394003	0.0145092099801011	0.0180005460084409	0.0306198547872581	0.00718299713653659	0.0227930203522221	0.00450396104029537	0.0160557035584727	0.020516191732612	0.0313291824012508	NA	0.0590723639583226
HMEC_4_2	0.00441961913984017	0	NA	0.0161222508396923	0.0115011275512877	0.0218752804990564	0.0177389578216061	0.0616361654463572	0.00293416965055158	0.00815425445545907	0.00693218617238685	0.0161621982730078	0.0148552207492824	0.0177513471993017	0.0152649168011515	0.0185489112296096	0.0306825016110376	0.00773292953891086	0.0239470517407344	0.00702825800915733	0.0142163426457108	0.0186935408917297	0.0289692184507024	NA	0.0598722239579714
HMEC_4_G2_3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3F	0.0163201995897139	0.0161222508396923	NA	0	0.0111548416118189	0.0115253294605387	0.00795870904628907	0.0485946803373081	0.0182192205592508	0.012608373503188	0.0105911191771755	0.0252991880740671	0.0255440863456981	0.0285039294352547	0.00752664524002346	0.0117420426508721	0.0197674242033065	0.018372133753267	0.0142861308083222	0.0155578131028402	0.0195507215200228	0.0306680749209025	0.0394420448867514	NA	0.0483472311288024
HMEC_4_G2_3G	0.0100226692115434	0.0115011275512877	NA	0.0111548416118189	0	0.0143346854869471	0.0118511072743272	0.0557439955704153	0.0124935934592154	0.0133801736727365	0.00530175061418073	0.0242143263206056	0.0181987745423137	0.0236848496104306	0.0103471439860178	0.0137005300204965	0.0270718365672249	0.0134022438183743	0.0174556365813058	0.00987683877622814	0.016681237488225	0.0265099389445331	0.0361123994122802	NA	0.0535949401281164
HMEC_4_G2_4A	0.0211481445691393	0.0218752804990564	NA	0.0115253294605387	0.0143346854869471	0	0.00649169990024292	0.0416223664283947	0.0238545392005699	0.0220770511648507	0.0156515374191101	0.0348082084211853	0.0319085890992046	0.037032205800298	0.00771224010976475	0.00552364567009666	0.0147276413636627	0.025954769921622	0.0050540883974122	0.0220707694316881	0.0286102341095542	0.0391963785927744	0.0484180303364777	NA	0.0394756099843883
HMEC_4_G2_4B	0.0166998157046156	0.0177389578216061	NA	0.00795870904628907	0.0118511072743272	0.00649169990024292	0	0.0450923503762224	0.0195546646773638	0.0171152782880628	0.0118254335522227	0.0305920336386491	0.0290906579467095	0.0325706556606251	0.00268320667010955	0.00556565734517976	0.0156082120482538	0.0211692048266886	0.00727420767023473	0.0172428992469099	0.0253212861675424	0.0349891092029035	0.0447301439723614	NA	0.0432941514080014
HMEC_4_G2_4C	0.0613770187861314	0.0616361654463572	NA	0.0485946803373081	0.0557439955704153	0.0416223664283947	0.0450923503762224	0	0.063894096402353	0.0598399775443481	0.0563498936859162	0.072127359615644	0.0728970251885214	0.0768209745221119	0.0470523074159208	0.043924997911752	0.0315978521703983	0.0658747827096969	0.0392977989957818	0.0622081212949947	0.0676463617983038	0.0785251876945925	0.086810400221356	NA	0.0113638763648948
HMEC_4_G2_4D	0.00367836628219218	0.00293416965055158	NA	0.0182192205592508	0.0124935934592154	0.0238545392005699	0.0195546646773638	0.063894096402353	0	0.00959746763719649	0.00862317840238765	0.0161841367281137	0.0137133016882244	0.0159712143994307	0.0172041312571751	0.0205870538315422	0.0329254524464652	0.00617712233527319	0.0257507382194954	0.00609166364500103	0.0144444140496917	0.0173668370238257	0.0280872447581057	NA	0.0618723694462857
HMEC_5_1	0.0100525156390819	0.00815425445545907	NA	0.012608373503188	0.0133801736727365	0.0220770511648507	0.0171152782880628	0.0598399775443481	0.00959746763719649	0	0.00924887171815132	0.0138064905285187	0.0176947642474551	0.0176662085507552	0.0151673142160829	0.0196804620837396	0.0292075621983692	0.00865249464961389	0.0242014300717829	0.00877968742648897	0.0119635598829324	0.019054016117103	0.0285226868221092	NA	0.0594101181575587
HMEC_5_2	0.00650559201370335	0.00693218617238685	NA	0.0105911191771755	0.00530175061418073	0.0156515374191101	0.0118254335522227	0.0563498936859162	0.00862317840238765	0.00924887171815132	0	0.0207543379443791	0.0175898285487753	0.021791362759079	0.00956110144160044	0.0133390681387309	0.0261937646826257	0.0107245818820677	0.0181848378913763	0.00746424779824079	0.0154353590444979	0.0238565732015401	0.0337836382214731	NA	0.0545365600704065
HMEC_5_3	0.0191852525756598	0.0161621982730078	NA	0.0252991880740671	0.0242143263206056	0.0348082084211853	0.0305920336386491	0.072127359615644	0.0161841367281137	0.0138064905285187	0.0207543379443791	0	0.0154329631836859	0.0119534230843801	0.0284485562719939	0.0324014320108691	0.0418833266816829	0.0142859743960143	0.0374869120557658	0.0180967919225769	0.0111206381064446	0.00892573827540752	0.0154655726978075	NA	0.0722969282340475
