	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.0526208663894622	0.0405119878766998	0.100804208165219	0.0608106540690311	0.029816182310748	0.0630920525183997	0.0556406351668689	0.0673597004255958	0.051537179770703	0.198300604475132	0.0473819135097897	0.00291728737536557	0.0551705732752892	0.00730048538364386	0.0277866873526887	0.0621206941945127	0.0658730215821949	0.0649806499535892	0.0611873889264696	0.109028520185505	0.052205500159746	0.0605981621336184	0.066104271268195	0.078579246108905
HMEC_4_2	0.0526208663894622	0	0.0147524498315459	0.0489805918600444	0.00831055393325704	0.0263186870464431	0.0137983646587972	0.00462378735276814	0.015538005343788	0.007211267137474	0.147627366132248	0.00524583686978313	0.0542495579327333	0.00289913691174205	0.0511463668323235	0.0248606670275308	0.0125386380501884	0.0140526829231248	0.0130714348159777	0.0106879920203771	0.0572341479847418	0.00230139840954591	0.0114172053136385	0.0149461121687026	0.0264869265816036
HMEC_4_G2_3E	0.0405119878766998	0.0147524498315459	0	0.063210064511567	0.0227388556256061	0.0119041557357966	0.0282938441692743	0.0161421962252676	0.0301862655426136	0.0182477006548561	0.16149502209209	0.0105102670136332	0.04170298950087	0.0176508018977012	0.0378823333533439	0.0143674604929916	0.0270560701813826	0.0287239079016338	0.0277340241099503	0.0253427209020837	0.0713994404536995	0.0156260308462325	0.0257768777368989	0.0296923289879785	0.0408294686945321
HMEC_4_G2_3F	0.100804208165219	0.0489805918600444	0.063210064511567	0	0.0406955718870503	0.0750358839806224	0.0380350580747049	0.0471384245280132	0.0336599981606161	0.0494576843854248	0.0992601482934562	0.0541035208506636	0.102650171507081	0.0462054948620149	0.0998780984322575	0.0732961456119915	0.0389181803087969	0.0351608038935094	0.0360922511931207	0.0397623036171798	0.00828935248952505	0.0489821385738772	0.0404453860971981	0.034837832463563	0.0225146070169907
HMEC_4_G2_3G	0.0608106540690311	0.00831055393325704	0.0227388556256061	0.0406955718870503	0	0.0344903256562247	0.00849784616027805	0.00728641390618772	0.00753162298468934	0.0112528222610771	0.139460210620815	0.0135116279641608	0.0624865312730319	0.00565132224565159	0.0594383369070716	0.0330542615293625	0.00745167752983341	0.00614313674978331	0.00515927788073535	0.00543074946325436	0.048948350892117	0.00869086186202262	0.00734583554040503	0.00756076560384007	0.0181994308972934
HMEC_4_G2_4A	0.029816182310748	0.0263186870464431	0.0119041557357966	0.0750358839806224	0.0344903256562247	0	0.0393535215833193	0.0280395570234546	0.0418436871440504	0.0283732978019147	0.173145315705586	0.0215193804871887	0.0306355795306937	0.0291953465173235	0.0263623524918189	0.0101963332846978	0.0381589207832593	0.0403616237894431	0.0393803359284856	0.036617695136371	0.0832289924708623	0.0268166945029551	0.0367760347836142	0.0411853709355331	0.052637114484158
HMEC_4_G2_4B	0.0630920525183997	0.0137983646587972	0.0282938441692743	0.0380350580747049	0.00849784616027805	0.0393535215833193	0	0.0150175273339779	0.00647183341029038	0.0116255507523857	0.136412361085069	0.0179058329345208	0.0650610807645201	0.0110436815265915	0.0626648695962498	0.0358164800547068	0.00126159255328979	0.00571983293589293	0.00570601836419407	0.0033029891377216	0.0462648747949796	0.0126737644270084	0.00259356216605092	0.00429221432419715	0.01648370199935
HMEC_4_G2_4C	0.0556406351668689	0.00462378735276814	0.0161421962252676	0.0471384245280132	0.00728641390618772	0.0280395570234546	0.0150175273339779	0	0.014746954768006	0.0115368936607686	0.145647417064122	0.0088975526387734	0.0571088158112053	0.0050138529445712	0.0536749269585285	0.0280569106104028	0.0138027044053956	0.0134088379922648	0.0124341536117201	0.0117150769627627	0.0553197375718726	0.00675148587814696	0.013101779444038	0.0148284982018292	0.0248303018583121
HMEC_4_G2_4D	0.0673597004255958	0.015538005343788	0.0301862655426136	0.0336599981606161	0.00753162298468934	0.0418436871440504	0.00647183341029038	0.014746954768006	0	0.0161904515556713	0.132506615362401	0.0205398467351103	0.0691629692457475	0.0126775557818876	0.0663629142789707	0.0397115279631671	0.00659542349031242	0.0015035781822259	0.00246771578585332	0.00650131167729372	0.0419404561879454	0.0153498849125428	0.00789223780853527	0.00221245649778278	0.0112569521381606
HMEC_5_1	0.051537179770703	0.007211267137474	0.0182477006548561	0.0494576843854248	0.0112528222610771	0.0283732978019147	0.0116255507523857	0.0115368936607686	0.0161904515556713	0	0.147826118888274	0.00797178263770258	0.0534763973527106	0.00696938232198655	0.0510696172792087	0.024202648768059	0.0106081124355379	0.0147655439814122	0.0139895921126135	0.00976605902763102	0.0577123013982957	0.00491032304812243	0.00908684686261873	0.0146898051045139	0.02736926857402
HMEC_5_2	0.198300604475132	0.147627366132248	0.16149502209209	0.0992601482934562	0.139460210620815	0.173145315705586	0.136412361085069	0.145647417064122	0.132506615362401	0.147826118888274	0	0.152673911184021	0.200200843918733	0.144898572930366	0.197606354276517	0.171458374516882	0.137383842729584	0.1339883948065	0.134916403300777	0.138390687057041	0.0910588138390707	0.147617531316557	0.138884241023961	0.133565440163306	0.121531668707334
HMEC_5_3	0.0473819135097897	0.00524583686978313	0.0105102670136332	0.0541035208506636	0.0135116279641608	0.0215193804871887	0.0179058329345208	0.0088975526387734	0.0205398467351103	0.00797178263770258	0.152673911184021	0	0.04901548980417	0.00791334046871494	0.0459578401643309	0.0196181687889239	0.0166892813325533	0.0190394777485735	0.018078659759518	0.0151061914166333	0.0623632860600541	0.00530025527140741	0.015351625836761	0.0197235375253784	0.0316201355763645
HMEC_5_4	0.00291728737536557	0.0542495579327333	0.04170298950087	0.102650171507081	0.0624865312730319	0.0306355795306937	0.0650610807645201	0.0571088158112053	0.0691629692457475	0.0534763973527106	0.200200843918733	0.04901548980417	0	0.0568565393929571	0.00578428740008391	0.029502135203759	0.0640632676432386	0.0676706917484099	0.0667640886281501	0.063064607151904	0.110877527357687	0.0539357565785637	0.0625453754259757	0.0679692027843319	0.0803659280342286
HMEC_5_5	0.0551705732752892	0.00289913691174205	0.0176508018977012	0.0462054948620149	0.00565132224565159	0.0291953465173235	0.0110436815265915	0.0050138529445712	0.0126775557818876	0.00696938232198655	0.144898572930366	0.00791334046871494	0.0568565393929571	0	0.0538571500697481	0.0274079484071818	0.00978255764894778	0.0111851717001609	0.0102102147054085	0.00786077584373468	0.0544688366393425	0.00311804204290881	0.00876917810863128	0.0120474201252471	0.0237111965322462
HMEC_5_6	0.00730048538364386	0.0511463668323235	0.0378823333533439	0.0998780984322575	0.0594383369070716	0.0263623524918189	0.0626648695962498	0.0536749269585285	0.0663629142789707	0.0510696172792087	0.197606354276517	0.0459578401643309	0.00578428740008391	0.0538571500697481	0	0.0268864910889027	0.061606820211346	0.0648635877729267	0.0639289064530921	0.0604574064941246	0.108105864809155	0.0510479519757493	0.0601070516906813	0.0653133448143928	0.0774967695977231
