	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.0163509502297335	0.019971901868366	NA	0.0271383638586914	0.00298039208788873	0.0152857406317387	0.00780235280861122	0.0174978555150595	0.0245742986317342	0.0132358668805136	0.015127974571858	0.0182653223411079	0.0149018480942734	0.0230915964519584	0.0170418167962079	0.00720063588423224	0.0228661742173444	0.00854030056992257	0.00822029835017533	0.00347073462675287	0.0154688970754327	0.0195687568553544	0.0427565089606727	NA
HMEC_4_2	0.0163509502297335	0	0.0137152868468826	NA	0.0418897400135121	0.0149960263356884	0.00254051337334831	0.014733672819814	0.0252411806185351	0.00841758562498876	0.00625152469657895	0.00941609725241157	0.00636747037704637	0.00371452558244339	0.0136138010222301	0.00171949911436026	0.00918769628282702	0.0234535724994197	0.00807301072935794	0.00994619636047851	0.0142171199801057	0.00773968328913224	0.00322060503398348	0.0562600042072516	NA
HMEC_4_G2_3E	0.019971901868366	0.0137152868468826	0	NA	0.0468926456450955	0.0207544747009751	0.011393061997137	0.0234820722490764	0.0351378213968168	0.0150775615089986	0.0185393135697701	0.0222847591949171	0.0200817648313531	0.0168510158989369	0.00419928645376828	0.0153909366479112	0.0159889732886161	0.035997097154474	0.0163027275150183	0.0121798811970171	0.0165128398576968	0.00642133702263191	0.014604917945169	0.0626811352247778	NA
HMEC_4_G2_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3G	0.0271383638586914	0.0418897400135121	0.0468926456450955	NA	0	0.0272841709070372	0.0415792699372629	0.0274005751101213	0.0212379741118246	0.0502727767510528	0.0366065612470472	0.0359198085914773	0.0409242720715941	0.0391521454842266	0.0501935369615913	0.0419491295487032	0.0332026761951046	0.0311642941667621	0.0339634399370782	0.0353429285034142	0.0305032738838386	0.0425728414981054	0.0448782747272115	0.0163080629395185	NA
HMEC_4_G2_4A	0.00298039208788873	0.0149960263356884	0.0207544747009751	NA	0.0272841709070372	0	0.0143632538271543	0.00484814047160802	0.0152673795512417	0.0233886116314337	0.0110017726776208	0.0124560117292257	0.0160209785039484	0.0129933067888247	0.0234695828043196	0.0154235396466182	0.00595097051932444	0.019975004562025	0.00692487358687809	0.00858636792054645	0.00513654209082826	0.0155570725263249	0.0181568735446777	0.042435644926358	NA
HMEC_4_G2_4B	0.0152857406317387	0.00254051337334831	0.011393061997137	NA	0.0415792699372629	0.0143632538271543	0	0.0149319444964663	0.0259992250021094	0.00935440151291714	0.00754969784053747	0.011122536281392	0.00877704255712275	0.00550000917689875	0.0117598346375566	0.00425015692577431	0.00841262787575955	0.0251136374946431	0.00765928999868725	0.00808963016146129	0.0127641127377184	0.00524124787787172	0.00503322666513502	0.0563310032294005	NA
HMEC_4_G2_4C	0.00780235280861122	0.014733672819814	0.0234820722490764	NA	0.0274005751101213	0.00484814047160802	0.0149319444964663	0	0.011664216419645	0.0230047070002487	0.00921282514410723	0.00919579337312847	0.0137570820137803	0.0117682438615131	0.0255771112391878	0.0146088634668586	0.00750007132158623	0.0151555404431336	0.00748299883155781	0.0116047464644729	0.0096210198798625	0.0175845484213721	0.0175751537277672	0.0415440465991406	NA
HMEC_4_G2_4D	0.0174978555150595	0.0252411806185351	0.0351378213968168	NA	0.0212379741118246	0.0152673795512417	0.0259992250021094	0.011664216419645	0	0.0328854256487395	0.0190449249322173	0.0168912233117707	0.0220624773214926	0.0217250326208788	0.0371173454856006	0.0246323893105329	0.019156947179127	0.010221473726942	0.0189944641535161	0.0232091305982991	0.0203912895369996	0.029169092990785	0.027576498236708	0.0324265294203173	NA
HMEC_5_1	0.0245742986317342	0.00841758562498876	0.0150775615089986	NA	0.0502727767510528	0.0233886116314337	0.00935440151291714	0.0230047070002487	0.0328854256487395	0	0.0140070636486047	0.0161349637507063	0.0112400053019228	0.0113253019070607	0.0125442844189457	0.00841797248011068	0.0175131491762981	0.0293632623287042	0.0164766945259337	0.0173478747471632	0.0221162070878424	0.011942192045677	0.00543393508712929	0.0644428375708199	NA
HMEC_5_2	0.0132358668805136	0.00625152469657895	0.0185393135697701	NA	0.0366065612470472	0.0110017726776208	0.00754969784053747	0.00921282514410723	0.0190449249322173	0.0140070636486047	0	0.0037849384445744	0.00503712695729305	0.00269527468155636	0.019300424387281	0.00561994779946885	0.00668145014453	0.0175875914255785	0.0051434349383055	0.0101199515006602	0.0123811906542147	0.0121224588578621	0.00860109232568707	0.0504737403173232	NA
HMEC_5_3	0.015127974571858	0.00941609725241157	0.0222847591949171	NA	0.0359198085914773	0.0124560117292257	0.011122536281392	0.00919579337312847	0.0168912233117707	0.0161349637507063	0.0037849384445744	0	0.00519171995342176	0.00572245042196682	0.022862882989228	0.00829842943740065	0.00961189561180272	0.0140474019304709	0.00818002819426855	0.0135666303434742	0.0150200723765485	0.0158776891607302	0.0110328787574167	0.0490073902112544	NA
HMEC_5_4	0.0182653223411079	0.00636747037704637	0.0200817648313531	NA	0.0409242720715941	0.0160209785039484	0.00877704255712275	0.0137570820137803	0.0220624773214926	0.0112400053019228	0.00503712695729305	0.00519171995342176	0	0.00402157911399854	0.0197776318008056	0.00471610098450837	0.0115105230036787	0.0181983796952747	0.00998254619315251	0.0142681540474184	0.0172279237498682	0.0140137023710368	0.00664332914138396	0.0541863789285453	NA
HMEC_5_5	0.0149018480942734	0.00371452558244339	0.0168510158989369	NA	0.0391521454842266	0.0129933067888247	0.00550000917689875	0.0117682438615131	0.0217250326208788	0.0113253019070607	0.00269527468155636	0.00572245042196682	0.00402157911399854	0	0.0171733861832666	0.00292488649571039	0.00784374587026728	0.0197687766241242	0.00638366066656053	0.0102596832341302	0.0134861127621033	0.0105395824331417	0.00590894137789838	0.0531387206888738	NA
HMEC_5_6	0.0230915964519584	0.0136138010222301	0.00419928645376828	NA	0.0501935369615913	0.0234695828043196	0.0117598346375566	0.0255771112391878	0.0371173454856006	0.0125442844189457	0.019300424387281	0.022862882989228	0.0197776318008056	0.0171733861832666	0	0.0151079542379707	0.0181535895505346	0.0368657037987688	0.0181367345001427	0.0149630987311015	0.0197056789227153	0.00801078754491392	0.0135456550037357	0.0657670187515531	NA
HMEC_5_7	0.0170418167962079	0.00171949911436026	0.0153909366479112	NA	0.0419491295487032	0.0154235396466182	0.00425015692577431	0.0146088634668586	0.0246323893105329	0.00841797248011068	0.00561994779946885	0.00829842943740065	0.00471610098450837	0.00292488649571039	0.0151079542379707	0	0.00984378395940445	0.0222392209980518	0.00855451213899063	0.0112142546426896	0.0151806867737587	0.00945904257034354	0.00298893503004577	0.0560391539570402	NA
HMEC_5_8	0.00720063588423224	0.00918769628282702	0.0159889732886161	NA	0.0332026761951046	0.00595097051932444	0.00841262787575955	0.00750007132158623	0.019156947179127	0.0175131491762981	0.00668145014453	0.00961189561180272	0.0115105230036787	0.00784374587026728	0.0181535895505346	0.00984378395940445	0	0.0211104367323223	0.00154019658139452	0.00448184490690439	0.00572165604148225	0.0101438452513104	0.0123958385927213	0.0481658023760507	NA
HMEC_5_9	0.0228661742173444	0.0234535724994197	0.035997097154474	NA	0.0311642941667621	0.019975004562025	0.0251136374946431	0.0151555404431336	0.010221473726942	0.0293632623287042	0.0175875914255785	0.0140474019304709	0.0181983796952747	0.0197687766241242	0.0368657037987688	0.0222392209980518	0.0211104367323223	0	0.0202156351921829	0.0255903717574493	0.0247038688497866	0.0295915722963805	0.0247485660364773	0.0405185748042817	NA
HMEC_Root1	0.00854030056992257	0.00807301072935794	0.0163027275150183	NA	0.0339634399370782	0.00692487358687809	0.00765928999868725	0.00748299883155781	0.0189944641535161	0.0164766945259337	0.0051434349383055	0.00818002819426855	0.00998254619315251	0.00638366066656053	0.0181367345001427	0.00855451213899063	0.00154019658139452	0.0202156351921829	0	0.00553520581642866	0.0072586573917466	0.0101825333918735	0.0112352431937353	0.0486937553738003	NA
HMEC_Root2	0.00822029835017533	0.00994619636047851	0.0121798811970171	NA	0.0353429285034142	0.00858636792054645	0.00808963016146129	0.0116047464644729	0.0232091305982991	0.0173478747471632	0.0101199515006602	0.0135666303434742	0.0142681540474184	0.0102596832341302	0.0149630987311015	0.0112142546426896	0.00448184490690439	0.0255903717574493	0.00553520581642866	0	0.0050499733365349	0.00725007739732331	0.0130057199369191	0.0508322754454426	NA
