	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00742162320457778	0.0223385339637731	NA	NA	0.0354388093388344	0.0180292709139393	NA	0.00923609806981221	0.00769786171277635	0.0116672500714114	0.0234419063697848	0.00266594719382171	0.0042567118599832	0.0070469305880987	0.0398906536527408	0.0297491417200371	0.0319492584141444	0.0202612056151602	0.0187470248499078	0.00351386192354482	0.0168313705594178	0.019834943922602	NA	NA
HMEC_4_2	0.00742162320457778	0	0.0297394083961373	NA	NA	0.0401174125925815	0.0237034960654004	NA	0.0119233582333688	0.0149339717061436	0.0159911861822861	0.0287840918944613	0.0100235066581103	0.00776449736166239	0.0120300575591952	0.0433749568174136	0.0338060910422784	0.0367659695586785	0.0249649739340351	0.0247723183136871	0.0103660611631571	0.0234708038433516	0.0245309194139064	NA	NA
HMEC_4_G2_3E	0.0223385339637731	0.0297394083961373	0	NA	NA	0.0274299407569307	0.0151807570601611	NA	0.0233500120765816	0.0149519903304742	0.0200508277653786	0.0176350814897789	0.0198431026340114	0.0232517238846329	0.0201234498850187	0.0353638185710361	0.026053761494374	0.0244258875110955	0.0193235423899287	0.013535251441263	0.0199877928320927	0.010600957526242	0.0192524957091827	NA	NA
HMEC_4_G2_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4A	0.0354388093388344	0.0401174125925815	0.0274299407569307	NA	NA	0	0.0177845831710429	NA	0.0282436976588308	0.0297010361177985	0.0241989382484634	0.0123137325138615	0.0346205651256981	0.0326498450312611	0.028590413276052	0.00857247630250553	0.00701578736791527	0.00354130905728376	0.0152458080643149	0.0177664339558006	0.0359321617305247	0.0211431261797998	0.0156794666420185	NA	NA
HMEC_4_G2_4B	0.0180292709139393	0.0237034960654004	0.0151807570601611	NA	NA	0.0177845831710429	0	NA	0.0127678140934299	0.011923296514526	0.00825738267914346	0.00550012348139545	0.0169362836578627	0.0159441125651828	0.0116799191275466	0.0236560929531179	0.0132696673216215	0.0142441569193956	0.00433451885259617	0.00185744049186843	0.0181922818015144	0.00485272795452912	0.00416851425789435	NA	NA
HMEC_4_G2_4C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMEC_4_G2_4D	0.00923609806981221	0.0119233582333688	0.0233500120765816	NA	NA	0.0282436976588308	0.0127678140934299	NA	0	0.00994824505594645	0.00451672770986354	0.017317916838356	0.0102101048062258	0.00516433952608734	0.00374731563830111	0.0315741226249201	0.0218878458630008	0.0249378976533342	0.0132148072011072	0.0142220698048168	0.011773207576195	0.0142051809936541	0.0127863710149879	NA	NA
HMEC_5_1	0.00769786171277635	0.0149339717061436	0.0149519903304742	NA	NA	0.0297010361177985	0.011923296514526	NA	0.00994824505594645	0	0.0089625205445087	0.0173965505825962	0.00563820349590339	0.00838690355177301	0.00620930620980101	0.0352814669809584	0.0248742322724155	0.0261609779179856	0.0152412309395849	0.0121196387602178	0.00654200870548471	0.00953161745454859	0.0148677790770961	NA	NA
HMEC_5_2	0.0116672500714114	0.0159911861822861	0.0200508277653786	NA	NA	0.0241989382484634	0.00825738267914346	NA	0.00451672770986354	0.0089625205445087	0	0.0128857376199781	0.0116364989187637	0.0084604289783515	0.00462147448807227	0.0282353903852579	0.0181722088991757	0.0208037629908284	0.00898353350937675	0.00975920118108207	0.0131833251905576	0.0101681689822206	0.00854874918135199	NA	NA
HMEC_5_3	0.0234419063697848	0.0287840918944613	0.0176350814897789	NA	NA	0.0123137325138615	0.00550012348139545	NA	0.017317916838356	0.0173965505825962	0.0128857376199781	0	0.0224271016020936	0.0210815981192506	0.0168612119233343	0.0186891427491875	0.00860512966142227	0.00877393403024973	0.0045198123361169	0.00554145659218403	0.0236911644133649	0.00912605689079574	0.004868396567058	NA	NA
HMEC_5_4	0.00266594719382171	0.0100235066581103	0.0198431026340114	NA	NA	0.0346205651256981	0.0169362836578627	NA	0.0102101048062258	0.00563820349590339	0.0116364989187637	0.0224271016020936	0	0.00594420428039726	0.0071868717018528	0.0395723147307908	0.0292787333455926	0.0310959467185551	0.0196489654415991	0.0174192669540785	0.00158269780157223	0.0151150396193994	0.0192376794359862	NA	NA
HMEC_5_5	0.0042567118599832	0.00776449736166239	0.0232517238846329	NA	NA	0.0326498450312611	0.0159441125651828	NA	0.00516433952608734	0.00838690355177301	0.0084604289783515	0.0210815981192506	0.00594420428039726	0	0.0042660623032763	0.0364975105129583	0.0265851744868249	0.0292373228814006	0.0174173435118244	0.0170169409306663	0.00734377614167057	0.0158940423609047	0.0169826399489879	NA	NA
