	HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
HMEC_4_1	0	0.00983496106795848	0.0221750689276453	0.0129181328256841	0.0294619463763645	0.00982622447865637	0.0412735780969583	0.0267099600756998	0.0180000776212263	0.0144931357338613	0.015877146903173	0.0173234080163958	0.0230371313936945	0.0160445588364975	0.00543914929022558	0.00996471637130761	0.00714508913560761	0.0324158029233533	0.00558688064759897	0.00144781301335891	0.0131470310369892	0.0129063083824221	0.0114775713321977	0.0470479437167846	0.0291404609635314
HMEC_4_2	0.00983496106795848	0	0.0138183092025556	0.0113896189727063	0.0225684502332501	0.0190245793332917	0.0350839161641042	0.0197285042327462	0.0119675087516178	0.0152729291348218	0.0138498768857799	0.0161290017082376	0.0156265701699974	0.008910816206145	0.0145834698986311	0.0131301112892093	0.0157507049610415	0.0268418948397212	0.0128819242652695	0.0110776501826386	0.0216483846709744	0.0093286836457912	0.018820044665796	0.0395119735419451	0.022346934166604
HMEC_4_G2_3E	0.0221750689276453	0.0138183092025556	0	0.0135333904013437	0.00955742015984108	0.0319722218813192	0.0220966356883884	0.00695840141346396	0.00643926889494642	0.0171814147969467	0.0130671948648222	0.0148790288340743	0.00324674913373194	0.00636385497710035	0.027518921125441	0.0190261351508816	0.0256429221422511	0.0150206905818155	0.0224807709565471	0.0236069294471298	0.0350211163834751	0.0112517291222623	0.02660571792668	0.0257288138094873	0.00947790305303217
HMEC_4_G2_3F	0.0129181328256841	0.0113896189727063	0.0135333904013437	0	0.017882472121441	0.0220326619362965	0.0288233984479416	0.0154313430629151	0.00730554759644121	0.00430830425118878	0.00298675319501525	0.00489156900802646	0.0127480556330765	0.00779877658696701	0.0180746644619197	0.00571016178073849	0.0133214039198197	0.0198420839083892	0.0104538170356369	0.0142409819671481	0.0257216692584224	0.00274010081772108	0.0132783255328271	0.0354460876863089	0.0174914315701872
HMEC_4_G2_3G	0.0294619463763645	0.0225684502332501	0.00955742015984108	0.017882472121441	0	0.0391917877881853	0.0126143771164068	0.00284236889165325	0.0114652807367405	0.0198729136934495	0.0158282971353921	0.0163791251363682	0.00697264483843955	0.0138213841695858	0.0348952577992715	0.0234819081896531	0.0311907985609795	0.00602835149413599	0.0282444500873446	0.0309033308124731	0.0425973467049601	0.0167719118058634	0.0307972455052094	0.0176608406831069	0.000455344578678721
HMEC_4_G2_4A	0.00982622447865637	0.0190245793332917	0.0319722218813192	0.0220326619362965	0.0391917877881853	0	0.0507723410158176	0.0364689934267083	0.0277422013268575	0.0224715186524818	0.0248415440513854	0.025844894466323	0.0328496170655934	0.0258683996074352	0.00447567084380075	0.0176440008366222	0.010398452591132	0.0418342609549581	0.0120376444306619	0.00838211247897865	0.00391039789060952	0.0224914293031452	0.0144931730249163	0.0568048241279305	0.0388576087766819
HMEC_4_G2_4B	0.0412735780969583	0.0350839161641042	0.0220966356883884	0.0288233984479416	0.0126143771164068	0.0507723410158176	0	0.0154161580241627	0.0235218516565645	0.0295608311292044	0.0262001281292006	0.0258490524635999	0.0195732491865375	0.0262297502047611	0.0466445490694236	0.0339369743798988	0.0418982866988116	0.0090063197076088	0.0392222130358193	0.0426870896777853	0.0543546665932481	0.0283755722984344	0.0405553590023254	0.00933110925072962	0.0127836064556019
HMEC_4_G2_4C	0.0267099600756998	0.0197285042327462	0.00695840141346396	0.0154313430629151	0.00284236889165325	0.0364689934267083	0.0154161580241627	0	0.00873479225022843	0.0177774561473345	0.0136116801996618	0.0144563110538732	0.00415946588892772	0.0109861378399678	0.0321463760443815	0.0211005614615639	0.0286842813352948	0.00809599004141045	0.0256870165174324	0.0281542034895875	0.0398382952044896	0.0141291331437978	0.0285325053843915	0.0203576002150843	0.00263280938490044
HMEC_4_G2_4D	0.0180000776212263	0.0119675087516178	0.00643926889494642	0.00730554759644121	0.0114652807367405	0.0277422013268575	0.0235218516565645	0.00873479225022843	0	0.0107495824040202	0.00663604511546866	0.00855983794293916	0.00549164650808607	0.00328735159755114	0.0234348349051234	0.0129721334229049	0.0201758143263183	0.0149702326173696	0.017103972202695	0.0194416170548001	0.0311413663776254	0.00548378143564801	0.0205669729970423	0.0290878387173266	0.0111446927737623
HMEC_5_1	0.0144931357338613	0.0152729291348218	0.0171814147969467	0.00430830425118878	0.0198729136934495	0.0224715186524818	0.0295608311292044	0.0177774561473345	0.0107495824040202	0	0.00425322385466044	0.00371431647556091	0.0158421777051559	0.0119164527381784	0.0190345603017029	0.00483063940213557	0.0126123222493889	0.0206061937000592	0.0104354488508464	0.0155976007942158	0.0263313457787247	0.00703779320638956	0.0110728153032699	0.0369670366050383	0.0194424911936046
HMEC_5_2	0.015877146903173	0.0138498768857799	0.0130671948648222	0.00298675319501525	0.0158282971353921	0.0248415440513854	0.0262001281292006	0.0136116801996618	0.00663604511546866	0.00425322385466044	0	0.0023793142191201	0.0115947047213943	0.00835783653252805	0.0209720792212099	0.00778922532590278	0.0157215249843209	0.0171961472469367	0.0130477505082186	0.0171810649879354	0.0285762598179216	0.00454477688992439	0.0149730803941034	0.0331750396429048	0.0154103591059498
HMEC_5_3	0.0173234080163958	0.0161290017082376	0.0148790288340743	0.00489156900802646	0.0163791251363682	0.025844894466323	0.0258490524635999	0.0144563110538732	0.00855983794293916	0.00371431647556091	0.0023793142191201	0	0.0130386859654731	0.0106243619000974	0.0221929794342912	0.00829246383743265	0.0162234310541686	0.0168931396843254	0.0138491970066514	0.0185492078325529	0.0296588146645955	0.00688228644437334	0.0147697345114497	0.0333012353858566	0.0159393627257462
HMEC_5_4	0.0230371313936945	0.0156265701699974	0.00324674913373194	0.0127480556330765	0.00697264483843955	0.0328496170655934	0.0195732491865375	0.00415946588892772	0.00549164650808607	0.0158421777051559	0.0115947047213943	0.0130386859654731	0	0.00705526938803976	0.0284640246604595	0.0184420027386606	0.0256411191155774	0.0119900277899687	0.0225473516809234	0.0244843865219221	0.0361084401970722	0.0109451431949935	0.0260238623217614	0.0241161413615237	0.00679107989791838
HMEC_5_5	0.0160445588364975	0.008910816206145	0.00636385497710035	0.00779877658696701	0.0138213841695858	0.0258683996074352	0.0262297502047611	0.0109861378399678	0.00328735159755114	0.0119164527381784	0.00835783653252805	0.0106243619000974	0.00705526938803976	0	0.0214550056692839	0.012923213573362	0.0192854852575843	0.0179366624534101	0.0161201540513033	0.0174896774359843	0.029074539926879	0.00519744013986914	0.0204265668859623	0.0311681843655919	0.0135645500375329
HMEC_5_6	0.00543914929022558	0.0145834698986311	0.027518921125441	0.0180746644619197	0.0348952577992715	0.00447567084380075	0.0466445490694236	0.0321463760443815	0.0234348349051234	0.0190345603017029	0.0209720792212099	0.0221929794342912	0.0284640246604595	0.0214550056692839	0	0.0142446652976324	0.00824387268639655	0.0377533918149214	0.00880180640962777	0.0039944195110588	0.00772524768030671	0.0182881381199155	0.0128974487926312	0.0524799978340409	0.0345717832643525
HMEC_5_7	0.00996471637130761	0.0131301112892093	0.0190261351508816	0.00571016178073849	0.0234819081896531	0.0176440008366222	0.0339369743798988	0.0211005614615639	0.0129721334229049	0.00483063940213557	0.00778922532590278	0.00829246383743265	0.0184420027386606	0.012923213573362	0.0142446652976324	0	0.00797434419784458	0.0249376354388637	0.00560702422909095	0.01094957776418	0.0215019294307769	0.0077844623923016	0.00760243380167792	0.0409368992823258	0.0230784088884161
HMEC_5_8	0.00714508913560761	0.0157507049610415	0.0256429221422511	0.0133214039198197	0.0311907985609795	0.010398452591132	0.0418982866988116	0.0286842813352948	0.0201758143263183	0.0126123222493889	0.0157215249843209	0.0162234310541686	0.0256411191155774	0.0192854852575843	0.00824387268639655	0.00797434419784458	0	0.0328993782209379	0.00317670638016494	0.00697440422257859	0.0143023649459645	0.0146992914173394	0.00470907476419916	0.0487525444640925	0.0308041549725495
HMEC_5_9	0.0324158029233533	0.0268418948397212	0.0150206905818155	0.0198420839083892	0.00602835149413599	0.0418342609549581	0.0090063197076088	0.00809599004141045	0.0149702326173696	0.0206061937000592	0.0171961472469367	0.0168931396843254	0.0119900277899687	0.0179366624534101	0.0377533918149214	0.0249376354388637	0.0328993782209379	0	0.030226038693875	0.0338157245898549	0.0454549710069224	0.0195254110868563	0.0316425758982424	0.0167780732487521	0.00588524719938437
HMEC_Root1	0.00558688064759897	0.0128819242652695	0.0224807709565471	0.0104538170356369	0.0282444500873446	0.0120376444306619	0.0392222130358193	0.0256870165174324	0.017103972202695	0.0104354488508464	0.0130477505082186	0.0138491970066514	0.0225473516809234	0.0161201540513033	0.00880180640962777	0.00560702422909095	0.00317670638016494	0.030226038693875	0	0.00607240134503056	0.0159012815483393	0.0116208305533788	0.00618921681947341	0.0458560245364009	0.0278678249744442
HMEC_Root2	0.00144781301335891	0.0110776501826386	0.0236069294471298	0.0142409819671481	0.0309033308124731	0.00838211247897865	0.0426870896777853	0.0281542034895875	0.0194416170548001	0.0155976007942158	0.0171810649879354	0.0185492078325529	0.0244843865219221	0.0174896774359843	0.0039944195110588	0.01094957776418	0.00697440422257859	0.0338157245898549	0.00607240134503056	0	0.0117103563371462	0.0143202769771365	0.0115462673280133	0.0484921748417995	0.0305804008614738
HMEC_STAT_2	0.0131470310369892	0.0216483846709744	0.0350211163834751	0.0257216692584224	0.0425973467049601	0.00391039789060952	0.0543546665932481	0.0398382952044896	0.0311413663776254	0.0263313457787247	0.0285762598179216	0.0296588146645955	0.0361084401970722	0.029074539926879	0.00772524768030671	0.0215019294307769	0.0143023649459645	0.0454549710069224	0.0159012815483393	0.0117103563371462	0	0.0260106067748241	0.0183025196851302	0.0601536751082755	0.0422780253465673
HMEC_STAT_3	0.0129063083824221	0.0093286836457912	0.0112517291222623	0.00274010081772108	0.0167719118058634	0.0224914293031452	0.0283755722984344	0.0141291331437978	0.00548378143564801	0.00703779320638956	0.00454477688992439	0.00688228644437334	0.0109451431949935	0.00519744013986914	0.0182881381199155	0.0077844623923016	0.0146992914173394	0.0195254110868563	0.0116208305533788	0.0143202769771365	0.0260106067748241	0	0.0153563738107049	0.0344275601506335	0.016419184386002
HMEC_STAT_4	0.0114775713321977	0.018820044665796	0.02660571792668	0.0132783255328271	0.0307972455052094	0.0144931730249163	0.0405553590023254	0.0285325053843915	0.0205669729970423	0.0110728153032699	0.0149730803941034	0.0147697345114497	0.0260238623217614	0.0204265668859623	0.0128974487926312	0.00760243380167792	0.00470907476419916	0.0316425758982424	0.00618921681947341	0.0115462673280133	0.0183025196851302	0.0153563738107049	0	0.0480226743752935	0.0303786089083021
HMEC_STAT_G2_3B	0.0470479437167846	0.0395119735419451	0.0257288138094873	0.0354460876863089	0.0176608406831069	0.0568048241279305	0.00933110925072962	0.0203576002150843	0.0290878387173266	0.0369670366050383	0.0331750396429048	0.0333012353858566	0.0241161413615237	0.0311681843655919	0.0524799978340409	0.0409368992823258	0.0487525444640925	0.0167780732487521	0.0458560245364009	0.0484921748417995	0.0601536751082755	0.0344275601506335	0.0480226743752935	0	0.0180186342404102
HMEC_STAT_G2_3C	0.0291404609635314	0.022346934166604	0.00947790305303217	0.0174914315701872	0.000455344578678721	0.0388576087766819	0.0127836064556019	0.00263280938490044	0.0111446927737623	0.0194424911936046	0.0154103591059498	0.0159393627257462	0.00679107989791838	0.0135645500375329	0.0345717832643525	0.0230784088884161	0.0308041549725495	0.00588524719938437	0.0278678249744442	0.0305804008614738	0.0422780253465673	0.016419184386002	0.0303786089083021	0.0180186342404102	0
