	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1
HMEC_4_G2_3G_3	0.00926681679246349	0.00361243561132173	0.00186862348145743	0.0145011537045871	0.00280884456255362	0.00394759430865162	0.00975481031896827	0.0018605813071393	0.0158068374299626	0.0461953751387337	0	0.00542476421607622	0.00479756243281501	0.00264438041829932	0.00597650841674268	0.00636543987866231	0.00787894094113309	0.00596777866619451	0.022163921242418	0.0103750837774068	0.00394368648228544	0.0029327719589259	0.0059647804430881	0.00263643157225741	0.00462883632924287	0.00319651039437449	0.00193114491393726	0.00285204917816358	0.00129291292962706	0.00361336989179393	0.00106944088332103	0.00122893869554163	0.0546805323879174	0.00761553908281647	0.0244493079050578	0.0148840794986013	0.0256464454953608	0.00295126330599014	0.0107806462041071	0.00351610645249481	0.00270154249878139	0.00619361822025935	0.00457695696438494	0.00518489588742554	0.00534743768854416	0.00394325901353631	0.0310574240330064	0.00809161592786512	0.00665285421586225	0.00245528225120827	0.00429087017339675	0.00836598290055381	0.00455457445441669	0.00625183250176492	0.00725240619888481	0.0052998512986807	0.0102319961420789	0.0455520995510171	0.00352213907511602	0.0105101465048125	0.043201344294625	0.00175329730028823
HMEC_4_G2_4A_1	0.00662276394884981	0.0042457414448533	0.00728892792016724	0.0110856667081415	0.00573612676462839	0.00378137288947972	0.00634246052836474	0.00719989698184616	0.01188525698654	0.0421605151971808	0.00542476421607622	0	0.00652168904299932	0.00315034795401946	0.00484617261946318	0.00545403819664065	0.00261965010644546	0.00995802007553366	0.0174606808067964	0.00790135579614857	0.00933826113564949	0.00271363426679204	0.00274504170135096	0.00710907492631837	0.00270631902899751	0.00385482954365056	0.00434349508207293	0.00306377878391409	0.00419166234317447	0.00750741669030524	0.00595302241127266	0.00566547640970372	0.0584537734589532	0.0022024369663968	0.0208265132718004	0.0117172019414396	0.0223316735641264	0.00261581857861836	0.00662303572318877	0.00353414121332832	0.00330710168748223	0.0106422462984811	0.000848442582895911	0.0103443262231424	0.00922074033740476	0.00430847740183129	0.0354786956470816	0.00973355588778556	0.0120356980265878	0.00493896749632983	0.0087199055039465	0.0116964459420649	0.00908745699965968	0.0108892780340391	0.0113028896314643	0.00772159841441064	0.0139681725722604	0.0494956305273614	0.00190737930278595	0.0128631412841962	0.0437792017911075	0.00682564523206583
HMEC_4_G2_4A_2	0.00595319257462665	0.00231408488300185	0.00533924694042735	0.0110515720991399	0.00199596129846405	0.00274062400431939	0.00696260697672584	0.00597585767675581	0.0126991319557078	0.0426014881008516	0.00479756243281501	0.00652168904299932	0	0.00399921390413485	0.00292921264881995	0.00283031511302349	0.00777587169229719	0.0105899876753594	0.019642868700298	0.00670337826646662	0.00718938828186815	0.00581589909043059	0.00480491883138684	0.00328250432111377	0.00392017066615851	0.00707949386050696	0.00332224808330618	0.00391151970069681	0.0050621238487615	0.00838099426305182	0.0058416061514418	0.00363180653000192	0.0588308673450606	0.00803643696930093	0.0207529107583363	0.0112175233971091	0.0217106163871512	0.00453618745541517	0.00848943001972347	0.00303918445708191	0.00372546784875701	0.0105824010628376	0.00594307251163583	0.00892201410824542	0.0100368768073329	0.0079583359260123	0.0348262327209946	0.0128325737027145	0.00947055491257396	0.00694406968935878	0.00885071481654555	0.0130805572864485	0.00903337039567349	0.010500552686815	0.0117856321207431	0.0100670350504839	0.0147817227270887	0.0496219609221386	0.00528863492182473	0.0153052262361669	0.038558036994074	0.0041671810787618
HMEC_4_G2_4A_3	0.00689054222048378	0.00181879964516909	0.00439088950288935	0.0120410260668347	0.00269398836646738	0.00178011240696777	0.00722663345488134	0.00450400444583759	0.01325469422128	0.0436761937821122	0.00264438041829932	0.00315034795401946	0.00399921390413485	0	0.00382970182539552	0.00434916462862935	0.00536017254847466	0.00826167439680766	0.0195259826341236	0.00807969816660627	0.00654579211328178	0.00183742403259798	0.00333714683841856	0.00395876107260688	0.00203466572555537	0.0032537905886878	0.00119321816839449	0.000226094082245823	0.00180717954144196	0.00575771423839796	0.00350665574610427	0.0025576465749602	0.0570789611591206	0.00522234160338568	0.0219944833594395	0.0124865827196347	0.0232731079774258	0.000589784171935051	0.00816214649990345	0.00126403743374981	0.000277324405203526	0.0086644836693818	0.00235069796947787	0.00782662143843632	0.00757252274209171	0.00411614889383561	0.0336105523925379	0.00942378029335371	0.00924875163503332	0.00354559718450318	0.00670997895143131	0.0104535686324754	0.00702148453738777	0.00878475513049457	0.00959938661992382	0.00683904927717919	0.0125093357815289	0.0479941716428618	0.00140837865781078	0.0122369011358808	0.0423708835109575	0.00374419124730378
HMEC_4_G2_4B_1	0.00336165018230934	0.00236674189275129	0.00722147526002454	0.00862256916407471	0.00387654340953031	0.00208834804972929	0.00414808509620888	0.0076464170705317	0.0100972288748955	0.0403367173857749	0.00597650841674268	0.00484617261946318	0.00292921264881995	0.00382970182539552	0	0.000611218132513215	0.00527192594139755	0.0119136817965915	0.0168724722039905	0.00440390181908179	0.00932736833996572	0.00545720840206715	0.00234529279257824	0.00563128466843403	0.00227784581976399	0.00699065080625528	0.00404937263783318	0.00362075089874533	0.00556236861363715	0.00946306425129047	0.00701420876583961	0.00518034075886901	0.0606435346415666	0.00572824921208244	0.0185304685748743	0.00894236862018437	0.0196797569841594	0.00406933175653477	0.00558989369471499	0.00259198909017815	0.00360601302457339	0.0121667656070648	0.00460904801132333	0.0109117348053851	0.0112593863802217	0.00780905770362801	0.0369241019401823	0.0132357731874614	0.0118531429392217	0.00737382390180483	0.0102644786665688	0.0142122791884927	0.0105305433065876	0.0122013137706385	0.0132187796122437	0.0106679805599198	0.0161825949403008	0.051506291507432	0.00448284182927467	0.0160648833620675	0.0390113237410766	0.00616224035804243
HMEC_4_G2_4B_2	0.00317794896022498	0.00276447319311665	0.00750136321310519	0.00839444777626301	0.0040771947760259	0.0025774268437381	0.00413238433019401	0.00797258907493588	0.00994959794008639	0.0400791390775895	0.00636543987866231	0.00545403819664065	0.00283031511302349	0.00434916462862935	0.000611218132513215	0	0.00577763729628432	0.012326215696158	0.0168279696753978	0.00409716803729296	0.00956619945606963	0.00602292325147367	0.00290819873764705	0.00578175482217057	0.00288389868261768	0.00754654454129538	0.00445741966569794	0.00414772722186289	0.00604011542468915	0.00990123130393135	0.00741862461142045	0.0054906792477603	0.0609983482525906	0.00627243302865771	0.0182493208355324	0.00865921766235334	0.0193462647177593	0.00462518385102333	0.00567810326553028	0.00309213599539429	0.00411253990267908	0.0125354827216864	0.00521923523270561	0.0111931523465819	0.0116853126009125	0.00837470116428576	0.0372086654119415	0.0137708463783595	0.0120353777221879	0.00788105963495478	0.0106550560854285	0.0146611258053712	0.0109081110066109	0.0125482298994137	0.0136175186627035	0.0111744360501892	0.0165937890449268	0.0518446156541643	0.00507100578146827	0.0165666995544579	0.0384023326647541	0.00640459853078313
HMEC_4_G2_4B_3	0.00555388757025564	0.00580894919329607	0.00971099962029867	0.00910824860019996	0.00758264163524875	0.00523748779374453	0.00478944906351518	0.00970580938244582	0.00963158756351256	0.0397015066025804	0.00787894094113309	0.00261965010644546	0.00777587169229719	0.00536017254847466	0.00527192594139755	0.00577763729628432	0	0.0125670777609473	0.0148807508439693	0.00672831836287924	0.011821835021553	0.00531995060159684	0.00299400598100442	0.00918402707120515	0.00397702570492849	0.00644784789402878	0.00649179357849937	0.00520525359188556	0.00671147794495561	0.0101259309416355	0.00850639903652618	0.00790937875651944	0.0609319998586119	0.000855234015369172	0.0185684144630845	0.00984119803908949	0.0201796997959747	0.0049402189340202	0.00449638042232195	0.00522899238646949	0.0054276573946762	0.0132616668050908	0.00339811023009495	0.0129156425916488	0.0118290144619272	0.0068170728675402	0.0380738167501445	0.0120475568808877	0.0145301833895625	0.0075575107911428	0.0113384455738023	0.0142347153510858	0.0117048510711601	0.0135073945913329	0.0139082177608236	0.0102401930160994	0.0165320233479475	0.0520129810918822	0.0043948377610052	0.0152272865929727	0.0431670621742345	0.00910031336706308
HMEC_4_G2_4C_1	0.0151338795556994	0.0095642804969843	0.00537605702802702	0.0203007006380285	0.00861702836971294	0.00984430594391783	0.0154731648021566	0.00464592315599046	0.0214618727729328	0.0518802305957844	0.00596777866619451	0.00995802007553366	0.0105899876753594	0.00826167439680766	0.0119136817965915	0.012326215696158	0.0125670777609473	0	0.0274054057896266	0.0162877434879546	0.00449646538547637	0.00735222525960863	0.0115031600492323	0.00758885638389258	0.0102805668023056	0.00612558667768559	0.00787101315282889	0.00848774671081822	0.00645500815325763	0.00251913220453138	0.00490806580253101	0.00699077065216788	0.0488290847308283	0.0120081015937221	0.0302504646955751	0.020742510333112	0.0315254065570324	0.00829446044700769	0.0162697911789267	0.00937024975157727	0.0084193496155137	0.00116444768560552	0.00925492895826926	0.0032113694502701	0.000738644216744122	0.0059171066802774	0.0255339398110144	0.00437060928346741	0.00523261887321177	0.00503988979526176	0.00174526559137269	0.00256908847642151	0.00164140232452554	0.00169959707094355	0.00135426286903948	0.00295926911884866	0.00426943136653598	0.0397541317469848	0.00844161763402268	0.00523044090004245	0.0482388752810952	0.0065170346688187
HMEC_4_G2_4C_2	0.0137002190775443	0.0189592400554595	0.0237887311056764	0.00912508927733004	0.0207030211052985	0.0184508572132055	0.0127249453818436	0.0240146847000013	0.0071810507490444	0.0251792920899891	0.022163921242418	0.0174606808067964	0.019642868700298	0.0195259826341236	0.0168724722039905	0.0168279696753978	0.0148807508439693	0.0274054057896266	0	0.0131672268799884	0.0259623589568672	0.0200676083741112	0.0162017837616373	0.02247941496472	0.0175482804373869	0.0213139637783472	0.0203707714034673	0.019313893484712	0.0212127522745743	0.0249242671548697	0.0230043702344548	0.0217501242790246	0.075681449852306	0.0155319576706131	0.00724911633351969	0.00944854452029824	0.00943279425732774	0.0193134652992019	0.0114200280175251	0.0187659850129506	0.0194651168633462	0.028025124227539	0.0181532748420622	0.0273474108974476	0.0266704747664943	0.0216927475984598	0.0529230565253529	0.0267254567052705	0.0286013294356214	0.0223688311532791	0.0260720244574025	0.0291077642005551	0.0264195301755973	0.0282185283557313	0.0287543383740878	0.0251109525758938	0.0314095318309421	0.0668334363698845	0.0190129209035379	0.0299261043244973	0.0398789933895886	0.0228676381188308
HMEC_4_G2_4D_1	0.00128033449390352	0.00677003788809219	0.0115950775683721	0.00434843509116953	0.00817109024051554	0.00644535982668102	0.00207842482725093	0.0120455317177585	0.00606200667314434	0.0359871178281013	0.0103750837774068	0.00790135579614857	0.00670337826646662	0.00807969816660627	0.00440390181908179	0.00409716803729296	0.00672831836287924	0.0162877434879546	0.0131672268799884	0	0.013661737182687	0.00946097316753949	0.0052675878825908	0.00984737867074615	0.0061653377289817	0.0110069128833475	0.00844480353976149	0.00785706945212538	0.00987210464188553	0.0138123573009788	0.011403325399725	0.00957117292293092	0.0650372498945084	0.00753408661307313	0.0141526108795898	0.00456264889097465	0.0152764986412069	0.00818358565579614	0.00350561237549683	0.00691928517000095	0.00789279997345571	0.0165675473970402	0.00807175457673719	0.015287549532058	0.0156198955797007	0.0117418475925652	0.0413014929869993	0.0172792365040333	0.0161042903275535	0.01159011967195	0.0146572684415621	0.0185317834801578	0.0149291768976998	0.0166047808243417	0.017603446445384	0.014854482469449	0.0205531668557721	0.0559042269754745	0.0083623425921299	0.0202380680648646	0.0364767015564763	0.0105015145932626
HMEC_4_G2_4D_2	0.0126882662485468	0.00705299955637777	0.00217633331658016	0.0179449791137175	0.00549128185426858	0.00752853092304724	0.0133692662976422	0.0021452426389607	0.0194005558632467	0.0496372046916277	0.00394368648228544	0.00933826113564949	0.00718938828186815	0.00654579211328178	0.00932736833996572	0.00956619945606963	0.011821835021553	0.00449646538547637	0.0259623589568672	0.013661737182687	0	0.00671973384571788	0.00979069846570475	0.00390724057209533	0.00843511622068677	0.0063796367762187	0.00559785679844168	0.00673823435595911	0.00514733881266028	0.00378714948568424	0.00345926538139663	0.00421816594940413	0.0516585530448934	0.0115380526511257	0.0278101957616039	0.018223904040801	0.0288535144625539	0.00689275308251421	0.0145452907507764	0.00719777240996958	0.00655666657141527	0.00393386166279648	0.00849485374092265	0.00178874343590752	0.00432896072267545	0.00678929347290331	0.0276705821207532	0.00841536980921448	0.00270930578710232	0.00516416074421031	0.00306258034940289	0.00699947581086657	0.00294266754969981	0.00365241385840278	0.00527377986342305	0.00594752265636978	0.00809838431187325	0.0424404031503447	0.00744965622253317	0.00972646218383397	0.0438393215476114	0.0031659160846743
HMEC_4_G2_4D_3	0.00821327717505808	0.00365099531460704	0.00478074578422366	0.0131613462867006	0.00430587495616227	0.00353395296026984	0.00830814231687192	0.00457513983352829	0.014185400882072	0.0445824306717862	0.0029327719589259	0.00271363426679204	0.00581589909043059	0.00183742403259798	0.00545720840206715	0.00602292325147367	0.00531995060159684	0.00735222525960863	0.0200676083741112	0.00946097316753949	0.00671973384571788	0	0.00430436496804705	0.00514927555052188	0.00331059663377077	0.00155093809450151	0.00266354558917015	0.00197496802703184	0.00163987127778773	0.00485784781622289	0.00328041022590385	0.00355410137372393	0.0560563773662531	0.00489836320763484	0.0230597365189814	0.0136915106804576	0.024447267132654	0.00140790770149844	0.00895005090268325	0.00303671022008119	0.00211466398532645	0.00796965893930265	0.00192982159973344	0.00764071860045432	0.00662237725451711	0.0023522263262312	0.0328798318721073	0.00783124110108813	0.00939204368475399	0.00231724740823583	0.0060299892162916	0.00928124147888993	0.00639147106493593	0.00819570257408533	0.0087056834844897	0.00543120959354354	0.011475731973482	0.0470392175057544	0.0011292873855154	0.0107869194003811	0.0441960912369436	0.00456717767559743
HMEC_5_1_1	0.00399174483270456	0.00304454012309519	0.00761485554544212	0.00886145665303173	0.00489039757779399	0.00246636915306453	0.00400703511148801	0.00781412549994909	0.00996059475458763	0.040390378234463	0.0059647804430881	0.00274504170135096	0.00480491883138684	0.00333714683841856	0.00234529279257824	0.00290819873764705	0.00299400598100442	0.0115031600492323	0.0162017837616373	0.0052675878825908	0.00979069846570475	0.00430436496804705	0	0.00661769517733787	0.0013561984620295	0.00581845471861218	0.00419622731875884	0.00311998793482961	0.00509028075718557	0.00898430771558424	0.00684094367903286	0.00561309040823515	0.0602956527576461	0.00338756898359954	0.0187812497012374	0.00938849898914321	0.020145727214032	0.00321037915772731	0.00482534442022098	0.00264241702614124	0.00326401714669819	0.0119726994503897	0.00280614056123161	0.0111483398709244	0.0107931744303181	0.0065073824795804	0.0369305598292499	0.0120527169524589	0.0124661844203185	0.00656147781292955	0.0100123328301146	0.0135602219693332	0.0103355493707989	0.0121111273629121	0.0128527305611954	0.00973489299901244	0.0157068213287672	0.0512454517699661	0.00317703447551164	0.0150722463715491	0.0410588300707418	0.00677844672963892
HMEC_5_1_2	0.00895212399262765	0.00359847236221352	0.00221300772008609	0.0141718780862902	0.00178038036744014	0.00416153481802002	0.00976804738496826	0.00296511112122651	0.0157174483515564	0.0458149941557931	0.00263643157225741	0.00710907492631837	0.00328250432111377	0.00395876107260688	0.00563128466843403	0.00578175482217057	0.00918402707120515	0.00758885638389258	0.02247941496472	0.00984737867074615	0.00390724057209533	0.00514927555052188	0.00661769517733787	0	0.00531734493971671	0.0057770678078806	0.00276566480495777	0.00405737079681587	0.003666259924431	0.00567013485127914	0.00337212262857962	0.00160412286504184	0.0555578544291295	0.00914257280894902	0.0239718095577411	0.0144015229269017	0.0249724272337749	0.00450896804321674	0.0111054028418716	0.00400602005982316	0.00381737669015451	0.0074339183556415	0.00630150695884354	0.00565077129198734	0.00712270639770167	0.00656246950699872	0.0315547686761754	0.0104657172173325	0.00625778469910751	0.00508659239698288	0.00584972415903544	0.0101422849993261	0.0059705576168132	0.00730165447702088	0.008693758472412	0.00766782948179772	0.0116676200121256	0.0463438618323059	0.00529619922850621	0.0125769889985195	0.0408748961202853	0.00111255526690526
HMEC_5_1_3	0.00493555364342067	0.00183228705808198	0.00625908077013562	0.0100234641402404	0.00363589204195885	0.00126168882442874	0.0051957282772008	0.00647020164467943	0.0112202055828559	0.0416435497782225	0.00462883632924287	0.00270631902899751	0.00392017066615851	0.00203466572555537	0.00227784581976399	0.00288389868261768	0.00397702570492849	0.0102805668023056	0.0175482804373869	0.0061653377289817	0.00843511622068677	0.00331059663377077	0.0013561984620295	0.00531734493971671	0	0.0048614729904359	0.00284004426138381	0.00181062965357151	0.00382977291219633	0.00776836669509391	0.00553635948184081	0.0042592921495292	0.059094839890826	0.00413702393950969	0.0199728744411554	0.010492248564254	0.0212768504982499	0.00202690877221155	0.0061521309325078	0.0013127305662685	0.00192964980764416	0.0106989937359965	0.00234738043203599	0.009806971578091	0.00958333790381799	0.00563560501565164	0.0356423170476796	0.0111416572808636	0.0111101619409286	0.00543910621373874	0.00874382384731567	0.0124201633119408	0.009056089514472	0.0108171586715607	0.0116228462566615	0.00869042748692175	0.0145152572177803	0.0500195909252882	0.00225440599196759	0.0140741694506263	0.0412813474613402	0.00542953962706082
HMEC_5_2_1	0.00975501137734541	0.00505905442812012	0.00478398365375454	0.0146537601957013	0.00535493720604834	0.00501694800583519	0.00980755729561393	0.00433490764860413	0.0156169731621223	0.0459700105660378	0.00319651039437449	0.00385482954365056	0.00707949386050696	0.0032537905886878	0.00699065080625528	0.00754654454129538	0.00644784789402878	0.00612558667768559	0.0213139637783472	0.0110069128833475	0.0063796367762187	0.00155093809450151	0.00581845471861218	0.0057770678078806	0.0048614729904359	0	0.00377397046176518	0.00342902981978864	0.00215989500544771	0.00374261544046487	0.00301162823590618	0.00420601274269213	0.0546494329722778	0.00588533391127504	0.0245211355064581	0.0152035981557825	0.025940674885687	0.00292214910815778	0.0103596408484829	0.00450653215960117	0.00352075125411062	0.00688012683962089	0.00322307636061436	0.00695716153666256	0.00538696212544049	0.000879085276890383	0.0316303822795516	0.00628045344829164	0.00891623520561776	0.00126484915601784	0.00502371038607824	0.00786561365904082	0.00540718513681444	0.00717816317523173	0.00746224162351006	0.00393842607567113	0.0101178176253496	0.0456650126991977	0.00264990633361156	0.00925488229040303	0.0455861730478173	0.00494899035561715
HMEC_5_2_2	0.0073376503421293	0.00169353258711794	0.00342158411215885	0.0125784329827245	0.00164245058904858	0.00202098579234062	0.00785908791545111	0.00368832644012744	0.0139132722046193	0.0442826903034846	0.00193114491393726	0.00434349508207293	0.00332224808330618	0.00119321816839449	0.00404937263783318	0.00445741966569794	0.00649179357849937	0.00787101315282889	0.0203707714034673	0.00844480353976149	0.00559785679844168	0.00266354558917015	0.00419622731875884	0.00276566480495777	0.00284004426138381	0.00377397046176518	0	0.00130075908754037	0.00175491931395628	0.00544974931247512	0.00296591603046972	0.00143643837527274	0.0566085680084921	0.00639680934280456	0.0225233118380726	0.0129541217264043	0.0237158906476041	0.00175422250977771	0.00895751559542342	0.0016181533750203	0.00106752141581879	0.00812467705532847	0.00354056288592995	0.00701916187802174	0.00722825972619492	0.00465030964339229	0.0329662456367636	0.00959253716099646	0.00827036004508829	0.00365780296951943	0.00621533593101597	0.01021405294454	0.00648484867266402	0.00817825647985481	0.00917052676171576	0.00687657717528224	0.0121398678590305	0.0474807451443751	0.00256014578117238	0.0122199323486712	0.0418735140181622	0.0026261420108095
HMEC_5_2_3	0.00666584234096172	0.00167965678772707	0.00457699070769044	0.011814957016207	0.00271238296226156	0.00158966462595024	0.00700121821205818	0.00470951857003695	0.0130306657174996	0.0434516083162454	0.00285204917816358	0.00306377878391409	0.00391151970069681	0.000226094082245823	0.00362075089874533	0.00414772722186289	0.00520525359188556	0.00848774671081822	0.019313893484712	0.00785706945212538	0.00673823435595911	0.00197496802703184	0.00311998793482961	0.00405737079681587	0.00181062965357151	0.00342902981978864	0.00130075908754037	0	0.00203317346351019	0.00598351771761567	0.00372785637902284	0.00270417257895231	0.0573047023571953	0.0050960669734357	0.0217684893540026	0.0122608533063573	0.0230474492319785	0.000624971451283112	0.00794400883980426	0.00107752442915945	0.00024360098737416	0.0088890423550952	0.00228920305174493	0.00803645013135518	0.00779838812190347	0.00428401590085594	0.0338332408271431	0.00962347558719481	0.0094380346135098	0.00375941276732114	0.00693506258075437	0.0106769722936835	0.00724572839010436	0.00900733077927169	0.00982545416455086	0.0070512210975324	0.0127350941741306	0.0482198231568996	0.00141400965737089	0.0124494281444267	0.0422234217695838	0.00389538804581673
HMEC_5_3_1	0.00869336272670094	0.00332083241816966	0.00314813493455224	0.0138467512925492	0.00323169684912469	0.0034746723902062	0.00902540850806979	0.00300856605272593	0.0150400797424555	0.0454649697448185	0.00129291292962706	0.00419166234317447	0.0050621238487615	0.00180717954144196	0.00556236861363715	0.00604011542468915	0.00671147794495561	0.00645500815325763	0.0212127522745743	0.00987210464188553	0.00514733881266028	0.00163987127778773	0.00509028075718557	0.003666259924431	0.00382977291219633	0.00215989500544771	0.00175491931395628	0.00203317346351019	0	0.00395107336988025	0.00180867427008769	0.00206984377584907	0.0552755110615893	0.00639290133340583	0.023798923985674	0.0142931718623356	0.0250792147477066	0.0019009256696765	0.00990565178283755	0.00297256580448064	0.00197938479465868	0.00688271713281257	0.0033504693656958	0.00621887589416903	0.00576559748143485	0.00300518133201933	0.0318434026475048	0.00784763009611022	0.00784455394828518	0.00190578310181833	0.00492284332590881	0.00866328569043067	0.00524586365612919	0.00702752931712829	0.00779440292448478	0.00516029419981884	0.0107027869671298	0.0461939565919239	0.00231747840440619	0.0105366515006318	0.0436148705388864	0.00296453205400155
HMEC_5_3_2	0.0126427838504454	0.00713809136760902	0.00357640058626766	0.0177909748615545	0.00638518593427818	0.00738084504717693	0.0129581189076344	0.00277764151814344	0.0189432006182847	0.0493640509446151	0.00361336989179393	0.00750741669030524	0.00838099426305182	0.00575771423839796	0.00946306425129047	0.00990123130393135	0.0101259309416355	0.00251913220453138	0.0249242671548697	0.0138123573009788	0.00378714948568424	0.00485784781622289	0.00898430771558424	0.00567013485127914	0.00776836669509391	0.00374261544046487	0.00544974931247512	0.00598351771761567	0.00395107336988025	0	0.00254775993203077	0.00475057568676912	0.0513381758541182	0.00960889111190461	0.0277386200378647	0.0182436363392119	0.0290288596391441	0.00577612581156904	0.0137538674165193	0.00689531096147275	0.005925550841383	0.00314231091013385	0.00677608538975433	0.00357750074673594	0.00181533140405512	0.00372402462187508	0.0280264419705731	0.00488662630621663	0.00574903595052086	0.00256852620297741	0.00132041010809903	0.00476521258430541	0.00170924748839144	0.00343927970607282	0.00387077030701247	0.00220258518377893	0.00675188548212987	0.0422705022450979	0.00593290335643052	0.00694733732543627	0.0465380703233282	0.00455760006840561
HMEC_5_3_3	0.0102754213908039	0.00465798902184299	0.0018038272960511	0.0154900997899403	0.00384636318754785	0.00496073801089907	0.0107103867280459	0.00133911686925592	0.016751836065641	0.0471611301812755	0.00106944088332103	0.00595302241127266	0.0058416061514418	0.00350665574610427	0.00701420876583961	0.00741862461142045	0.00850639903652618	0.00490806580253101	0.0230043702344548	0.011403325399725	0.00345926538139663	0.00328041022590385	0.00684094367903286	0.00337212262857962	0.00553635948184081	0.00301162823590618	0.00296591603046972	0.00372785637902284	0.00180867427008769	0.00254775993203077	0	0.00222153905135948	0.0536621618733497	0.00815400240450628	0.0254435021842134	0.0158934559167004	0.026666120026231	0.00369503799943083	0.0116659172620734	0.0045056842225678	0.00361485583820418	0.00518559841970863	0.0051241041118256	0.0044126892879349	0.00427976485105225	0.00358529931093799	0.030109055080111	0.00713586981957035	0.00611302237582095	0.0019365470517479	0.0032549233639874	0.00729662285428346	0.00354011944248891	0.00528200443926589	0.00620491082353314	0.00433295862188743	0.00917580764928683	0.0445470394972237	0.00411311652699833	0.00946606847818229	0.0441527972406072	0.00231093276057756
