	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0048172690314875	NA	NA	0.0255284517461181	0.027848908011447	0.0152894318721285	0.0105726927111726	0.00283375627752383	0.0148238305243453	0.0131080287967437	0.0488075313811994	0.0424579325662874	0.0526763446194965	0.0545568421912363	0.0265355101513212	0.0272593618639554	0.0160612232580742	0.0415795001451554	0.00267831164068513	0.0752481171791888	0.0204441928390715	0.0262419365457177	0.00128535155709982	NA	0.0231433957207541	0.00584894624848394
OM4_C_1A	0.0048172690314875	0	NA	NA	0.0298233239309735	0.0231975642224347	0.0196757630292939	0.0125734221654851	0.00609017764195906	0.0192812732437265	0.0158509408411914	0.0441458943522161	0.0469850985903831	0.0571639265169388	0.059239069073792	0.0312194130196809	0.0224941700306226	0.020584228714714	0.0462470626962511	0.00407570028679643	0.0799360943747425	0.0246084307343427	0.0305316941290033	0.00543922989026661	NA	0.0274545835911927	0.00731024229931552
OM4_C_1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1E	0.0255284517461181	0.0298233239309735	NA	NA	0	0.0528699160663627	0.0102512539675029	0.0199958699281938	0.0264891686975814	0.0107789027965715	0.0164555779971174	0.0736768467558834	0.0175985552982811	0.0275509156684471	0.0307253152719578	0.00671693307659899	0.0518307433918864	0.00973206649877472	0.017997607092277	0.0279104524574817	0.0512761487069847	0.0053480124379785	0.025325536175776	0.0245332099748952	NA	0.00238769750953506	0.0236387934747794
OM4_C_1F	0.027848908011447	0.0231975642224347	NA	NA	0.0528699160663627	0	0.0428266266594935	0.0339489329478434	0.0279288394065565	0.0424568642105552	0.037648904574999	0.0209717170566367	0.070135460084727	0.0802786463945347	0.0823493959987702	0.0543646011230436	0.00299978377217223	0.043770053353388	0.0693883660382262	0.0259922324311077	0.10299842406791	0.047584869040273	0.0503160409203965	0.0286250842613259	NA	0.0505258710109188	0.0293976816315201
OM4_C_1G	0.0152894318721285	0.0196757630292939	NA	NA	0.0102512539675029	0.0428266266594935	0	0.0115498426148081	0.0162779848216017	0.000769786941434715	0.00893944865335687	0.0637173473775037	0.0273526495451738	0.0375121101197069	0.0399149385710165	0.012179274582712	0.0419258635742147	0.00157471701747687	0.0269084438283543	0.0176623823400013	0.0606287603848831	0.00542702346447517	0.022088761586102	0.0143235389607638	NA	0.00786366751383566	0.0139875177789573
OM4_C_1H	0.0105726927111726	0.0125734221654851	NA	NA	0.0199958699281938	0.0339489329478434	0.0115498426148081	0	0.0131869104531712	0.0116463312187767	0.00372780708769223	0.0543880494006432	0.0375790301422496	0.0473876049187536	0.0506570024932662	0.0235614903256794	0.0325289096645053	0.0130447320209175	0.0377840313769867	0.0131322542837895	0.0712345066061224	0.014701834691179	0.030906020124091	0.00930672479354443	NA	0.0178656480083859	0.00527435113620792
OM4_C_2A	0.00283375627752383	0.00609017764195906	NA	NA	0.0264891686975814	0.0279288394065565	0.0162779848216017	0.0131869104531712	0	0.0157140933081379	0.0154182263845856	0.048826138268926	0.0429695707123726	0.0532246358948731	0.0547007917191065	0.0267941935872109	0.0276421031968238	0.016809845633384	0.0418003635561976	0.00209777232455317	0.0753325455978985	0.0216224272159433	0.0244489703978516	0.0039575899988973	NA	0.0241074018511752	0.0086624540062667
OM4_C_2B	0.0148238305243453	0.0192812732437265	NA	NA	0.0107789027965715	0.0424568642105552	0.000769786941434715	0.0116463312187767	0.0157140933081379	0	0.00923549348587928	0.0633659543116159	0.0277164781400339	0.0379043198071905	0.0401713632437804	0.0123134402199115	0.0416027619561328	0.0014335343400713	0.0271569090385313	0.0171496560467484	0.0608932813475939	0.00610297099648949	0.0214675242086905	0.0138952697639371	NA	0.00839499335800274	0.0137965939915352
OM4_C_2C	0.0131080287967437	0.0158509408411914	NA	NA	0.0164555779971174	0.037648904574999	0.00893944865335687	0.00372780708769223	0.0154182263845856	0.00923549348587928	0	0.0581099870113305	0.0339991103133689	0.0437397396720262	0.0471659285492183	0.020478153947491	0.0362514624555535	0.0105100595924098	0.0343606466416023	0.0157746903919574	0.0676930885465712	0.0112427800512187	0.0299145936357965	0.0118262386849857	NA	0.0144124263652613	0.00859637993647763
OM4_C_2D	0.0488075313811994	0.0441458943522161	NA	NA	0.0736768467558834	0.0209717170566367	0.0637173473775037	0.0543880494006432	0.048826138268926	0.0633659543116159	0.0581099870113305	0	0.0909987962092894	0.101096671171823	0.103240360678347	0.0752966974745205	0.0219091419667006	0.0646898138981563	0.090298989408983	0.046922686372015	0.123848815546962	0.0683705999040132	0.0702826720218367	0.0495749818308024	NA	0.0713530905382872	0.0501158984659359
OM4_C_2E	0.0424579325662874	0.0469850985903831	NA	NA	0.0175985552982811	0.070135460084727	0.0273526495451738	0.0375790301422496	0.0429695707123726	0.0277164781400339	0.0339991103133689	0.0909987962092894	0	0.0102704383646304	0.0135010463584155	0.016356488459352	0.0692309442940094	0.0264197424823449	0.00448878778943257	0.044628607436848	0.0337502937158523	0.0229336577911874	0.0326490060062175	0.0415866161255913	NA	0.019822575810535	0.0411432721494311
OM4_C_2F	0.0526763446194965	0.0571639265169388	NA	NA	0.0275509156684471	0.0802786463945347	0.0375121101197069	0.0473876049187536	0.0532246358948731	0.0379043198071905	0.0437397396720262	0.101096671171823	0.0102704383646304	0	0.0079223802884079	0.0266053373747494	0.0793121960228619	0.0366311358071901	0.0125400202220088	0.0548705957023031	0.0246918988206015	0.0328934320772255	0.0416818012094598	0.0517848162089001	NA	0.0298514395493826	0.0511732830821626
OM4_C_2G	0.0545568421912363	0.059239069073792	NA	NA	0.0307253152719578	0.0823493959987702	0.0399149385710165	0.0506570024932662	0.0547007917191065	0.0401713632437804	0.0471659285492183	0.103240360678347	0.0135010463584155	0.0079223802884079	0	0.0280442872411213	0.0816532700656269	0.0387937319629994	0.0130228762671488	0.0565132511089866	0.0207497408764962	0.0359689243862523	0.0396977471657324	0.0538076588120785	NA	0.0328053294351603	0.0538739171463644
OM4_C_3A	0.0265355101513212	0.0312194130196809	NA	NA	0.00671693307659899	0.0543646011230436	0.012179274582712	0.0235614903256794	0.0267941935872109	0.0123134402199115	0.020478153947491	0.0752966974745205	0.016356488459352	0.0266053373747494	0.0280442872411213	0	0.0536764094363516	0.0108936617496365	0.0150526475998792	0.0285469827148811	0.0487721647540955	0.00975074646031536	0.019728912628798	0.0257822220306684	NA	0.00708857253285785	0.02610697410334
OM4_C_3B	0.0272593618639554	0.0224941700306226	NA	NA	0.0518307433918864	0.00299978377217223	0.0419258635742147	0.0325289096645053	0.0276421031968238	0.0416027619561328	0.0362514624555535	0.0219091419667006	0.0692309442940094	0.0793121960228619	0.0816532700656269	0.0536764094363516	0	0.0429515814519511	0.0686683063948003	0.0256280276637066	0.102322014122767	0.0465099069985133	0.050740355968285	0.0279239465262594	NA	0.0495143362766691	0.0282272706696196
OM4_C_3C	0.0160612232580742	0.020584228714714	NA	NA	0.00973206649877472	0.043770053353388	0.00157471701747687	0.0130447320209175	0.016809845633384	0.0014335343400713	0.0105100595924098	0.0646898138981563	0.0264197424823449	0.0366311358071901	0.0387937319629994	0.0108936617496365	0.0429515814519511	0	0.0257770171996437	0.0183222956800884	0.0595196713105258	0.00549961337492507	0.020734463983083	0.0151743429320037	NA	0.00737745558711943	0.0152158656693912
OM4_C_3D	0.0415795001451554	0.0462470626962511	NA	NA	0.017997607092277	0.0693883660382262	0.0269084438283543	0.0377840313769867	0.0418003635561976	0.0271569090385313	0.0343606466416023	0.090298989408983	0.00448878778943257	0.0125400202220088	0.0130228762671488	0.0150526475998792	0.0686683063948003	0.0257770171996437	0	0.0435797794606238	0.0337678606383148	0.0231235164841627	0.0292205241937925	0.0408129945632641	NA	0.0199532860434332	0.0408823281074502
