	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.10830145469234	0.00675918786183387	0.00636571235164894	0.0301675346796107	0.0117527857894343	0.0194621570740405	0.00205583204792747	0.00859228567560198	0.00430758942316441	0.0101833864066684	0.00342937917746417	0.00724611771887201	0.00633153284501901	0.0159571410203955	0.00584343436239959	0.0124776418058757	0.00110000783957401	0.00535777593934717	0.00786280710422885	0.011857492745394	NA	0.00786601772605383	0.00571263620611752	0.00722056300809526	0.00368015554187434	0.00467424600066752
OM4_C_1A	0.10830145469234	0	0.105265208069989	0.101983854489194	0.138260124323212	0.0968925268522126	0.127608564564	0.106260337063889	0.100450424052314	0.104095569992556	0.118198882409279	0.105785918191092	0.101121723599834	0.102164052288799	0.123911637792205	0.114060692947961	0.120624657628462	0.109394958213332	0.11351426843492	0.100715644314108	0.119628533753726	NA	0.102114597231207	0.103326399373547	0.10112937907166	0.10497747312908	0.111672752647989
OM4_C_1C	0.00675918786183387	0.105265208069989	0	0.00711115172699095	0.0339882874076571	0.00898292979903234	0.0237496619888792	0.00593295762933468	0.0103600268352942	0.00523218404413651	0.0136657236651147	0.00825980271837255	0.00664147189237052	0.00543341029228393	0.0209052311008533	0.0103754345859328	0.0162288469967817	0.00737561380278699	0.0110261305858673	0.00896608189887803	0.017329500913561	NA	0.0110655058406359	0.0037197250280706	0.00682086774849874	0.00746352711473779	0.0113088892777871
OM4_C_1D	0.00636571235164894	0.101983854489194	0.00711115172699095	0	0.0365112502228092	0.00590100140792741	0.0257843577210274	0.0043358044610757	0.00325244401853933	0.00246141413695242	0.016503282824229	0.00422318415647163	0.00138658202266157	0.00183564177377218	0.0221688874007199	0.0122020637695107	0.0188372331995322	0.00746083035884461	0.0116073962830368	0.00191523774770358	0.0179483620290548	NA	0.00423650788273097	0.00340291584703056	0.00120973027605918	0.00318615941416187	0.0100964307568607
OM4_C_1E	0.0301675346796107	0.138260124323212	0.0339882874076571	0.0365112502228092	0	0.0417530589018328	0.0107716867800032	0.0322203464380281	0.0382069029301568	0.0344159907602418	0.0204099418966103	0.0327675791499933	0.0373940609849032	0.0363853564016056	0.0147234219723376	0.0244088875945205	0.0178851122256595	0.0290681559045299	0.0249388273149716	0.0378264351296749	0.0190598426394396	NA	0.0367282999047217	0.0353378818831751	0.0373791646733592	0.033531536234116	0.0269701706747532
OM4_C_1F	0.0117527857894343	0.0968925268522126	0.00898292979903234	0.00590100140792741	0.0417530589018328	0	0.0311327666176126	0.00972441483536024	0.00673876192892455	0.00744682996014286	0.0214292634015725	0.010119804202753	0.00464391548697091	0.00542222503693614	0.027706362790022	0.0173622565052288	0.0239002774663088	0.0128369173110131	0.0171100780514912	0.00577933079548225	0.0235874512792196	NA	0.00880518421158731	0.00646392743083241	0.00474604524678293	0.00905829977190593	0.0159001789249278
OM4_C_1G	0.0194621570740405	0.127608564564	0.0237496619888792	0.0257843577210274	0.0107716867800032	0.0311327666176126	0	0.0215175936610611	0.0274408371801613	0.0237408341846178	0.0101017215656126	0.022001763029254	0.0267048523991978	0.0257329492261366	0.00415976166272293	0.0137841002233806	0.00754330231745614	0.0183628729939612	0.0141879339583895	0.0270692985906031	0.00837989744332465	NA	0.0259760349277146	0.0247707654785327	0.0266809105663744	0.0227766939092982	0.016210357087759
OM4_C_1H	0.00205583204792747	0.106260337063889	0.00593295762933468	0.0043358044610757	0.0322203464380281	0.00972441483536024	0.0215175936610611	0	0.00680344242996827	0.00228353289965622	0.012170868802709	0.0024673866471075	0.00519136587539033	0.0043140559510887	0.0179976512117159	0.00786944892826546	0.0145042886903207	0.00315553503966746	0.00739650406833863	0.00592998683128208	0.0138654905838137	NA	0.00642887979596596	0.00393865777351526	0.00516479570598116	0.00209702631863529	0.00637323086840841
OM4_C_2A	0.00859228567560198	0.100450424052314	0.0103600268352942	0.00325244401853933	0.0382069029301568	0.00673876192892455	0.0274408371801613	0.00680344242996827	0	0.00552126615405427	0.0187076300358396	0.00547941298303002	0.00398425745025487	0.00498624719115909	0.0236121234988164	0.0143225869277919	0.0208817196855956	0.00960557983729665	0.013352211200401	0.00145217889504808	0.0192873485186717	NA	0.00214046834471809	0.00664433805682753	0.00376059142036185	0.00491596228553748	0.0112851462837957
OM4_C_2B	0.00430758942316441	0.104095569992556	0.00523218404413651	0.00246141413695242	0.0344159907602418	0.00744682996014286	0.0237408341846178	0.00228353289965622	0.00552126615405427	0	0.0142368226063801	0.00352437522495609	0.00299183736875858	0.00203067347500919	0.0202641260114069	0.0100197404362886	0.0166323803705819	0.00539684622949574	0.0096645813414868	0.00432874303533541	0.0161469820620492	NA	0.00587335965228971	0.00205194530447887	0.00300473023570918	0.0024891688167382	0.00860107982121551
