	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.00747834775863623	0.00876684675317361	0.00432996868024292	NA	0.0288243800751171	0.00145694876288314	0.0153955813276596	0.00618008190295551	0.0161825952674078	0.00127487361850433	0.00922080388224224	0.000161673323086795	0.00072207307061855	0.0014219574418653	NA	0.000489720982293179	0.0171185376764921	0.00578414321595322	0.00976301880647969	0.00157533683219088	NA	0.00125683806751937	0.0105914033619004	0.00936766016097141	0.0471596979744706	0.000455366090156562
OM4_C_1A	0.00747834775863623	0	0.00128852854610226	0.00314841470861677	NA	0.0213476497730565	0.00893526253533268	0.00791755292119543	0.00129828683408513	0.0236599459606198	0.0087531922431915	0.00174249816012501	0.00731667752466162	0.00820040536870513	0.00605641281210966	NA	0.00698863571462754	0.00964062246002773	0.00169423016288985	0.0172409277797013	0.0090536473570552	NA	0.0062215301156355	0.00311314189459085	0.00188935870913201	0.054631359959213	0.00702299002049515
OM4_C_1C	0.00876684675317361	0.00128852854610226	0	0.00443693695217178	NA	0.0200593156355388	0.010223749917666	0.00662904811766079	0.00258681386429956	0.0249482092744069	0.0100416811809081	0.000453969971262081	0.00860517769025689	0.00948889884640465	0.00734492130118825	NA	0.00827713818423215	0.00835213035387743	0.00298275642826711	0.0185293126120588	0.0103421337120733	NA	0.00751003759544718	0.00182461591496096	0.000600830675784065	0.055918521530417	0.00831149225333373
OM4_C_1D	0.00432996868024292	0.00314841470861677	0.00443693695217178	0	NA	0.0244954851229769	0.00578690470609822	0.0110658708940273	0.00185013052103716	0.0205120636894066	0.00560483150377817	0.00489090347266418	0.00416829637550476	0.00505203623930427	0.00290801748852466	NA	0.0038402505400886	0.0127889009832042	0.0014541872599784	0.0140927799275843	0.00590529145906973	NA	0.00307313645056341	0.00626153510509558	0.00503776292350942	0.051486019306051	0.00387460525642764
OM4_C_1E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1F	0.0288243800751171	0.0213476497730565	0.0200593156355388	0.0244954851229769	NA	0	0.0302808828588022	0.0134308982366505	0.0226457156300764	0.0449996379931191	0.0300988657772898	0.0196054085989909	0.0286627536148237	0.0295462374399056	0.027402816807634	NA	0.0283347994310097	0.0117078783614894	0.0230415865578924	0.0385835982211042	0.0303992328180777	NA	0.027567892494409	0.0182349350820886	0.0194585676337294	0.0759481736114596	0.0283691446351863
OM4_C_1G	0.00145694876288314	0.00893526253533268	0.010223749917666	0.00578690470609822	NA	0.0302808828588022	0	0.0168523979213205	0.00763700666639003	0.0147257672512431	0.000182075262362987	0.0106777025517329	0.00161862195299223	0.000734875961632259	0.00287890412489599	NA	0.00194666926085172	0.0185753243952519	0.00724107068301824	0.00830611116959332	0.000118388164272587	NA	0.00271378509760116	0.0120482871823387	0.0108245573312511	0.0457038382494078	0.00191231441067549
OM4_C_1H	0.0153955813276596	0.00791755292119543	0.00662904811766079	0.0110658708940273	NA	0.0134308982366505	0.0168523979213205	0	0.00921580651925768	0.031575433693382	0.0166703405392203	0.00617508467322321	0.015233921266943	0.0161175917410006	0.0139737309113295	NA	0.0149058996559264	0.00172311581427141	0.00961173785302233	0.0251572801767542	0.0169707742506721	NA	0.0141388389720147	0.00480445262020889	0.00602822587508377	0.0625395120648647	0.0149402518742853
OM4_C_2A	0.00618008190295551	0.00129828683408513	0.00258681386429956	0.00185013052103716	NA	0.0226457156300764	0.00763700666639003	0.00921580651925768	0	0.0223618985572938	0.00745493502119494	0.00304078258424688	0.00601841067922228	0.00690214422244323	0.00475813906244397	NA	0.00569036693355345	0.0109388612381961	0.000395943633875938	0.015942765474316	0.00775539238396109	NA	0.00492325718864862	0.00441142248033856	0.00318764280386432	0.0533343864768253	0.00572472143756257
OM4_C_2B	0.0161825952674078	0.0236599459606198	0.0249482092744069	0.0205120636894066	NA	0.0449996379931191	0.0147257672512431	0.031575433693382	0.0223618985572938	0	0.0149078286147169	0.0254020788884523	0.0163442537157499	0.0154605850317801	0.0176044117708852	NA	0.0166722702865807	0.03329791573327	0.0219660226967754	0.0064199288580539	0.0146073879418736	NA	0.0174393099336341	0.026772399964537	0.0255489063558043	0.0309852989321746	0.0166379187071389
OM4_C_2C	0.00127487361850433	0.0087531922431915	0.0100416811809081	0.00560483150377817	NA	0.0300988657772898	0.000182075262362987	0.0166703405392203	0.00745493502119494	0.0149078286147169	0	0.0104956344134259	0.00143654683833721	0.000552800725201033	0.00269682935547947	NA	0.00176459421664545	0.0183932708858246	0.00705899866792792	0.00848818196425745	0.000300463424092143	NA	0.00253171027144556	0.0118662210105556	0.0106424893921826	0.0458857810997817	0.00173023935842943
OM4_C_2D	0.00922080388224224	0.00174249816012501	0.000453969971262081	0.00489090347266418	NA	0.0196054085989909	0.0106777025517329	0.00617508467322321	0.00304078258424688	0.0254020788884523	0.0104956344134259	0	0.00905913527671908	0.00994285383164939	0.00779888216951239	NA	0.00873109667336467	0.00789817090528393	0.00343672476895214	0.0189832268151925	0.0107960859513912	NA	0.00796399806242849	0.00137064634197236	0.000146860718387621	0.0563719944613721	0.00876545064954249
OM4_C_2E	0.000161673323086795	0.00731667752466162	0.00860517769025689	0.00416829637550476	NA	0.0286627536148237	0.00161862195299223	0.015233921266943	0.00601841067922228	0.0163442537157499	0.00143654683833721	0.00905913527671908	0	0.000883746357897182	0.00126028421978084	NA	0.000328047668276741	0.0169568807739178	0.00562247172830046	0.00992468667534655	0.00173701000111998	NA	0.00109516482210716	0.0104297362791558	0.0092059917084153	0.0473212461619833	0.000293692774524587
OM4_C_2F	0.00072207307061855	0.00820040536870513	0.00948889884640465	0.00505203623930427	NA	0.0295462374399056	0.000734875961632259	0.0161175917410006	0.00690214422244323	0.0154605850317801	0.000552800725201033	0.00994285383164939	0.000883746357897182	0	0.00214402974478934	NA	0.00121179390353216	0.0178405336019038	0.00650620680216604	0.00904096792371913	0.000853264099809846	NA	0.00197891051194728	0.0113134462054115	0.0100897093945175	0.0464381733325278	0.00117743902578798
OM4_C_2G	0.0014219574418653	0.00605641281210966	0.00734492130118825	0.00290801748852466	NA	0.027402816807634	0.00287890412489599	0.0139737309113295	0.00475813906244397	0.0176044117708852	0.00269682935547947	0.00779888216951239	0.00126028421978084	0.00214402974478934	0	NA	0.000932236686007209	0.0156967139610604	0.00436219830185175	0.0111849221752311	0.00299729193282714	NA	0.000165119476980489	0.00916949418594612	0.0079457397018913	0.0485805254422811	0.000966591570059691
OM4_C_3A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_3B	0.000489720982293179	0.00698863571462754	0.00827713818423215	0.0038402505400886	NA	0.0283347994310097	0.00194666926085172	0.0149058996559264	0.00569036693355345	0.0166722702865807	0.00176459421664545	0.00873109667336467	0.000328047668276741	0.00121179390353216	0.000932236686007209	NA	0	0.0166288654745961	0.00529442746935116	0.0102527227205218	0.00206505725901573	NA	0.000767117250010369	0.0101017006888661	0.00887795340723104	0.0476490372782567	3.43548947701532e-05
OM4_C_3C	0.0171185376764921	0.00964062246002773	0.00835213035387743	0.0127889009832042	NA	0.0117078783614894	0.0185753243952519	0.00172311581427141	0.0109388612381961	0.03329791573327	0.0183932708858246	0.00789817090528393	0.0169568807739178	0.0178405336019038	0.0156967139610604	NA	0.0166288654745961	0	0.0113347876478472	0.0268799877880528	0.0186936981851968	NA	0.0158618190458147	0.00652754940530312	0.00775131334649881	0.0642602184057351	0.0166632170380201
OM4_C_3D	0.00578414321595322	0.00169423016288985	0.00298275642826711	0.0014541872599784	NA	0.0230415865578924	0.00724107068301824	0.00961173785302233	0.000395943633875938	0.0219660226967754	0.00705899866792792	0.00343672476895214	0.00562247172830046	0.00650620680216604	0.00436219830185175	NA	0.00529442746935116	0.0113347876478472	0	0.0155468560763799	0.00735945664603405	NA	0.0045273166401774	0.00480736317259214	0.00358358485360388	0.0529388309124835	0.00532878202572636
OM4_C_3E	0.00976301880647969	0.0172409277797013	0.0185293126120588	0.0140927799275843	NA	0.0385835982211042	0.00830611116959332	0.0251572801767542	0.015942765474316	0.0064199288580539	0.00848818196425745	0.0189832268151925	0.00992468667534655	0.00904096792371913	0.0111849221752311	NA	0.0102527227205218	0.0268799877880528	0.0155468560763799	0	0.00818772580743713	NA	0.0110198097867094	0.0203536881347355	0.0191300689054325	0.037402649113894	0.0102183690790581
OM4_C_3F	0.00157533683219088	0.0090536473570552	0.0103421337120733	0.00590529145906973	NA	0.0303992328180777	0.000118388164272587	0.0169707742506721	0.00775539238396109	0.0146073879418736	0.000300463424092143	0.0107960859513912	0.00173701000111998	0.000853264099809846	0.00299729193282714	NA	0.00206505725901573	0.0186936981851968	0.00735945664603405	0.00818772580743713	0	NA	0.0028321729444822	0.0121666692863597	0.0109429405995534	0.0455855356168819	0.00203070241447104
OM4_C_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_3H	0.00125683806751937	0.0062215301156355	0.00751003759544718	0.00307313645056341	NA	0.027567892494409	0.00271378509760116	0.0141388389720147	0.00492325718864862	0.0174393099336341	0.00253171027144556	0.00796399806242849	0.00109516482210716	0.00197891051194728	0.000165119476980489	NA	0.000767117250010369	0.0158618190458147	0.0045273166401774	0.0110198097867094	0.0028321729444822	NA	0	0.00933460872226881	0.0081108554598655	0.0484155406840558	0.000801472137341483
OM4_H_4A	0.0105914033619004	0.00311314189459085	0.00182461591496096	0.00626153510509558	NA	0.0182349350820886	0.0120482871823387	0.00480445262020889	0.00441142248033856	0.026772399964537	0.0118662210105556	0.00137064634197236	0.0104297362791558	0.0113134462054115	0.00916949418594612	NA	0.0101017006888661	0.00652754940530312	0.00480736317259214	0.0203536881347355	0.0121666692863597	NA	0.00933460872226881	0	0.00122378570986684	0.0577410909058377	0.0101360543543104
OM4_H_4B	0.00936766016097141	0.00188935870913201	0.000600830675784065	0.00503776292350942	NA	0.0194585676337294	0.0108245573312511	0.00602822587508377	0.00318764280386432	0.0255489063558043	0.0106424893921826	0.000146860718387621	0.0092059917084153	0.0100897093945175	0.0079457397018913	NA	0.00887795340723104	0.00775131334649881	0.00358358485360388	0.0191300689054325	0.0109429405995534	NA	0.0081108554598655	0.00122378570986684	0	0.0565186926498196	0.00891230735227416
OM4_H_4E	0.0471596979744706	0.054631359959213	0.055918521530417	0.051486019306051	NA	0.0759481736114596	0.0457038382494078	0.0625395120648647	0.0533343864768253	0.0309852989321746	0.0458857810997817	0.0563719944613721	0.0473212461619833	0.0464381733325278	0.0485805254422811	NA	0.0476490372782567	0.0642602184057351	0.0529388309124835	0.037402649113894	0.0455855356168819	NA	0.0484155406840558	0.0577410909058377	0.0565186926498196	0	0.0476147094180699
OM4_H_4F	0.000455366090156562	0.00702299002049515	0.00831149225333373	0.00387460525642764	NA	0.0283691446351863	0.00191231441067549	0.0149402518742853	0.00572472143756257	0.0166379187071389	0.00173023935842943	0.00876545064954249	0.000293692774524587	0.00117743902578798	0.000966591570059691	NA	3.43548947701532e-05	0.0166632170380201	0.00532878202572636	0.0102183690790581	0.00203070241447104	NA	0.000801472137341483	0.0101360543543104	0.00891230735227416	0.0476147094180699	0
