	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0350493655136436	0.0450779210675632	0.0339422440205034	0.0628547400705491	0.0209425638761805	0.0176415389089873	NA	0.0110282029890979	0.013431048093457	NA	0.0388761270023728	0.0335600253108258	0.0246442306766138	0.0361429709858515	NA	NA	NA	0.0223382841122019	0.0203027075932225	0.0637751623022005	0.0222805897799844	0.0355323816043567	0.0118812562020981	NA	0.0180489169258273	0.0341713828384868
OM4_C_1A	0.0350493655136436	0	0.0163623245708928	0.0295517035502321	0.0365255521457391	0.0167534376455964	0.0175668800298777	NA	0.0266919274347703	0.0247469775497353	NA	0.00685432219018601	0.0143758842324057	0.0126082462480364	0.00127509512198092	NA	NA	NA	0.0187492916893255	0.0147679742023432	0.0287566634852405	0.0127882303450177	0.00934091961247803	0.0238204679266607	NA	0.0190746106057167	0.0124700118294848
OM4_C_1C	0.0450779210675632	0.0163623245708928	0	0.024261433544877	0.0202821608752806	0.024146776028618	0.0282190232022313	NA	0.0345970394294903	0.0321789617081812	NA	0.00951271651269375	0.0120839291788689	0.0206340956390722	0.0164899184354714	NA	NA	NA	0.0233859053401366	0.0263864207144289	0.0257864392873724	0.0253192059786955	0.00986400426184535	0.033229240685607	NA	0.027043988297552	0.0109990150776502
OM4_C_1D	0.0339422440205034	0.0295517035502321	0.024261433544877	0	0.0336770600594031	0.0194608771354847	0.0249336523895967	NA	0.0235642888714113	0.0216318593213234	NA	0.0264186278154509	0.0155522708278464	0.0204879720975691	0.0306478630051895	NA	NA	NA	0.0157177890279355	0.0257619806309763	0.0499653320156566	0.0267697637284209	0.0212377782385453	0.0251785922152492	NA	0.0206590799433198	0.0176246694564581
OM4_C_1E	0.0628547400705491	0.0365255521457391	0.0202821608752806	0.0336770600594031	0	0.0424111051239634	0.0472793771307209	NA	0.0518974328878051	0.0494654610386376	NA	0.029690004053197	0.0296084464897692	0.0396440816017932	0.0365142721253072	NA	NA	NA	0.040543663008574	0.0458786825413886	0.0322700545948903	0.0451073574276957	0.0296769058873406	0.051402088948229	NA	0.0451674045438525	0.0295182260064551
OM4_C_1F	0.0209425638761805	0.0167534376455964	0.024146776028618	0.0194608771354847	0.0424111051239634	0	0.00568637928890161	NA	0.0107015434158332	0.00842052619041568	NA	0.0186643310832503	0.0128214382659751	0.00425367385340186	0.018019107441999	NA	NA	NA	0.00378204317940768	0.00637163328157518	0.0446109582788709	0.007787000464094	0.014718132275117	0.00911767807298084	NA	0.00290118488710655	0.0132520463445292
OM4_C_1G	0.0176415389089873	0.0175668800298777	0.0282190232022313	0.0249336523895967	0.0472793771307209	0.00568637928890161	0	NA	0.00962907025345127	0.00829736629119762	NA	0.0213005324917592	0.0177793836573454	0.00766302995830208	0.0187207068650945	NA	NA	NA	0.00924989606257212	0.00294983016813273	0.0462766605445439	0.00517421409690512	0.0184035280587811	0.00630866887953288	NA	0.0045005792317852	0.017787873493258
OM4_C_1H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2A	0.0110282029890979	0.0266919274347703	0.0345970394294903	0.0235642888714113	0.0518974328878051	0.0107015434158332	0.00962907025345127	NA	0	0.00244804381887512	NA	0.0293223499138988	0.0228009643888164	0.0148284386363817	0.0279075236642329	NA	NA	NA	0.0114261937396015	0.0125652419659735	0.0550849164994653	0.0147946393235579	0.0253837942431876	0.00384821831745331	NA	0.00788685358655065	0.0236058469988407
OM4_C_2B	0.013431048093457	0.0247469775497353	0.0321789617081812	0.0216318593213234	0.0494654610386376	0.00842052619041568	0.00829736629119762	NA	0.00244804381887512	0	NA	0.0270821858845274	0.020357607959121	0.012620301178684	0.0259824980749832	NA	NA	NA	0.00897841387422739	0.0111220414776483	0.0529623444630391	0.0133276674863095	0.0230319068273106	0.0039762866471613	NA	0.00571740079732675	0.021184200055353
