	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0170285071240893	NA	0.0259844029746168	0.0395794118302073	NA	0.0110395238076291	NA	0.0110780017575039	0.0387144622404248	0.0127795352171595	NA	NA	NA	0.0413368583611863	0.0185257672070691	NA	0.0117055350312255	0.0356561368874289	0.020773296820132	0.0481199217363233	NA	0.0435283554628091	NA	NA	NA	NA
OM4_C_1A	0.0170285071240893	0	NA	0.04297025115812	0.0565224868831325	NA	0.0278035247176794	NA	0.00595769475318952	0.0556137041684746	0.0298008250757287	NA	NA	NA	0.0580521801100683	0.0355156529099743	NA	0.0260061190989545	0.0526399323731674	0.0375927288906646	0.065052218469155	NA	0.0604349128195946	NA	NA	NA	NA
OM4_C_1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1D	0.0259844029746168	0.04297025115812	NA	0	0.0148424100021629	NA	0.0153250310975749	NA	0.0370179532687495	0.0144696993080224	0.013235361678907	NA	NA	NA	0.0160338989001607	0.00829939252853991	NA	0.0216938628830965	0.0107012821368074	0.00600129894010107	0.0230945202864999	NA	0.018886129835237	NA	NA	NA	NA
OM4_C_1E	0.0395794118302073	0.0565224868831325	NA	0.0148424100021629	0	NA	0.0296481114157905	NA	0.0506149863037691	0.00150463199660454	0.026985429231619	NA	NA	NA	0.0132402706975673	0.021067691540857	NA	0.0324175770146889	0.00414268216583035	0.0208361473055276	0.00854815611352948	NA	0.00405701029769635	NA	NA	NA	NA
OM4_C_1F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1G	0.0110395238076291	0.0278035247176794	NA	0.0153250310975749	0.0296481114157905	NA	0	NA	0.0218674251529365	0.0289732706597896	0.00340939523633015	NA	NA	NA	0.0303314398460413	0.00911814640243146	NA	0.0126154461925518	0.0255739981565536	0.00979573003580707	0.0381252317800452	NA	0.03368592681959	NA	NA	NA	NA
OM4_C_1H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2A	0.0110780017575039	0.00595769475318952	NA	0.0370179532687495	0.0506149863037691	NA	0.0218674251529365	NA	0	0.0497233450316678	0.0238475397402253	NA	NA	NA	0.0521504002933836	0.0295857246279437	NA	0.0206411619199372	0.0467143348281796	0.0316595054247879	0.0591499224589751	NA	0.0545426064552397	NA	NA	NA	NA
OM4_C_2B	0.0387144622404248	0.0556137041684746	NA	0.0144696993080224	0.00150463199660454	NA	0.0289732706597896	NA	0.0497233450316678	0	0.0262130421355672	NA	NA	NA	0.0144583941930355	0.0202417480207014	NA	0.0312655163336357	0.00393640453170504	0.0204188364014305	0.00951246636359862	NA	0.00483298405935763	NA	NA	NA	NA
OM4_C_2C	0.0127795352171595	0.0298008250757287	NA	0.013235361678907	0.026985429231619	NA	0.00340939523633015	NA	0.0238475397402253	0.0262130421355672	0	NA	NA	NA	0.0288883586041623	0.00602884457768497	NA	0.0109902107085562	0.0229867519806584	0.00848977449316083	0.0355154396743672	NA	0.03098762199528	NA	NA	NA	NA
OM4_C_2D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2G	0.0413368583611863	0.0580521801100683	NA	0.0160338989001607	0.0132402706975673	NA	0.0303314398460413	NA	0.0521504002933836	0.0144583941930355	0.0288883586041623	NA	NA	NA	0	0.0243314216281114	NA	0.0376803276542458	0.0124889303027486	0.0205759065782498	0.015973223208492	NA	0.0148480617887301	NA	NA	NA	NA
OM4_C_3A	0.0185257672070691	0.0355156529099743	NA	0.00829939252853991	0.021067691540857	NA	0.00911814640243146	NA	0.0295857246279437	0.0202417480207014	0.00602884457768497	NA	NA	NA	0.0243314216281114	0	NA	0.0134445020909521	0.0171405171410703	0.0061711061567161	0.029612324992592	NA	0.0250401234570396	NA	NA	NA	NA
OM4_C_3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_3C	0.0117055350312255	0.0260061190989545	NA	0.0216938628830965	0.0324175770146889	NA	0.0126154461925518	NA	0.0206411619199372	0.0312655163336357	0.0109902107085562	NA	NA	NA	0.0376803276542458	0.0134445020909521	NA	0	0.0290101968304479	0.0186842102718788	0.0407360260936252	NA	0.0360312054013516	NA	NA	NA	NA
OM4_C_3D	0.0356561368874289	0.0526399323731674	NA	0.0107012821368074	0.00414268216583035	NA	0.0255739981565536	NA	0.0467143348281796	0.00393640453170504	0.0229867519806584	NA	NA	NA	0.0124889303027486	0.0171405171410703	NA	0.0290101968304479	0	0.0166941576309369	0.0125576609773661	NA	0.00819480484430749	NA	NA	NA	NA
OM4_C_3E	0.020773296820132	0.0375927288906646	NA	0.00600129894010107	0.0208361473055276	NA	0.00979573003580707	NA	0.0316595054247879	0.0204188364014305	0.00848977449316083	NA	NA	NA	0.0205759065782498	0.0061711061567161	NA	0.0186842102718788	0.0166941576309369	0	0.0290842626274428	NA	0.0248830774662489	NA	NA	NA	NA
OM4_C_3F	0.0481199217363233	0.065052218469155	NA	0.0230945202864999	0.00854815611352948	NA	0.0381252317800452	NA	0.0591499224589751	0.00951246636359862	0.0355154396743672	NA	NA	NA	0.015973223208492	0.029612324992592	NA	0.0407360260936252	0.0125576609773661	0.0290842626274428	0	NA	0.00470825075111529	NA	NA	NA	NA
OM4_C_3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_3H	0.0435283554628091	0.0604349128195946	NA	0.018886129835237	0.00405701029769635	NA	0.03368592681959	NA	0.0545426064552397	0.00483298405935763	0.03098762199528	NA	NA	NA	0.0148480617887301	0.0250401234570396	NA	0.0360312054013516	0.00819480484430749	0.0248830774662489	0.00470825075111529	NA	0	NA	NA	NA	NA
OM4_H_4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_H_4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_H_4E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_H_4F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
