	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.00955037024328533	0.00318007736577053	0.0177838587165054	0.0124458809452019	0.0148611994213209	0.00410429786178944	0.0107193667087381	0.00197889379769894	0.0222409529491856	0.00765206738522697	0.0176107207898037	0.0151905278002845	0.00682515120613416	0.00968258093218291	0.0111715099393205	0.0136078289844277	0.00139598992593849	0.0038754535453618	0.00787279821437448	0.00665177848866938	0.0190890893371373	0.0109054762148251	0.0235923753240895	0.00772406103914165	0.00957696612687025	0.00777636456512535
OM4_C_1A	0.00955037024328533	0	0.0127303131779104	0.0082339737000048	0.00289563017373149	0.00531109078280994	0.0136544819870281	0.0011690380145501	0.0115291882916273	0.0126915177744109	0.0018983510358529	0.00806082095083648	0.00564044153353993	0.0163751501466447	0.000132214934358615	0.00162119974345777	0.00405764176842214	0.00815441809703337	0.00567498966887103	0.00167761583188831	0.00289865570890525	0.00953932244605378	0.00135515497087616	0.014043102506715	0.00182635599051888	2.65967289739639e-05	0.00177405143213104
OM4_C_1C	0.00318007736577053	0.0127303131779104	0	0.0209635242524954	0.0156257433531495	0.0180409805225384	0.000924224698471004	0.0138992793573407	0.00120118620056835	0.0254204060479989	0.0108320530791834	0.0207903936959001	0.0183702968197883	0.00364510141453568	0.0128625205926713	0.0143514100658468	0.0167876538820092	0.00457606022047304	0.00705550065463963	0.0110527793448414	0.00983178351525223	0.0222686971887119	0.0140853837637115	0.0267717553752924	0.0109040452564817	0.0127569084059534	0.0109563477025387
OM4_C_1D	0.0177838587165054	0.0082339737000048	0.0209635242524954	0	0.00533838765579829	0.00292292723054874	0.0218876015744199	0.00706495926572744	0.0197625109539018	0.00445770553471051	0.0101322698116374	0.000173156732863398	0.00259357392444886	0.024607971965079	0.00810176182450308	0.00661280456373745	0.00417638030740273	0.0163880100521476	0.0139087379278577	0.0099115420520914	0.0111325372587391	0.00130538428696153	0.00687884534322221	0.00580936162752955	0.0100602772249955	0.0082073775950567	0.0100079744342597
OM4_C_1E	0.0124458809452019	0.00289563017373149	0.0156257433531495	0.00533838765579829	0	0.00241547349026496	0.016549884935688	0.00172659418636809	0.0144246512786947	0.00979601239613564	0.00479397206778191	0.00516523257766711	0.00274482690480142	0.0192704629372316	0.00276341560678869	0.00127443250528266	0.00116201632935024	0.0110499577140172	0.00857057097128039	0.004573238298929	0.00579426900995452	0.00664375589577071	0.0015404772994186	0.011147629464508	0.00472197750132459	0.00286903352217587	0.00466967328425797
OM4_C_1F	0.0148611994213209	0.00531109078280994	0.0180409805225384	0.00292292723054874	0.00241547349026496	0	0.0189650952870053	0.0041420616868337	0.0168399211566582	0.00738059943638759	0.0072094166066881	0.00274977097982823	0.000329354171662006	0.0216855859957047	0.00517887711014025	0.00368990205706192	0.00125345838073701	0.0134653065164402	0.0109859655716702	0.00698868501679563	0.00820970265057986	0.00422830592596317	0.0039559456857596	0.00873223746924109	0.0071374227598948	0.00528449431348926	0.00708511906022537
OM4_C_1G	0.00410429786178944	0.0136544819870281	0.000924224698471004	0.0218876015744199	0.016549884935688	0.0189650952870053	0	0.0148234378207677	0.00212541007681839	0.0263444157533298	0.0117562368225662	0.0217144733881592	0.0192944076383826	0.00272087991308734	0.0137866882756236	0.0152755642929864	0.017711783029157	0.00550027681664205	0.00797970723631081	0.0119769614703857	0.0107559741985644	0.0231927560245099	0.0150095404992792	0.0276957420703088	0.0118282284756234	0.0136810769894159	0.0118805305387326
OM4_C_1H	0.0107193667087381	0.0011690380145501	0.0138992793573407	0.00706495926572744	0.00172659418636809	0.0041420616868337	0.0148234378207677	0	0.0126981668778356	0.0115225390263978	0.00306738668859902	0.00689180545509339	0.00447141374355279	0.0175440714836417	0.00103682313628607	0.000452162026108799	0.00288860850599342	0.00932342525941212	0.00684401192544521	0.00284665190952814	0.00406768894077728	0.00837031679555802	0.000186117058574791	0.0128741377591583	0.00299539178621921	0.00114244129872257	0.00294308732904016
OM4_C_2A	0.00197889379769894	0.0115291882916273	0.00120118620056835	0.0197625109539018	0.0144246512786947	0.0168399211566582	0.00212541007681839	0.0126981668778356	0	0.024219476673109	0.0096309104710997	0.0195893774703792	0.01716924228971	0.00484628021709207	0.0116613970524837	0.0131503026902164	0.0155865769369565	0.00337488047900571	0.00585433172310188	0.00985163864312411	0.00863063277704667	0.0210677067572317	0.0128842733644351	0.0255708547076647	0.00970290326570989	0.0115557837892801	0.00975520616296059
OM4_C_2B	0.0222409529491856	0.0126915177744109	0.0254204060479989	0.00445770553471051	0.00979601239613564	0.00738059943638759	0.0263444157533298	0.0115225390263978	0.024219476673109	0	0.0145897469359285	0.00463086102897684	0.00705125120547044	0.0290645717103161	0.0125593101468084	0.0110703969942515	0.00863403013258834	0.0208451876490689	0.0183660487202383	0.0143690275336284	0.0155899746220829	0.00315232760511092	0.011336430395509	0.00135166822460265	0.014517757091647	0.0126649225283269	0.01446545628318
