	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0169243167302142	0.0830006833855083	NA	0.00271984305050927	0.0378963285543831	0.0114862053510897	0.025612860602791	0.044318957817878	0.0287455658583685	0.0433912925246617	0.0338547796389151	0.0628676225175179	NA	0.03513359576441	0.0317691188967595	0.0152557350339093	0.0352774313732322	0.0403673416615461	NA	0.0248431058885671	0.0296266938275319	0.0330876886948976	0.0301723592515086	0.0392397860953818	0.0278954374251385	0.0392543732301675
OM4_C_1A	0.0169243167302142	0	0.0675543039021601	NA	0.0168963662110451	0.0530376779734648	0.00667038959173684	0.0393044463830692	0.0599820636137021	0.0437002638728968	0.0571111816138413	0.0471744979206305	0.0775302470758719	NA	0.0485588751132119	0.0187602946689565	0.00243409604936309	0.0507219359612191	0.0549058121655467	NA	0.0394563926519256	0.043210666800933	0.0466110292599761	0.0413013095128863	0.0525988351690948	0.0435116130265348	0.0524521017010829
OM4_C_1C	0.0830006833855083	0.0675543039021601	0	NA	0.0818272631079552	0.120073469182057	0.0739633774754253	0.10671024258847	0.126989900424322	0.110937947270931	0.124284559650009	0.114036912631829	0.144680641313284	NA	0.115671903028321	0.0519480977600653	0.0688986286875058	0.117832206722411	0.122228984114916	NA	0.10678913069752	0.110566155470625	0.113346329662708	0.106974139897478	0.119797991186397	0.110587955463941	0.119622369478992
OM4_C_1D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1E	0.00271984305050927	0.0168963662110451	0.0818272631079552	NA	0	0.039533575899088	0.0121601761976086	0.0277810387798652	0.0457775459934782	0.0305472997713099	0.0454035834546892	0.0359085305569673	0.0645894581239281	NA	0.0372264756386699	0.0303713335083403	0.0151536005282582	0.0368613965473727	0.0422156258395879	NA	0.0267891997914978	0.031773621634497	0.0350600774463296	0.0323536537846584	0.04135580839261	0.0294848100641165	0.041401256153157
OM4_C_1F	0.0378963285543831	0.0530376779734648	0.120073469182057	NA	0.039533575899088	0	0.0464953728024061	0.0157043868472793	0.0101063350897935	0.00955049674054178	0.00976786065240692	0.0100308194980426	0.0255992434493524	NA	0.00915046046081902	0.0695886019948735	0.0514799805498809	0.00859295588656182	0.00841921400289947	NA	0.0156003204850114	0.0125181775216898	0.0100291799837735	0.0192584408106803	0.0102742215635546	0.0119017455738393	0.0110739992875091
OM4_C_1G	0.0114862053510897	0.00667038959173684	0.0739633774754253	NA	0.0121601761976086	0.0464953728024061	0	0.0329954470505706	0.0536717904000124	0.0372140994363294	0.0506658825496374	0.040588002753994	0.0710986988760511	NA	0.0420507004449012	0.0247755015461391	0.00518343575932049	0.0444880465088411	0.0485916529423956	NA	0.0332373401322645	0.0368348875020029	0.0399849672180266	0.0347910533013282	0.0462290810428123	0.0372540524178673	0.0461110842656731
OM4_C_1H	0.025612860602791	0.0393044463830692	0.10671024258847	NA	0.0277810387798652	0.0157043868472793	0.0329954470505706	0	0.0221045965227029	0.00704293123673624	0.018325478508243	0.0115192745454206	0.0384089230823134	NA	0.0109132849125458	0.0565575538907483	0.0380944047388041	0.0132614575358709	0.0157200075580218	NA	0.00376663872646821	0.00428924962673299	0.0120306709661612	0.0148882520603473	0.0138254756898547	0.00847918480780117	0.0137761528397559
OM4_C_2A	0.044318957817878	0.0599820636137021	0.126989900424322	NA	0.0457775459934782	0.0101063350897935	0.0536717904000124	0.0221045965227029	0	0.0170768885436142	0.0129988084691135	0.0193289136619403	0.0201142201214907	NA	0.0172124386811326	0.0758624054410282	0.0585624522519297	0.00949553011254758	0.00869132468155705	NA	0.0209729823953454	0.0192938082938207	0.0197992466879168	0.0289801578675023	0.0149440619159751	0.0165308323893215	0.0155627803182448
OM4_C_2B	0.0287455658583685	0.0437002638728968	0.110937947270931	NA	0.0305472997713099	0.00955049674054178	0.0372140994363294	0.00704293123673624	0.0170768885436142	0	0.0152907006002836	0.00871652783207265	0.0342483228047683	NA	0.00859901430429199	0.0603899640529807	0.0422204456740907	0.00914536565014067	0.0125320284997329	NA	0.00676877599466803	0.00592877521986542	0.00851894539044977	0.0149805460520212	0.0122109465602831	0.00521747883103844	0.01259030945347
