	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.125496440493964	0.0144741086205823	0.0062297306633197	0.0097682126280332	0.00326191366093382	0.0590459635983144	0.00902783383844145	0.0202770404507432	0.000290408484878326	NA	0.0151475086753526	0.0122222785386923	0.00760410447888184	0.0188041555714939	0.00633635915019165	8.87649500438756e-05	0.0068807201919305	0.00341383246816823	0.00581106841019913	0.119900769416969	0.0043527470946683	0.014310935196998	0.00808092664142266	0.00866191831309654	0.0020311984566272	0.0142923960379311
OM4_C_1A	0.125496440493964	0	0.139881627131846	0.119299221347336	0.115777672756927	0.122251980144857	0.0666216492644433	0.134471018138092	0.145643607905173	0.125785249187752	NA	0.140550431450552	0.137644867627841	0.117931556250456	0.144181406308274	0.131796184076537	0.125408163029306	0.132337231915131	0.128890991416139	0.119715806723974	0.00562509553168646	0.121166772283562	0.139719561145496	0.133530039527797	0.134107403157052	0.123476221442933	0.139701147657167
OM4_C_1C	0.0144741086205823	0.139881627131846	0	0.0207031576012116	0.0242410719095414	0.0177357160516607	0.0734976588977301	0.00544653673179372	0.00580356264199632	0.0141837219788688	NA	0.000673454581416389	0.00225197696769653	0.0220773264068967	0.00433048309667259	0.00813802378494935	0.0145628667170132	0.00759366646468608	0.0110604767091829	0.02028455388596	0.134293216115449	0.0188264221868087	0.000163185900397463	0.00639345707907925	0.00581245847275813	0.0165051295071736	0.000181726458790489
OM4_C_1D	0.0062297306633197	0.119299221347336	0.0207031576012116	0	0.00353855970016593	0.00296783883804935	0.0528231157995219	0.0152572520068837	0.0265055448721249	0.00652013487025184	NA	0.0213765024895067	0.0184514967539764	0.00137439734206811	0.0250328130613066	0.0125659094081674	0.00614096694459008	0.0131102464111479	0.00964348864378428	0.00041866773425982	0.113700670529303	0.00187700198756762	0.0205399972289811	0.0143103950669082	0.0148913563902488	0.00419855145313131	0.0205214595449699
OM4_C_1E	0.0097682126280332	0.115777672756927	0.0242410719095414	0.00353855970016593	0	0.0065063739067483	0.0492878095094836	0.0187954438770021	0.0300430776448905	0.0100586107817375	NA	0.0249143770770834	0.0219895352387155	0.00216416614517101	0.0285704510998424	0.0161042098629275	0.00967945071620882	0.016648526423779	0.0131818857100985	0.00395722532344463	0.110177551744948	0.00541554872752092	0.0240779209827361	0.0178486272878899	0.0184295641301077	0.00773706969409627	0.0240593843674497
OM4_C_1F	0.00326191366093382	0.122251980144857	0.0177357160516607	0.00296783883804935	0.0065063739067483	0	0.0557878598413649	0.0122896155091826	0.0235383830453227	0.00355232092371498	NA	0.0184090895776029	0.0154839666994806	0.00434222978921393	0.0220655731639793	0.00959820055511288	0.00317314904448858	0.0101425509172066	0.00667571909147361	0.00254917224752871	0.116654782869004	0.00109083904619162	0.0175725488907539	0.0113427313101885	0.0119237091264567	0.00123071816236185	0.0175540104391477
OM4_C_1G	0.0590459635983144	0.0666216492644433	0.0734976588977301	0.0528231157995219	0.0492878095094836	0.0557878598413649	0	0.0680608779369154	0.0792890550826691	0.0593360108800103	NA	0.0741697956548845	0.0712499100759846	0.0514500384098188	0.0778192375155181	0.0653736214237216	0.0589573083331394	0.0659171545112032	0.0624553219673331	0.0532413672199444	0.061004588569244	0.0546981993866953	0.0733347886175273	0.0671154903840715	0.0676955542394052	0.0570171908545673	0.0733162838272315
OM4_C_1H	0.00902783383844145	0.134471018138092	0.00544653673179372	0.0152572520068837	0.0187954438770021	0.0122896155091826	0.0680608779369154	0	0.0112499669940537	0.00873743372295961	NA	0.00611998298128181	0.00319457428330134	0.016631522801949	0.00977693405712634	0.00269153111448066	0.00911659611983282	0.00214716254137837	0.00561406468556862	0.0148386186947493	0.12887978173995	0.0133803892741679	0.00528335257330193	0.000946932537526666	0.000365926025103733	0.0110589582897999	0.00526481220590714
OM4_C_2A	0.0202770404507432	0.145643607905173	0.00580356264199632	0.0265055448721249	0.0300430776448905	0.0235383830453227	0.0792890550826691	0.0112499669940537	0	0.0199866752170453	NA	0.00513011555181354	0.00805550034328808	0.0278795716773531	0.00147309340786308	0.0139413416925691	0.0203657919327679	0.0133970095900475	0.0168636376822285	0.0260869828474666	0.14005833194605	0.0246289906502582	0.00596674643238654	0.0121968513397924	0.0116158752773373	0.0223079016760605	0.00598528674385804
OM4_C_2B	0.000290408484878326	0.125785249187752	0.0141837219788688	0.00652013487025184	0.0100586107817375	0.00355232092371498	0.0593360108800103	0.00873743372295961	0.0199866752170453	0	NA	0.0148571241435254	0.011931885552403	0.00789450664541017	0.0185137842113836	0.00604595472457581	0.00037917343132244	0.00659031651321765	0.00312342511149572	0.00610147316012697	0.120189715945505	0.00464315344911351	0.0140205480587797	0.00779052483303529	0.0083715175206772	0.00232160644388607	0.01400200884367
