	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0354015576229424	0.0131351773554654	0.0135968600400354	0.0658316559854328	0.0199871948136929	0.0363209065610185	0.0395509305134392	0.0195188923022683	0.00474694600284124	0.0192371687429493	0.041476120374734	NA	0.0211476347625777	0.0592920257769622	0.0194901407006924	0.00744919369984418	0.00627692547360422	NA	0.0492196165025504	0.0352769629908154	0.0461818569939003	0.0188427110722091	0.0275380647508864	0.03142420681198	0.0590442039641256	0.0521026406421671
OM4_C_1A	0.0354015576229424	0	0.0226776219087671	0.0218240752723259	0.0314655216351316	0.0260524785511452	0.0716816743492789	0.0738341178639084	0.0164148820137101	0.0324331273300682	0.0529417556771561	0.00766663519773767	NA	0.0564782035030567	0.0239266851175161	0.0214853724960575	0.0290026074615544	0.0293001609356796	NA	0.0226210646940046	0.00150407084941443	0.0140296076414361	0.0166422920089025	0.0111146033898445	0.0112456534239538	0.0297726121729142	0.0168506976801823
OM4_C_1C	0.0131351773554654	0.0226776219087671	0	0.00221302027229638	0.0527270188550324	0.0119403928501689	0.0492575862350186	0.0525757278847834	0.00641881080913157	0.00975972872773664	0.0319631346704575	0.0284041505909919	NA	0.0339444061878218	0.0464479467919078	0.00853619176979913	0.00632786151674529	0.00685984335578108	NA	0.0365783818171926	0.0223995425572832	0.033060886454041	0.00609583779539554	0.0144412049094207	0.021018832449312	0.0462578011651306	0.0395137354331368
OM4_C_1D	0.0135968600400354	0.0218240752723259	0.00221302027229638	0	0.0523935848563037	0.0140044393557613	0.0499006505061015	0.0526727338018658	0.0062402568841096	0.0108595891289995	0.0318990338090671	0.027960151927042	NA	0.0346750756392801	0.0457150025490659	0.0102392911475931	0.00757730779295948	0.00750020004537026	NA	0.0370563825841126	0.0216851608474373	0.0329240754967386	0.00526299193808323	0.0145523553981247	0.0192527817864536	0.0465894845992154	0.0385861892420513
OM4_C_1E	0.0658316559854328	0.0314655216351316	0.0527270188550324	0.0523935848563037	0	0.0513528297937356	0.101735040880532	0.104877272951894	0.0463400705450554	0.0622118446017214	0.0840742289161059	0.0244816767056759	NA	0.0864173554533661	0.0112259678016351	0.0484304165605801	0.0588107175904306	0.0595744344769967	NA	0.0225666178724815	0.0311374698160284	0.0199414490905422	0.0471493488574252	0.0385096689497496	0.0406651806512679	0.0160813380312881	0.0185551387895122
OM4_C_1F	0.0199871948136929	0.0260524785511452	0.0119403928501689	0.0140044393557613	0.0513528297937356	0	0.0521294483320405	0.0580434067521176	0.0127056401957388	0.0152436874577146	0.0388045957276394	0.0289974651616207	NA	0.037031535528148	0.0474848931219141	0.00504356899935742	0.0131692329323253	0.0152169403140778	NA	0.0315452500498582	0.0251168674582838	0.0315910884629929	0.0142459907608452	0.0149958479524781	0.0291382404339219	0.0415457960578541	0.0419261013035358
OM4_C_1G	0.0363209065610185	0.0716816743492789	0.0492575862350186	0.0499006505061015	0.101735040880532	0.0521294483320405	0	0.0131581959058521	0.0556675150553832	0.0396435826613619	0.0218375011325024	0.0776031925570541	NA	0.015381655713005	0.0955183017859385	0.0538524881402311	0.0430632473088843	0.0424730207154462	NA	0.0835389217947193	0.0715418490918112	0.0819441067847686	0.0551234285730591	0.0633374514670831	0.0668642173882507	0.0935123963965416	0.0883220801556844
OM4_C_1H	0.0395509305134392	0.0738341178639084	0.0525757278847834	0.0526727338018658	0.104877272951894	0.0580434067521176	0.0131581959058521	0	0.0588322033865141	0.0437676316597273	0.0209312029860468	0.0804894413579056	NA	0.0221338701133997	0.0975162635643341	0.0587106178021375	0.0469310432986623	0.0457796409494699	NA	0.0885936301889751	0.0739615531857203	0.0855145298597113	0.0578864160025125	0.0669928664391814	0.067209721899843	0.0984462991728446	0.0898780501602084
OM4_C_2A	0.0195188923022683	0.0164148820137101	0.00641881080913157	0.0062402568841096	0.0463400705450554	0.0127056401957388	0.0556675150553832	0.0588322033865141	0	0.0161224539109126	0.0381089712548738	0.0219879918222492	NA	0.0403521886688824	0.0400761411126567	0.00773988591524772	0.0126782206990493	0.0132573619263588	NA	0.0309050848477843	0.0160476360730983	0.0267453287993615	0.00193654724484619	0.00831761963419803	0.0166425775637723	0.0403766213974487	0.0332567064776109
OM4_C_2B	0.00474694600284124	0.0324331273300682	0.00975972872773664	0.0108595891289995	0.0622118446017214	0.0152436874577146	0.0396435826613619	0.0437676316597273	0.0161224539109126	0	0.0237888715731673	0.0380365286545893	NA	0.0242835858077632	0.0561797450714574	0.0149943250818369	0.00344455052047241	0.00370227889210685	NA	0.0449084327188553	0.0321481816532215	0.0424086957136775	0.015820022412077	0.0237397311870841	0.0298392802729842	0.0548005477169399	0.049260318079804
