	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_1D_2	0.00796265524662129	0.00302899990336784	0.0141548326111009	0.00484315580657137	0.00309081656206935	0.0127258103312937	0.00459883132877482	0.00240361510857965	0.0198254615099257	0.0107469860816687	0	0.00695443597452298	0.00492059221900538	0.0125120122865606	0.0180774042252506	0.00608734416235583	0.0214948910030517	0.0207863034877168	0.00469660285633581	0.00616079583770816	0.0181138763700828	0.0053419740954962	0.010646340701078	0.0220851743782163	0.0116879157835479	0.00749027117307912	0.00588459840204658	0.00596440786871459	0.00716781725135333	0.0053404716917055	0.00416410257985162	0.0056050417201406	0.00791538746841881	0.0090913043462738	0.0131897017402251	0.0152832559872517	0.00628862892390074	0.0144507289874619	0.017277157220985	0.00922761135668695	0.00953287111003328	0.00382645531715974	0.00960020655559996	0.00271818577043324	0.0110491993269023	0.00520123588443591	0.00534792083967795	0.00541611849292902	0.00666902581524149	0.00567257581533585	0.0189906046923679	0.00930673320538898	0.00998821015702599	0.0297375352321831	0.00463135757062146	0.00531519628166382	0.0304783661094829	0.00175273677168087	0.0166361859317268	0.00379257967113925	0.00230904316418071	0.0321083317174569	0.00402473741463354	0.0149034422019958	0.0294355840587273	0.0109124251759473	0.0117253149772689	0.0185353281590232	0.00734467661162875	0.00508960460483284	0.00917770835771423	0.00662777226368073	0.00972935195143447	0.0109069460307135	0.00965699388647695	0.00498691243471188	0.00230606996084478	0.00645161893934755	0.0141782259553439
OM4_C_1D_3	0.0132079114665503	0.00598927509685842	0.0113390570815685	0.00576804411427162	0.00434124040959923	0.00723099798053294	0.00397450710563769	0.00756078076004521	0.0138611065866092	0.0117634747463617	0.00695443597452298	0	0.00880100077736418	0.00938016402990337	0.0125184858422374	0.0125849761896885	0.0145546746447816	0.0138514838375777	0.0116443946197029	0.0129026923740539	0.0111871646839443	0.00365966625644754	0.00512515248185881	0.0151802364153641	0.0186257842698223	0.0142835571872971	0.00513234593255515	0.0128237639453774	0.0138271988432804	0.0100730447614242	0.011080679181371	0.00892559395101874	0.00113530256385792	0.0143151202603991	0.0201424858755069	0.00967204622017009	0.0132240739061263	0.0207002430736969	0.0123203207804567	0.0142239264816256	0.0164696936811904	0.00464467017944548	0.0153816914726835	0.009554239465571	0.00409496686446014	0.01180861534026	0.0113090115656127	0.00995973857703801	0.00808073658909168	0.00956655920945605	0.0120428756644577	0.00513738684632472	0.0167278246744367	0.0228874570122668	0.00824694776382556	0.0117414016760441	0.0235851465922397	0.00835597540522589	0.0096841745352345	0.00621570407092008	0.00748646188018582	0.02545887618063	0.00399628334352897	0.0110727705358323	0.0227009421671369	0.0178595119155275	0.00603868370297979	0.0115992436689559	0.0054907010196008	0.00561299054144136	0.00823729120303389	0.0135753519556916	0.0165824434236781	0.00551044997212374	0.0151094856464373	0.00708777320219138	0.00788998046059949	0.00979468208868615	0.0107374819147492
OM4_C_1E_1	0.00447387962676406	0.0077446387363659	0.0184578055144848	0.00325998982246626	0.00480436671250526	0.0158239790351459	0.0048543036042687	0.00730300307957573	0.0226492456852818	0.015650442153833	0.00492059221900538	0.00880100077736418	0	0.0166619106244698	0.0212100608828496	0.00937501402087242	0.0221501259287703	0.0214162740776359	0.00631267418695646	0.00891507501313329	0.018780301581709	0.00911982832001738	0.0101070046725773	0.0234213939509871	0.0127439795553211	0.00732367250296491	0.00447315526915566	0.0083557338903431	0.00994860578615535	0.00142252745741576	0.00563428192221905	0.000784081663714933	0.00927779933513448	0.013248818611833	0.0136561727751549	0.0183512546454268	0.00811959087670614	0.0172773619844237	0.0207741981370638	0.0135032278788557	0.00998987385806396	0.0080324009408859	0.013302547949131	0.00454881581553016	0.0124225029025941	0.00847304312517989	0.00346160857784261	0.0101692088158116	0.0115146467486474	0.0105344466610144	0.0197999091189424	0.00815960889670822	0.0092810263189999	0.0297574409090576	0.00954961549024557	0.00448929092942878	0.0317581889435359	0.00613621878459068	0.0175993998555442	0.00853952020769415	0.00721316306057743	0.0340399205304997	0.00482164841361855	0.018875729206101	0.0312053909128969	0.0119019942349326	0.0146768222989493	0.0197739293762854	0.00554674707833969	0.00352985444235871	0.0137603716813293	0.00771026252703657	0.0115470664485545	0.0102004650539739	0.0136196047098614	0.00981957448490665	0.00269888794972756	0.0113455911503304	0.0182766041636666
OM4_C_1E_2	0.0204294676937886	0.0095598012556676	0.00196007612356778	0.0143879689852637	0.0119485935542796	0.00460667732027098	0.0126110796473516	0.0110281076546407	0.00955047860463615	0.00670659541993286	0.0125120122865606	0.00938016402990337	0.0166619106244698	0	0.00730655704062211	0.0149859272985574	0.016667382196271	0.0162099340026326	0.0162262507676555	0.0158452973496297	0.0142852031930499	0.00754511297345285	0.0136352047116211	0.0153221748698281	0.0216901241890571	0.0193355646026661	0.0141919122483979	0.0162118969483534	0.0162971523073994	0.0175549231573474	0.0159986455709586	0.0170792545976325	0.00992488933037115	0.0138506188438447	0.0235956985369694	0.00558514337603266	0.016995000959099	0.0207964037937253	0.00567903477214473	0.013435855352018	0.0205735089622563	0.00875199269216811	0.0155336306148547	0.0149698495061614	0.00961008453128937	0.0147015459712941	0.0178588745022508	0.010754933155554	0.00705026280978697	0.00989386870974009	0.0144794035072253	0.0143454105897924	0.0217800455151111	0.0250797211734458	0.00948795704374342	0.0177197997132814	0.0226239943508798	0.0126695625207687	0.0126147334041175	0.00890339680718714	0.0110474153311904	0.0226208318304827	0.0122900076414869	0.00251728922283549	0.0205211435898233	0.0211521049756461	0.00512444177327652	0.0130229115091168	0.0148193804041862	0.0143503661818497	0.00399012847163956	0.0178694664351992	0.0192566594023556	0.0140308722519489	0.0147606264031159	0.00815006880798391	0.0146085787581298	0.00927669881632128	0.00167273718210002
OM4_C_1E_3	0.0254795406925345	0.0155093527699417	0.007421157360418	0.0182832844496554	0.0164678499742665	0.00540697174259832	0.0164719015090424	0.0172206976793861	0.00226861236068356	0.0139706838822636	0.0180774042252506	0.0125184858422374	0.0212100608828496	0.00730655704062211	0	0.0217563858115076	0.0115741171330967	0.0113713337514611	0.0223990277211307	0.022512452993086	0.0104743102837522	0.0127388487911387	0.0145354602744797	0.00924666415032162	0.0284826230280497	0.0254394505205582	0.0175926908734256	0.0227697473785365	0.0230999862536227	0.0223832904382724	0.0220373649459788	0.0214070754267991	0.0123763763194001	0.0210786568243969	0.0303192527883299	0.00285925953943617	0.0234680843924278	0.0280583379006181	0.00202958677307263	0.0206858041892005	0.0270456971531355	0.0143136257191097	0.0227281381054287	0.020761363584502	0.0100655868296616	0.0213330526328856	0.02324110568877	0.0176567394706501	0.0139670577696104	0.0168288324543927	0.0101198530726163	0.016088963605913	0.0279423428947813	0.0191626323159446	0.0161649946736345	0.0233797006573729	0.0155652387305633	0.0187292333602095	0.00929295054921183	0.0150447906124989	0.0172109030908844	0.0153155212313966	0.0164019170665906	0.0052899283902428	0.0132676625419066	0.027875143167499	0.00653416272321139	0.00838671407363681	0.0176302300985808	0.0181307271569597	0.0111007020473819	0.0242040115178171	0.0260937321261488	0.0148454111176469	0.0219941773713453	0.0146803696527311	0.0197796641303849	0.0163285023314741	0.00623516708006149
OM4_C_1F_1	0.00968012566230378	0.00682159903180966	0.0160871984535268	0.0106824445457462	0.00916746512931238	0.0168165109227498	0.0106836882424793	0.00507639247618396	0.02378658026746	0.0103139065992313	0.00608734416235583	0.0125849761896885	0.00937501402087242	0.0149859272985574	0.0217563858115076	0	0.02703611863351	0.0263517057272371	0.00345227268838748	0.00104831018962487	0.0237160003132686	0.00981710825480002	0.016707058565323	0.027239961699104	0.00673273190948811	0.00562820811868396	0.0118592336002602	0.00173831423007701	0.00135000139654936	0.00884023742156623	0.00396137127833798	0.0101570980635767	0.0136548280442648	0.00428911070909676	0.00861309700930853	0.0192099248304903	0.00262042679957973	0.00836552494816979	0.0205035401980966	0.00471078839253544	0.00581031498321667	0.00825357553180523	0.00394601383816729	0.00483472104470782	0.0165796827866413	0.000926162601473657	0.00716252539982339	0.00425626910926487	0.00793601513786361	0.00512468969421643	0.024507945221061	0.0153900337644814	0.00755547351564246	0.0354558218189149	0.00559235848334799	0.00612236990312748	0.0355239817129558	0.00437615617593584	0.0221387460952566	0.00698560740389351	0.0051374047895307	0.0366285189725493	0.0101117451546874	0.0174988510828174	0.0341342132230792	0.0061673058400927	0.0160674394682894	0.0238384880040139	0.0133240229482835	0.0109663535264182	0.011012543168849	0.0037579117059787	0.00434403548982743	0.0169786711832971	0.00440083432882081	0.00708649640287639	0.00704493216829763	0.00586827807897032	0.0165839038216118
OM4_C_1F_2	0.026544111247755	0.020247905033971	0.0177730929434376	0.018917298803251	0.0186599054796613	0.0121928610126851	0.0176622584502929	0.0219622734713083	0.0101962853081583	0.0228442693420953	0.0214948910030517	0.0145546746447816	0.0221501259287703	0.016667382196271	0.0115741171330967	0.02703611863351	0	0.000734527723879714	0.0261631779330321	0.0274241555379058	0.00340156426878318	0.0173373031078911	0.0121631016105585	0.00328568430154525	0.0331742285439864	0.0286452592018157	0.0176794717778136	0.0273711362383278	0.0283162888653157	0.0235679806526821	0.0255730707851245	0.0219293432575354	0.013586586722992	0.0280849237935116	0.0346603026182731	0.0113780412478606	0.0277741069538534	0.0348690117705722	0.0134271894857011	0.027864288802123	0.0309574262022351	0.0188152842579176	0.0294129091488639	0.0240219289057245	0.010478898704784	0.0263045373818077	0.0252849186540203	0.0238533550683528	0.0208646576218531	0.0232439869265948	0.00253021542092438	0.0142285556921443	0.0310043438138148	0.00862095184241178	0.0220901709326224	0.025938695147721	0.00992937145186927	0.0228986084761337	0.00489906019115202	0.0202317527276138	0.0219002855832307	0.0134130264540443	0.0179973983542825	0.0158239301234668	0.0104430575185581	0.0324035469240975	0.0121920883778478	0.00365000069703478	0.0167909013303342	0.0186313168426274	0.019068768794391	0.0280885443881045	0.0311215086855818	0.0121665761289604	0.0289614721416498	0.0206432723626977	0.0221125184358902	0.0231514200380908	0.0164843171302287
OM4_C_1F_3	0.0258097978476696	0.0195717276535511	0.0173716708201763	0.0181841458396543	0.0179406985005525	0.0116954048142268	0.0169343704868852	0.0212792220134212	0.010116825582637	0.0223111708781395	0.0207863034877168	0.0138514838375777	0.0214162740776359	0.0162099340026326	0.0113713337514611	0.0263517057272371	0.000734527723879714	0	0.0254505238501075	0.0267305446842255	0.00267926461568093	0.0166742198772695	0.0114298800863891	0.00361496990015493	0.032467952327654	0.0279220561411211	0.0169454045699123	0.0266712048357707	0.0276277653510379	0.0228342943684123	0.0248579027352713	0.0211949624659104	0.0128749657312516	0.0274489636995909	0.033946755808742	0.0110057729923674	0.0270679356373422	0.0342131288166701	0.0131746998139289	0.0272351687640249	0.0302409041791985	0.0181402766983931	0.0287627753848721	0.0233053885960803	0.00978375107484401	0.0256145683752166	0.0245543119168353	0.023203452257196	0.0202527733721504	0.0226034845724913	0.00187352656195934	0.0134961324976682	0.03027781298835	0.00923206874802008	0.0214388677617675	0.0252115357476229	0.0106394320613995	0.0222000597039942	0.00422353103040789	0.0195675627376488	0.0212162155661487	0.0140375051648071	0.0172727533133159	0.015456861449759	0.0110604993245865	0.0316952139266502	0.01164281208399	0.00320341316564478	0.0160569728397172	0.0178978735695651	0.0185141283016278	0.0273749347849028	0.030424268798651	0.0114352474214163	0.02832194199782	0.0200001193086545	0.021387761506804	0.022525409502889	0.0160876637285162
OM4_C_1G_1	0.00624803067610633	0.00689117600881836	0.0176212775194846	0.00830384780706433	0.00755735666624162	0.0171499450920691	0.00882081049104252	0.00522724880778922	0.0242577872261844	0.0127071309503711	0.00469660285633581	0.0116443946197029	0.00631267418695646	0.0162262507676555	0.0223990277211307	0.00345227268838748	0.0261631779330321	0.0254505238501075	0	0.0027177639951016	0.0227744878155953	0.00975456400311489	0.0149634802010835	0.0267788132110482	0.00708287318768695	0.00311023279557329	0.00959927442922885	0.00207296998011941	0.00369212610696215	0.00554981435121583	0.000698601643093133	0.00706930965695361	0.0125788741566345	0.00772065742304596	0.00850216575337364	0.0196740396677133	0.00185226503502232	0.0109657487795789	0.0214104380615187	0.00811201490311728	0.00483910567826319	0.0081331048843765	0.00733037489196685	0.00221664281206082	0.0157383638894971	0.00274070877951511	0.00372225362679007	0.00634155720627504	0.00944190763612545	0.00710071192339597	0.0236670777928555	0.013364072841951	0.00557268678637373	0.0343355571978274	0.00690451026961402	0.00267259263988118	0.0351683209227575	0.00367089479930006	0.0213185572003751	0.00740532997136119	0.00522242262367371	0.0367250855265235	0.00834994888321548	0.0187202612058255	0.0340835809630724	0.00627911899550077	0.016222852396455	0.0232307703858632	0.0110137584557873	0.00861313752803772	0.0124478562258247	0.00193145983885695	0.00540115831922968	0.0151756056346605	0.00784920911331462	0.0080883391928818	0.00449270539277005	0.0079859810447664	0.0178898130496794
OM4_C_1G_2	0.00883011598373607	0.00733366217767773	0.0170023796795411	0.0105186372039134	0.00924656948203931	0.0174901360679958	0.0106998209543685	0.00555056816935007	0.0245090789203284	0.011334873887752	0.00616079583770816	0.0129026923740539	0.00891507501313329	0.0158452973496297	0.022512452993086	0.00104831018962487	0.0274241555379058	0.0267305446842255	0.0027177639951016	0	0.0240782995264241	0.0103468249976411	0.0168005637802324	0.0277415513492619	0.00599918998808899	0.00459838242820873	0.0117479082014318	0.000740201477555324	0.0010570880544234	0.00824812926987026	0.00332533851614682	0.00968789653802341	0.0139407581154348	0.00521955396766127	0.0078092807864157	0.0199209395893241	0.00158504553874121	0.00847937960420673	0.021312006808593	0.00567193989064955	0.00481999548032421	0.00874547480325736	0.00463410061347371	0.0044650596896106	0.0169490777928758	0.00118562094003915	0.00642687909485779	0.00518455957319687	0.00880570155069401	0.00604871578133106	0.0249006471272119	0.0153817124679862	0.00651077185825888	0.0357816938388252	0.00638349100248273	0.00532897045328252	0.0360629129866722	0.00455855625775386	0.0225321666250335	0.00759229329811715	0.00559609418774318	0.037280346519683	0.0101547978355727	0.0183617307731047	0.0347485659846431	0.0053643014084055	0.0166959658763755	0.0242946413706225	0.0132030549893778	0.0108142355104141	0.0118917843578245	0.00272451249553145	0.00372472141826897	0.0170533420401539	0.0052215544533895	0.00783629687459269	0.00677061400939957	0.00682865130557049	0.017460130270706
OM4_C_1G_3	0.0231926471524664	0.016955887488487	0.0156324314347751	0.0155386922446247	0.0152617838971972	0.00968633681693743	0.0142631185790093	0.01864788656476	0.00972754263461925	0.0200976830100388	0.0181138763700828	0.0111871646839443	0.018780301581709	0.0142852031930499	0.0104743102837522	0.0237160003132686	0.00340156426878318	0.00267926461568093	0.0227744878155953	0.0240782995264241	0	0.0140923397523668	0.00887354724992649	0.00518867480250471	0.029797809274116	0.0252450002013651	0.0143142803672422	0.024009200121812	0.0249841695298498	0.0201955575050298	0.0221803588581915	0.0185789158453301	0.0102002557180116	0.0249245145022837	0.0312705000922129	0.00948179041718873	0.0243979112793761	0.0316362380130972	0.0120416818358841	0.0247288060065474	0.0275630919315432	0.0155281841519785	0.0262018289465492	0.0206272194551203	0.00713786512887938	0.0229687617967751	0.021891891710866	0.0206470160304365	0.0178040295575322	0.0200718146160704	0.0011058954121685	0.0109490017584688	0.0276047642416731	0.0117776903330971	0.0188806407769502	0.0225391689525168	0.0130982155347663	0.0195406143633694	0.00172689566102	0.0169794097636325	0.0185828632228534	0.0161070865601533	0.0145962485121324	0.0138625108236665	0.0131324141493705	0.0290229464484467	0.009446830323145	0.00233929536390416	0.0134732500885973	0.0152558776946655	0.016246394543452	0.0246983297911619	0.0277659489106285	0.00891283899599997	0.0257876854143838	0.0174648294183529	0.0187116082883469	0.0200327630812975	0.0143791303711279
OM4_C_1H_1	0.0130190662089136	0.0030132659888463	0.00937178898776983	0.00697909201821876	0.00442572490873278	0.00741229912594959	0.0053163594344852	0.0047984232291952	0.0145236763431061	0.00828133293412524	0.0053419740954962	0.00365966625644754	0.00911982832001738	0.00754511297345285	0.0127388487911387	0.00981710825480002	0.0173373031078911	0.0166742198772695	0.00975456400311489	0.0103468249976411	0.0140923397523668	0	0.00876472166011691	0.0174251007169568	0.0163081984738857	0.0127371982022943	0.00703726888988153	0.0104406882673857	0.0111417285572579	0.0100569827807315	0.00934152184229599	0.0095373296003811	0.00476660035753762	0.0109001085120105	0.0180078932961042	0.00995850966749309	0.0110216420050306	0.0175489627017463	0.0119589995741681	0.0107550979642181	0.0145244344303253	0.00162992274802842	0.0121165707776307	0.00802515714044082	0.0070406706284161	0.00917629930292783	0.010591923389929	0.00657273009606946	0.00442883201949835	0.00606392745153975	0.0148098908039128	0.00848250426304026	0.015244191572223	0.025866828178752	0.0048094106446331	0.0106538949491618	0.0257237615573896	0.00610723059955015	0.0124520319069132	0.0028953029425041	0.00475833260698587	0.0270218489570517	0.00489007383320405	0.00977998327794135	0.0244363301955713	0.0156109445421117	0.00646942956742528	0.0140470263200385	0.00799585983663382	0.00698983082630271	0.00513780032475539	0.011625556778565	0.0140676805986934	0.00914244500005736	0.0117388538242294	0.00349517633194225	0.00719753810961871	0.00619415839988941	0.0091581180574294
OM4_C_1H_2	0.0144228953412565	0.0107021608569704	0.0155551203845623	0.00697428347787722	0.00755610995343938	0.0101663629533913	0.00614743523831021	0.011998165528771	0.0151736571275279	0.0168608073905816	0.010646340701078	0.00512515248185881	0.0101070046725773	0.0136352047116211	0.0145354602744797	0.016707058565323	0.0121631016105585	0.0114298800863891	0.0149634802010835	0.0168005637802324	0.00887354724992649	0.00876472166011691	0	0.0138427253314404	0.0220285974817874	0.017025028355065	0.00566523109933985	0.0165530385446304	0.017813260019375	0.0115287904022296	0.0143014111089323	0.00981642738791904	0.00409956491176818	0.0190510852554884	0.0232797033360913	0.0120016320705191	0.0167453026379886	0.0250398884668097	0.015016914569164	0.0190224263048585	0.0195317983537353	0.00952054106192396	0.0199343057571655	0.0127471782554115	0.00452469117382165	0.0158389837846752	0.0134056868311463	0.0147461245951109	0.0131931683310773	0.0144648408210314	0.00994791297849741	0.00207608101047394	0.019239318761544	0.019668360313298	0.0131191289243856	0.0142032840663859	0.0219697578501763	0.0123314419024194	0.00797563605928168	0.011090295476825	0.0119073993406434	0.0247440491659802	0.00665627203686414	0.0147743240584137	0.0218081646411226	0.0212094182303383	0.00906340145277021	0.0102706456642622	0.00463716837560249	0.00666811325446572	0.0132284556957977	0.0168087893981959	0.020279878818911	0.000401840108327839	0.0197845128354968	0.0121038249725092	0.0105611039772695	0.0147882539938668	0.0146992195465199
OM4_C_1H_3	0.0278841044907705	0.0204266604731928	0.0161239487923771	0.0201624648252075	0.0194783551309205	0.0112046302590641	0.018706355017913	0.0221980794587821	0.00750549059705909	0.0218400217408416	0.0220851743782163	0.0151802364153641	0.0234213939509871	0.0153221748698281	0.00924666415032162	0.027239961699104	0.00328568430154525	0.00361496990015493	0.0267788132110482	0.0277415513492619	0.00518867480250471	0.0174251007169568	0.0138427253314404	0	0.0336410990392347	0.029460469825262	0.019017887334018	0.0277761453173364	0.0285615342592674	0.0248130214635736	0.0262390487239548	0.023302035469098	0.0143673653530529	0.027786163954797	0.0352444268477903	0.00976548102803175	0.0282700163526938	0.0347159310823047	0.0112323169528829	0.0275076766669229	0.0316149995392414	0.0190026818330768	0.0292346702678673	0.0247269090630835	0.0111371910425423	0.0265831142828847	0.0263456346692077	0.0237193240228673	0.020437763377757	0.023029617511633	0.00409174571287319	0.0159078472237603	0.0318952353617157	0.00994012719865192	0.0219891911825751	0.0268768374182943	0.00840689018871288	0.0233228762146647	0.00588299065878615	0.0202825532051242	0.022148955174517	0.0109429321363604	0.0189478428574746	0.0140514483336731	0.00798149226839909	0.0329073821452052	0.0115253841199132	0.00364817686628961	0.0183326220918925	0.0199003573410218	0.0182548732199603	0.0287078454515789	0.0314646865086339	0.0139321027825796	0.0286882384144019	0.0204851864287727	0.023016077424728	0.0228117651083255	0.0148360539160499
OM4_C_2A_1	0.0103973084637827	0.0133000327289402	0.0227108410827891	0.015248299083264	0.0146337104853803	0.023488177921305	0.0158954045305594	0.0115132529420552	0.0304971880587026	0.0165428953148681	0.0116879157835479	0.0186257842698223	0.0127439795553211	0.0216901241890571	0.0284826230280497	0.00673273190948811	0.0331742285439864	0.032467952327654	0.00708287318768695	0.00599918998808899	0.029797809274116	0.0163081984738857	0.0220285974817874	0.0336410990392347	0	0.00551239310162746	0.0165691517972989	0.00587328375794888	0.00539953530834242	0.0115754550745003	0.00773113824290876	0.0133926613154574	0.0196023865947466	0.00898843391589778	0.00198028111153021	0.0259129203090964	0.00540253851496062	0.00659191462124071	0.0272320420229298	0.00953972316200492	0.00285448297022188	0.0146915787792522	0.00738930481667589	0.00929229239131193	0.0227138671476613	0.00718474175135681	0.00936367900019212	0.0109363015487536	0.0146463009779055	0.0117989235198542	0.03066533906964	0.0203738335145254	0.00470613984846235	0.0414004895517417	0.0123228486833665	0.00825966959712401	0.0419909938345474	0.0103247551074994	0.0283058520549932	0.0135885753820575	0.0115506135948617	0.0432727928010879	0.0154318670179424	0.0241966019144676	0.0407294730169922	0.00084210864876018	0.0226895115034236	0.0301483218718111	0.0179362137683101	0.0155621071680731	0.0177053715155641	0.00522390750528814	0.00244794034015749	0.0222303117433435	0.00836733285157879	0.0138062734672345	0.0114890264071185	0.012467776451608	0.0232683843046282
OM4_C_2A_2	0.00510131047111002	0.00995189194441143	0.0207260438842585	0.0100853061780262	0.0100091283756055	0.0201485247480713	0.0110238031483429	0.00832640570816562	0.0272588244529672	0.015637556327454	0.00749027117307912	0.0142835571872971	0.00732367250296491	0.0193355646026661	0.0254394505205582	0.00562820811868396	0.0286452592018157	0.0279220561411211	0.00311023279557329	0.00459838242820873	0.0252450002013651	0.0127371982022943	0.017025028355065	0.029460469825262	0.00551239310162746	0	0.0114149050930315	0.00389097172177326	0.00509223646400226	0.00608991400997043	0.00340287662415544	0.00793136754332028	0.0151276124572692	0.00975769764512099	0.00633976611877825	0.0226887419104077	0.00301338478622811	0.0110398439184368	0.0244917615941556	0.0102361839219414	0.0026853289739635	0.0111348657724372	0.00887585288824565	0.00477739332742873	0.0183430324052619	0.00528488619517053	0.00388392220364147	0.00928479836533008	0.0125306622664493	0.0100877178943869	0.0261845358022116	0.015235516563705	0.00250720956701685	0.0366260659582311	0.00999146675854387	0.00286026174240085	0.0378630221455309	0.00673266194674901	0.0238668682585634	0.0104969659086654	0.0083171280101729	0.0395907095839054	0.0106536017903059	0.021827903688345	0.0369037766073851	0.00468120711693958	0.0191852462282857	0.0258674604633983	0.0127034457886594	0.0103982982790036	0.01555169663114	0.00187419101300582	0.00494219925800077	0.0171850296255934	0.0096267856081411	0.0111980827923035	0.00654193679021452	0.0109544313681043	0.0209994401017867
OM4_C_2A_3	0.0088873524308179	0.00729237166006656	0.0161202208165647	0.00133030554192434	0.00321671334420031	0.0123578764805895	0.00176313494332364	0.00790632495771158	0.0188053106962429	0.0150049595980352	0.00588459840204658	0.00513234593255515	0.00447315526915566	0.0141919122483979	0.0175926908734256	0.0118592336002602	0.0176794717778136	0.0169454045699123	0.00959927442922885	0.0117479082014318	0.0143142803672422	0.00703726888988153	0.00566523109933985	0.019017887334018	0.0165691517972989	0.0114149050930315	0	0.0113821797407122	0.0127983202724695	0.00589399114417559	0.00891091664702091	0.00428569600463822	0.00524810304307185	0.0149403870904595	0.0177172485687592	0.0147645280313785	0.0114361132386	0.0201971554976408	0.0174518036514969	0.0150409949431631	0.0139770077973554	0.00673826982366384	0.0154815380702158	0.0074120606994777	0.00818153427926265	0.0109425883600333	0.00774276631951537	0.0109838340491142	0.0108197471000812	0.0109977145642466	0.0153413493389911	0.00382283210114991	0.0135842813947886	0.0253322361220757	0.00971323407411358	0.0085712572418386	0.0273234930723857	0.00763181925374265	0.0131674843577213	0.00797134425204451	0.00780372464735087	0.0297298869884039	0.00232241716151586	0.0160887128540922	0.0268627229314775	0.0157370363281935	0.0111616731117193	0.0153726713643433	0.0014659623939304	0.0010167186056994	0.0121707597193352	0.0113549817988273	0.0149950084601413	0.0057911556874053	0.0155338319270807	0.00927324318463474	0.0051077612743494	0.0115937537366612	0.0156657418126609
OM4_C_2B_1	0.00810252050923896	0.00743795409416794	0.0174276737056516	0.0101254268599724	0.00901953304698862	0.0176798545338937	0.0104214106269145	0.00565316010880112	0.024733599905562	0.0119104039826724	0.00596440786871459	0.0128237639453774	0.0083557338903431	0.0162118969483534	0.0227697473785365	0.00173831423007701	0.0273711362383278	0.0266712048357707	0.00207296998011941	0.000740201477555324	0.024009200121812	0.0104406882673857	0.0165530385446304	0.0277761453173364	0.00587328375794888	0.00389097172177326	0.0113821797407122	0	0.0016205006274114	0.00762269398772062	0.00272509057759067	0.00912041994797694	0.0138350310709482	0.00595886665266091	0.00758777007481266	0.0201399367051333	0.000897224464253467	0.00894832572162176	0.0216206275609456	0.00640815221493046	0.00436731082146252	0.00882073885965152	0.0053487405359629	0.00400660849473252	0.0168963833340972	0.00154077046965686	0.00574217929637205	0.00566573210600665	0.00920221766085123	0.00651743823703318	0.0248534714555024	0.0150703385302938	0.00590179117795554	0.0356771421357611	0.0067248595637816	0.00462504578336739	0.0361225527754833	0.00447608639214965	0.0224881981426742	0.00776785951261589	0.00568626477749735	0.0374344925886003	0.0098973968043529	0.0187285494625813	0.034871522375315	0.00517233060123661	0.0168486053408001	0.0242966727093572	0.0128261394739044	0.0104269218613788	0.0122869899914012	0.00202453956552543	0.00376817254540567	0.0167926808884762	0.00595676767396155	0.00812837521363709	0.00633570297766711	0.0073315728580851	0.0178420925026652
