	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	NA	NA	NA	0.0157580431774179	0.00721979723719043	0.0414718783276242	0.0997092968565558	0.0123888706908922	NA	0.107020807475716	0.0787639046338982	0.0894927409109133	0.0148915851206829	0.0214445211539108	0.016961532391535	0.0916894252605413	0.0157181838916869	0.00549037944858406	0.0350147110724724	0.0254923365247771	0.0207317183184401	0.0179524842042251	0.0512070825279535	0.0490450884473478	0.0407251464570623	0.0428966773217344
OM4_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_1E	0.0157580431774179	NA	NA	NA	0	0.00859987755333701	0.0571985886111178	0.115317847605252	0.0262306264292704	NA	0.122135218857317	0.0943698713794097	0.0739922220875742	0.0305192089954751	0.0369864015530128	0.0325775269216504	0.0771079364424396	0.0111482788578128	0.0106796274964808	0.0195680564671636	0.0122518108167764	0.00498816427890673	0.00775703668606856	0.0357735545813051	0.0343562065400231	0.0250127940956898	0.0272423278040065
OM4_C_1F	0.00721979723719043	NA	NA	NA	0.00859987755333701	0	0.0486725004662998	0.106876661399392	0.0180152223382541	NA	0.11408045107358	0.0859532559069772	0.0823098808445493	0.0219233310502694	0.0286238373275798	0.0241603930220283	0.0852476152741681	0.0107493861460924	0.00221799753616936	0.0278103887873061	0.0186548781993333	0.0135446846585643	0.012343379602779	0.0440160209446998	0.0420169294185587	0.0336083047496362	0.0358270045967666
OM4_C_1G	0.0414718783276242	NA	NA	NA	0.0571985886111178	0.0486725004662998	0	0.0584362772218285	0.03386928086032	NA	0.0676146611124511	0.0375957928561977	0.130537432016096	0.0271414432430489	0.0207190235699417	0.0248218321202228	0.130772195090652	0.0545354811271192	0.0467685205797917	0.076310782778015	0.0660430918134122	0.0621688191565331	0.0579391680525628	0.0923835510953817	0.089619837590474	0.082027106885537	0.0841134137276505
OM4_C_1H	0.0997092968565558	NA	NA	NA	0.115317847605252	0.106876661399392	0.0584362772218285	0	0.0917106433205562	NA	0.0229479054102918	0.0214159177911722	0.188101203727138	0.0854399303422713	0.0786705644148319	0.0829769054404109	0.186257022530435	0.112492812299559	0.105004255515246	0.134356533434256	0.124080653524913	0.120261105173143	0.115545429396066	0.150299772172224	0.147423878040357	0.139858509493628	0.141858339918903
OM4_C_2A	0.0123888706908922	NA	NA	NA	0.0262306264292704	0.0180152223382541	0.03386928086032	0.0917106433205562	0	NA	0.101197851836628	0.071305163069236	0.0976811825057795	0.00798648490024483	0.017592427979248	0.0137882413168155	0.10313931907798	0.0209558227333188	0.0157991433512497	0.0438394499621021	0.0328315203968665	0.0308646042290611	0.0300052340114426	0.0595755052979675	0.0562052583850532	0.0508541925635634	0.0532072011449896
OM4_C_2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2C	0.107020807475716	NA	NA	NA	0.122135218857317	0.11408045107358	0.0676146611124511	0.0229479054102918	0.101197851836628	NA	0	0.0322817033513166	0.195133039963934	0.0939842443125485	0.0857360290574368	0.0902381965197795	0.18812094068043	0.121311183389715	0.112473467400717	0.141525878243392	0.132243480510021	0.127021052623748	0.120924243391523	0.15755657919409	0.155648482044033	0.145775257143812	0.147507452730204
OM4_C_2D	0.0787639046338982	NA	NA	NA	0.0943698713794097	0.0859532559069772	0.0375957928561977	0.0214159177911722	0.071305163069236	NA	0.0322817033513166	0	0.167585442507095	0.0646888387726621	0.0575402585643167	0.0619112343899976	0.165344463049089	0.0920109681388888	0.0841243956709659	0.113581025391097	0.103481523450267	0.0993300652930688	0.094402374649279	0.129628757768419	0.12697313779433	0.118897231662499	0.120872312173883
