	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_C_2C	0.0235816608868044	NA	NA	NA	NA	0.00588175287789278	0.0178878469558458	0.0336012167975554	NA	0.0062835390007296	0	0.0100677373567192	NA	NA	0.0155078331639374	0.00731019507755366	NA	0.0235586557912499	0.0213002003059602	0.0101705816237728	NA	0.0192946285244921	0.0158709379287437	NA	NA	0.040058431476392	0.0070117321563873
OM4_C_2D	0.0143497619974775	NA	NA	NA	NA	0.011250884480768	0.00824427323499109	0.0238599111333391	NA	0.0151947756456132	0.0100677373567192	0	NA	NA	0.0222699053092206	0.0168352855014104	NA	0.0155578523730182	0.0168452274877304	0.0196823064209146	NA	0.0258500082601179	0.0112169807979313	NA	NA	0.0306734473941219	0.0166785741533078
OM4_C_2E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2G	0.0307104939694823	NA	NA	NA	NA	0.011138752423013	0.0271237060529331	0.0409887021237228	NA	0.00961520270809119	0.0155078331639374	0.0222699053092206	NA	NA	0	0.0100147474667841	NA	0.0283032676751916	0.0213422861298404	0.00899669956577489	NA	0.00379022199607111	0.0190933710890553	NA	NA	0.0456717971544283	0.0165321246169958
OM4_C_3A	0.0290553084212215	NA	NA	NA	NA	0.00723361784799493	0.0239378883596001	0.0393868769548841	NA	0.00210162733073333	0.00731019507755366	0.0168352855014104	NA	NA	0.0100147474667841	0	NA	0.0281040274833376	0.0237082254249222	0.00287914880261916	NA	0.0135485728696542	0.0192464078869048	NA	NA	0.0453183125023106	0.00654605868110279
OM4_C_3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_3C	0.00457030610151937	NA	NA	NA	NA	0.020879817966476	0.00856271844938341	0.0130175349043686	NA	0.026024243220953	0.0235586557912499	0.0155578523730182	NA	NA	0.0283032676751916	0.0281040274833376	NA	0	0.00870294354257994	0.03043099528596	NA	0.030691107416359	0.00928965379261304	NA	NA	0.017482077446246	0.0305561463097705
OM4_C_3D	0.0128419347994984	NA	NA	NA	NA	0.0168023244599098	0.0136583812943975	0.0215231663560326	NA	0.0216347189076206	0.0213002003059602	0.0168452274877304	NA	NA	0.0213422861298404	0.0237082254249222	NA	0.00870294354257994	0	0.0254888342487455	NA	0.0231417112352392	0.00577506483735	NA	NA	0.0248479488520646	0.0277924020539473
OM4_C_3E	0.0316083414389553	NA	NA	NA	NA	0.00961865005436383	0.0266423528905208	0.0419798368681059	NA	0.00460183751237603	0.0101705816237728	0.0196823064209146	NA	NA	0.00899669956577489	0.00287914880261916	NA	0.03043099528596	0.0254888342487455	0	NA	0.0121110240210111	0.0213909551995788	NA	NA	0.0477579480657509	0.00807075582796854
OM4_C_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_3G	0.0334403098574191	NA	NA	NA	NA	0.0148353825544039	0.0302624232160931	0.0435673174284814	NA	0.0133380889423719	0.0192946285244921	0.0258500082601179	NA	NA	0.00379022199607111	0.0135485728696542	NA	0.030691107416359	0.0231417112352392	0.0121110240210111	NA	0	0.0216837204209333	NA	NA	0.0478461956234965	0.0199700135023017
OM4_C_3H	0.011782599089273	NA	NA	NA	NA	0.0120510392565076	0.00991177234623824	0.0219240244516351	NA	0.0171453845708355	0.0158709379287437	0.0112169807979313	NA	NA	0.0190933710890553	0.0192464078869048	NA	0.00928965379261304	0.00577506483735	0.0213909551995788	NA	0.0216837204209333	0	NA	NA	0.0267666042604174	0.0226052396987088
OM4_H_4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_H_4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_H_4E	0.0164845051410264	NA	NA	NA	NA	0.0381555156497357	0.0224319529434482	0.00756952358271949	NA	0.043271814081913	0.040058431476392	0.0306734473941219	NA	NA	0.0456717971544283	0.0453183125023106	NA	0.017482077446246	0.0248479488520646	0.0477579480657509	NA	0.0478461956234965	0.0267666042604174	NA	NA	0	0.0470215369662939
OM4_H_4F	0.0305478689702768	NA	NA	NA	NA	0.0111697912570547	0.0247456252171001	0.0404586275263192	NA	0.00763945189276242	0.0070117321563873	0.0166785741533078	NA	NA	0.0165321246169958	0.00654605868110279	NA	0.0305561463097705	0.0277924020539473	0.00807075582796854	NA	0.0199700135023017	0.0226052396987088	NA	NA	0.0470215369662939	0
