	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.00985270538811641	0.0126774613081425	0.00739832751776566	0.01073313663557	0.0192763414332094	0.0153619680737533	0.016738961190111	NA	0.0189416065204003	0.0103537578821132	0.0088809159416801	0.0156994400724578	0.0140998338346645	0.0146261029862654	0.0140976755563618	0.0137192765801995	0.0176137579635781	0.0179240843391068	0.0194565737342998	0.0181591412514743	0.0137056028117873	0.0418117712184422	0.0426377979282085	0.0221050876530846	0.00207203205246704	0.0178406366523948
OM4_C_1A	0.00985270538811641	0	0.0200157740705069	0.0144906902911865	0.01807121905592	0.0225639921581146	0.021156408763778	0.0240422781450411	NA	0.0209801891701537	0.017570592367627	0.0126503638101687	0.0218706224947271	0.0196256331339059	0.0205016191706789	0.0190706229428829	0.0176344113094845	0.0194421225474142	0.0164366222813836	0.0157069658224881	0.0148965154885489	0.0190614092651717	0.0426993790812836	0.0446169598605906	0.024054015741779	0.00863679624857554	0.021280828961207
OM4_C_1C	0.0126774613081425	0.0200157740705069	0	0.00616249872048223	0.00203883149243729	0.0210864105489685	0.0144238349012741	0.0124293622166019	NA	0.0177745911379196	0.00334655556263952	0.00820917209745568	0.0126800177692409	0.0114238597502335	0.0150684176520058	0.00947614605943441	0.0141448251918912	0.0164106432163955	0.0233512246091401	0.0298154587516199	0.0256489748658192	0.0102308889774012	0.0430112257078506	0.0411495537584342	0.0246041969234671	0.0129169043411124	0.017158270461439
OM4_C_1D	0.00739832751776566	0.0144906902911865	0.00616249872048223	0	0.00452387449802883	0.0213293783561811	0.0156619006765146	0.0153275729623447	NA	0.0148376674069508	0.00319999247842276	0.00496915040724199	0.0109390946160473	0.0129937750358368	0.0157263050783705	0.0114667841029407	0.0102564279141949	0.0133635306163053	0.0180750285891233	0.02582902390496	0.0199025743622344	0.0119155883283244	0.0399308124960599	0.0432784752827111	0.0245731471002107	0.007824289456424	0.0141094765053884
OM4_C_1E	0.01073313663557	0.01807121905592	0.00203883149243729	0.00452387449802883	0	0.0199424070753323	0.013514766049447	0.0121558986805297	NA	0.0175843940835052	0.0025550666265713	0.00661373192017021	0.0128184396148386	0.0105446562147067	0.0140030784692328	0.00874590918562462	0.0136089855052122	0.0161274641698373	0.0222900406059699	0.0278479208600558	0.024327610712021	0.0093675548203541	0.0429450977868754	0.0407048459259882	0.0234072356361168	0.0108958882822204	0.0169695226240508
OM4_C_1F	0.0192763414332094	0.0225639921581146	0.0210864105489685	0.0213293783561811	0.0199424070753323	0	0.00715246353152026	0.0117145880330914	NA	0.0357356611492205	0.0220859446944083	0.0199245297158818	0.031846198663777	0.00992557677283459	0.00680430669279395	0.0129739675283247	0.0313071352936082	0.0339827003646234	0.0363683517816849	0.018852398742335	0.0362205884581934	0.0113904105469168	0.0606707484993722	0.0236160978855248	0.00388383766211035	0.0180863075327491	0.0353359868657943
OM4_C_1G	0.0153619680737533	0.021156408763778	0.0144238349012741	0.0156619006765146	0.013514766049447	0.00715246353152026	0	0.00501965578530012	NA	0.0303628168375023	0.0158158731951635	0.0151716013123381	0.0256365264718936	0.00399381198605845	0.00181736098053687	0.0076011269208264	0.0258734917568639	0.028728273207702	0.0324254032314958	0.0221962721531809	0.0330145380447192	0.00571525502923457	0.0553838385748807	0.0284227906821448	0.0109707410511927	0.0145836959210903	0.0297225374209763
OM4_C_1H	0.016738961190111	0.0240422781450411	0.0124293622166019	0.0153275729623447	0.0121558986805297	0.0117145880330914	0.00501965578530012	0	NA	0.0296857612102382	0.0145550768026421	0.015906789268098	0.0239518645618938	0.00582247770053837	0.00601094356368233	0.00828102067497	0.025246817550021	0.0282235715255995	0.0330974474213486	0.0267290328011286	0.0342585899775416	0.00688475212745402	0.0543861403562168	0.0305135695939097	0.0154890788913427	0.0164532745241798	0.0287683834179263
OM4_C_2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM4_C_2B	0.0189416065204003	0.0209801891701537	0.0177745911379196	0.0148376674069508	0.0175843940835052	0.0357356611492205	0.0303628168375023	0.0296857612102382	NA	0	0.0151538245449854	0.0161222174131378	0.00905877619358439	0.0272892055249977	0.0305170265363446	0.0248916061753994	0.00590712477987788	0.00211734922796899	0.0105663662675062	0.036181626214963	0.0147456074885332	0.0259165599514869	0.0266697759378058	0.0570323492770875	0.0386552168400692	0.0196110484391034	0.00389107103842588
