	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0606345458649905	0.0785686050213239	0.0851322621366293	0.049863547151991	0.0785526567208851	0.0311508499901105	0.079545818549773	0.0739675811033498	0.0636292796881986	0.0744455869365471	0.0698832281809056	0.0807525044603867	0.0648771369378145	0.0633518619387215	0.0603538400819405	0.0536953141735269	0.0742629020017612	0.0734304535014283	0.0717430735590167	0.0703480672417544	0.072046191142787	0.0736604243398452	NA	0.0516271205322814	0.0755602460278902	0.0649298059708025
OM4_C_1A	0.0606345458649905	0	0.0310599276356315	0.0372570164261331	0.0267595664974511	0.0249318470578156	0.033645978780514	0.0299670278278206	0.0213951639629748	0.00726426054462671	0.0260995008188047	0.00989336794589221	0.021785470801246	0.00474004593775423	0.00328495993769505	0.0160164713835415	0.020392397587686	0.0154684867049037	0.0147926010604881	0.0414974898885426	0.0176332373968507	0.021587129777012	0.0254296942386672	NA	0.0187155912236076	0.0221854632351581	0.00751824592114015
OM4_C_1C	0.0785686050213239	0.0310599276356315	0	0.00685742873839567	0.0291918154385225	0.00925287312950283	0.0474752541374556	0.0028087463975186	0.0101692710264048	0.0365234521857386	0.00506483173799535	0.0248803908435255	0.0200687917460891	0.0275174606541581	0.0282951298938914	0.0466784021087281	0.0250073738924989	0.0203279137120962	0.0202463378309502	0.0197072386983749	0.0134749193590565	0.00947761763394173	0.00583025869542432	NA	0.0274125517275822	0.0101933564171383	0.023638888307776
OM4_C_1D	0.0851322621366293	0.0372570164261331	0.00685742873839567	0	0.0355319377400034	0.01329779678152	0.0540594725456829	0.00729379004825741	0.0159005982436872	0.042258979429521	0.0117896959191743	0.0302003785748782	0.0231131722753896	0.0334185377120019	0.0343375017225671	0.052547607063235	0.0317235176014006	0.0250222319656492	0.025125913059935	0.0219922682197972	0.019655248351672	0.0158981879670093	0.0125887772578613	NA	0.0342024915545572	0.0153760982293074	0.0297553940792306
OM4_C_1E	0.049863547151991	0.0267595664974511	0.0291918154385225	0.0355319377400034	0	0.0312885607067073	0.0189595477897761	0.0305821234634879	0.0269922757263971	0.0338339582552459	0.0256576200165941	0.030676732524426	0.0373510761962213	0.0278754044523281	0.0270221850997589	0.0397828672279072	0.00692928132748709	0.0319892941408909	0.0311908272202372	0.0240750014444888	0.0244044195874938	0.0244712778999718	0.024942163517879	NA	0.00805336589549051	0.0286833931153367	0.0249432195308138
OM4_C_1F	0.0785526567208851	0.0249318470578156	0.00925287312950283	0.01329779678152	0.0312885607067073	0	0.0478446018616139	0.00675543111613858	0.0045981336299981	0.0292716244727273	0.0073473974772444	0.0170317838058184	0.0108332844127849	0.0207054018238994	0.0218060626994901	0.0396273018447114	0.0255293836326446	0.0117262920285869	0.0118452628720092	0.0280632191360532	0.00844397643505317	0.0068243773306474	0.00762464634707936	NA	0.0271147927625534	0.00307297067149675	0.0174814589179082
OM4_C_1G	0.0311508499901105	0.033645978780514	0.0474752541374556	0.0540594725456829	0.0189595477897761	0.0478446018616139	0	0.0484909251172241	0.0432748077310319	0.0388046699281491	0.0433939576744065	0.0415374706179232	0.0512849448449785	0.037037897177765	0.0356453160367224	0.0399655344343166	0.0226127831959994	0.0450010959047585	0.0441504358078081	0.0422058915939458	0.0398486366556177	0.0411927472812936	0.0426146172837882	NA	0.0207419963929027	0.0449141512951048	0.0360010565585137
OM4_C_1H	0.079545818549773	0.0299670278278206	0.0028087463975186	0.00729379004825741	0.0305821234634879	0.00675543111613858	0.0484909251172241	0	0.00862706210812608	0.0350539713286985	0.00512852050894385	0.0231239394514108	0.0174645566131021	0.0261606298345248	0.0270571800169668	0.0453148627805393	0.0259032747403084	0.0182338813428955	0.0182370843060872	0.0224930642574878	0.0123673855636905	0.00870403269139464	0.00593154821957675	NA	0.0281004566450217	0.00825205519575866	0.0224654799386422
OM4_C_2A	0.0739675811033498	0.0213951639629748	0.0101692710264048	0.0159005982436872	0.0269922757263971	0.0045981336299981	0.0432748077310319	0.00862706210812608	0	0.0264559844987346	0.0060053924443513	0.0147159486748661	0.0122666790164061	0.0175357284171642	0.0184421512430093	0.0366991154557345	0.0210437614445674	0.0105086872877123	0.0102910864451608	0.0265864882125422	0.00403796497395733	0.00279477017151054	0.0057537899153347	NA	0.0225451566560996	0.00169247737607368	0.0138794082535675
OM4_C_2B	0.0636292796881986	0.00726426054462671	0.0365234521857386	0.042258979429521	0.0338339582552459	0.0292716244727273	0.0388046699281491	0.0350539713286985	0.0264559844987346	0	0.0317707162049335	0.0123532195661298	0.0235059090633322	0.0090760110454457	0.00864740399365887	0.01037122939128	0.0276029470376451	0.01819059590677	0.0177755435682278	0.048434459733059	0.0231230936738926	0.02721100580065	0.0311820656636559	NA	0.0257852906830613	0.0268952202684561	0.0132087277557407
