	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.00883957767348554	0.00424721560965447	0.00401519669721902	0.0144937459861957	0.00775101843899942	0.00450833037934376	0.0112015957818396	0.0096499612807777	0.0637535877274079	0.00124299320438642	0.0057084495242325	0.00612873255085072	0.0056513661632186	0.00616140722830917	0.0125921195151997	0.0524083054073456	0.00311610286340684	0.00201795059902526	0.00498614129332043	0.0230792178680951	0.0190319620861077	0.0179205884521006	0.00438276664448478	0.0129047605641666	0.0848707047220947	NA
OM4_C_1A	0.00883957767348554	0	0.00510399830618211	0.0106354779898796	0.0231804587308875	0.00805361255366452	0.0128358582922411	0.00865961392243101	0.00476108601825863	0.0550439777600165	0.00839483878885418	0.0111619789193184	0.0149080157416906	0.0102866590423589	0.0119022445316332	0.00505981393934791	0.0610069556890008	0.00625035106764892	0.00935978542074387	0.0125288251150608	0.0149835640406702	0.0107314172666351	0.0261849791734328	0.0104170288280268	0.00554980418607646	0.0761337822626564	NA
OM4_C_1C	0.00424721560965447	0.00510399830618211	0	0.00717697324943808	0.0184672380446861	0.00736338527370498	0.00796723025092461	0.0105352337646573	0.00751185634203113	0.0600711652614876	0.00351323333557403	0.00775554235134754	0.0101949785868605	0.00646688284180172	0.00746442570361411	0.00967982047019269	0.056411118475974	0.00192789077781849	0.00431583516407727	0.00886930149993568	0.0199723034426698	0.0151784428306479	0.0212733528089447	0.00576453126244921	0.0094469045076968	0.0811388057971937	NA
OM4_C_1D	0.00401519669721902	0.0106354779898796	0.00717697324943808	0	0.0133025051165129	0.00617296611637998	0.00688676488134848	0.00994070753363143	0.0095255409731684	0.0643651106238633	0.00472915470712385	0.00354423310243253	0.00585386432713109	0.00582905636877136	0.00710774890657195	0.0134882242149523	0.0506586240453994	0.00650020555892197	0.00575932082001365	0.00263393869939678	0.0232955328667236	0.0200339329516398	0.0173925750004689	0.00594996154513354	0.0135826918707647	0.0855628152212278	NA
OM4_C_1E	0.0144937459861957	0.0231804587308875	0.0184672380446861	0.0133025051165129	0	0.0185942512052125	0.0117940255027252	0.0228374960084598	0.0227903478109053	0.0775200417545265	0.0149624044432189	0.0135095814500829	0.00838074009818849	0.014664643060768	0.0133975566114467	0.0266139047611157	0.0379762446052136	0.0175087833440119	0.0144895872582502	0.0117919115191078	0.0365823890663655	0.0325572665828563	0.00626103682121986	0.0138746203959724	0.0262156076242191	0.0986897346990224	NA
OM4_C_1F	0.00775101843899942	0.00805361255366452	0.00736338527370498	0.00617296611637998	0.0185942512052125	0	0.0119880989323533	0.00731397276168567	0.00540428590455435	0.0591541046118758	0.00760522141157266	0.00528875053411053	0.0115691811811912	0.0063938692659002	0.00892897692041561	0.010342485088689	0.0553341092164	0.00811389191631644	0.00913217118604336	0.00869133880388372	0.0185348917099562	0.0149161905602673	0.0218527195582315	0.00808478125472979	0.00852084726247552	0.0803699234598517	NA
OM4_C_1G	0.00450833037934376	0.0128358582922411	0.00796723025092461	0.00688676488134848	0.0117940255027252	0.0119880989323533	0	0.015274739190016	0.0141061997369695	0.0678241094278737	0.0049529988147914	0.00850505173359911	0.00418848036750265	0.00828378988781368	0.00732924743086169	0.0166357919980406	0.0494723171591383	0.00660039371371804	0.00379643403693844	0.00616664870792977	0.0273351426625575	0.0231328217175298	0.0150900504589463	0.00618203408646128	0.0172047449114149	0.0888735066210362	NA
OM4_C_1H	0.0112015957818396	0.00865961392243101	0.0105352337646573	0.00994070753363143	0.0228374960084598	0.00731397276168567	0.015274739190016	0	0.00456617312530112	0.055843259905467	0.01160205246415	0.0114081511743108	0.0156100954832012	0.0129563928275436	0.0152053850147462	0.00700893504542658	0.0590259232779455	0.0105638276317819	0.0129601302230375	0.0112989363589119	0.0146295713835306	0.0149531894285532	0.0272549178041444	0.0138246143448	0.00976010048896256	0.0770307190489464	NA
OM4_C_2A	0.0096499612807777	0.00476108601825863	0.00751185634203113	0.0095255409731684	0.0227903478109053	0.00540428590455435	0.0141061997369695	0.00456617312530112	0	0.0548617967827117	0.00956302471231694	0.010048852892552	0.0149947584386863	0.010458034659142	0.0127153064855462	0.00501067740014052	0.0599344015268604	0.00828796133694275	0.0109529788670429	0.0115705308252195	0.0138206120870226	0.011466806099605	0.0263646220438167	0.0113862526392375	0.00555814763007156	0.0760745489958922	NA
OM4_C_2B	0.0637535877274079	0.0550439777600165	0.0600711652614876	0.0643651106238633	0.0775200417545265	0.0591541046118758	0.0678241094278737	0.055843259905467	0.0548617967827117	0	0.0633494861982264	0.0642388267291685	0.0696222399445595	0.0636544861964117	0.0656252890435345	0.0516067995420369	0.113967963811499	0.0612397141161474	0.0643688559204607	0.0663374309897155	0.041307901390453	0.0456943074187655	0.0803222105636541	0.0646806364394237	0.0516034522601398	0.0212827986169182	NA
