	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0410697633818909	0.00482716465761228	0.0235133387924362	0.0212334552026393	0.00733874507368254	0.00880488454728403	0.0100435319073901	0.00512752340770984	0.00735162205865195	0.0242357927489629	0.0225281615325162	0.0211246372037105	0.0131253543556631	0.0102892830720666	0.00528568415325421	0.00452211767110766	0.0131446573755095	0.00648388159020561	0.00656681712114105	0.0175645371939009	0.0114130918595392	0.00511985705288311	0.0143291585486771	0.00531847727134141	0.00788008459935982	0.0224821539335063
OM4_C_1A	0.0410697633818909	0	0.0405452991326232	0.0631275916611124	0.0592546287182351	0.0470941042328837	0.0487440545526685	0.0392928692414698	0.0366790808839577	0.0344380770516501	0.065060115329432	0.0627010200679543	0.0609747852258444	0.0517875900022954	0.0463967655769567	0.0368753435228791	0.0439879736475269	0.052980724764465	0.0438011730683567	0.0382086706467752	0.0575388012290555	0.0326357145034077	0.0420425153976753	0.0553756820648086	0.0463829657267448	0.0333369895470982	0.0635261860322239
OM4_C_1C	0.00482716465761228	0.0405452991326232	0	0.0227037426579514	0.0194150384783722	0.00662767944403995	0.00826104551460507	0.00529707970088333	0.00431472447373951	0.00623794810639573	0.0247054964855116	0.0221822119764417	0.0204829164407158	0.0114528570567648	0.006903203965516	0.00391492766737266	0.00377288595392988	0.0124474761757304	0.00337734168225244	0.00264964426605676	0.0170146787760204	0.00860088221542454	0.00150483923510753	0.0156871915323351	0.00769517980752976	0.00775249932813664	0.0237620596109398
OM4_C_1D	0.0235133387924362	0.0631275916611124	0.0227037426579514	0	0.00547754185051433	0.016425128398327	0.0148151282275994	0.0242593781312372	0.0268325715551822	0.028927300005576	0.00645434955239205	0.00232619643744617	0.00244408247040126	0.0113608750942501	0.0169149224550393	0.0265353675009917	0.0195937870070707	0.0104226369337561	0.0193791516959933	0.024950291145009	0.00596200755395664	0.0306094827313992	0.021199558549589	0.011699940154463	0.0187834776121334	0.0303088860827524	0.010020273715111
OM4_C_1E	0.0212334552026393	0.0592546287182351	0.0194150384783722	0.00547754185051433	0	0.0138960031377875	0.0125058602849022	0.0200183251110397	0.0237070616616852	0.0256068991291185	0.0114673936218296	0.00698078055184805	0.0052073462511297	0.00813539714002509	0.0129169891097003	0.0233288226969542	0.0168873617987106	0.0085402287416756	0.0160426658103576	0.0213495472157859	0.00593238637627027	0.0266473323810391	0.0179529801803264	0.0126967222350904	0.0172757811716059	0.027164927830804	0.0142213931673794
OM4_C_1F	0.00733874507368254	0.0470941042328837	0.00662767944403995	0.016425128398327	0.0138960031377875	0	0.00165244332807554	0.0101667831877431	0.0104834830443138	0.012672953213738	0.0180801367140975	0.0156975541003541	0.0141068131010722	0.00580371148931838	0.00503746858147552	0.010240128624865	0.00317283280952583	0.00600964289381452	0.00384426639687385	0.00918447506360184	0.0105700434071239	0.0151548712760433	0.00518545604587582	0.00934783420680267	0.00440528582755872	0.0139370834773695	0.017248644411253
OM4_C_1G	0.00880488454728403	0.0487440545526685	0.00826104551460507	0.0148151282275994	0.0125058602849022	0.00165244332807554	0	0.0115215546659406	0.0121329971164312	0.0143252603774027	0.0164480366205016	0.014050795401282	0.0124796684131167	0.0045743861759701	0.00554663666131483	0.0118923501888093	0.00481095339887382	0.00439290415223646	0.00532288814189701	0.0107900777110366	0.00893415966742678	0.0167483260326642	0.00680094227621345	0.00799182707235446	0.00505986883499879	0.0155820198332006	0.0157311740862963
OM4_C_1H	0.0100435319073901	0.0392928692414698	0.00529707970088333	0.0242593781312372	0.0200183251110397	0.0101667831877431	0.0115215546659406	0	0.00725801693109117	0.0076986003832486	0.0274184631464116	0.0242308635529323	0.0223211714077443	0.013048134340974	0.00736190784388985	0.00669262800117922	0.00832324887455188	0.0148909144058883	0.00635568305173501	0.00392422984036583	0.0191615459818437	0.00678756800232837	0.00579828070132152	0.0194900373534505	0.0126026192264048	0.00954468709557643	0.0271853510388311
OM4_C_2A	0.00512752340770984	0.0366790808839577	0.00431472447373951	0.0268325715551822	0.0237070616616852	0.0104834830443138	0.0121329971164312	0.00725801693109117	0	0.0023135918457254	0.0284123091324044	0.0261784332549707	0.0245578223344442	0.0156895873776709	0.0111808159349873	0.000566848317791503	0.00733315321667669	0.0164676086730542	0.00766846804454547	0.00340289367365166	0.0210406908467848	0.00636502526250078	0.00575532254015691	0.0188920998850245	0.0100855251991522	0.00348223242550896	0.0270721563578001
OM4_C_2B	0.00735162205865195	0.0344380770516501	0.00623794810639573	0.028927300005576	0.0256068991291185	0.012672953213738	0.0143252603774027	0.0076986003832486	0.0023135918457254	0	0.0306693847114301	0.0283460062109981	0.0266856059277356	0.0176888750612589	0.0128591803683155	0.00243930204171353	0.00955702948336283	0.0186164427325055	0.00960616081078266	0.00445203597421594	0.0231916166332131	0.00459378576156132	0.00773768336295378	0.0211999964250886	0.0123947509342518	0.00184893020852819	0.0293778391272539
