	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_1D_2	0.196336366734416	0.19996932439154	0.195145818282725	0.196539941642444	0.195824875215745	0.187019107363071	0.191181231528383	0.188468791386537	0.170358336143593	0.0530421558665659	0	0.0214428468603403	0.130804693993158	0.11097571034701	0.0935544221315726	0.110940386796674	0.0933884112010483	0.0809245475366734	0.113842412055543	0.0957381595611567	0.10062700409233	0.186787006420237	0.192667033001706	0.167889943811407	0.188030127164109	0.181238440475477	0.185605588145774	0.171330760227333	0.180835760929937	0.188321461986415	0.161541960991591	0.159969540216454	0.163800510684506	0.162544271513988	0.185107763922368	0.161175004698467	0.176394502107106	0.173777649463417	0.124970014144682	0.166545605910362	0.155116626414294	0.138050279091351	0.179271154288826	0.171951124669676	0.157724434482678	0.191450516410865	0.170879781865349	0.150329841069879	0.173625309697442	0.14016291747969	0.155262359838226	0.0415533437294126	0.0357748546679142	0.0383261207202895	0.163568032776629	0.155545551359491	0.127983856789044	0.145570396781084	0.110802289049668	0.164353750661156	0.147330839969547	0.129945956438594	0.156659706085054	0.133843507801366	0.112098061300933	0.169268156963449	0.164780278850264	0.119547465562167	0.179876010169887	0.17408272274938	0.154167604931226	0.199288334109517	0.203529934061414	0.1827038250591	0.190101633023358	0.183012523757057	0.179558578698274	0.0283426012415096	0.0181733566515561
OM4_C_1D_3	0.2156696585864	0.219184408792132	0.214306415626672	0.215684287126547	0.21505258158396	0.205665468073813	0.209983228253845	0.207075608963962	0.188458893890271	0.0707805265053797	0.0214428468603403	0	0.149647137645369	0.128446812463712	0.109924784036504	0.130199927919997	0.112448491134313	0.0968577444242011	0.133248106976882	0.115099644327969	0.119419688773454	0.205709829324131	0.211514082690974	0.186125265255022	0.207389519982986	0.200541558790584	0.204895682609107	0.190357549775151	0.199433970478351	0.206791182890737	0.179943101382539	0.177506381754572	0.181428246472856	0.180460841125534	0.202328443857475	0.177304908137922	0.19479858931482	0.190188432827881	0.139539724076769	0.184841392600039	0.17169417836611	0.153484216999486	0.197646192471968	0.190006397368068	0.174308654652752	0.210387064855332	0.189586854589551	0.167513382194042	0.193079608406737	0.159567120325007	0.174361177658567	0.0596798590117946	0.054664691164019	0.0564554299707223	0.181600358195827	0.173391989655363	0.1447691993931	0.162633850738749	0.126076502391885	0.182094992652711	0.16366003294383	0.144731042888958	0.174605569362729	0.149391078073391	0.125767751882609	0.18776853140469	0.182845338005669	0.134483194537548	0.198717930899077	0.192374181631791	0.171289444583099	0.218377238439648	0.222514454457652	0.201503568660885	0.20928612283696	0.201873931411879	0.198175443225281	0.0480835399527304	0.0348785554483299
OM4_C_1E_1	0.075481689404122	0.0802979151042386	0.0733274469451241	0.0716693616794278	0.0725471371648796	0.0614636275845975	0.064491238790589	0.0593371991346735	0.0440186477679719	0.103208059738767	0.130804693993158	0.149647137645369	0	0.0294646208292795	0.0529850589933057	0.0258735171994939	0.0389860017864018	0.0619365878134236	0.0393325381766802	0.0485739397604582	0.0342853500129995	0.0592610922167645	0.0676231398694304	0.0416861653828032	0.0671955604649898	0.057353925138255	0.0633837694690958	0.0421353627821527	0.0519850555771764	0.060917496960764	0.0331760142874463	0.038830359179614	0.0400635290213883	0.0356158203761239	0.0641116322414797	0.0567673910420808	0.047372937505054	0.059547193481409	0.0597010199652151	0.03879540227706	0.0463052213405862	0.0527967354781909	0.0499785731191021	0.0445408645183783	0.0468820089419485	0.0646013174339971	0.0412225717614693	0.0339581686345087	0.0572394568479214	0.0311895470612317	0.0373202077940866	0.108766271901862	0.0971383072761126	0.109139865427461	0.0363639263997928	0.0327042762159033	0.0319794520336754	0.0355826334867831	0.0538589462495768	0.0407415594566885	0.040650625489325	0.0555706176948934	0.0319168326964963	0.0508066933437235	0.0672080119137204	0.0403195532599615	0.0376759212021889	0.0539012248157291	0.0513202257497249	0.0465418258059761	0.0412448496814398	0.0778847622702957	0.0785575400039021	0.0551029000766365	0.0632490079011528	0.0542486929867901	0.0502726754533604	0.105973654203942	0.117819374693952
OM4_C_1E_2	0.103113031344038	0.107466334689193	0.100402465945382	0.09834500922195	0.0998718510890352	0.0861647288052995	0.089270277885493	0.0835262907125491	0.0630793811782575	0.0934747334665482	0.11097571034701	0.128446812463712	0.0294646208292795	0	0.0275206977508602	0.0330185391928975	0.0278818381368078	0.0354673566288576	0.0496217225402203	0.0487323804238791	0.0236038818771082	0.0852722352405443	0.093314018675335	0.0634494775281476	0.0943372200925945	0.0849420763089868	0.0908161720415716	0.0686645235479237	0.0759077198336804	0.0838286193529213	0.0548937001036235	0.0508369747055521	0.0548242427164802	0.0534501160790667	0.0769929141583739	0.0572079201304931	0.0692618694208866	0.0668672128828484	0.040323881610103	0.0587638595933827	0.0487389497536688	0.0422160918344442	0.0720895959863197	0.0641591546164449	0.0509811849557128	0.0906005403366641	0.0668711795658462	0.0410156143510079	0.0838897199237152	0.0547288508159597	0.0637228965376479	0.0958195222559279	0.0779099105626309	0.0955112732703728	0.0549345274371888	0.0476507290718356	0.0208610792763916	0.0372109303259435	0.0286366197900352	0.0557461263432401	0.0399702788175444	0.0376627562958638	0.0482857397900277	0.036275163206971	0.0415728408933	0.0627561448799709	0.0564860587552927	0.0335355837413943	0.0756977567751225	0.0677120389119967	0.0473702706622918	0.104898437879394	0.104768338475371	0.0816381309909277	0.0902272302820034	0.079662552722824	0.0743178597273101	0.0884105882525737	0.0989124823971727
OM4_C_1E_3	0.125296668027558	0.130454429335237	0.122411993009139	0.12094025595927	0.122295334217261	0.107986529707501	0.109978199162673	0.105340027394873	0.0832193331061682	0.0871136008719982	0.0935544221315726	0.109924784036504	0.0529850589933057	0.0275206977508602	0	0.0494868294741712	0.0335880779698101	0.0160580096272203	0.0639062135872863	0.0570454200188781	0.0306173875770289	0.107916615207056	0.115039812514023	0.0841190675310045	0.11648597357776	0.107570029676224	0.112903533510893	0.0922101878719006	0.0981181633967528	0.104029390785589	0.0769073949434866	0.0704330123135269	0.0744667414715592	0.0752916419759147	0.0941656502774723	0.068523144246972	0.0906578431398917	0.0823072243414626	0.0370209949852689	0.0799102085754296	0.062694282744814	0.0460146632374449	0.0951663936413621	0.0850062367939262	0.0652532951483981	0.112562316223651	0.0897224832146516	0.0601752958265509	0.105050989735928	0.0744819486514663	0.0853026200711229	0.0862659439401141	0.0644580972091907	0.0844674185503236	0.0763342824522642	0.0668214136946118	0.0367309848279295	0.0542029647638271	0.0206637844272781	0.0750071671293341	0.055327446784428	0.0393322571954489	0.0685598940614045	0.0439000562776638	0.0306604708165884	0.0844180083545181	0.0774595718393395	0.0291763884928263	0.0981066876936764	0.0880364261452913	0.0626335213320217	0.127363153302662	0.126333357933186	0.104531571326856	0.113053478063039	0.102023531106018	0.096688471748884	0.0755278799625275	0.0841192339298133
OM4_C_1F_1	0.0879967690961889	0.092036529478208	0.0866353289362865	0.0873832870682244	0.0868567218492851	0.0784978670498014	0.0835015330522009	0.0807021761708157	0.0672791491166252	0.0790145833759307	0.110940386796674	0.130199927919997	0.0258735171994939	0.0330185391928975	0.0494868294741712	0	0.0239601678871175	0.0541831102858902	0.0187494257452862	0.0239084146621234	0.0223724672971804	0.0776730566948144	0.0839942967812655	0.0619933585094945	0.0797598846959875	0.0718028788793337	0.0767584661759042	0.0623176199756198	0.0729756205001242	0.0820551683016503	0.0564188326849716	0.0640892974996454	0.0646339983740736	0.0608161652617209	0.0892459191784387	0.0788436365210052	0.0713359313529547	0.0839496677061607	0.0708187140335519	0.0634328265134935	0.0686907020032438	0.0688731523907618	0.0726434244517521	0.0681453123379909	0.0694503870846833	0.0825667738256624	0.0626248875368654	0.0576795300239481	0.0664326489975882	0.032727514289357	0.0462185052345198	0.085226250449359	0.0782435801196363	0.0858439939717102	0.0614044079174847	0.0569646902844886	0.0470601410717708	0.0573227520589675	0.0590610937390549	0.0654810132382134	0.0614444901699893	0.0685530231127195	0.0566466592773356	0.0663791526881948	0.0729758236194361	0.0636230645448723	0.0623548297408516	0.063076156491462	0.0721206910183322	0.0694000402211405	0.0644772515179621	0.0907526176527023	0.0949754281634166	0.0729465412814402	0.080629313282629	0.0744724634786704	0.0717513477108141	0.0854630706910627	0.0971015853137885
OM4_C_1F_2	0.108118356328903	0.112065196370418	0.106290333810145	0.106659697044781	0.106419174024672	0.0967090822559509	0.100388285758803	0.0967698131932661	0.079706572466195	0.0686934850340856	0.0933884112010483	0.112448491134313	0.0389860017864018	0.0278818381368078	0.0335880779698101	0.0239601678871175	0	0.0352153397779943	0.0350033278292661	0.0260784189277959	0.0165716417291352	0.095232884160094	0.102370772301645	0.0771112688974939	0.0993756956513958	0.0913641655712998	0.0963726580202288	0.0793506278555137	0.0893785072315027	0.0972037186171661	0.0697993693289149	0.071735127942281	0.0744008715354798	0.0719591539763118	0.0980329256419478	0.081135124722175	0.0850767868114113	0.0895851638111779	0.0616884143700142	0.0759539474473595	0.0721767955099304	0.0649253254355308	0.087530041449249	0.080984392123388	0.073616774661223	0.100350768348294	0.0785718287194461	0.0629165722684849	0.0865065440015934	0.0526285062243251	0.0661605164772711	0.0725070000683954	0.0600606013618411	0.0723886840775681	0.0727679569438165	0.0666942360928574	0.0455820926879204	0.0601729857987232	0.0469634727129055	0.0753847090126577	0.0640366639016792	0.0612073597278027	0.0665140253831832	0.0612712297697325	0.0593829587006805	0.0779714808586751	0.0739648916159656	0.0534398833898875	0.0880634178778969	0.0831058015158989	0.0691430553807264	0.110823366702773	0.113441278011741	0.091638917220608	0.0993278094275025	0.091185598420384	0.0882579148010789	0.0688120151965127	0.0803904534521569
OM4_C_1F_3	0.135669423837863	0.140291330415793	0.13314221237127	0.131950414232727	0.132975594345679	0.119695415837379	0.122375888326193	0.117316009842526	0.0961202261140672	0.0778702711019215	0.0809245475366734	0.0968577444242011	0.0619365878134236	0.0354673566288576	0.0160580096272203	0.0541831102858902	0.0352153397779943	0	0.0677939648481859	0.0569122780487131	0.0378604509769378	0.119180948534442	0.126627242169752	0.0965435582907034	0.126970490294793	0.118013428482476	0.123478265707105	0.102875975134464	0.10999642091452	0.116806389228877	0.0888601232721793	0.0823565386489344	0.0871125794849767	0.0869226721250249	0.106958653873628	0.0815492020020979	0.102738836971061	0.0942966204159042	0.0463782241011077	0.0920921762086864	0.0756252274167773	0.058425722324957	0.106705102820674	0.097525509076238	0.0784852416971025	0.124160927836069	0.100740780417267	0.0720382094152583	0.115156527018286	0.083011107858149	0.0946754557578032	0.0765378403466092	0.0510642057779604	0.0747195024648348	0.0882919479378041	0.0794832460665549	0.0487587404655802	0.0669157464200095	0.0320556806098144	0.0877279510081062	0.0676004142467786	0.0500568398304234	0.0809831992799147	0.0539433156493059	0.0365659916077868	0.0965048319892895	0.0897230925619488	0.0399511530677886	0.10988124759629	0.100771538408367	0.0756142293007403	0.137800590252823	0.137973966053798	0.115362006353244	0.124014419281156	0.113617693046284	0.108414416181195	0.0627578714414402	0.0711139467009375
OM4_C_1G_1	0.0848382687440435	0.0878120703775199	0.0839391178673019	0.0867053119756051	0.0849736329207202	0.0795676412896118	0.085855991791197	0.0852267051869971	0.0752949663430169	0.0752238291503868	0.113842412055543	0.133248106976882	0.0393325381766802	0.0496217225402203	0.0639062135872863	0.0187494257452862	0.0350033278292661	0.0677939648481859	0	0.0192284632548228	0.0345286464842331	0.0792459876320883	0.0838562027145211	0.0676455120837034	0.0767261616606506	0.0709550225026407	0.0746532495738544	0.0665862922461397	0.07771309805446	0.0865311930166816	0.0643170027503246	0.0769655666816803	0.0755897731968167	0.0716056415117037	0.100645424840366	0.0933678531328054	0.079309974373254	0.0974781463823029	0.0878219506079865	0.0731874199832674	0.0830775586341527	0.0850542701402331	0.0788553471256858	0.0762684340522188	0.0828943880195768	0.083690043856145	0.0679405398536326	0.0713354963747377	0.0620964805181959	0.0290843946879771	0.0441932102989898	0.082610241784803	0.083262993668587	0.0837935453876361	0.0716787110203104	0.0690841385166176	0.062944361239475	0.0712748119557374	0.0742885714097751	0.0768393617858892	0.0759238279797362	0.0847694000416254	0.067834572598971	0.0832252363500435	0.0889119101809026	0.0714028165109903	0.072138420223804	0.0794698489009928	0.0761549056265606	0.0766212669121268	0.0785046225812448	0.0876660618097354	0.0943896487972097	0.075096582816482	0.0816508388894438	0.0779476608987737	0.0773093406151852	0.0884146935447117	0.0994329461279146
OM4_C_1G_2	0.103361349304251	0.106257700560661	0.10242483975158	0.104863297245832	0.103266036616087	0.0971775886473951	0.102902430254513	0.10124476078827	0.0889275253110913	0.0577462647518077	0.0957381595611567	0.115099644327969	0.0485739397604582	0.0487323804238791	0.0570454200188781	0.0239084146621234	0.0260784189277959	0.0569122780487131	0.0192284632548228	0	0.0322845377413703	0.0963758194800257	0.101769991107557	0.082777305008024	0.0952686355087292	0.0890117083403993	0.0930094143017626	0.0824871135613004	0.0937571236094319	0.102442349624813	0.0779725616103326	0.0864322213461528	0.0868629031547446	0.0832000505042222	0.111819300668334	0.100069629569781	0.0933196788503164	0.10598235218932	0.0860175775172429	0.0860138065865037	0.0901511177306328	0.0870943365515778	0.0937946138043463	0.0899229808730169	0.090718150487821	0.101115129654656	0.0831219915680399	0.0791229735441379	0.0809479550321226	0.0472841433409698	0.0621897924207083	0.0651368304287171	0.0649359515730072	0.0661652355257796	0.0836923738255003	0.0796549831875235	0.0658771432958786	0.0780434611366397	0.0710415216044948	0.088076676356174	0.08200641232252	0.0846076605420577	0.0788638598062724	0.0841862481000471	0.0841211688111217	0.0856385307064762	0.0845435986629628	0.0773884963305721	0.0922769701611194	0.0909968381480767	0.0862723698871909	0.106205724421495	0.112412530345106	0.0921630688941755	0.0991874552154336	0.0943810370084192	0.0930582603039914	0.0698664640238959	0.0809333904145607
OM4_C_1G_3	0.10194073107297	0.106521972498962	0.0996937414058213	0.0996498435747363	0.100052697679863	0.0884330774119307	0.0922883274437376	0.0895113495077914	0.0710878949163171	0.0779525108725675	0.10062700409233	0.119419688773454	0.0342853500129995	0.0236038818771082	0.0306173875770289	0.0223724672971804	0.0165716417291352	0.0378604509769378	0.0345286464842331	0.0322845377413703	0	0.0885999384182178	0.0947890395472073	0.0682032063369618	0.092900326333687	0.0850376119390305	0.0899424600072864	0.0733361457154765	0.0815175383984317	0.0890337972689347	0.062174902771421	0.0652343508188388	0.0664855905238701	0.0652531606480434	0.0904152176383088	0.0731403439748341	0.0779045328708479	0.0831819079320639	0.0577178494290463	0.0682901806297186	0.0644164710392213	0.0587042253794709	0.0803165966834677	0.0729031620524379	0.0656383945657164	0.0932664718497608	0.0726586181510282	0.0566493551864564	0.079711569129754	0.0470540855552647	0.0603925942785428	0.0802879771608679	0.0693457832488108	0.0799811790500089	0.0657581619143345	0.0585317603348643	0.0389386253679571	0.0527003407016563	0.0418612087515327	0.0673233712748336	0.056902809526768	0.0560498284752489	0.0589823728103515	0.0565126969190809	0.0564794074008981	0.0701527482027096	0.066513039914351	0.0494098948306751	0.0807003667783225	0.0747807434412	0.0616872795381033	0.104391346023571	0.106220745168474	0.0850362554599335	0.0927620935843771	0.0842445233003529	0.0805060262556582	0.0779334216127944	0.0885422633082081
OM4_C_1H_1	0.0264379786985422	0.0315069972615197	0.0221917423974251	0.0166196328816431	0.0198458885573708	0.0119969314356053	0.0135516126622236	0.0144026572474312	0.0332571427466587	0.153337112620448	0.186787006420237	0.205709829324131	0.0592610922167645	0.0852722352405443	0.107916615207056	0.0776730566948144	0.095232884160094	0.119180948534442	0.0792459876320883	0.0963758194800257	0.0885999384182178	0	0.0122552077894118	0.0276760966820214	0.0216252451737331	0.015181663755528	0.0179487642210161	0.018545263879612	0.0152035351669002	0.0195262080299105	0.0331341891473051	0.0530538088772313	0.0452253988846992	0.0417474831164373	0.0545138393342953	0.0747315264178929	0.0283109654267326	0.0656316709532324	0.104136048284667	0.0366690932217522	0.0679891833622105	0.0893541976643328	0.0221201334562283	0.0318371362074628	0.064654104265705	0.00688048508936494	0.02069560540939	0.059569481035151	0.029498195594252	0.0508719911287337	0.0360436498493259	0.160233976348859	0.154136509232925	0.161082338043302	0.0397422220109334	0.0492162537460263	0.0775016587367037	0.0653644913313806	0.103071732326567	0.0460373032213021	0.0693203990437487	0.096916007684547	0.0457087197051164	0.0913762541910068	0.115653348867617	0.0286368392643484	0.0381592378892746	0.100528982166045	0.0135088167036886	0.0281465670471901	0.0629429403286823	0.0264593470893398	0.0210140393366627	0.00978074040844061	0.00952923246040737	0.00867580402931741	0.0180809705408288	0.161939076763819	0.173435306201505
OM4_C_1H_2	0.0204088900628837	0.0261694884621691	0.014697457884749	0.0111096790045542	0.014284507433221	0.00922276231416084	0.0134026627028894	0.0218979788078493	0.0408206961881627	0.158354403696584	0.192667033001706	0.211514082690974	0.0676231398694304	0.093314018675335	0.115039812514023	0.0839942967812655	0.102370772301645	0.126627242169752	0.0838562027145211	0.101769991107557	0.0947890395472073	0.0122552077894118	0	0.0335494094765516	0.0175980396118175	0.0171942919167186	0.0153000283302031	0.029220738590594	0.0232571661818128	0.0236305254269675	0.0420028087010786	0.0626089094094704	0.0537057252534214	0.0514108856006426	0.0620655042296051	0.0825952137144615	0.0376906897085533	0.0741150886227194	0.112572970093919	0.0458422415074988	0.0762057962476915	0.0974227677939865	0.031747178171318	0.040005572755304	0.0725298398955575	0.00763647144217852	0.031187950461783	0.0687691044040441	0.0281064960800294	0.0551499566260358	0.040031830462495	0.165204414203014	0.160856062525576	0.166016250416344	0.0492257337204178	0.0575898437149248	0.0857730700319122	0.0739693320664081	0.110709459249428	0.05453087844406	0.0776004364935575	0.105178470064039	0.0545669960085795	0.100348288359755	0.123784678511725	0.0375786717425073	0.0472523033483425	0.108579198867834	0.0231144369568708	0.0356507499253261	0.0714664296698814	0.0189294857083212	0.0124331453247706	0.0165793586124694	0.0131994522114143	0.0190088048235508	0.0265231132013958	0.168236154358144	0.179322103527544
OM4_C_1H_3	0.0497529680501751	0.0557011668396889	0.045128460236023	0.041421104383094	0.0445415661455419	0.0259048003995674	0.0275880130341205	0.0241749071463431	0.0132936912915543	0.139496117576505	0.167889943811407	0.186125265255022	0.0416861653828032	0.0634494775281476	0.0841190675310045	0.0619933585094945	0.0771112688974939	0.0965435582907034	0.0676455120837034	0.082777305008024	0.0682032063369618	0.0276760966820214	0.0335494094765516	0	0.0425186705574188	0.0337233674327942	0.0382067978708971	0.0212380034196355	0.016882963129783	0.0224376657316521	0.013102222850305	0.0336999036975482	0.0237202923225496	0.0232631088990056	0.0421625503165846	0.0526831945691407	0.0195913748376624	0.0482664050382829	0.0798540406699288	0.0196669269039923	0.0448977278824487	0.0647593889019129	0.0195327155368817	0.0139789482907917	0.0412571921443919	0.031061372622915	0.0171394417416867	0.0374007740037586	0.0399556830641486	0.0422464788831667	0.0324234636351581	0.144856735851155	0.135855303156077	0.14499132164648	0.0209926834147286	0.0262525157926764	0.0533167052122551	0.041876017293226	0.0783562780478265	0.0253795798069911	0.045060546845685	0.0723260955111797	0.0235186725389273	0.0683166038985234	0.0912077020108482	0.0135532547460273	0.018659635664071	0.0756789201965492	0.0193343532025043	0.0124175948253786	0.0404082102721219	0.0500054771194656	0.0446735319931641	0.0257073767502675	0.0344558377359124	0.0219149235264719	0.0177101768514598	0.144488429383439	0.155103044018576
OM4_C_2A_1	0.0105917060981065	0.0158485493761937	0.0091827525799168	0.0140490574819568	0.0103696018868852	0.0224083457360284	0.0281088976370783	0.0350590470852347	0.0511250258744312	0.150591591549841	0.188030127164109	0.207389519982986	0.0671955604649898	0.0943372200925945	0.11648597357776	0.0797598846959875	0.0993756956513958	0.126970490294793	0.0767261616606506	0.0952686355087292	0.092900326333687	0.0216252451737331	0.0175980396118175	0.0425186705574188	0	0.0115718136916932	0.00595633810844919	0.0323846538699336	0.0341813958513041	0.0382263859499454	0.048583277637826	0.0709322777715238	0.0632456234881642	0.0594325374003449	0.074873584781925	0.0927739295407101	0.0477984894903253	0.0857175660352609	0.118506810337838	0.0541173785722052	0.0853721135100527	0.104933957818069	0.04169609634374	0.0506032719767298	0.0823328765741915	0.020719083001965	0.0373205789695656	0.0761001640429163	0.0160057376260792	0.0488789482662719	0.0349196299780861	0.158065030438052	0.156513066327909	0.159371469876518	0.0574586048695482	0.065187379792191	0.0903984802227803	0.0808593905528885	0.114575147378346	0.0639368559185492	0.0857219545745307	0.111701780114501	0.0619938436031474	0.106498643191605	0.128395260904808	0.0458437980085084	0.0559190396337732	0.113921900540776	0.0318130287746332	0.0465104771758682	0.0799232002123348	0.0134058994693415	0.0218399227431192	0.0237899998084642	0.0178542616113064	0.0287416822006882	0.0364852251581059	0.162979791323642	0.174514649154544
OM4_C_2A_2	0.0186634854631751	0.0247386912118047	0.0167309848231269	0.016275891357915	0.0155049063522954	0.0183547778141508	0.0239581842990936	0.0277181718295067	0.0421837289570752	0.145153769060147	0.181238440475477	0.200541558790584	0.057353925138255	0.0849420763089868	0.107570029676224	0.0718028788793337	0.0913641655712998	0.118013428482476	0.0709550225026407	0.0890117083403993	0.0850376119390305	0.015181663755528	0.0171942919167186	0.0337233674327942	0.0115718136916932	0	0.00717325210978506	0.0216354898797594	0.0255642449808486	0.0320751145707199	0.038688566229161	0.0605819062685211	0.0534214936083548	0.0489879091808289	0.0661400632266384	0.083175071592874	0.0381177326569508	0.0759058816925943	0.108434534534757	0.0439111410452946	0.075431246442246	0.0949300865732778	0.0328561423616777	0.0413259934096213	0.0726811772173809	0.0169826361941563	0.0267377866130755	0.0658585915294157	0.0163962198895333	0.0427386430894705	0.0280661472143293	0.152609344817526	0.149070216930558	0.153761117155511	0.0471752840165234	0.054893901418889	0.080534700810472	0.0710991004534142	0.105400256558976	0.0539765811630343	0.0757266452843804	0.101893632071052	0.051839627063005	0.0963520942026176	0.118856501960271	0.0357869833429566	0.0458645485990513	0.104065895485327	0.0235975680825645	0.0375025586351021	0.0698287368412691	0.0212602281771898	0.0251027071748807	0.0144870118728219	0.0125279735205134	0.0203543253526937	0.0271049696036632	0.156012792337358	0.167719423550558
OM4_C_2A_3	0.0127429087363438	0.0195877820313584	0.0103847441473363	0.0137598304603192	0.0106428280953846	0.0193762427970588	0.0247343970470007	0.0310358463734577	0.0470244537407312	0.148732379479603	0.185605588145774	0.204895682609107	0.0633837694690958	0.0908161720415716	0.112903533510893	0.0767584661759042	0.0963726580202288	0.123478265707105	0.0746532495738544	0.0930094143017626	0.0899424600072864	0.0179487642210161	0.0153000283302031	0.0382067978708971	0.00595633810844919	0.00717325210978506	0	0.0282277172778382	0.0301503238908443	0.034385703998405	0.0444181634181211	0.0665469076384601	0.0588788170945919	0.0549913855281785	0.0707541478028318	0.0885518969747916	0.043382434473088	0.0811563846251863	0.114317984189082	0.0497567350326379	0.081009240925485	0.100528419581923	0.0380751097806413	0.0463411873142174	0.0779694708205154	0.0173931369552266	0.0325468038828973	0.0717694772628174	0.0159363421424276	0.0464881982939299	0.0318300654990463	0.156298666038881	0.153868609786942	0.157441848087413	0.0530233755219122	0.0606536814850215	0.0863848394846512	0.0768679588588801	0.11095858221575	0.0595319117221982	0.0813826564140649	0.107646113991314	0.0575917869095625	0.102475171119483	0.124645749713768	0.0414704441328126	0.0515067302658027	0.109719834561338	0.0283323509777343	0.0421489515948762	0.075474918879136	0.0155548165532851	0.0212765774289746	0.018808684395686	0.0146698007920304	0.0246272138825029	0.0322466211234283	0.160543375271615	0.17206601900542
OM4_C_2B_1	0.0393590711208901	0.0444165646964524	0.0366269007447429	0.032020264932326	0.0343714531256008	0.0247026530331381	0.0266819190374254	0.0210581539755988	0.0255949243870911	0.139365533909937	0.171330760227333	0.190357549775151	0.0421353627821527	0.0686645235479237	0.0922101878719006	0.0623176199756198	0.0793506278555137	0.102875975134464	0.0665862922461397	0.0824871135613004	0.0733361457154765	0.018545263879612	0.029220738590594	0.0212380034196355	0.0323846538699336	0.0216354898797594	0.0282277172778382	0	0.015374950993868	0.0264180833887093	0.0198753170134503	0.0398868871060857	0.0342053004253538	0.0284416903196489	0.049157430119903	0.0638355906091812	0.020655886771152	0.0566219226383651	0.0891092908253696	0.0243913862223124	0.0558253002679286	0.0757196813736409	0.0170573993643711	0.0240770977740443	0.053569374421273	0.0244940518097248	0.0086602529894847	0.045566394921214	0.0321097790928976	0.0400273581961846	0.0281443049271282	0.146034420432609	0.138042311496218	0.146906972729775	0.0269618290595246	0.0358249188552936	0.0620889090626989	0.0514549372720265	0.0879280836818127	0.0347465823002263	0.0562346682192761	0.0825649339109199	0.0322535854582912	0.0762361435877712	0.100324554797595	0.0174324456049677	0.0262891000960727	0.0856112031037908	0.01298070749097	0.0222897216227801	0.0501731135939547	0.0409848141972328	0.038805304601402	0.0165104543613592	0.0224901070161614	0.01397658569104	0.014696473710556	0.146202377218371	0.158123980066695
OM4_C_2B_2	0.0397456008682076	0.0455085177973046	0.0355511752452868	0.0288822990694035	0.0334720510070742	0.0168797793692287	0.016372163559729	0.00956378470745622	0.0197805669672329	0.150766007553543	0.180835760929937	0.199433970478351	0.0519850555771764	0.0759077198336804	0.0981181633967528	0.0729756205001242	0.0893785072315027	0.10999642091452	0.07771309805446	0.0937571236094319	0.0815175383984317	0.0152035351669002	0.0232571661818128	0.016882963129783	0.0341813958513041	0.0255642449808486	0.0301503238908443	0.015374950993868	0	0.0134501306753122	0.0220236886241226	0.0400471831950588	0.0316762526149231	0.0291335638090829	0.0415900379967844	0.0606670273749359	0.0155377574079749	0.0523477713360003	0.091599565467128	0.0232687066038333	0.0542480566994219	0.0764004727177153	0.0104717794945867	0.0181641300364623	0.0511060341729061	0.0186215450930124	0.0147297664481153	0.0472361430414536	0.0375046156343975	0.0504953975681182	0.0377448380199137	0.156769531900533	0.148148552330879	0.15732944596641	0.027043785903769	0.036130054827063	0.0660646235698136	0.0528614920181998	0.0918063209774267	0.0321602210909568	0.0563909100055812	0.0843535540879014	0.0332796630007208	0.0786717373715392	0.103759001792645	0.0154797717563639	0.0251994148414703	0.0886819940673188	0.0072314724413046	0.0147309279398158	0.049629786873804	0.0397735517419808	0.032592029905321	0.0152909611506485	0.0209768012683911	0.00807315154384513	0.00463026114670814	0.156626342858679	0.167945414306932
