	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.0535281859706905	0.0300438994693461	0.0351601842115571	0.0494812773189796	0.0318075337966532	0.0730052492936601	0.0751046588738337	0.020757670208585	0.0362235023003502	0.0222420158951895	0.0155532639839273	0.0538428848022696	0.0191350953457255	0.0622450023196806	0.0443059835406581	0.0141967204641598	0.0154388144377798	0.00716340311823852	0.03244868272674	0.0392064024938502	0.0394688045271386	0.0199558342584616	0.030740857426069	0.0183732874364617	0.0243534434106315	0.0158276548303647
OM4_C_1A	0.0535281859706905	0	0.0259917939585546	0.0183832881281367	0.00407641633832046	0.0226362923424536	0.0197869875902529	0.0236076337710752	0.0331210223420107	0.0175067065111206	0.0313621111115143	0.0380782160057113	0.000323149761950749	0.0357059754202899	0.0106894328128842	0.0105302927684553	0.0395536676014302	0.038159619116367	0.058991757898708	0.0212519647865299	0.0143418520752495	0.0140958022933602	0.0340650523904352	0.0237370130187212	0.0357217456493975	0.0305749174706431	0.0381359840172828
OM4_C_1C	0.0300438994693461	0.0259917939585546	0	0.0104213332091906	0.0220287753725395	0.00423244243129685	0.0442698905240482	0.0455133296535127	0.00989634777426476	0.00951718950387958	0.0116088146403581	0.0150473026311576	0.0262682567957996	0.0174723916153999	0.0330620024367811	0.0156115018141112	0.016076892259167	0.0152620334415968	0.0365822189993272	0.0108243634857531	0.0134461212240283	0.0129879348529384	0.0149076505224222	0.0132981176366261	0.0161205672811269	0.0152809034178079	0.0175046640133395
OM4_C_1D	0.0351601842115571	0.0183832881281367	0.0104213332091906	0	0.0143394352234587	0.00618900738296798	0.0379904435650717	0.0407479072620297	0.014918171882394	0.00240490646522943	0.0130096852086708	0.0197314305048781	0.0186987504828585	0.0177711342601008	0.0275887412633369	0.0100702304356595	0.0212333713852617	0.0198025585738785	0.0407084555469148	0.00337434666476694	0.00405791609070025	0.00437586585005624	0.0158731683452169	0.00687496418123806	0.0175233501770363	0.0130463373041188	0.0198605463405255
OM4_C_1E	0.0494812773189796	0.00407641633832046	0.0220287753725395	0.0143394352234587	0	0.0185906345730081	0.0237092853733953	0.027066945858322	0.0290470507241783	0.0134312332798103	0.0273370598918592	0.0340150379587638	0.00438332101929804	0.0317916948379418	0.0138935680996019	0.00683718980020346	0.0354862055543804	0.0340990177523664	0.0549985679338186	0.0172771443014268	0.0103158759533218	0.0100288193748266	0.0300900197412916	0.0199060279102776	0.0317468850649078	0.0267184889238205	0.0341410393603167
OM4_C_1F	0.0318075337966532	0.0226362923424536	0.00423244243129685	0.00618900738296798	0.0185906345730081	0	0.0415232037356931	0.043343985416445	0.0110576877736607	0.00547397187262525	0.0110673205458154	0.0163177937904095	0.0229289289925565	0.016829442674663	0.0305340654194274	0.012641910921329	0.0176148823739915	0.0164704436223742	0.0379648340743227	0.00692710353720897	0.00937513792938134	0.00904413545355401	0.0144220735464895	0.00989781321895968	0.0158970838684837	0.0134721679781312	0.017771586684387
OM4_C_1G	0.0730052492936601	0.0197869875902529	0.0442698905240482	0.0379904435650717	0.0237092853733953	0.0415232037356931	0	0.00749073573205333	0.052395260995726	0.0368256015461968	0.0509879521828779	0.0574948040765527	0.0194640298879129	0.0554665594027089	0.0113836278937998	0.028888097140271	0.0589144442454559	0.0575987252129204	0.0786426144398606	0.0409788405240251	0.0340061262854091	0.0336314965073024	0.0537806111645496	0.0435133750711086	0.0554357773882766	0.050347917925838	0.0578170721669114
OM4_C_1H	0.0751046588738337	0.0236076337710752	0.0455133296535127	0.0407479072620297	0.027066945858322	0.043343985416445	0.00749073573205333	0	0.0543862853771657	0.0392217290534936	0.0535647635012432	0.0596171250495887	0.0232964696472429	0.0584907433367405	0.0132168495719547	0.0309575255245414	0.0609373023024012	0.0597551916669308	0.0811228991052551	0.0439565892898835	0.0369721134444579	0.0363998815430911	0.056578865022747	0.0468580187795051	0.0582167541425484	0.05358889639723	0.0604728252836816
OM4_C_2A	0.020757670208585	0.0331210223420107	0.00989634777426476	0.014918171882394	0.0290470507241783	0.0110576877736607	0.052395260995726	0.0543862853771657	0	0.0156373256354145	0.00448359332546041	0.00528377175663767	0.0334285142198327	0.00885534025998996	0.0415293919422905	0.0235846385901087	0.00656278176177463	0.00546011497183495	0.0269651561342131	0.0128209981325031	0.0189491993148397	0.0190472721497456	0.00643896832710793	0.0125752197550064	0.00704229469056369	0.00950138930245775	0.00781073245132511
OM4_C_2B	0.0362235023003502	0.0175067065111206	0.00951718950387958	0.00240490646522943	0.0134312332798103	0.00547397187262525	0.0368256015461968	0.0392217290534936	0.0156373256354145	0	0.0143568224729479	0.0206897229939697	0.0178111432983684	0.0194870763793596	0.0261508220812671	0.00829592633618744	0.0221249899232731	0.0207925378618679	0.0420095266394961	0.00557946386891018	0.00392951224586784	0.00358741680499886	0.0174241219853365	0.00917232078947297	0.0190484664612917	0.0150155240328916	0.02127503787225
OM4_C_2C	0.0222420158951895	0.0313621111115143	0.0116088146403581	0.0130096852086708	0.0273370598918592	0.0110673205458154	0.0509879521828779	0.0535647635012432	0.00448359332546041	0.0143568224729479	0	0.00722368925652183	0.0316796907603457	0.00588997915416073	0.0404834945846439	0.0226383055511704	0.00882054508993613	0.00720804181448136	0.0277127373702539	0.0102109061437149	0.0170258863539974	0.0173717376481257	0.00337652594388445	0.00894562285314477	0.00483736954674875	0.00503009380409099	0.00692127620286941
