	OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
OM4_B_B	0	0.00860711062957632	0.0048793699878617	0.0133611194830978	0.0166708160155583	0.0217040911656953	0.016845217147319	0.0168347267483652	0.00436416174916658	0.0238069187637095	0.00617102723443284	0.011854977841605	0.0163644509160346	0.0159337106381383	0.00958314007578596	0.038703657765795	0.00624212140861294	0.00791849344720888	0.015288744496797	0.0117940482848483	0.00872082154204003	0.0165793380081113	0.00686611622741851	0.0198959066802865	0.0159263994315197	0.0114550499584433	0.0119289577728936
OM4_C_1A	0.00860711062957632	0	0.00471638205387649	0.00744927214694601	0.00921351797693337	0.0150324146727519	0.0114484404609438	0.00964130301896955	0.0115432860595468	0.0163681718770016	0.00716585627615477	0.00596255337769995	0.0125486231471308	0.010801734557869	0.00439345471130588	0.0316522148184694	0.00283680050768266	0.00888999933434947	0.0080296979221177	0.00548135485513821	0.0067995328878948	0.0248587094010959	0.00449764777193563	0.0121726908569653	0.00759287972881678	0.00456159025200061	0.00707505038739282
OM4_C_1C	0.0048793699878617	0.00471638205387649	0	0.00911570523384669	0.012099259135216	0.0168957164002631	0.012549510396109	0.0123659409748606	0.0069104160559678	0.0192774545648897	0.00517224762026485	0.00711543517365899	0.0120417213477695	0.0115888679667449	0.00471732470298565	0.034079868369326	0.0027943486262221	0.00577452151954446	0.0107515689222035	0.00692247635447921	0.00455286661038316	0.0208119011408014	0.00527546835647013	0.015053371924591	0.011537250074827	0.00757405309948986	0.00760846356128827
OM4_C_1D	0.0133611194830978	0.00744927214694601	0.00911570523384669	0	0.00423299933637608	0.0100272729221437	0.00431296444036599	0.00392354473465831	0.0149078579158445	0.0106562585865809	0.00863218124506038	0.0034251299657972	0.00970674884770867	0.00409850541636148	0.00568511847240179	0.025541840524538	0.00941612553299008	0.00822346609249464	0.00974072881212361	0.00492797496540018	0.00875335766895399	0.0293830485450428	0.00879477495831143	0.00962476314779188	0.00914150119030503	0.00995803419648448	0.00986476404504236
OM4_C_1E	0.0166708160155583	0.00921351797693337	0.012099259135216	0.00423299933637608	0	0.00730943468107618	0.00500888574025271	0.00103590738989451	0.0184168249521097	0.00723707964984956	0.0125151870952738	0.00553862563138465	0.0101956238792186	0.00532512270091447	0.00791939391203446	0.0225001731798621	0.0116357970128672	0.0122190575692577	0.00831175768908214	0.00611834830895942	0.0110786141074775	0.0328152927270771	0.0116745004572386	0.00612363471287004	0.00705485370098752	0.0100989085451889	0.0103462879285014
OM4_C_1F	0.0217040911656953	0.0150324146727519	0.0168957164002631	0.0100272729221437	0.00730943468107618	0	0.00730144638282681	0.00758697226784332	0.0223112433433681	0.00694135711482928	0.0181809329718302	0.00995377775157426	0.00844502237729243	0.00745203912348132	0.0122041475565976	0.0179036944701336	0.0168437934522235	0.016217913719693	0.0105128757120664	0.0100970417571197	0.0139875381372542	0.0365974104405539	0.0181245006247738	0.00526935071865908	0.0110223255763253	0.0144225275246033	0.0125574230749067
OM4_C_1G	0.016845217147319	0.0114484404609438	0.012549510396109	0.00431296444036599	0.00500888574025271	0.00730144638282681	0	0.004445047704315	0.0175848700612735	0.00861675337369874	0.0121117742658303	0.00601552878818961	0.00844791204588542	0.00133300267867254	0.00863850619071692	0.0221462782727816	0.0131939232978003	0.0103680017561196	0.0114738876440784	0.00734565170575305	0.0109185891940825	0.0321326379312341	0.0129969853061508	0.00920177196783013	0.0113885714518778	0.0131286069699481	0.0118546468352438
OM4_C_1H	0.0168347267483652	0.00964130301896955	0.0123659409748606	0.00392354473465831	0.00103590738989451	0.00758697226784332	0.004445047704315	0	0.0185517455087373	0.00697972296076955	0.0123648457408919	0.00584391799217358	0.0105517615480735	0.00496420269600496	0.00832343674778533	0.0222701379252321	0.0120539847692698	0.0120767560714174	0.00930277068738222	0.00666502844007495	0.0114872084010314	0.0329966470139021	0.0117367314761046	0.00698690856722062	0.00802463718451408	0.0108939394169629	0.0111155629350053
OM4_C_2A	0.00436416174916658	0.0115432860595468	0.0069104160559678	0.0149078579158445	0.0184168249521097	0.0223112433433681	0.0175848700612735	0.0185517455087373	0	0.0253391902774298	0.00835581747595778	0.0130722528199378	0.0156771365715924	0.0165051823298557	0.0108975238125157	0.039484010811822	0.00912336375336092	0.00770421993030894	0.0168903300918994	0.0130702445219153	0.00878301540402887	0.0145731025297103	0.0104946980886107	0.0212545813582598	0.0182513065047147	0.0138409673889051	0.0127718559134863
OM4_C_2B	0.0238069187637095	0.0163681718770016	0.0192774545648897	0.0106562585865809	0.00723707964984956	0.00694135711482928	0.00861675337369874	0.00697972296076955	0.0253391902774298	0	0.0191633666329991	0.0124305838479072	0.0143523801429515	0.00964643188113658	0.0149786673854004	0.015579829616143	0.0188600761466063	0.0185477743540305	0.0137832217474717	0.0130182243262701	0.0178248117418951	0.039851060068342	0.0185442801194498	0.00830983467534837	0.0123554170788343	0.0167219211825653	0.0166950544202976
