OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_3	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
0.224132407901762	0.233834526332627	0.237797246558198	0.229589183567343	0.233315565031983	0.23178001410166	0.221692080668962	0.222489052126007	0.224503954488692	0.212057335581788	0.216046899247083	0.220443053214544	0.226787372330548	0.210766208251473	0.213936991445859	0.231674018063432	0.224079931716624	0.227534398636962	0.235939404492426	0.23659403492505	0.227124183006536	0.222739513441964	0.22409663646777	0.229367135455218	0.231905465288035	0.238054336069224	0.215637211215466	0.212160979877515	0.221538090063986	0.21746261080089	0.212112431179368	0.216666666666667	0.215872223608685	0.208041861746075	0.212476370510397	0.218909061761052	0.213323315802655	0.21541861674467	0.238876291999175	0.234744876215567	0.235915744377008	0.224403042077646	0.223337619778488	0.22788414929714	0.25065963060686	0.241210861374562	0.228833021091437	0.219681990443236	0.217992817992818	0.227649555643985	0.238220159418828	0.238062724748509	0.216047709406343	0.215965346534653	0.217134192570129	0.217386519944979	0.211452459653899	0.229292963124225	0.226453040155527	0.223715879072498	0.218571364270604	0.219179008588625	0.227229212253829	0.220533224512004	0.222916817229168	0.226859998592243	0.233829600900788	0.233367168035434	0.231004116797077	0.225172890733057	0.233210671573137	0.217564766839378
0.372770955686065	0.37711440796577	0.378706141297311	0.371619864794592	0.379450959488273	0.370841612717134	0.373831775700935	0.371568488957951	0.366796170389899	0.369402285928424	0.366342893269728	0.374347860984028	0.361652739090065	0.365343811394892	0.37508867097851	0.36315900021004	0.369834814480092	0.366264811420606	0.376632422079053	0.368721990418792	0.365604575163399	0.372358391528596	0.37378944079975	0.36633358006415	0.367841316733488	0.377966533053382	0.369952697607459	0.368110236220472	0.369672823856091	0.366746065836229	0.368183135323095	0.371048850574713	0.366982780134764	0.364417515835858	0.368809073724008	0.362911306160074	0.367443025294265	0.369734789391576	0.370299478783239	0.379256905970323	0.373009639414495	0.367639732987945	0.375865931057369	0.363972370334464	0.370699592694111	0.375730804209432	0.368797969420439	0.372013511286868	0.376563976563977	0.377569969491975	0.367571385329432	0.377668532932769	0.369476822987259	0.369843234323432	0.366186504927976	0.365226960110041	0.367392572428544	0.372910875171652	0.372125762552792	0.361314939829762	0.366926227663501	0.364915128153107	0.369700492341357	0.376079711623478	0.376129218761292	0.372140494122616	0.378205930188915	0.372220171634216	0.375119278061016	0.359889349930844	0.367831953388531	0.364300518134715
0.403096636412173	0.389051065701604	0.383496612144491	0.398790951638066	0.387233475479744	0.397378373181206	0.404476143630103	0.405942458916043	0.40869987512141	0.418540378489788	0.417610207483189	0.405209085801429	0.411559888579387	0.423889980353635	0.410974337575631	0.405166981726528	0.406085253803284	0.406200789942432	0.387428173428522	0.394683974656158	0.407271241830065	0.40490209502944	0.402113922732479	0.404299284480632	0.400253217978476	0.383979130877394	0.414410091177076	0.419728783902012	0.408789086079923	0.41579132336288	0.419704433497537	0.412284482758621	0.417144996256551	0.427540622418067	0.418714555765595	0.418179632078875	0.41923365890308	0.414846593863755	0.390824229217586	0.38599821781411	0.391074616208497	0.407957224934409	0.400796449164143	0.408143480368396	0.378640776699029	0.383058334416006	0.402369009488125	0.408304498269896	0.405443205443205	0.39478047486404	0.39420845525174	0.384268742318722	0.414475467606397	0.414191419141914	0.416679302501895	0.417386519944979	0.421154967917558	0.397796161704123	0.401421197291681	0.41496918109774	0.414502408065896	0.415905863258267	0.403070295404814	0.403387063864517	0.40095396400954	0.400999507285141	0.387964468910297	0.39441266033035	0.393876605141907	0.4149377593361	0.398957375038332	0.418134715025907
