OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2F_1	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3D_2	OM4_C_3E_1	OM4_C_3E_2	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3H_1	OM4_C_3H_2	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4F_1	OM4_H_4F_2	OM4_H_4F_3
0.260402481464669	0.189171004638974	0.269196523213907	0.243545072813365	0.231266375545852	0.262335526315789	0.251365082379754	0.258525619273838	0.248371986747401	0.238538515243193	0.224910101340307	0.261911964906973	0.234547820429408	0.257295338817078	0.262877789170451	0.279180650387687	0.25072816976758	0.249123122582966	0.264979409278097	0.259550117188689	0.24530574015432	0.226521412471826	0.187115454216431	0.221719457013575	0.235229892029601	0.255590195656848	0.23895469073134	0.247055957118493	0.221501706484642	0.226428920371275	0.214716006884682	0.257218167072182	0.256154951206222	0.244299154839738	0.228959575878065	0.246092749167307	0.22031076581576	0.272016320979259	0.243375	0.238814933440096	0.229299363057325	0.234015944974207	0.23582041859722	0.238335435056747	0.233035610718014	0.238641875505255	0.237527716186253	0.239099495406909	0.263718887262079	0.241010273972603	0.219020715630885	0.235157405451088	0.196516471033699	0.236741620704285	0.254929743771402	0.244742376445846	0.252720765466365	0.254355828220859
0.36696171886821	0.342965402457594	0.360907356370575	0.366121683194854	0.364279475982533	0.365131578947368	0.366316889036608	0.36405666779776	0.363703872957843	0.356295089597394	0.353056554429552	0.364808652246256	0.359222511385817	0.36466901684293	0.361359308627508	0.368545307256105	0.362836592759912	0.360014389783254	0.36746938664194	0.37366450552461	0.368984434235761	0.360631104432757	0.348637609223928	0.382654600301659	0.364430425815844	0.366695334336702	0.361346117691295	0.362178185657435	0.335153583617747	0.362725940400586	0.359294320137694	0.364071370640714	0.365779957398326	0.364056769255302	0.363706648994919	0.365359979502946	0.362652608213097	0.366116967018021	0.3635	0.365328795916325	0.359197066203436	0.359074566202908	0.362358204185972	0.35655737704918	0.36492286277694	0.361358124494745	0.364190687361419	0.362789494113081	0.365095168374817	0.363869863013699	0.35969868173258	0.367208958377351	0.471033699356304	0.362042143968321	0.372298972724052	0.364681913774974	0.359141041560149	0.367791411042945
0.372635799667121	0.467863592903431	0.369896120415518	0.390333243991781	0.404454148471616	0.372532894736842	0.382318028583638	0.377417712928402	0.387924140294756	0.405166395159414	0.422033344230141	0.373279382846771	0.406229668184776	0.378035644339992	0.375762902202041	0.352274042356209	0.386435237472508	0.39086248763378	0.367551204079963	0.366785377286701	0.385709825609919	0.412847483095417	0.46424693655964	0.395625942684766	0.400339682154555	0.37771447000645	0.399699191577364	0.390765857224072	0.443344709897611	0.410845139228139	0.425989672977625	0.378710462287105	0.378065091395453	0.391644075904959	0.407333775127016	0.388547271329746	0.417036625971143	0.36186671200272	0.393125	0.395856270643579	0.41150357073924	0.406909488822886	0.401821377216808	0.405107187894073	0.402041526505046	0.4	0.398281596452328	0.39811101048001	0.371185944363104	0.395119863013699	0.421280602636535	0.397633636171561	0.332449829609996	0.401216235327394	0.372771283504546	0.39057570977918	0.388138192973486	0.377852760736196
