OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3
0.163631022326675	0.152011613438407	0.144569031926731	0.170391061452514	0.160669717138103	0.156449738524114	0.166486778197518	0.165430506288294	0.144906323185012	0.164090759618547	0.147500386937007	0.1531279178338	0.148400147112909	0.145366304599029	0.164703291863922	0.163743491367498	0.162551040248882	0.150192896102168	0.151892172109901	0.149830089589126	0.159314237925988	0.165867689357622	0.152163102933864	0.155813429472735	0.158346333853354	0.142770475227503	0.167955801104972	0.16367054400188	0.15140712945591	0.16103661681279	0.149205643817354	0.14254295532646	0.161167654624762	0.151921764839663	0.144252184341271	0.165018874707891	0.153985234292602	0.150479846449136	0.15313262815297	0.15113104524181	0.14897792313982	0.155599603567889	0.140715502555366	0.151979565772669	0.159606536569887	0.155304411228582	0.153658885865674	0.150672371638142	0.151233712226227	0.150684931506849	0.165605875152999	0.159189777052746	0.164175047567274	0.158092633737823	0.162527661667076	0.152981739241476	0.164133738601824	0.170072265138301	0.148733233979136	0.144093686354379	0.17416572928384	0.156927426955702	0.142014742014742	0.153227388659996	0.143823603106991	0.159191514240374	0.143988124690747	0.158901251738526	0.151622083096187	0.155859261413201	0.166334164588529	0.162038065615049	0.155690487311225
0.395501091153265	0.390432738835891	0.38303517932038	0.400372439478585	0.391014975041597	0.381609529343405	0.386400431732326	0.391916586047512	0.384660421545667	0.390660966787241	0.378579167311562	0.390756302521008	0.384700257447591	0.374393344118327	0.383243421776946	0.390380926281173	0.384989305852615	0.387521617666622	0.389580093312597	0.378436824219957	0.385845703533347	0.399232981783317	0.385048897729156	0.399616944569626	0.382345293811752	0.383215369059656	0.388950276243094	0.397250616848784	0.389868667917448	0.383445074780815	0.389067881346517	0.383367697594502	0.383402303992842	0.386513531953605	0.38238821312318	0.394751033614956	0.38993521169203	0.378502879078695	0.383645240032547	0.390698127925117	0.379721995094031	0.387795554297041	0.379897785349233	0.388676032354193	0.380295097572585	0.390691457042168	0.385507661463554	0.392420537897311	0.378153590241198	0.387442922374429	0.391799265605875	0.397362697117999	0.393585213373199	0.386942403008033	0.393041553970986	0.389605414378751	0.384360320530533	0.390854722153003	0.392846497764531	0.381873727087576	0.395388076490439	0.391611687087653	0.383783783783784	0.378457916421424	0.386118767226259	0.383696650797628	0.383770410687778	0.378998609179416	0.383153101878202	0.388339633614423	0.395137157107232	0.391098274457528	0.391795111318698
0.44086788652006	0.457555647725702	0.472395788752889	0.429236499068901	0.448315307820299	0.461940732132481	0.447112790070157	0.442652907664194	0.470433255269321	0.445248273594212	0.473920445751432	0.456115779645191	0.4668995954395	0.480240351282644	0.452053286359132	0.445875582351329	0.452459653898503	0.462285486231209	0.458527734577501	0.471733086190918	0.454840058540665	0.43489932885906	0.46278799933698	0.444569625957639	0.459308372334893	0.474014155712841	0.443093922651934	0.439078839149336	0.458724202626642	0.455518308406395	0.461726474836129	0.474089347079038	0.455430041382396	0.461564703206732	0.473359602535549	0.440230091677153	0.456079554015368	0.471017274472169	0.463222131814483	0.458170826833073	0.471300081766149	0.45660484213507	0.4793867120954	0.459344401873138	0.460098365857528	0.45400413172925	0.460833452670772	0.456907090464548	0.470612697532576	0.461872146118721	0.442594859241126	0.443447525829255	0.442239739059527	0.454964963254145	0.444430784361938	0.457412846379773	0.451505940867643	0.439073012708697	0.458420268256334	0.474032586558045	0.430446194225722	0.451460885956645	0.474201474201474	0.46831469491858	0.47005762966675	0.457111834961998	0.472241464621475	0.462100139082058	0.465224815025612	0.455801104972376	0.438528678304239	0.446863659927424	0.452514401370076
