OM1_B_B_1	OM1_B_B_2	OM1_B_B_3	OM1_B_C_1	OM1_B_C_2	OM1_B_C_3	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2H_2	OM1_C_3D_3	OM1_C_3E_1	OM1_C_3E_2	OM1_C_3F_1	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1D_3	OM1_H_1G_2	OM1_H_1G_3
0.292234332425068	0.318709423568759	0.29384328358209	0.316344127227438	0.302296964725185	0.318639951426837	0.279260780287474	0.303980099502488	0.315418023887079	0.306373861810391	0.280653950953678	0.296955503512881	0.291276346604215	0.307608100711549	0.301351608604607	0.275272899857617	0.299931365820178	0.317279256442755	0.286532951289398
0.373297002724796	0.373401534526854	0.367848258706468	0.369036213834068	0.374487284659557	0.366241651487553	0.372689938398357	0.355721393034826	0.362649294245385	0.363685056239957	0.36716621253406	0.377049180327869	0.376463700234192	0.362889983579639	0.372739387016943	0.375415282392027	0.370624571036376	0.36163920574567	0.372492836676218
0.334468664850136	0.307889041904387	0.338308457711443	0.314619658938494	0.323215750615258	0.31511839708561	0.348049281314168	0.340298507462687	0.321932681867535	0.329941081949652	0.352179836512262	0.325995316159251	0.332259953161593	0.329501915708812	0.32590900437845	0.349311817750356	0.329444063143445	0.321081537811576	0.340974212034384
