OM1_B_B_1	OM1_B_B_2	OM1_B_C_3	OM1_C_1A_2	OM1_C_1B_1	OM1_C_1B_2	OM1_C_1D_2	OM1_C_1D_3	OM1_C_1E_3	OM1_C_1F_1	OM1_C_1F_2	OM1_C_2A_1	OM1_C_2A_2	OM1_C_2A_3	OM1_C_2F_1	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_3D_1	OM1_C_3D_2	OM1_C_3D_3	OM1_C_3E_2	OM1_C_3F_3	OM1_H_1B_1	OM1_H_1C_1	OM1_H_1C_2	OM1_H_1C_3	OM1_H_1D_1	OM1_H_1D_2	OM1_H_1G_1	OM1_H_1G_2	OM1_H_1G_3
0.424581005586592	0.445488721804511	0.420723086245203	0.409836065573771	0.430653266331658	0.400955690703736	0.427675500708072	0.4276875483372	0.571324067300658	0.410082129708298	0.427558257345491	0.408589889775751	0.413935483870968	0.408351409978308	0.415	0.390461997019374	0.437626681407776	0.418256130790191	0.412287334593573	0.446120689655172	0.414888496711054	0.429388320914919	0.391478920365826	0.434782608695652	0.392354124748491	0.435489450017295	0.425098965205917	0.435150694209279	0.40686550365785	0.411268685320046	0.422960725075529	0.431255992329818	0.413720978874712	0.42083524552547
0.575418994413408	0.554511278195489	0.579276913754797	0.590163934426229	0.569346733668342	0.599044309296264	0.572324499291928	0.5723124516628	0.428675932699342	0.589917870291702	0.572441742654509	0.591410110224249	0.586064516129032	0.591648590021692	0.585	0.609538002980626	0.562373318592224	0.581743869209809	0.587712665406427	0.553879310344828	0.585111503288946	0.570611679085081	0.608521079634174	0.565217391304348	0.607645875251509	0.564510549982705	0.574901034794083	0.564849305790721	0.59313449634215	0.588731314679954	0.577039274924471	0.568744007670182	0.586279021125288	0.57916475447453
