OM1_B_B_1	OM1_B_B_2	OM1_B_B_3	OM1_B_C_2	OM1_B_C_3	OM1_C_1B_1	OM1_C_1B_2	OM1_C_1B_3	OM1_C_1D_2	OM1_C_1D_3	OM1_C_1E_1	OM1_C_1E_2	OM1_C_1E_3	OM1_C_1F_1	OM1_C_1F_2	OM1_C_1F_3	OM1_C_2A_1	OM1_C_2A_2	OM1_C_2A_3	OM1_C_2F_1	OM1_C_2F_2	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_2H_3	OM1_C_3D_1	OM1_C_3D_2	OM1_C_3D_3	OM1_C_3E_1	OM1_C_3E_2	OM1_C_3E_3	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1B_1	OM1_H_1B_2	OM1_H_1B_3	OM1_H_1C_1	OM1_H_1C_2	OM1_H_1C_3	OM1_H_1D_1	OM1_H_1D_2	OM1_H_1D_3	OM1_H_1G_1	OM1_H_1G_2	OM1_H_1G_3
0.150059921246362	0.157347554406378	0.144645340751043	0.1497667566904	0.15332234248441	0.152608630281161	0.152615650670125	0.13996112191058	0.161348077935756	0.144558853220271	0.155241264559068	0.152226720647773	0.147815308335916	0.156349326471924	0.166378737541528	0.146201074443592	0.152507907817442	0.150128076623232	0.13517724970783	0.150643905360886	0.154924701402112	0.151610865445357	0.156529938708157	0.160611998794091	0.145276292335116	0.145750230131942	0.144004850689707	0.156141685687717	0.148685207228655	0.148679460383812	0.156336170722935	0.162069479648129	0.155365296803653	0.157473800330943	0.141002685765443	0.154672060997432	0.150221099178774	0.14825697876319	0.16534802203305	0.16336231884058	0.151073253833049	0.141791044776119	0.158552777163089	0.148027696181284	0.162379757423672	0.14681960375391	0.158111845497586
0.383923985618901	0.381113984055161	0.371464997681966	0.392094279400933	0.37724894272812	0.383250639001654	0.388888888888889	0.374618161621772	0.392733017377567	0.38623056733293	0.380033277870216	0.380971659919028	0.381158971180663	0.387467837142425	0.378338870431894	0.378741366078281	0.37663804789878	0.382113821138211	0.372419166342033	0.394429469901168	0.400727020945127	0.378869235628553	0.394389438943894	0.395839614109135	0.383880825057296	0.386007977907334	0.385478247688343	0.387184039225632	0.385780759658046	0.387136614098423	0.38988130919554	0.392425823766214	0.385958904109589	0.391891891891892	0.376230975828111	0.393371197385824	0.385091598231207	0.390276479230666	0.393940911367051	0.392405797101449	0.382078364565588	0.382960199004975	0.378402301394114	0.383864876206462	0.397636971978252	0.385818561001043	0.396990577977781
0.466016093134737	0.461538461538462	0.483889661566991	0.458138963908667	0.46942871478747	0.464140730717185	0.458495460440986	0.485420716467648	0.445918904686677	0.4692105794468	0.464725457570715	0.466801619433198	0.471025720483421	0.456182836385652	0.455282392026578	0.475057559478127	0.470854044283778	0.467758102238557	0.492403583950136	0.454926624737945	0.444348277652761	0.46951989892609	0.449080622347949	0.443548387096774	0.470842882607588	0.468241791960724	0.470516901621949	0.456674275086651	0.465534033113299	0.464183925517766	0.453782520081525	0.445504696585657	0.458675799086758	0.450634307777165	0.482766338406446	0.451956741616743	0.464687302590019	0.461466542006144	0.4407110665999	0.444231884057971	0.466848381601363	0.475248756218905	0.463044921442797	0.468107427612253	0.439983270598076	0.467361835245047	0.444897576524633
