OM1_B_B_1	OM1_B_B_3	OM1_B_C_1	OM1_B_C_2	OM1_C_1A_2	OM1_C_1E_3	OM1_C_2A_1	OM1_C_2F_2	OM1_C_2H_1	OM1_C_2H_3	OM1_C_3E_1	OM1_C_3E_2	OM1_C_3E_3	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1B_1	OM1_H_1B_2	OM1_H_1G_1
0.356688630095005	0.370110916520724	0.378283350568769	0.372152740015709	0.363147121731331	0.366945637683306	0.352397356580427	0.341568313662733	0.393193235689521	0.396837944664032	0.375402702496374	0.370681834545324	0.37373796665884	0.359810608568969	0.371685461749467	0.366136075110559	0.353282124869869	0.350053618311578
0.377202727551333	0.379159369527145	0.370506721820062	0.378194671016857	0.37552034221844	0.380980595467338	0.380202474690664	0.384326865373075	0.378794311186585	0.374835309617918	0.374196503549889	0.376268989848081	0.366884832120216	0.376432024369247	0.374009448338921	0.378412689555112	0.377592076756422	0.38076396849462
0.266108642353662	0.250729713952131	0.251209927611169	0.249652588967434	0.261332536050229	0.252073766849356	0.267400168728909	0.274104820964193	0.228012453123894	0.22832674571805	0.250400793953737	0.253049175606595	0.259377201220944	0.263757367061784	0.254305089911612	0.255451235334329	0.269125798373709	0.269182413193802
