OM1_B_B_1	OM1_B_B_2	OM1_B_C_2	OM1_C_1A_1	OM1_C_1A_2	OM1_C_1A_3	OM1_C_1B_1	OM1_C_1B_2	OM1_C_1B_3	OM1_C_1D_2	OM1_C_1D_3	OM1_C_1E_1	OM1_C_1E_3	OM1_C_1F_1	OM1_C_1F_2	OM1_C_1F_3	OM1_C_2A_1	OM1_C_2A_3	OM1_C_2F_1	OM1_C_2F_2	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_2H_3	OM1_C_3D_1	OM1_C_3D_2	OM1_C_3D_3	OM1_C_3E_2	OM1_C_3F_3	OM1_H_1B_1	OM1_H_1B_3	OM1_H_1C_1	OM1_H_1C_2	OM1_H_1C_3	OM1_H_1D_1	OM1_H_1D_3	OM1_H_1G_3
0.253975678203929	0.276279990106357	0.271963956584067	0.374051593323217	0.315478496706703	0.310655372269282	0.321994560290118	0.306295098283155	0.322471229557844	0.253907124624961	0.259800175483287	0.320538187574199	0.314972001925659	0.230954794951579	0.225377002827521	0.232329249656816	0.245449949443883	0.232942263830295	0.274023947970906	0.264126444704487	0.266294786526496	0.259073426914742	0.263157019017986	0.259861436166091	0.265494525886064	0.274449886089246	0.24660629077807	0.261290219916616	0.251777417007222	0.229768377384582	0.249484778896544	0.231353282715498	0.22043754066363	0.251911175828176	0.216266173752311	0.223503965392934	0.23586387434555	0.232142857142857	0.213800392571342
0.368475210477081	0.362264744901401	0.383166086422281	0.360394537177542	0.365652847733437	0.370040124832813	0.37388939256573	0.379136601144563	0.372986069049061	0.367650351529264	0.36327870708443	0.371125181374489	0.375807636759825	0.360626507708982	0.350612629594722	0.35618638141366	0.357305358948433	0.360877148521936	0.369592965536803	0.366638346985557	0.367002789101051	0.365748423498175	0.36613367498045	0.371409972256235	0.365698645388755	0.365837687407064	0.362372188139059	0.365201616753127	0.359220175782343	0.366667714258776	0.365659777424483	0.357542859106057	0.353651594014314	0.351656352384419	0.35520640788663	0.351478010093727	0.357155322862129	0.350821744627054	0.350898384417937
0.37754911131899	0.361455264992243	0.344869956993651	0.265553869499241	0.31886865555986	0.319304502897905	0.304116047144152	0.314568300572282	0.304542701393095	0.378442523845775	0.376921117432283	0.308336631051312	0.309220361314516	0.40841869733944	0.424010367577757	0.411484368929524	0.397244691607685	0.406180587647769	0.356383086492291	0.369235208309956	0.366702424372452	0.375178149587083	0.370709306001564	0.368728591577675	0.368806828725181	0.35971242650369	0.391021521082871	0.373508163330257	0.389002407210435	0.403563908356642	0.384855443678973	0.411103858178445	0.425910865322056	0.396432471787404	0.42852741836106	0.425018024513338	0.406980802792321	0.417035398230089	0.43530122301072
