OM1_B_B_1	OM1_B_B_2	OM1_B_B_3	OM1_B_C_1	OM1_B_C_2	OM1_B_C_3	OM1_C_2A_2	OM1_C_2A_3	OM1_C_2F_2	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_3D_2	OM1_C_3F_1	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1D_2	OM1_H_1D_3	OM1_H_1G_2	OM1_H_1G_3
0.12790407194604	0.150215827338129	0.152606265436111	0.141837644959857	0.128240109140518	0.140678988646959	0.127032967032967	0.130582249858677	0.114673242909988	0.146737080347039	0.151039809863339	0.135385234359284	0.143193717277487	0.112664473684211	0.13907624007513	0.138609034774131	0.133940955022786	0.141372141372141	0.138211382113821	0.156089902495455	0.150901287553648
0.268298775918061	0.282158273381295	0.291433770960614	0.289607493309545	0.271941791723511	0.288597597762299	0.272087912087912	0.28208027133974	0.274969173859433	0.294134288947567	0.292097445038622	0.28082880708107	0.279319371727749	0.265625	0.281311363442329	0.287861553461163	0.286903110758867	0.270963270963271	0.283047274917194	0.299372004627334	0.288755364806867
0.352985261054209	0.352230215827338	0.343949044585987	0.351962533452275	0.356070941336971	0.348324466626447	0.363956043956044	0.356133408705483	0.36498150431566	0.346473029045643	0.34212715389186	0.357473345403339	0.355497382198953	0.359375	0.350209169299069	0.3541598960026	0.350703388151377	0.360706860706861	0.345679012345679	0.34407535944472	0.351587982832618
0.250811891081689	0.215395683453237	0.212010919017288	0.216592328278323	0.243747157799	0.222398946964296	0.236923076923077	0.2312040700961	0.24537607891492	0.212655601659751	0.214735591206179	0.226312613156307	0.221989528795812	0.262335526315789	0.229403227183471	0.219369515762106	0.22845254606697	0.226957726957727	0.233062330623306	0.20046273343249	0.208755364806867
