OM1_B_B_1	OM1_B_B_2	OM1_B_B_3	OM1_B_C_3	OM1_C_1A_1	OM1_C_1A_2	OM1_C_1A_3	OM1_C_1B_1	OM1_C_1B_2	OM1_C_1B_3	OM1_C_1D_2	OM1_C_1D_3	OM1_C_1E_3	OM1_C_1F_1	OM1_C_1F_2	OM1_C_1F_3	OM1_C_2A_1	OM1_C_2A_2	OM1_C_2A_3	OM1_C_2F_1	OM1_C_2F_2	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_2H_3	OM1_C_3D_1	OM1_C_3D_2	OM1_C_3D_3	OM1_C_3E_2	OM1_C_3F_3	OM1_H_1B_2	OM1_H_1C_1	OM1_H_1D_1	OM1_H_1D_2	OM1_H_1D_3	OM1_H_1G_1	OM1_H_1G_2	OM1_H_1G_3
0.230454060728518	0.225986561938109	0.226320124462341	0.235272970058035	0.224745715480006	0.225641025641026	0.222661122661123	0.221153463969156	0.224653295762197	0.212765957446809	0.223491027732463	0.232888547566478	0.212492702860479	0.210640833031135	0.23655019412091	0.206382978723404	0.210927740153856	0.218984308572312	0.211790720335807	0.265752788104089	0.262762762762763	0.259213815042036	0.235210101428276	0.235500641415164	0.22787558408458	0.227148421314328	0.222450288646568	0.214493700974566	0.217834896541849	0.2183453112523	0.255354346991226	0.224610609805161	0.24331550802139	0.212392440073755	0.227132262051916	0.228327111451453	0.224021195172211	0.225541420566409	0.222942956038266	0.208665033680343
0.379637424931245	0.373710608498155	0.382264116408895	0.369241435981716	0.374390413821931	0.374125874125874	0.372765072765073	0.36790015501411	0.367478866235704	0.371977166580176	0.370757764769856	0.363492368244216	0.369454173963806	0.361809045226131	0.367720465890183	0.371631205673759	0.370471431389309	0.363788616629306	0.373023011768233	0.387453531598513	0.385339885339885	0.38118609406953	0.370937694059201	0.368037269596921	0.374710907632039	0.372544957321621	0.363309813983323	0.366115997147611	0.360420992339085	0.35937228760893	0.386724173584237	0.374734180125295	0.366310160427808	0.36939151813153	0.365613411619283	0.373727704923263	0.373712098910804	0.367143722550356	0.372870731241994	0.366350275566442
0.389908514340237	0.400302829563736	0.391415759128764	0.395485593960249	0.400863870698063	0.4002331002331	0.404573804573805	0.410946381016734	0.4078678380021	0.415256875973015	0.405751207497681	0.403619084189306	0.418053123175715	0.427550121742734	0.395729339988907	0.421985815602837	0.418600828456835	0.417227074798382	0.41518626789596	0.346793680297398	0.351897351897352	0.359600090888434	0.393852204512523	0.396462088987914	0.397413508283381	0.400306621364051	0.414239897370109	0.419390301877823	0.421744111119066	0.42228240113877	0.357921479424537	0.400655210069544	0.390374331550802	0.418216041794714	0.407254326328801	0.397945183625283	0.402266705916986	0.407314856883235	0.404186312719741	0.424984690753215
